Solute;Solvent;SoluteSMILES;SolventSMILES;DeltaGsolv
ethylacetate;heptane;CCOC(=O)C;CCCCCCC;-3.5
butanoicacid;pentanol;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CCCCCO;-7.74
propanoicacid;dibutylether;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CCCCOCCCC;-6.11
1,4-dioxane;methoxyethanol;C1COCCO1;COCCO;-4.91
2-butanone;hexadecane;CCC(=O)C;CCCCCCCCCCCCCCCC;-3.12
4-ethylpyridine;octanol;CCC1=CC=NC=C1;CCCCCCCCO;-7.8
chloroform;hexane;C(Cl)(Cl)Cl;CCCCCC;-3.17
phenol;hexane;C1=CC=C(C=C1)O;CCCCCC;-5.49
Z-1,2-dichloroethene;hexadecane;C(=C\Cl)\Cl;CCCCCCCCCCCCCCCC;-3.33
3,4-dimethylpyridine;hexadecane;CC1=C(C=NC=C1)C;CCCCCCCCCCCCCCCC;-2.58
3-pentanone;water;CCC(=O)CC;O;-3.41
tetrachloroethene;undecane;C(=C(Cl)Cl)(Cl)Cl;CCCCCCCCCCC;-4.63
ethylamine;diethylether;CCN;CCOCC;-2.89
1-hexene;hexadecane;CCCCC=C;CCCCCCCCCCCCCCCC;-3.51
2-hexanone;carbontet;CCCCC(=O)C;C(Cl)(Cl)(Cl)Cl;-5.47
hexanoicacid;dichloroethane;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;CC(Cl)Cl;-7.33
waterdimer;water;O.O;O;-11.27
acetophenone;decalin;CC(=O)C1=CC=CC=C1;C1CCC2CCCCC2C1;-6.23
nitromethane;diisopropylether;C[N+](=O)[O-];CC(C)OC(C)C;-3.9
p-bromotoluene;hexadecane;CC1=CC=C(C=C1)Br;CCCCCCCCCCCCCCCC;-6.19
uracil;diethylether;C1=CNC(=O)NC1=O;CCOCC;-15.03
N-(2-hydroxyphenyl)acetamide;water;CC(=O)NC1=CC=CC=C1O;O;-11.61
trimethylamine;isobutanol;CN(C)C;CC(C)CO;-3.9
morpholine;octanol;C1COCCN1;CCCCCCCCO;-5.99
ethanol;isooctane;CCO;CC(C)CC(C)(C)C;-2.44
1-butanol;diethylether;CCCCO;CCOCC;-5.69
chlorobenzene;decanol;C1=CC=C(C=C1)Cl;CCCCCCCCCCO;-4.83
fluorobenzene;octanol;C1=CC=C(C=C1)F;CCCCCCCCO;-3.87
toluene;mcresol;CC1=CC=CC=C1;CC1=CC(=CC=C1)O;-4.58
methylcyclohexane;octanol;CC1CCCCC1;CCCCCCCCO;-3.21
2-methylaniline;heptane;CC1=CC=CC=C1N;CCCCCCC;-6.28
o-cresol;xylene;CC1=CC=CC=C1O;CC1=CC(=CC=C1)C;-7.25
o-cresol;benzene;CC1=CC=CC=C1O;C1=CC=CC=C1;-7.44
butylacetate;benzene;CCCCCC(=O)[O-];C1=CC=CC=C1;-5.78
methylamine;carbontet;CN;C(Cl)(Cl)(Cl)Cl;-2.53
p-bromophenol;ethylbenzene;C1=CC(=CC=C1O)Br;CCC1=CC=CC=C1;-8.54
methylacetate;bromobenzene;CC(=O)OC;C1=CC=C(C=C1)Br;-3.87
anisole;hexadecane;COC1=CC=CC=C1;CCCCCCCCCCCCCCCC;-5.35
2,2-dichloroethenyldimethylphosphate;benzene;COP(=O)(OC)OC=C(Cl)Cl;C1=CC=CC=C1;-9.09
ethylformate;water;CCOC=O;O;-2.65
thiophenol;octanol;C1=CC=C(C=C1)S;CCCCCCCCO;-5.99
benzene;benzene;C1=CC=CC=C1;C1=CC=CC=C1;-4.55
pentylamine;xylene;CCCCCN;CC1=CC(=CC=C1)C;-4.7
1,4-dioxane;bromobenzene;C1COCCO1;C1=CC=C(C=C1)Br;-5.02
octanal;hexadecane;CCCCCCCC=O;CCCCCCCCCCCCCCCC;-5.98
ethanol;dichloroethane;CCO;CC(Cl)Cl;-2.83
bromobenzene;hexane;C1=CC=C(C=C1)Br;CCCCCC;-5.66
m-cresol;benzene;CC1=CC(=CC=C1)O;C1=CC=CC=C1;-6.66
1,4,5,6,7,8,8-heptachloro-3a,4,7,7a-tetrahydro-4,7-methanoindene(heptachlor);water;C1=CC(C2C1C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl;O;-2.6
2-pentanone;toluene;CCCC(=O)C;CC1=CC=CC=C1;-5.02
methylhexanoate;carbontet;CCCCCC(=O)OC;C(Cl)(Cl)(Cl)Cl;-6.39
o-cresol;heptanol;CC1=CC=CC=C1O;CCCCCCCO;-8.78
2,2,2-trifluoroethanol;hexadecane;C(C(F)(F)F)O;CCCCCCCCCCCCCCCC;-1.67
N,N'-dimethylpiperazine;water;CN1CCN(CC1)C;O;-7.58
pyrrole;chloroform;C1=CNC=C1;C(Cl)(Cl)Cl;-5.5
ethylbenzene;butanol;CCC1=CC=CC=C1;CCCCO;-4.46
p-cresol;chlorobenzene;CC1=CC=C(C=C1)O;C1=CC=C(C=C1)Cl;-7.23
n-octane;dimethylsulfoxide;CCCCCCCC;CS(=O)C;-2.84
benzaldehyde;heptane;C1=CC=C(C=C1)C=O;CCCCCCC;-5.5
allylalcohol;chloroform;C=CCO;C(Cl)(Cl)Cl;-4.34
hexanoicacid;diethylether;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;CCOCC;-8.85
formaldehyde;diisopropylether;C=O;CC(C)OC(C)C;-1.04
p-bromophenol;chlorobenzene;C1=CC(=CC=C1O)Br;C1=CC=C(C=C1)Cl;-8.54
nitromethane;fluorobenzene;C[N+](=O)[O-];C1=CC=C(C=C1)F;-4.62
methylhexanoate;heptane;CCCCCC(=O)OC;CCCCCCC;-5.63
bromoform;undecane;C(Br)(Br)Br;CCCCCCCCCCC;-4.84
2-ethylpyrazine;octanol;CCC1=NC=CN=C1;CCCCCCCCO;-6.4
propylacetate;chloroform;CCCCC(=O)O;C(Cl)(Cl)Cl;-6.35
nitromethane;butanol;C[N+](=O)[O-];CCCCO;-3.93
2-methoxyethanamine;water;COCCN;O;-6.55
1-heptanol;heptane;CCCCCCCO;CCCCCCC;-5.6
phenol;chlorobenzene;C1=CC=C(C=C1)O;C1=CC=C(C=C1)Cl;-6.96
methylbenzoate;cyclohexane;COC(=O)C1=CC=CC=C1;C1CCCCC1;-7.01
benzamide;water;C1=CC=C(C=C1)C(=O)N;O;-10.9
formaldehyde;chloroform;C=O;C(Cl)(Cl)Cl;0.12
1-bromobutane;octanol;CCCCBr;CCCCCCCCO;-4.16
E-N-methylacetamide;water;CC(=O)NC;O;-10
aceticacid;diisopropylether;CC(=O)O;CC(C)OC(C)C;-5.73
naproxen;water;C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O;O;-10.21
chloroform;undecane;C(Cl)(Cl)Cl;CCCCCCCCCCC;-3.42
methylamine;chlorobenzene;CN;C1=CC=C(C=C1)Cl;-2.16
cyclohexane;benzene;C1CCCCC1;C1=CC=CC=C1;-4.05
1,4-dioxane;methylformamide;C1COCCO1;CNC=O;-4.86
propanoicacid;chlorobenzene;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;C1=CC=C(C=C1)Cl;-4.38
thioanisole;octanol;CSC1=CC=CC=C1;CCCCCCCCO;-6.47
2-butanone;dimethylacetamide;CCC(=O)C;CC(=O)N(C)C;-4.52
1-hexanol;xylene;CCCCCCO;CC1=CC(=CC=C1)C;-5.85
urea;chloroform;C(=O)(N)N;C(Cl)(Cl)Cl;-8.56
nitromethane;dibutylether;C[N+](=O)[O-];CCCCOCCCC;-3.67
2-pentanone;cyclohexane;CCCC(=O)C;C1CCCCC1;-4.19
pentachloronitrobenzene;water;C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)[N+](=O)[O-];O;-5.22
methylpentanoate;cyclohexane;CCCCC(=O)OC;C1CCCCC1;-5.04
p-cresol;benzene;CC1=CC=C(C=C1)O;C1=CC=CC=C1;-7.35
formamide;octanol;C(=O)N;CCCCCCCCO;-7.8
2-methoxyethanol;decanol;COCCO;CCCCCCCCCCO;-5.41
n-pentadecane;pentadecane;CCCCCCCCCCCCCCC;CCCCCCCCCCCCCCC;-9.91
2-methylpyridine;chloroform;CC1=CC=CC=N1;C(Cl)(Cl)Cl;-6.98
ethanol;octanol;CCO;CCCCCCCCO;-4.36
thioanisole;water;CSC1=CC=CC=C1;O;-2.73
2-heptanone;benzene;CCCCCC(=O)C;C1=CC=CC=C1;-6.36
methylpropanoate;chlorohexane;CCC(=O)OC;CCCCCCCl;-4.2
pyridine;dibutylether;C1=CC=NC=C1;CCCCOCCCC;-4.65
9-methyladenine;water;CN1C=NC2=C(N=CN=C21)N;O;-13.6
4-methoxybenzoicacid;water;C1=CC2=C(C=C1[N+](=O)[O-])C(=CN2)C#N;O;-9.15
2-ethylpyrazine;octane;CCC1=NC=CN=C1;CCCCCCCC;-5.51
1-fluorohexane;hexadecane;CCCCCCF;CCCCCCCCCCCCCCCC;-4.03
1-butene;water;CCC=C;O;1.38
isopropylether;chloroform;CC(C)OC(C)C;C(Cl)(Cl)Cl;-3.78
2-butanone;dibutylether;CCC(=O)C;CCCCOCCCC;-3.78
butylacetate;chlorohexane;CCCCCC(=O)[O-];CCCCCCCl;-5.37
n-octane;cyclohexanone;CCCCCCCC;C1CCC(=O)CC1;-4.57
acetamide;hexadecane;CC(=O)N;CCCCCCCCCCCCCCCC;-3.33
caffeine;octanol;CN1C=NC2=C1C(=O)N(C(=O)N2C)C;CCCCCCCCO;-12.54
2-methylpyrazine;octanol;CC1=NC=CN=C1;CCCCCCCCO;-5.87
propylacetate;tetrachloroethene;CCCCC(=O)O;C(=C(Cl)Cl)(Cl)Cl;-4.8
2-hexanone;hexane;CCCCC(=O)C;CCCCCC;-4.68
1,4-dichlorobenzene;heptane;C1=CC(=CC=C1Cl)Cl;CCCCCCC;-5.81
methanol;decane;CO;CCCCCCCCCC;-1.29
5-fluorouracil;water;C1=C(C(=O)NC(=O)N1)F;O;-16.92
trimethylphosphate;water;COP(=O)(OC)OC;O;-8.7
propylamine;tributylphosphate;CCCN;CCCCOP(=O)(OCCCC)OCCCC;-3.98
dichloromethane;hexadecyliodide;C(Cl)Cl;CCCCCCCCCCCCCCCCI;-2.76
butanoicacid;isopropylbenzene;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CC(C)C1=CC=CC=C1;-4.93
phthalimide;water;C1=CC=C2C(=C1)C(=O)NC2=O;O;-9.61
chlorobenzene;chlorobenzene;C1=CC=C(C=C1)Cl;C1=CC=C(C=C1)Cl;-5.66
n-octane;mcresol;CCCCCCCC;CC1=CC(=CC=C1)O;-4.02
2-hexanone;isooctane;CCCCC(=O)C;CC(C)CC(C)(C)C;-4.72
ethanol;hexadecane;CCO;CCCCCCCCCCCCCCCC;-2.03
phenol;toluene;C1=CC=C(C=C1)O;CC1=CC=CC=C1;-6.93
butanoicacid;isobutanol;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CC(C)CO;-7.62
1,4-dioxane;ethylacetate;C1COCCO1;CCOC(=O)C;-5.03
1-amino-anthraquinone;water;C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=CC=C3)N;O;-8
1-bromobutane;water;CCCCBr;O;-0.41
5-iodouracil;octanol;C1=C(C(=O)NC(=O)N1)I;CCCCCCCCO;-18.77
n-hexane;benzene;CCCCCC;C1=CC=CC=C1;-3.62
isopropanol;cyclohexane;CC(C)O;C1CCCCC1;-2.37
dipropylamine;diethylether;CCCNCCC;CCOCC;-4.96
naproxen;octanol;C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O;CCCCCCCCO;-14.55
acetamide;water;CC(=O)N;O;-9.71
N-(3-hydroxyphenyl)acetamide;octanol;CC(=O)NC1=CC(=CC=C1)O;CCCCCCCCO;-14.93
N-methylformamide;methylformamide;CNC=O;CNC=O;-8.27
pentylacetate;pentadecane;CCCCCOC(=O)C;CCCCCCCCCCCCCCC;-5.18
acetamide;diethylether;CC(=O)N;CCOCC;-6.16
1,4-dichlorobenzene;octanol;C1=CC(=CC=C1Cl)Cl;CCCCCCCCO;-5.67
propylacetate;toluene;CCCCC(=O)O;CC1=CC=CC=C1;-5
1-butanol;octane;CCCCO;CCCCCCCC;-3.69
2,4-dimethylpentane;hexadecane;CC(C)CC(C)C;CCCCCCCCCCCCCCCC;-3.87
4-methylaniline;butylacetate;CC1=CC=C(C=C1)N;CCCCCC(=O)[O-];-7.81
3,3-dimethylbutanone;chlorobenzene;CC(=O)C(C)(C)C;C1=CC=C(C=C1)Cl;-5.25
hexanoicacid;toluene;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;CC1=CC=CC=C1;-6.97
propanal;octanol;CCC=O;CCCCCCCCO;-4.13
uracil;octanol;C1=CNC(=O)NC1=O;CCCCCCCCO;-15.13
phenol;nitrobenzene;C1=CC=C(C=C1)O;C1=CC=C(C=C1)[N+](=O)[O-];-7.86
propylamine;nonanol;CCCN;CCCCCCCCCO;-4.66
1-pentanol;odichlorobenzene;CCCCCO;C1=CC=C(C(=C1)Cl)Cl;-4.93
1-pentanol;nonane;CCCCCO;CCCCCCCCC;-3.92
E-2-pentene;water;CC/C=C/C;O;1.34
trichloroethene;hexadecane;C(=C(Cl)Cl)Cl;CCCCCCCCCCCCCCCC;-4.08
phenol;decane;C1=CC=C(C=C1)O;CCCCCCCCCC;-5.5
n-propane;cyclohexane;CCC;C1CCCCC1;-2.09
propylacetate;cyclohexane;CCCCC(=O)O;C1CCCCC1;-4.36
1,4-dioxane;chlorobenzene;C1COCCO1;C1=CC=C(C=C1)Cl;-5.08
ethanol;benzonitrile;CCO;C1=CC=C(C=C1)C#N;-4.05
trimethylamine;chlorobenzene;CN(C)C;C1=CC=C(C=C1)Cl;-2.82
pentanal;isooctane;CCCCC=O;CC(C)CC(C)(C)C;-4.24
butanoicacid;water;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;O;-6.36
hexanoicacid;isobutanol;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;CC(C)CO;-8.77
t-butanol;hexadecane;CC(C)(C)O;CCCCCCCCCCCCCCCC;-2.74
n-hexane;water;CCCCCC;O;2.49
2-methyl-2-(methylthio)propanalO-(N-methylcarbamoyl)oxime(aldicarb);water;CC(C)(/C=N/OC(=O)NC)SC;O;-9.8
1-propanol;butylacetate;CCCO;CCCCCC(=O)[O-];-4.52
triethylphosphate;hexane;CCOP(=O)(OCC)OCC;CCCCCC;-6.78
4-nitroaniline;octanol;C1=CC(=CC=C1N)[N+](=O)[O-];CCCCCCCCO;-11.35
2-chloropropane;hexadecane;CC(C)Cl;CCCCCCCCCCCCCCCC;-2.69
isopropanol;isopropanol;CC(C)O;CC(C)O;-4.82
ammonia;chlorobenzene;N;C1=CC=C(C=C1)Cl;-1.22
1-propanol;hexane;CCCO;CCCCCC;-2.81
1,4-dioxane;tetrahydrothiophenedioxide;C1COCCO1;C1CCS(=O)(=O)C1;-4.9
aceticacid;benzylalcohol;CC(=O)O;C1=CC=C(C=C1)CO;-6.96
o-cresol;toluene;CC1=CC=CC=C1O;CC1=CC=CC=C1;-7.43
ethylbenzene;hexane;CCC1=CC=CC=C1;CCCCCC;-4.99
2-heptanone;pentane;CCCCCC(=O)C;CCCCC;-5.4
pentylacetate;toluene;CCCCCOC(=O)C;CC1=CC=CC=C1;-6.41
O,O,O',O'-tetraethylS,S'-methylenebis(phosphorodithioate)(ethion);water;CCOP(=S)(OCC)SCSP(=S)(OCC)OCC;O;-6.1
o-cresol;water;CC1=CC=CC=C1O;O;-5.87
o-xylene;diethylether;CC1=CC=CC=C1C;CCOCC;-5.58
2-pentanone;butylbenzene;CCCC(=O)C;CCCCC1=CC=CC=C1;-4.74
g-butyrolactone;octanol;C1CC(=O)OC1;CCCCCCCCO;-6.83
butylacetate;fluoroctane;CCCCCC(=O)[O-];CCCCCCCCF;-5.22
propylamine;decanol;CCCN;CCCCCCCCCCO;-4.59
toluene;water;CC1=CC=CC=C1;O;-0.89
toluene;benzylalcohol;CC1=CC=CC=C1;C1=CC=C(C=C1)CO;-4.46
1-pentanol;pentanol;CCCCCO;CCCCCO;-7.92
phenol;diisopropylether;C1=CC=C(C=C1)O;CC(C)OC(C)C;-8.35
o-cresol;heptane;CC1=CC=CC=C1O;CCCCCCC;-6.01
benzene;hexadecyliodide;C1=CC=CC=C1;CCCCCCCCCCCCCCCCI;-3.71
butylamine;heptane;CCCCN;CCCCCCC;-3.55
3,3-dimethylbutanone;isopropylbenzene;CC(=O)C(C)(C)C;CC(C)C1=CC=CC=C1;-4.81
hydrogensulfide;diethylether;S;CCOCC;-0.6
butanoicacid;diisopropylether;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CC(C)OC(C)C;-6.85
1-nitrobutane;water;CCCC[N+](=O)[O-];O;-3.08
phenol;tetrachloroethene;C1=CC=C(C=C1)O;C(=C(Cl)Cl)(Cl)Cl;-6.1
methylpropanoate;octanol;CCC(=O)OC;CCCCCCCCO;-4.06
pentylamine;hexadecane;CCCCCN;CCCCCCCCCCCCCCCC;-4.28
butylacetate;nonane;CCCCCC(=O)[O-];CCCCCCCCC;-4.69
iodobenzene;chloroform;C1=CC=C(C=C1)I;C(Cl)(Cl)Cl;-6.6
methanol;xylene;CO;CC1=CC(=CC=C1)C;-1.73
acetone;octanol;CC(=O)C;CCCCCCCCO;-3.15
1-propanol;decane;CCCO;CCCCCCCCCC;-2.76
ethylbenzene;water;CCC1=CC=CC=C1;O;-0.8
trimethylamine;cyclohexane;CN(C)C;C1CCCCC1;-2.63
butylamine;decanol;CCCCN;CCCCCCCCCCO;-5.22
N-(2-hydroxyphenyl)acetamide;octanol;CC(=O)NC1=CC=CC=C1O;CCCCCCCCO;-12.59
aniline;isooctane;C1=CC=C(C=C1)N;CC(C)CC(C)(C)C;-5.2
1-propanol;xylene;CCCO;CC1=CC(=CC=C1)C;-3.57
1-heptanol;tributylphosphate;CCCCCCCO;CCCCOP(=O)(OCCCC)OCCCC;-7.98
dimethylamine;xylene;CNC;CC1=CC(=CC=C1)C;-3.36
dipropylamine;benzene;CCCNCCC;C1=CC=CC=C1;-5.09
acetone;water;CC(=O)C;O;-3.85
2-chlorobutane;water;CCC(C)Cl;O;0.07
ethanol;methoxyethanol;CCO;COCCO;-4.71
p-bromophenol;hexanol;C1=CC(=CC=C1O)Br;CCCCCCO;-10.51
butylacetate;tetrachloroethene;CCCCCC(=O)[O-];C(=C(Cl)Cl)(Cl)Cl;-5.35
cyclopentanone;water;C1CCC(=O)C1;O;-4.68
piperidine;octanol;C1CCNCC1;CCCCCCCCO;-6.27
ethylacetate;secbutylbenzene;CCOC(=O)C;CCC(C)C1=CC=CC=C1;-4.11
1,2-dimethoxyethane;water;COCCOC;O;-4.84
nitromethane;nitrobenzene;C[N+](=O)[O-];C1=CC=C(C=C1)[N+](=O)[O-];-4.9
hydrogen;octanol;[HH];CCCCCCCCO;1.76
1-heptanol;butylacetate;CCCCCCCO;CCCCCC(=O)[O-];-7.14
1-hexanol;chlorobenzene;CCCCCCO;C1=CC=C(C=C1)Cl;-5.98
propylamine;octanol;CCCN;CCCCCCCCO;-4.77
methanol;cyclohexane;CO;C1CCCCC1;-1.29
n-octane;phenylether;CCCCCCCC;C1=CC=C(C=C1)OC2=CC=CC=C2;-4.38
ethylparaben;water;CCOC(=O)C1=CC=C(C=C1)O;O;-9.2
tetrachloroethene;water;C(=C(Cl)Cl)(Cl)Cl;O;0.05
methanol;benzene;CO;C1=CC=CC=C1;-2.58
anisole;heptane;COC1=CC=CC=C1;CCCCCCC;-5.35
N-cyclopropylmethyl-2,6-dinitro-N-propyl-4-trifluoromethylaniline(profluralin);water;CCCN(CC1CC1)C2=C(C=C(C=C2[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-];O;-2.5
3-pentanone;hexadecane;CCC(=O)CC;CCCCCCCCCCCCCCCC;-3.83
trimethylphosphate;benzene;COP(=O)(OC)OC;C1=CC=CC=C1;-8.02
Z-1,2-dichloroethene;octanol;C(=C\Cl)\Cl;CCCCCCCCO;-3.71
phenol;decanol;C1=CC=C(C=C1)O;CCCCCCCCCCO;-8.58
paracetamol;octanol;CC(=O)NC1=CC=C(C=C1)O;CCCCCCCCO;-15.46
methylpropanoate;fluoroctane;CCC(=O)OC;CCCCCCCCF;-4.09
toluene;chlorobenzene;CC1=CC=CC=C1;C1=CC=C(C=C1)Cl;-5.18
1-chloro-2,2,2-trifluoroethyldifluoromethylether;water;C(C(F)(F)F)(OC(F)F)Cl;O;0.11
m-cresol;hexanol;CC1=CC(=CC=C1)O;CCCCCCO;-8.42
2-heptanone;xylene;CCCCCC(=O)C;CC1=CC(=CC=C1)C;-6.15
2-hexanone;perfluorobenzene;CCCCC(=O)C;C1(=C(C(=C(C(=C1F)F)F)F)F)F;-5.55
acetaldehyde;chloroform;CC=O;C(Cl)(Cl)Cl;-3.65
phenol;carbondisulfide;C1=CC=C(C=C1)O;C(=S)=S;-6.27
butanal;isobutanol;CCCC=O;CC(C)CO;-4.82
1-hexanol;pentane;CCCCCCO;CCCCC;-4.97
3,5,5-trimethyl-2-cyclohexen-1-one(isophorone);water;CC1=CC(=O)CC(C1)(C)C;O;-5.2
pentylacetate;secbutylbenzene;CCCCCOC(=O)C;CCC(C)C1=CC=CC=C1;-5.98
thiophenol;hexadecane;C1=CC=C(C=C1)S;CCCCCCCCCCCCCCCC;-5.61
2-butanone;ethanol;CCC(=O)C;CCO;-4.32
formamide;diethylether;C(=O)N;CCOCC;-5.97
methylpropanoate;pentadecane;CCC(=O)OC;CCCCCCCCCCCCCCC;-3.35
4-ethylpyridine;hexadecane;CCC1=CC=NC=C1;CCCCCCCCCCCCCCCC;-2.45
trichloroethene;decane;C(=C(Cl)Cl)Cl;CCCCCCCCCC;-3.84
fluorotrichloromethane;octanol;C(F)(Cl)(Cl)Cl;CCCCCCCCO;-2.63
1-octanol;hexadecane;CCCCCCCCO;CCCCCCCCCCCCCCCC;-6.3
ethanol;butanol;CCO;CCCCO;-5.02
p-xylene;heptane;CC1=CC=C(C=C1)C;CCCCCCC;-5.52
toluene;decalin;CC1=CC=CC=C1;C1CCC2CCCCC2C1;-4.37
bromobenzene;heptane;C1=CC=C(C=C1)Br;CCCCCCC;-5.72
phenol;heptanol;C1=CC=C(C=C1)O;CCCCCCCO;-8.69
bromoform;bromoform;C(Br)(Br)Br;C(Br)(Br)Br;-6.21
diiodomethane;hexadecane;C(I)I;CCCCCCCCCCCCCCCC;-5.26
formamide;hexadecane;C(=O)N;CCCCCCCCCCCCCCCC;-2.91
n-pentane;pentane;CCCCC;CCCCC;-3.35
2-methylpyridine;2methylpyridine;CC1=CC=CC=N1;CC1=CC=CC=N1;-5.71
O,O-diethylS-ethylthiomethylphosphorodithioate(phorate);water;CCOP(=S)(OCC)SCSCC;O;-4.4
ethylacetate;chlorobenzene;CCOC(=O)C;C1=CC=C(C=C1)Cl;-4.63
ammonia;carbontet;N;C(Cl)(Cl)(Cl)Cl;-1.06
O-ethylO'-4-bromo-2-chlorophenylS-propylphosphorothioate;water;CCCSP(=O)(OCC)OC1=C(C=C(C=C1)Br)Cl;O;-4.09
propylamine;decane;CCCN;CCCCCCCCCC;-2.96
g-butyrolactone;toluene;C1CC(=O)OC1;CC1=CC=CC=C1;-4.7
ethene;water;C=C;O;1.27
2-butanone;aniline;CCC(=O)C;C1=CC=C(C=C1)N;-4.87
allylalcohol;octanol;C=CCO;CCCCCCCCO;-5.27
methanol;nitrobenzene;CO;C1=CC=C(C=C1)[N+](=O)[O-];-2.93
ethylamine;hexadecane;CCN;CCCCCCCCCCCCCCCC;-2.29
toluene;carbondisulfide;CC1=CC=CC=C1;C(=S)=S;-5.39
N,N,4-trimethylbenzamide;water;CC1=CC=C(C=C1)C(=O)N(C)C;O;-9.76
m-cresol;butylacetate;CC1=CC(=CC=C1)O;CCCCCC(=O)[O-];-8.44
1-hexanol;decane;CCCCCCO;CCCCCCCCCC;-4.97
fluoromethane;water;CF;O;-0.22
N-methylformamide;octanol;CNC=O;CCCCCCCCO;-6.97
methylbutanoate;octanol;CCCC(=O)OCC;CCCCCCCCO;-4.59
ethylamine;odichlorobenzene;CCN;C1=CC=C(C(=C1)Cl)Cl;-2.59
S-4-chlorophenylthiomethylO,O-diethylphosphorodithioate(carbophenothion);water;CCOP(=S)(OCC)SCSC1=CC=C(C=C1)Cl;O;-6.5
thioanisole;cyclohexane;CSC1=CC=CC=C1;C1CCCCC1;-5.66
2-methoxyethanol;nonanol;COCCO;CCCCCCCCCO;-5.61
2-butanone;cyclohexane;CCC(=O)C;C1CCCCC1;-3.48
1-hexene;octanol;CCCCC=C;CCCCCCCCO;-2.94
propylacetate;chlorohexane;CCCCC(=O)O;CCCCCCCl;-4.84
3,3-dimethylbutanone;water;CC(=O)C(C)(C)C;O;-2.89
3,3-dimethylbutanone;nonane;CC(=O)C(C)(C)C;CCCCCCCCC;-4.19
2-butanone;water;CCC(=O)C;O;-3.64
1,4-dioxane;ethoxybenzene;C1COCCO1;CCOC1=CC=CC=C1;-4.87
tetrahydropyran;water;C1CCOCC1;O;-3.12
benzene;hexadecane;C1=CC=CC=C1;CCCCCCCCCCCCCCCC;-3.8
9-methyladenine;chloroform;CN1C=NC2=C(N=CN=C21)N;C(Cl)(Cl)Cl;-12.51
3,3-dimethylbutanone;hexane;CC(=O)C(C)(C)C;CCCCCC;-4.34
aniline;hexane;C1=CC=C(C=C1)N;CCCCCC;-5.43
ethylacetate;hexane;CCOC(=O)C;CCCCCC;-3.62
n-heptane;hexadecane;CCCCCCC;CCCCCCCCCCCCCCCC;-4.33
pyridine;benzene;C1=CC=NC=C1;C1=CC=CC=C1;-5.28
pentachloronitrobenzene;octanol;C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)[N+](=O)[O-];CCCCCCCCO;-11.55
N-methylcarbamicacid[1-(methylthio)ethylideneamino]ester(methomyl);water;C/C(=N\OC(=O)NC)/SC;O;-10.7
methylacetate;trimethylbenzene;CC(=O)OC;CC1=C(C(=CC=C1)C)C;-3.58
t-butanol;chloroform;CC(C)(C)O;C(Cl)(Cl)Cl;-4.48
5-bromouracil;heptane;C1=C(C(=O)NC(=O)N1)Br;CCCCCCC;-12.73
ethanol;methylenechloride;CCO;C(Cl)Cl;-3.82
ethanol;tetrahydrofuran;CCO;C1CCOC1;-4.56
mesitylene;mesitylene;CC1=CC(=CC(=C1)C)C;CC1=CC(=CC(=C1)C)C;-6.4
p-bromophenol;chloroform;C1=CC(=CC=C1O)Br;C(Cl)(Cl)Cl;-8.59
diethylamine;pentanol;CCNCC;CCCCCO;-5.3
5-fluorouracil;chloroform;C1=C(C(=O)NC(=O)N1)F;C(Cl)(Cl)Cl;-14.31
2-methylaniline;octane;CC1=CC=CC=C1N;CCCCCCCC;-6.06
butylamine;water;CCCCN;O;-4.29
ethylphenylether;chloroform;CCOC1=CC=CC=C1;C(Cl)(Cl)Cl;-7.16
diethylether;octanol;CCOCC;CCCCCCCCO;-2.89
3-(4-methoxy-6-methyl-1,3,5-triazin-2-ylcarbamoylsulfamoyl)thiophene-2-carboxylicacid(thifensulfuron);water;CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=C(SC=C2)C(=O)O;O;-16.2
1-butanol;heptane;CCCCO;CCCCCCC;-3.66
3,3-dimethylbutanone;chlorohexane;CC(=O)C(C)(C)C;CCCCCCCl;-4.98
Z-1,2-dichloroethene;water;C(=C\Cl)\Cl;O;-1.17
cyclopropane;water;C1CC1;O;0.75
E-1,2-dichloroethene;undecane;C(=C/Cl)\Cl;CCCCCCCCCCC;-3.6
diethylether;water;CCOCC;O;-1.76
