Solute;Solvent;SoluteSMILES;SolventSMILES;DeltaGsolv
dimethylsulfide;hexadecane;CSC;CCCCCCCCCCCCCCCC;-3.05
dimethyldisulfide;hexadecane;CSSC;CCCCCCCCCCCCCCCC;-4.84
2-butylnitrate;water;CCC(C)O[N+](=O)[O-];O;-1.8
ethanol;aniline;CCO;C1=CC=C(C=C1)N;-4.45
butanal;octanol;CCCC=O;CCCCCCCCO;-4.62
1-hexanol;benzene;CCCCCCO;C1=CC=CC=C1;-6.13
triethylphosphate;octanol;CCOP(=O)(OCC)OCC;CCCCCCCCO;-8.88
hexanoicacid;benzene;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;C1=CC=CC=C1;-6.94
hexachlorobenzene;water;C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)Cl;O;-2.33
ethylbenzene;hexanol;CCC1=CC=CC=C1;CCCCCCO;-4.54
nitromethane;butanone;C[N+](=O)[O-];CCC(=O)C;-5.24
3,3-dimethylbutanone;octanol;CC(=O)C(C)(C)C;CCCCCCCCO;-4.53
2-butanone;tetrahydrothiophenedioxide;CCC(=O)C;C1CCS(=O)(=O)C1;-4.09
2-butanone;ethanol;CCC(=O)C;CCO;-4.32
acetamide;decane;CC(=O)N;CCCCCCCCCC;-2.85
1-hexanol;toluene;CCCCCCO;CC1=CC=CC=C1;-6.12
2-butanone;octanol;CCC(=O)C;CCCCCCCCO;-3.78
water;carbontet;O;C(Cl)(Cl)(Cl)Cl;-0.85
N,N-dimethylacetamide;heptane;CC(=O)N(C)C;CCCCCCC;-4.8
nitromethane;diisopropylether;C[N+](=O)[O-];CC(C)OC(C)C;-3.9
1,4-dioxane;nitromethane;C1COCCO1;C[N+](=O)[O-];-5.46
methylpropanoate;hexadecane;CCC(=O)OC;CCCCCCCCCCCCCCCC;-2.68
n-octane;tetrahydrothiophenedioxide;CCCCCCCC;C1CCS(=O)(=O)C1;-2.44
aceticacid;dichloroethane;CC(=O)O;CC(Cl)Cl;-4.89
p-bromophenol;decanol;C1=CC(=CC=C1O)Br;CCCCCCCCCCO;-10.32
propylacetate;nonane;CCCCC(=O)O;CCCCCCCCC;-4.07
2-butanone;benzylalcohol;CCC(=O)C;C1=CC=C(C=C1)CO;-4.57
pyridine;water;C1=CC=NC=C1;O;-4.7
bromotrifluoromethane;octanol;C(F)(F)(F)Br;CCCCCCCCO;-0.75
1-heptanol;cyclohexane;CCCCCCCO;C1CCCCC1;-6.02
m-hydroxybenzaldehyde;dichloroethane;C1=CC(=CC(=C1)O)C=O;CC(Cl)Cl;-10.11
naphthalene;water;C1=CC=C2C=CC=CC2=C1;O;-2.39
pentylacetate;pentane;CCCCCOC(=O)C;CCCCC;-5.62
2-hexanone;octanol;CCCCC(=O)C;CCCCCCCCO;-5.02
trichloroethene;cyclohexane;C(=C(Cl)Cl)Cl;C1CCCCC1;-4.29
ethylbenzene;carbontet;CCC1=CC=CC=C1;C(Cl)(Cl)(Cl)Cl;-5.67
p-bromophenol;hexane;C1=CC(=CC=C1O)Br;CCCCCC;-6.96
phenol;tetrachloroethene;C1=CC=C(C=C1)O;C(=C(Cl)Cl)(Cl)Cl;-6.1
propylamine;heptane;CCCN;CCCCCCC;-3.03
1-pentyne;octanol;CCCC#C;CCCCCCCCO;-2.79
trimethylamine;octanol;CN(C)C;CCCCCCCCO;-3.6
nitroethane;nitroethane;CC[N+](=O)[O-];CC[N+](=O)[O-];-5.53
ethane;water;CC;O;1.83
2-methylpropane;octanol;CC(C)C;CCCCCCCCO;-1.45
3-t-butyl-5-chloro-6-methyluracil(terbacil);water;CC1=C(C(=O)N(C(=O)N1)C(C)(C)C)Cl;O;-11.1
1,4-dichlorobenzene;carbontet;C1=CC(=CC=C1Cl)Cl;C(Cl)(Cl)(Cl)Cl;-6.28
2-methylpropene;water;CC(=C)C;O;1.16
methylbutanoate;water;CCCC(=O)OCC;O;-2.83
nitromethane;xylene;C[N+](=O)[O-];CC1=CC(=CC=C1)C;-4.2
nitrobenzene;heptane;C1=CC=C(C=C1)[N+](=O)[O-];CCCCCCC;-6.14
acetone;xylene;CC(=O)C;CC1=CC(=CC=C1)C;-3.26
nitromethane;nitrobenzene;C[N+](=O)[O-];C1=CC=C(C=C1)[N+](=O)[O-];-4.9
n-pentane;cyclohexane;CCCCC;C1CCCCC1;-3.5
pentanoicacid;butanone;CCCCC(=O)O;CCC(=O)C;-7.54
5-bromouracil;octanol;C1=C(C(=O)NC(=O)N1)Br;CCCCCCCCO;-17.88
diethoxy-[(2-isopropyl-6-methyl-4-pyrimidinyl)oxy]-thioxophosphorane(diazinon);water;CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C;O;-6.5
1-pentene;isooctane;CCCC=C;CC(C)CC(C)(C)C;-2.36
5-fluorouracil;water;C1=C(C(=O)NC(=O)N1)F;O;-16.92
nitromethane;phenylether;C[N+](=O)[O-];C1=CC=C(C=C1)OC2=CC=CC=C2;-4.19
1,4-dioxane;decane;C1COCCO1;CCCCCCCCCC;-3.97
dipropylamine;xylene;CCCNCCC;CC1=CC(=CC=C1)C;-5.35
1-pentanol;water;CCCCCO;O;-4.47
naproxen;water;C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O;O;-10.21
g-butyrolactone;nitromethane;C1CC(=O)OC1;C[N+](=O)[O-];-5.45
n-octane;bromoethane;CCCCCCCC;CCBr;-5.54
1-octanol;benzene;CCCCCCCCO;C1=CC=CC=C1;-8.06
2,6-dimethylpyridine;hexadecane;CC1=NC(=CC=C1)C;CCCCCCCCCCCCCCCC;-5.27
2-hexanone;perfluorobenzene;CCCCC(=O)C;C1(=C(C(=C(C(=C1F)F)F)F)F)F;-5.55
N-(3-hydroxyphenyl)acetamide;octanol;CC(=O)NC1=CC(=CC=C1)O;CCCCCCCCO;-14.93
aceticacid;ethylacetate;CC(=O)O;CCOC(=O)C;-6.46
4-methoxybenzoicacid;octanol;C1=CC2=C(C=C1[N+](=O)[O-])C(=CN2)C#N;CCCCCCCCO;-11.82
ethylacetate;xylene;CCOC(=O)C;CC1=CC(=CC=C1)C;-4.26
bromotrifluoromethane;water;C(F)(F)(F)Br;O;1.79
methylpropanoate;carbontet;CCC(=O)OC;C(Cl)(Cl)(Cl)Cl;-4.43
2-hexanone;hexadecane;CCCCC(=O)C;CCCCCCCCCCCCCCCC;-4.45
acetaldehyde;hexadecane;CC=O;CCCCCCCCCCCCCCCC;-1.68
urea;chloroform;C(=O)(N)N;C(Cl)(Cl)Cl;-8.56
methylhexanoate;isopropylbenzene;CCCCCC(=O)OC;CC(C)C1=CC=CC=C1;-6.19
butanoicacid;4methyl2pentanone;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CC(C)CC(=O)C;-7.44
triethylphosphate;heptane;CCOP(=O)(OCC)OCC;CCCCCCC;-6.67
ethanol;toluene;CCO;CC1=CC=CC=C1;-3.33
1-chloro-2,2,2-trifluoroethyldifluoromethylether;water;C(C(F)(F)F)(OC(F)F)Cl;O;0.11
anisole;diethylether;COC1=CC=CC=C1;CCOCC;-5.71
2-heptanone;heptane;CCCCCC(=O)C;CCCCCCC;-5.22
chlorobenzene;cyclohexane;C1=CC=C(C=C1)Cl;C1CCCCC1;-5.1
p-cresol;carbontet;CC1=CC=C(C=C1)O;C(Cl)(Cl)(Cl)Cl;-6.32
naphthalene;carbontet;C1=CC=C2C=CC=CC2=C1;C(Cl)(Cl)(Cl)Cl;-7.55
aniline;hexadecane;C1=CC=C(C=C1)N;CCCCCCCCCCCCCCCC;-5.44
iodobenzene;decalin;C1=CC=C(C=C1)I;C1CCC2CCCCC2C1;-5.96
pentanoicacid;nitrobenzene;CCCCC(=O)O;C1=CC=C(C=C1)[N+](=O)[O-];-6.47
1-nitropropane;isooctane;CCC[N+](=O)[O-];CC(C)CC(C)(C)C;-3.94
trimethylamine;carbontet;CN(C)C;C(Cl)(Cl)(Cl)Cl;-3.09
thiophene;octanol;C1=CSC=C1;CCCCCCCCO;-3.89
1-propanol;decane;CCCO;CCCCCCCCCC;-2.76
ethylamine;odichlorobenzene;CCN;C1=CC=C(C(=C1)Cl)Cl;-2.59
p-cresol;decanol;CC1=CC=C(C=C1)O;CCCCCCCCCCO;-8.91
trichloroethene;octanol;C(=C(Cl)Cl)Cl;CCCCCCCCO;-3.75
propylacetate;cyclohexane;CCCCC(=O)O;C1CCCCC1;-4.36
o-xylene;carbontet;CC1=CC=CC=C1C;C(Cl)(Cl)(Cl)Cl;-6.07
bromobenzene;diethylether;C1=CC=C(C=C1)Br;CCOCC;-5.99
anisole;decalin;COC1=CC=CC=C1;C1CCC2CCCCC2C1;-5
toluene;diisopropylether;CC1=CC=CC=C1;CC(C)OC(C)C;-4.91
trimethylbenzene;trimethylbenzene;CC1=C(C(=CC=C1)C)C;CC1=C(C(=CC=C1)C)C;-6.47
ethylacetate;ethylbenzene;CCOC(=O)C;CCC1=CC=CC=C1;-4.31
chloroform;hexadecane;C(Cl)(Cl)Cl;CCCCCCCCCCCCCCCC;-3.38
n-heptane;octanol;CCCCCCC;CCCCCCCCO;-3.74
bromoform;hexadecane;C(Br)(Br)Br;CCCCCCCCCCCCCCCC;-5.16
secbutanol;secbutanol;CCC(C)O;CCC(C)O;-5.48
toluene;benzylalcohol;CC1=CC=CC=C1;C1=CC=C(C=C1)CO;-4.46
pentylacetate;tbutylbenzene;CCCCCOC(=O)C;CC(C)(C)C1=CC=CC=C1;-5.92
2,2-dimethylpropane;octanol;CC(C)(C)C;CCCCCCCCO;-1.74
cyclohexane;octanol;C1CCCCC1;CCCCCCCCO;-3.46
propanoicacid;carbontet;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;C(Cl)(Cl)(Cl)Cl;-4.09
2-butanone;water;CCC(=O)C;O;-3.64
cyclopentanone;hexadecane;C1CCC(=O)C1;CCCCCCCCCCCCCCCC;-4.39
bromoethane;water;CCBr;O;-0.7
acetophenone;decalin;CC(=O)C1=CC=CC=C1;C1CCC2CCCCC2C1;-6.23
phenol;bromoform;C1=CC=C(C=C1)O;C(Br)(Br)Br;-6.88
methylformate;octanol;COC=O;CCCCCCCCO;-2.82
o-xylene;chloroform;CC1=CC=CC=C1C;C(Cl)(Cl)Cl;-6.23
nitromethane;nitroethane;C[N+](=O)[O-];CC[N+](=O)[O-];-5.35
propylacetate;fluoroctane;CCCCC(=O)O;CCCCCCCCF;-4.65
butanal;hexadecane;CCCC=O;CCCCCCCCCCCCCCCC;-3.1
3,3-dimethylbutanone;pentane;CC(=O)C(C)(C)C;CCCCC;-4.43
tetrachloroethene;tetrachloroethene;C(=C(Cl)Cl)(Cl)Cl;C(=C(Cl)Cl)(Cl)Cl;-5.39
methylhexanoate;perfluorobenzene;CCCCCC(=O)OC;C1(=C(C(=C(C(=C1F)F)F)F)F)F;-6.21
aceticacid;hexadecane;CC(=O)O;CCCCCCCCCCCCCCCC;-2.39
O,O-diethylO-3,5,6-trichloro-2-pyridylphosphorothioate(chlorpyrifos);water;CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl;O;-5
1-propanol;octane;CCCO;CCCCCCCC;-2.76
O,O-dimethylS-[(4-oxo-1,2,3-benzotriazin-3(4H)-yl)methyl]dithiophosphate(azinphosmethyl);water;COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2N=N1;O;-10
acetone;perfluorobenzene;CC(=O)C;C1(=C(C(=C(C(=C1F)F)F)F)F)F;-3.82
6,7,8,9,10,10-hexachloro-1,5,5a,6,9,9a-hexahydro-6,9-methano-2,4,3-benzodioxathiepine-3-oxide(endosulfanalpha);water;C1[C@@H]2[C@H](COS(=O)O1)[C@@]3(C(=C([C@]2(C3(Cl)Cl)Cl)Cl)Cl)Cl;O;-4.2
acetone;carbontet;CC(=O)C;C(Cl)(Cl)(Cl)Cl;-3.35
2-butanone;tetralin;CCC(=O)C;C1CCC2=CC=CC=C2C1;-3.12
methylacetate;fluoroctane;CC(=O)OC;CCCCCCCCF;-3.59
nitromethane;aniline;C[N+](=O)[O-];C1=CC=C(C=C1)N;-5.11
1,1,1-trichloroethane;octanol;CC(Cl)(Cl)Cl;CCCCCCCCO;-3.69
ethylamine;decane;CCN;CCCCCCCCCC;-1.92
ethylacetate;hexadecane;CCOC(=O)C;CCCCCCCCCCCCCCCC;-3.25
1-heptanol;xylene;CCCCCCCO;CC1=CC(=CC=C1)C;-6.74
ethylbenzene;hexane;CCC1=CC=CC=C1;CCCCCC;-4.99
propylamine;ethylbenzene;CCCN;CCC1=CC=CC=C1;-3.44
1-heptanol;benzene;CCCCCCCO;C1=CC=CC=C1;-6.85
N-(2-hydroxyphenyl)acetamide;octanol;CC(=O)NC1=CC=CC=C1O;CCCCCCCCO;-12.59
chloroform;pentane;C(Cl)(Cl)Cl;CCCCC;-3.26
n-octane;methylformamide;CCCCCCCC;CNC=O;-3.34
aniline;tributylphosphate;C1=CC=C(C=C1)N;CCCCOP(=O)(OCCCC)OCCCC;-7.6
(1R,4S,4aS,5S,6S,7R,8R,8aR)-1,2,3,4,10,10-hexachloro-1,4,4a,5,6,7,8,8a-octahydro-6,7-epoxy-1,4:5,8-dimethanonaphthalene(endrin);water;C1C2C3C(C1C4C2O4)C5(C(=C(C3(C5(Cl)Cl)Cl)Cl)Cl)Cl;O;-5.5
o-cresol;xylene;CC1=CC=CC=C1O;CC1=CC(=CC=C1)C;-7.25
6-chloro-N,N'-diethyl-1,3,5-triazine-2,4-diamine(simazine);water;CCNC1=NC(=NC(=N1)Cl)NCC;O;-10.2
urea;water;C(=O)(N)N;O;-13.8
methylpropanoate;trimethylbenzene;CCC(=O)OC;CC1=C(C(=CC=C1)C)C;-4.14
hydrazine;water;NN;O;-6.26
chlorobenzene;diethylether;C1=CC=C(C=C1)Cl;CCOCC;-5.42
aceticacid;dibutylether;CC(=O)O;CCCCOCCCC;-5.21
ethylacetate;tetrachloroethene;CCOC(=O)C;C(=C(Cl)Cl)(Cl)Cl;-4.22
uracil;ethylacetate;C1=CNC(=O)NC1=O;CCOC(=O)C;-15.43
1,4-dioxane;propanol;C1COCCO1;CCCO;-4.61
3,5-dimethylpyridine;benzene;CC1=CC(=CN=C1)C;C1=CC=CC=C1;-7.64
methylpentanoate;chloroform;CCCCC(=O)OC;C(Cl)(Cl)Cl;-6.68
propylacetate;octane;CCCCC(=O)O;CCCCCCCC;-4.09
methyloctanoate;water;CCCCCCCC(=O)OC;O;-2.04
aniline;pentanol;C1=CC=C(C=C1)N;CCCCCO;-6.44
ethylamine;diethylether;CCN;CCOCC;-2.89
phenol;carbondisulfide;C1=CC=C(C=C1)O;C(=S)=S;-6.27
nitromethane;aceticacid;C[N+](=O)[O-];CC(=O)O;-4.88
chloroform;chloroform;C(Cl)(Cl)Cl;C(Cl)(Cl)Cl;-4.13
propanoicacid;4methyl2pentanone;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CC(C)CC(=O)C;-6.85
3,3-dimethylbutanone;tbutylbenzene;CC(=O)C(C)(C)C;CC(C)(C)C1=CC=CC=C1;-4.79
1-propanol;isooctane;CCCO;CC(C)CC(C)(C)C;-3
nitromethane;butanol;C[N+](=O)[O-];CCCCO;-3.93
methylacetate;hexane;CC(=O)OC;CCCCCC;-3.12
2,2',3'-trichlorobiphenyl;water;C1=CC=C(C(=C1)C2=C(C(=CC=C2)Cl)Cl)Cl;O;-1.99
acetophenone;acetophenone;CC(=O)C1=CC=CC=C1;CC(=O)C1=CC=CC=C1;-7.59
3,3-dimethylbutanone;water;CC(=O)C(C)(C)C;O;-2.89
acetone;octane;CC(=O)C;CCCCCCCC;-2.46
benzamide;chloroform;C1=CC=C(C=C1)C(=O)N;C(Cl)(Cl)Cl;-11.06
2-pentanone;water;CCCC(=O)C;O;-3.53
1,1-dimethyl-3-phenylurea;octanol;CN(C)C(=O)NC1=CC=CC=C1;CCCCCCCCO;-13.12
dimethylether;hexadecane;COC;CCCCCCCCCCCCCCCC;-1.49
1-propanol;dodecane;CCCO;CCCCCCCCCCCC;-2.74
ethanol;benzene;CCO;C1=CC=CC=C1;-3.42
dimethyldisulfide;water;CSSC;O;-1.83
iodobenzene;chloroform;C1=CC=C(C=C1)I;C(Cl)(Cl)Cl;-6.6
4-methylaniline;heptane;CC1=CC=C(C=C1)N;CCCCCCC;-6.15
isobutanol;isobutanol;CC(C)CO;CC(C)CO;-5.79
p-hydroxybenzaldehyde;dichloroethane;C1=CC(=CC=C1C=O)O;CC(Cl)Cl;-10.7
phenol;octane;C1=CC=C(C=C1)O;CCCCCCCC;-5.47
hydrogenperoxide;butylacetate;OO;CCCCCC(=O)[O-];-6.76
n-hexane;isooctane;CCCCCC;CC(C)CC(C)(C)C;-3.08
4-methylaniline;toluene;CC1=CC=C(C=C1)N;CC1=CC=CC=C1;-7.39
1,1,1-trifluoropropan-2-ol;octanol;CC(C(F)(F)F)O;CCCCCCCCO;-5.12
uracil;diethylether;C1=CNC(=O)NC1=O;CCOCC;-15.03
p-cresol;octanol;CC1=CC=C(C=C1)O;CCCCCCCCO;-8.84
n-octane;propanol;CCCCCCCC;CCCO;-4.39
ethanol;triethylamine;CCO;CCN(CC)CC;-4.02
tetrahydropyran;chloroform;C1CCOCC1;C(Cl)(Cl)Cl;-5.84
acetonitrile;heptane;CC#N;CCCCCCC;-2.06
methanol;water;CO;O;-5.11
n-octane;2methylpyridine;CCCCCCCC;CC1=CC=CC=N1;-4.73
triethylphosphate;dichloroethane;CCOP(=O)(OCC)OCC;CC(Cl)Cl;-9.59
phenol;pentanol;C1=CC=C(C=C1)O;CCCCCO;-8.55
methanol;diethylether;CO;CCOCC;-3.61
1,4-dioxane;octanol;C1COCCO1;CCCCCCCCO;-4.89
1-hexanol;octanol;CCCCCCO;CCCCCCCCO;-7.06
nitromethane;benzonitrile;C[N+](=O)[O-];C1=CC=C(C=C1)C#N;-5.05
1-hexanol;heptane;CCCCCCO;CCCCCCC;-4.89
toluene;methylenechloride;CC1=CC=CC=C1;C(Cl)Cl;-5.53
water;cyclohexane;O;C1CCCCC1;-0.39
2-methyl-1-nitrobenzene;carbontet;CC1=CC=CC=C1[N+](=O)[O-];C(Cl)(Cl)(Cl)Cl;-7.49
trimethylphosphate;chloroform;COP(=O)(OC)OC;C(Cl)(Cl)Cl;-9.74
m-xylene;octanol;CC1=CC(=CC=C1)C;CCCCCCCCO;-5.25
3,3-dimethylbutanone;heptane;CC(=O)C(C)(C)C;CCCCCCC;-4.3
water;ethylbenzene;O;CCC1=CC=CC=C1;-1.51
methylpentanoate;tetrachloroethene;CCCCC(=O)OC;C(=C(Cl)Cl)(Cl)Cl;-5.41
1,4-dioxane;isooctane;C1COCCO1;CC(C)CC(C)(C)C;-4.02
n-butane;hexadecane;CCCC;CCCCCCCCCCCCCCCC;-2.2
bromobenzene;water;C1=CC=C(C=C1)Br;O;-1.46
methylamine;octanol;CN;CCCCCCCCO;-3.78
acetonitrile;octanol;CC#N;CCCCCCCCO;-3.15
diethylamine;isobutanol;CCNCC;CC(C)CO;-4.86
propylamine;chloroform;CCCN;C(Cl)(Cl)Cl;-4.73
ethylamine;carbontet;CCN;C(Cl)(Cl)(Cl)Cl;-2.77
chloroethene;water;C=CCl;O;-0.59
2,6-dimethylpyridine;benzene;CC1=NC(=CC=C1)C;C1=CC=CC=C1;-6.39
N-methylaniline;cyclohexane;CNC1=CC=CC=C1;C1CCCCC1;-6.33
aceticacid;cyclohexanone;CC(=O)O;C1CCC(=O)CC1;-6.43
ethylamine;xylene;CCN;CC1=CC(=CC=C1)C;-3.01
1,1,2-trichloro-1,2,2-trifluoroethane;octanol;C(C(F)(Cl)Cl)(F)(F)Cl;CCCCCCCCO;-2.54
methylpentanoate;decane;CCCCC(=O)OC;CCCCCCCCCC;-4.77
2-heptanone;chlorobenzene;CCCCCC(=O)C;C1=CC=C(C=C1)Cl;-6.46
2-pentanone;decane;CCCC(=O)C;CCCCCCCCCC;-3.93
O,O-diethyl-O-4-nitro-phenylthiophosphate(parathion);water;CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-];O;-6.7
g-butyrolactone;toluene;C1CC(=O)OC1;CC1=CC=CC=C1;-4.7
ethylamine;hexadecane;CCN;CCCCCCCCCCCCCCCC;-2.29
4-methylaniline;water;CC1=CC=C(C=C1)N;O;-5.55
2,3-dichlorobiphenyl;water;C1=CC=C(C=C1)C2=C(C(=CC=C2)Cl)Cl;O;-2.45
propylacetate;tetrachloroethene;CCCCC(=O)O;C(=C(Cl)Cl)(Cl)Cl;-4.8
ethylacetate;water;CCOC(=O)C;O;-3.1
allylalcohol;octanol;C=CCO;CCCCCCCCO;-5.27
aceticacid;cyclohexane;CC(=O)O;C1CCCCC1;-1.73
trimethylamine;diisopropylether;CN(C)C;CC(C)OC(C)C;-2.74
ethanol;methylenechloride;CCO;C(Cl)Cl;-3.82
2,2'-dichlorobiphenyl;octanol;C1=CC=C(C(=C1)C2=CC=CC=C2Cl)Cl;CCCCCCCCO;-9.41
1,4-dioxane;toluene;C1COCCO1;CC1=CC=CC=C1;-4.91
cyclopentene;water;C1CC=CC1;O;0.56
methylacetate;decane;CC(=O)OC;CCCCCCCCCC;-2.98
phenacetin;octanol;CCOC1=CC=C(C=C1)NC(=O)C;CCCCCCCCO;-13.07
propionitrile;water;CCC#N;O;-3.85
2-butanone;aceticacid;CCC(=O)C;CC(=O)O;-4.8
1,4-dioxane;water;C1COCCO1;O;-5.05
2-methoxyethanol;octanol;COCCO;CCCCCCCCO;-5.83
2-chloropropane;octanol;CC(C)Cl;CCCCCCCCO;-2.84
pentylacetate;carbontet;CCCCCOC(=O)C;C(Cl)(Cl)(Cl)Cl;-6.35
ethylacetate;bromobenzene;CCOC(=O)C;C1=CC=C(C=C1)Br;-4.57
aceticacid;pentanol;CC(=O)O;CCCCCO;-6.65
pentanal;isooctane;CCCCC=O;CC(C)CC(C)(C)C;-4.24
propylamine;pentanol;CCCN;CCCCCO;-4.88
2-butanone;isopropanol;CCC(=O)C;CC(C)O;-4.07
butylacetate;octanol;CCCCCC(=O)[O-];CCCCCCCCO;-4.96
2-butanone;butanone;CCC(=O)C;CCC(=O)C;-4.5
toluene;dibutylether;CC1=CC=CC=C1;CCCCOCCCC;-4.87
diethylamine;4methyl2pentanone;CCNCC;CC(C)CC(=O)C;-3.63
E-2-pentene;carbontet;CC/C=C/C;C(Cl)(Cl)(Cl)Cl;-3.46
2-butanone;anisole;CCC(=O)C;COC1=CC=CC=C1;-4.43
butanoicacid;isobutanol;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CC(C)CO;-7.62
toluene;nonanol;CC1=CC=CC=C1;CCCCCCCCCO;-4.34
4-methylaniline;hexadecane;CC1=CC=C(C=C1)N;CCCCCCCCCCCCCCCC;-6.04
p-xylene;octanol;CC1=CC=C(C=C1)C;CCCCCCCCO;-5.19
isopropanol;octanol;CC(C)O;CCCCCCCCO;-4.62
butylparaben;water;CCCCOC(=O)C1=CC=C(C=C1)O;O;-8.72
tbutylbenzene;tbutylbenzene;CC(C)(C)C1=CC=CC=C1;CC(C)(C)C1=CC=CC=C1;-6.43
1-propanol;chlorobenzene;CCCO;C1=CC=C(C=C1)Cl;-3.82
naphthalene;diethylether;C1=CC=C2C=CC=CC2=C1;CCOCC;-7.25
2-pentanone;isopropylbenzene;CCCC(=O)C;CC(C)C1=CC=CC=C1;-4.84
ibuprofen(racemic);water;CC(C)CC1=CC=C(C=C1)C(C)C(=O)O;O;-7
diethylether;octanol;CCOCC;CCCCCCCCO;-2.89
chrysene;hexadecane;C1=CC=C2C(=C1)C=CC3=C2C=CC4=CC=CC=C43;CCCCCCCCCCCCCCCC;-14.1
2-methyl-1-nitrobenzene;octanol;CC1=CC=CC=C1[N+](=O)[O-];CCCCCCCCO;-6.8
ethylacetate;ethylacetate;CCOC(=O)C;CCOC(=O)C;-4.46
m-cresol;mcresol;CC1=CC(=CC=C1)O;CC1=CC(=CC=C1)O;-8.4
1-heptanol;toluene;CCCCCCCO;CC1=CC=CC=C1;-6.75
octafluoropropane;water;C(C(F)(F)F)(C(F)(F)F)(F)F;O;4.28
dipropylamine;diethylether;CCCNCCC;CCOCC;-4.96
ethanol;isopropanol;CCO;CC(C)O;-4.84
pentanoicacid;toluene;CCCCC(=O)O;CC1=CC=CC=C1;-5.89
methylhexanoate;carbontet;CCCCCC(=O)OC;C(Cl)(Cl)(Cl)Cl;-6.39
propene;octanol;CC=C;CCCCCCCCO;-1.14
acetone;isooctane;CC(=O)C;CC(C)CC(C)(C)C;-2.44
1,1,2-trichloro-1,2,2-trifluoroethane;water;C(C(F)(Cl)Cl)(F)(F)Cl;O;1.77
paracetamol;water;CC(=O)NC1=CC=C(C=C1)O;O;-14.83
tripropylphosphate;hexane;CCOC(=O)C1=C(NC(=O)NC1C2=CC=CC=C2)C;CCCCCC;-7.24
1-bromo-1,2,2,2-tetrafluoroethane;water;C(C(F)(F)F)(F)Br;O;0.52
trimethylphosphate;carbontet;COP(=O)(OC)OC;C(Cl)(Cl)(Cl)Cl;-7.24
thiophenol;water;C1=CC=C(C=C1)S;O;-2.55
1-heptanol;butylacetate;CCCCCCCO;CCCCCC(=O)[O-];-7.14
1,4-dioxane;bromobenzene;C1COCCO1;C1=CC=C(C=C1)Br;-5.02
propylamine;decanol;CCCN;CCCCCCCCCCO;-4.59
benzamide;water;C1=CC=C(C=C1)C(=O)N;O;-10.9
acetophenone;hexane;CC(=O)C1=CC=CC=C1;CCCCCC;-6.05
toluene;fluorobenzene;CC1=CC=CC=C1;C1=CC=C(C=C1)F;-5.27
methylbutanoate;hexadecane;CCCC(=O)OCC;CCCCCCCCCCCCCCCC;-4.01
butylamine;nonane;CCCCN;CCCCCCCCC;-3.55
3,5,5-trimethyl-2-cyclohexen-1-one(isophorone);water;CC1=CC(=O)CC(C1)(C)C;O;-5.2
trichloroethene;hexadecane;C(=C(Cl)Cl)Cl;CCCCCCCCCCCCCCCC;-4.08
2,2,2-trifluorethylvinylether;hexadecane;C=COCC(F)(F)F;CCCCCCCCCCCCCCCC;-1.91
propanoicacid;ethylacetate;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CCOC(=O)C;-6.95
chlorobenzene;chloroform;C1=CC=C(C=C1)Cl;C(Cl)(Cl)Cl;-5.45
methylpropanoate;isopropyltoluene;CCC(=O)OC;CC1=CC=C(C=C1)C(C)C;-4.14
nitromethane;toluene;C[N+](=O)[O-];CC1=CC=CC=C1;-4.31
hydrogensulfide;diethylether;S;CCOCC;-0.6
quinoline;octanol;C1=CC=C2C(=C1)C=CC=N2;CCCCCCCCO;-8.43
ethylamine;pentanol;CCN;CCCCCO;-4.27
N,N'-dimethylpiperazine;water;CN1CCN(CC1)C;O;-7.58
2-hexanone;chlorobenzene;CCCCC(=O)C;C1=CC=C(C=C1)Cl;-5.84
ethylparaben;octanol;CCOC(=O)C1=CC=C(C=C1)O;CCCCCCCCO;-12.57
1-propanol;hexane;CCCO;CCCCCC;-2.81
ammonia;chlorobenzene;N;C1=CC=C(C=C1)Cl;-1.22
methylacetate;secbutylbenzene;CC(=O)OC;CCC(C)C1=CC=CC=C1;-3.91
1-pentanol;diethylether;CCCCCO;CCOCC;-6.11
nitromethane;nitromethane;C[N+](=O)[O-];C[N+](=O)[O-];-5.38
nitrobenzene;nitrobenzene;C1=CC=C(C=C1)[N+](=O)[O-];C1=CC=C(C=C1)[N+](=O)[O-];-7.94
phenol;methylenechloride;C1=CC=C(C=C1)O;C(Cl)Cl;-7.5
ethylacetate;dichloroethane;CCOC(=O)C;CC(Cl)Cl;-4.93
