Solute;Solvent;SoluteSMILES;SolventSMILES;DeltaGsolv
ethylparaben;water;CCOC(=O)C1=CC=C(C=C1)O;O;-9.2
1-propanol;nonane;CCCO;CCCCCCCCC;-2.76
pentylacetate;hexadecane;CCCCCOC(=O)C;CCCCCCCCCCCCCCCC;-5.2
p-dibromobenzene;water;C1=CC(=CC=C1Br)Br;O;-2.3
pentylacetate;carbontet;CCCCCOC(=O)C;C(Cl)(Cl)(Cl)Cl;-6.35
1-heptanol;xylene;CCCCCCCO;CC1=CC(=CC=C1)C;-6.74
pentylacetate;toluene;CCCCCOC(=O)C;CC1=CC=CC=C1;-6.41
1-pentanol;benzene;CCCCCO;C1=CC=CC=C1;-5.1
urea;diethylether;C(=O)(N)N;CCOCC;-9.11
benzene;cyclohexane;C1=CC=CC=C1;C1CCCCC1;-4.19
butanal;isobutanol;CCCC=O;CC(C)CO;-4.82
1-butanol;chlorobenzene;CCCCO;C1=CC=C(C=C1)Cl;-4.31
difluorodichloromethane;octanol;C(F)(F)(Cl)Cl;CCCCCCCCO;-1.25
3,3-dimethylbutanone;perfluorobenzene;CC(=O)C(C)(C)C;C1(=C(C(=C(C(=C1F)F)F)F)F)F;-5.26
butylamine;decanol;CCCCN;CCCCCCCCCCO;-5.22
methanol;tributylphosphate;CO;CCCCOP(=O)(OCCCC)OCCCC;-4.16
pentanoicacid;water;CCCCC(=O)O;O;-6.16
dimethoxymethane;water;COCOC;O;-2.93
2-heptanone;octane;CCCCCC(=O)C;CCCCCCCC;-5.25
1-heptanol;dichloroethane;CCCCCCCO;CC(Cl)Cl;-6.79
dimethylamine;chloroform;CNC;C(Cl)(Cl)Cl;-3.69
methanol;butanol;CO;CCCCO;-4.73
toluene;butanol;CC1=CC=CC=C1;CCCCO;-4.5
methylbenzoate;benzene;COC(=O)C1=CC=CC=C1;C1=CC=CC=C1;-6.27
m-cresol;nitrobenzene;CC1=CC(=CC=C1)O;C1=CC=C(C=C1)[N+](=O)[O-];-7.29
2,2-dichloroethenyldimethylphosphate;octanol;COP(=O)(OC)OC=C(Cl)Cl;CCCCCCCCO;-8.59
methylhexanoate;isopropyltoluene;CCCCCC(=O)OC;CC1=CC=C(C=C1)C(C)C;-6.06
1,1,1,3,3,3-hexafluoropropan-2-ol;octanol;C(C(F)(F)F)(C(F)(F)F)O;CCCCCCCCO;-5.76
acetone;octane;CC(=O)C;CCCCCCCC;-2.46
1-propanol;water;CCCO;O;-4.83
toluene;carbontet;CC1=CC=CC=C1;C(Cl)(Cl)(Cl)Cl;-5.12
nitromethane;dimethylformamide;C[N+](=O)[O-];CN(C)C=O;-5.66
propionitrile;hexadecane;CCC#N;CCCCCCCCCCCCCCCC;-2.84
toluene;tetrahydrothiophenedioxide;CC1=CC=CC=C1;C1CCS(=O)(=O)C1;-4.23
phenol;diisopropylether;C1=CC=C(C=C1)O;CC(C)OC(C)C;-8.35
p-bromotoluene;water;CC1=CC=C(C=C1)Br;O;-1.39
bromotrichloromethane;hexadecane;C(Cl)(Cl)(Cl)Br;CCCCCCCCCCCCCCCC;-4.46
2-butanone;butanol;CCC(=O)C;CCCCO;-4.12
ethylacetate;chloroform;CCOC(=O)C;C(Cl)(Cl)Cl;-5.58
diethylether;octanol;CCOCC;CCCCCCCCO;-2.89
methylhexanoate;pentadecane;CCCCCC(=O)OC;CCCCCCCCCCCCCCC;-5.35
propene;water;CC=C;O;1.27
1,4-dioxane;aniline;C1COCCO1;C1=CC=C(C=C1)N;-5.65
n-octane;aceticacid;CCCCCCCC;CC(=O)O;-3.93
n-pentadecane;pentadecane;CCCCCCCCCCCCCCC;CCCCCCCCCCCCCCC;-9.91
E-2-pentene;carbontet;CC/C=C/C;C(Cl)(Cl)(Cl)Cl;-3.46
p-hydroxybenzaldehyde;diisopropylether;C1=CC(=CC=C1C=O)O;CC(C)OC(C)C;-11.63
methanol;heptane;CO;CCCCCCC;-1.29
m-xylene;water;CC1=CC(=CC=C1)C;O;-0.84
m-hydroxybenzaldehyde;cyclohexane;C1=CC(=CC(=C1)O)C=O;C1CCCCC1;-6.88
propylparaben;water;CCCOC(=O)C1=CC=C(C=C1)O;O;-9.37
o-cresol;decanol;CC1=CC=CC=C1O;CCCCCCCCCCO;-8.58
diiodomethane;water;C(I)I;O;-2.49
phenylformate;water;C1=CC=C(C=C1)C(=O)[O-];O;-3.82
dimethyldisulfide;octanol;CSSC;CCCCCCCCO;-4.24
bromobenzene;hexane;C1=CC=C(C=C1)Br;CCCCCC;-5.66
ethylacetate;ethylacetate;CCOC(=O)C;CCOC(=O)C;-4.46
hydrogensulfide;diethylether;S;CCOCC;-0.6
ethylacetate;octanol;CCOC(=O)C;CCCCCCCCO;-4.06
1,4-dioxane;benzonitrile;C1COCCO1;C1=CC=C(C=C1)C#N;-5.14
2-butanone;tetralin;CCC(=O)C;C1CCC2=CC=CC=C2C1;-3.12
propanoicacid;dichloroethane;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CC(Cl)Cl;-5.12
diethyl4-nitrophenylthiophosphonate;water;CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-];O;-6.27
E-N-methylacetamide;water;CC(=O)NC;O;-10
1-bromo-2-chloroethane;water;C(CBr)Cl;O;-1.95
hexanoicacid;butanol;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;CCCCO;-8.75
acetonitrile;octanol;CC#N;CCCCCCCCO;-3.15
triethylamine;triethylamine;CCN(CC)CC;CCN(CC)CC;-4.44
aniline;heptane;C1=CC=C(C=C1)N;CCCCCCC;-5.38
3,3-dimethylbutanone;mesitylene;CC(=O)C(C)(C)C;CC1=CC(=CC(=C1)C)C;-4.77
1-octanol;water;CCCCCCCCO;O;-4.09
water;isopropylbenzene;O;CC(C)C1=CC=CC=C1;-1.41
4-ethylpyridine;hexadecane;CCC1=CC=NC=C1;CCCCCCCCCCCCCCCC;-2.45
butylamine;octane;CCCCN;CCCCCCCC;-3.44
1-chloro-2,2,2-trifluoroethane;water;C(C(F)(F)F)Cl;O;0.06
phenol;methylenechloride;C1=CC=C(C=C1)O;C(Cl)Cl;-7.5
(2-dimethylamino-5,6-dimethyl-pyrimidin-4-yl)N,N-dimethylcarbamate(pirimor,pirimicarb);water;CC1=C(N=C(N=C1OC(=O)N(C)C)N(C)C)C;O;-9.4
methylpropanoate;water;CCC(=O)OC;O;-2.93
p-bromophenol;dichloroethane;C1=CC(=CC=C1O)Br;CC(Cl)Cl;-9.1
benzonitrile;benzonitrile;C1=CC=C(C=C1)C#N;C1=CC=C(C=C1)C#N;-7.28
1-butanol;tributylphosphate;CCCCO;CCCCOP(=O)(OCCCC)OCCCC;-6.28
nitromethane;phenylether;C[N+](=O)[O-];C1=CC=C(C=C1)OC2=CC=CC=C2;-4.19
butylacetate;decane;CCCCCC(=O)[O-];CCCCCCCCCC;-4.66
tetrahydropyran;chloroform;C1CCOCC1;C(Cl)(Cl)Cl;-5.84
1-propanol;pentane;CCCO;CCCCC;-2.76
pyridine;butylacetate;C1=CC=NC=C1;CCCCCC(=O)[O-];-5.31
n-pentane;pentane;CCCCC;CCCCC;-3.35
4-methoxybenzoicacid;octanol;C1=CC2=C(C=C1[N+](=O)[O-])C(=CN2)C#N;CCCCCCCCO;-11.82
bromomethane;water;CBr;O;-0.82
cyclohexane;cyclohexane;C1CCCCC1;C1CCCCC1;-4.43
propylacetate;cyclohexane;CCCCC(=O)O;C1CCCCC1;-4.36
phenacetin;octanol;CCOC1=CC=C(C=C1)NC(=O)C;CCCCCCCCO;-13.07
n-octane;dimethylacetamide;CCCCCCCC;CC(=O)N(C)C;-3.94
2-hexanone;trimethylbenzene;CCCCC(=O)C;CC1=C(C(=CC=C1)C)C;-5.39
propylacetate;xylene;CCCCC(=O)O;CC1=CC(=CC=C1)C;-4.87
formamide;hexadecane;C(=O)N;CCCCCCCCCCCCCCCC;-2.91
propanoicacid;pentanol;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CCCCCO;-7.09
p-cresol;xylene;CC1=CC=C(C=C1)O;CC1=CC(=CC=C1)C;-7.18
o-cresol;isooctane;CC1=CC=CC=C1O;CC(C)CC(C)(C)C;-5.68
n-octane;methylformamide;CCCCCCCC;CNC=O;-3.34
1,4-dioxane;toluene;C1COCCO1;CC1=CC=CC=C1;-4.91
benzene;chloroform;C1=CC=CC=C1;C(Cl)(Cl)Cl;-4.64
4-methylaniline;xylene;CC1=CC=C(C=C1)N;CC1=CC(=CC=C1)C;-7.17
p-bromophenol;heptanol;C1=CC(=CC=C1O)Br;CCCCCCCO;-10.49
diethyl4-nitrophenylthiophosphonate;benzene;CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-];C1=CC=CC=C1;-8.58
propanoicacid;hexadecane;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CCCCCCCCCCCCCCCC;-3.12
phenol;bromobenzene;C1=CC=C(C=C1)O;C1=CC=C(C=C1)Br;-6.87
nitromethane;fluorobenzene;C[N+](=O)[O-];C1=CC=C(C=C1)F;-4.62
aniline;dichloroethane;C1=CC=C(C=C1)N;CC(Cl)Cl;-7.39
1-propanol;xylene;CCCO;CC1=CC(=CC=C1)C;-3.57
trimethylphosphate;heptane;COP(=O)(OC)OC;CCCCCCC;-5.59
1-heptanol;octane;CCCCCCCO;CCCCCCCC;-5.56
anisole;decalin;COC1=CC=CC=C1;C1CCC2CCCCC2C1;-5
propanoicacid;butanol;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CCCCO;-7.17
methylacetate;chloroform;CC(=O)OC;C(Cl)(Cl)Cl;-4.9
naphthalene;octanol;C1=CC=C2C=CC=CC2=C1;CCCCCCCCO;-6.97
phenol;4methyl2pentanone;C1=CC=C(C=C1)O;CC(C)CC(=O)C;-9.38
benzene;water;C1=CC=CC=C1;O;-0.87
N-(2-hydroxyphenyl)acetamide;octanol;CC(=O)NC1=CC=CC=C1O;CCCCCCCCO;-12.59
benzene;heptanol;C1=CC=CC=C1;CCCCCCCO;-3.73
methylpentanoate;octane;CCCCC(=O)OC;CCCCCCCC;-4.86
n-octane;acetonitrile;CCCCCCCC;CC#N;-3.57
chloroform;chloroform;C(Cl)(Cl)Cl;C(Cl)(Cl)Cl;-4.13
1-butanol;dichloroethane;CCCCO;CC(Cl)Cl;-4.92
propylamine;chlorobenzene;CCCN;C1=CC=C(C=C1)Cl;-3.59
n-octane;cyclohexane;CCCCCCCC;C1CCCCC1;-5.63
1-hexanol;chlorobenzene;CCCCCCO;C1=CC=C(C=C1)Cl;-5.98
acetonitrile;hexadecane;CC#N;CCCCCCCCCCCCCCCC;-2.37
1-butanol;odichlorobenzene;CCCCO;C1=CC=C(C(=C1)Cl)Cl;-3.9
o-xylene;cyclohexane;CC1=CC=CC=C1C;C1CCCCC1;-5.54
dimethyldisulfide;water;CSSC;O;-1.83
toluene;iodobenzene;CC1=CC=CC=C1;C1=CC=C(C=C1)I;-4.99
1-pentanol;hexadecane;CCCCCO;CCCCCCCCCCCCCCCC;-4.24
propylacetate;toluene;CCCCC(=O)O;CC1=CC=CC=C1;-5
p-bromotoluene;hexadecane;CC1=CC=C(C=C1)Br;CCCCCCCCCCCCCCCC;-6.19
ethylamine;decane;CCN;CCCCCCCCCC;-1.92
bromotoluene;water;CC1=CC=CC=C1Br;O;-2.37
1,4-dichlorobenzene;hexane;C1=CC(=CC=C1Cl)Cl;CCCCCC;-5.69
5-bromouracil;chloroform;C1=C(C(=O)NC(=O)N1)Br;C(Cl)(Cl)Cl;-15.03
a-[(4,6-dimethoxypyrimidin-2-ylcarbamoyl)sulfamoyl]-o-toluicacid(bensulfuron);water;COC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)CC2=CC=CC=C2C(=O)O)OC;O;-17.2
methylhexanoate;tbutylbenzene;CCCCCC(=O)OC;CC(C)(C)C1=CC=CC=C1;-6.13
diethylether;cyclohexane;CCOCC;C1CCCCC1;-3.03
ethylamine;hexadecane;CCN;CCCCCCCCCCCCCCCC;-2.29
t-butanol;hexadecane;CC(C)(C)O;CCCCCCCCCCCCCCCC;-2.74
water;xylene;O;CC1=CC(=CC=C1)C;-1.56
propanal;diethylether;CCC=O;CCOCC;-3.85
2-pentanone;benzene;CCCC(=O)C;C1=CC=CC=C1;-5.14
2-chloropropane;hexadecane;CC(C)Cl;CCCCCCCCCCCCCCCC;-2.69
p-bromophenol;hexane;C1=CC(=CC=C1O)Br;CCCCCC;-6.96
pentylacetate;dichloroethane;CCCCCOC(=O)C;CC(Cl)Cl;-6.64
methanol;carbontet;CO;C(Cl)(Cl)(Cl)Cl;-2.25
5-amino-4-chloro-2-phenyl-3-(2H)-pyridazinone(pyrazon);water;C1=CC=C(C=C1)N2C(=O)C(=C(C=N2)N)Cl;O;-16.4
aniline;xylene;C1=CC=C(C=C1)N;CC1=CC(=CC=C1)C;-6.1
2-hexanone;hexadecane;CCCCC(=O)C;CCCCCCCCCCCCCCCC;-4.45
tripropylphosphate;benzene;CCOC(=O)C1=C(NC(=O)NC1C2=CC=CC=C2)C;C1=CC=CC=C1;-9.34
N-methyl-2-pyrrolidinone;octanol;CN1CCCC1=O;CCCCCCCCO;-8.63
ammonia;toluene;N;CC1=CC=CC=C1;-2.38
2-heptanone;chlorobenzene;CCCCCC(=O)C;C1=CC=C(C=C1)Cl;-6.46
2-methylpyridine;octanol;CC1=CC=CC=N1;CCCCCCCCO;-6.14
benzamide;hexane;C1=CC=C(C=C1)C(=O)N;CCCCCC;-7.77
2-octanone;water;CCCCCCC(=O)C;O;-2.88
methylamine;pentanol;CN;CCCCCO;-3.95
1,4-dioxane;aceticacid;C1COCCO1;CC(=O)O;-5.8
trimethylphosphate;cyclohexane;COP(=O)(OC)OC;C1CCCCC1;-5.67
isobutylnitrate;water;CC(C)CO[N+](=O)[O-];O;-1.9
diethylether;diethylether;CCOCC;CCOCC;-3.39
propylamine;pentane;CCCN;CCCCC;-3.13
ammonia;hexadecane;N;CCCCCCCCCCCCCCCC;-0.93
n-octane;aniline;CCCCCCCC;C1=CC=C(C=C1)N;-3.48
n-hexane;octanol;CCCCCC;CCCCCCCCO;-3.01
1-propanethiol;cyclohexane;CCCS;C1CCCCC1;-3.12
acetone;carbontet;CC(=O)C;C(Cl)(Cl)(Cl)Cl;-3.35
water;toluene;O;CC1=CC=CC=C1;-1.69
9-methyladenine;chloroform;CN1C=NC2=C(N=CN=C21)N;C(Cl)(Cl)Cl;-12.51
p-hydroxybenzaldehyde;dichloroethane;C1=CC(=CC=C1C=O)O;CC(Cl)Cl;-10.7
2,6-dimethylpyridine;benzene;CC1=NC(=CC=C1)C;C1=CC=CC=C1;-6.39
2-butanone;ethylbenzene;CCC(=O)C;CCC1=CC=CC=C1;-4.12
ethanol;acetophenone;CCO;CC(=O)C1=CC=CC=C1;-4.12
methane;octanol;C;CCCCCCCCO;0.51
p-bromophenol;toluene;C1=CC(=CC=C1O)Br;CC1=CC=CC=C1;-8.7
p-hydroxybenzaldehyde;octanol;C1=CC(=CC=C1C=O)O;CCCCCCCCO;-12.36
ethanol;isopropanol;CCO;CC(C)O;-4.84
n-heptane;water;CCCCCCC;O;2.62
3,5-dibromo-4-hydroxybenzonitrile;water;C1=C(C=C(C(=C1Br)O)Br)C#N;O;-9
butanonitrile;hexadecane;CCCC#N;CCCCCCCCCCCCCCCC;-3.48
ethylbenzene;nonanol;CCC1=CC=CC=C1;CCCCCCCCCO;-4.61
benzene;hexanol;C1=CC=CC=C1;CCCCCCO;-3.68
n-pentane;hexadecane;CCCCC;CCCCCCCCCCCCCCCC;-2.95
aniline;diisopropylether;C1=CC=C(C=C1)N;CC(C)OC(C)C;-6.67
4-heptanone;hexadecane;CCCC(=O)CCC;CCCCCCCCCCCCCCCC;-5.2
butanoicacid;heptane;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CCCCCCC;-5.05
3,3-dimethylbutanone;heptane;CC(=O)C(C)(C)C;CCCCCCC;-4.3
water;hexadecane;O;CCCCCCCCCCCCCCCC;-0.35
nitromethane;chlorobenzene;C[N+](=O)[O-];C1=CC=C(C=C1)Cl;-4.32
S-4-chlorophenylthiomethylO,O-diethylphosphorodithioate(carbophenothion);water;CCOP(=S)(OCC)SCSC1=CC=C(C=C1)Cl;O;-6.5
methylpropanoate;pentadecane;CCC(=O)OC;CCCCCCCCCCCCCCC;-3.35
formaldehyde;benzylalcohol;C=O;C1=CC=C(C=C1)CO;-3.48
1-hexanol;heptane;CCCCCCO;CCCCCCC;-4.89
butylamine;pentanol;CCCCN;CCCCCO;-5.55
chloroform;hexane;C(Cl)(Cl)Cl;CCCCCC;-3.17
1,1-dimethyl-3-phenylurea;octanol;CN(C)C(=O)NC1=CC=CC=C1;CCCCCCCCO;-13.12
uracil;butanol;C1=CNC(=O)NC1=O;CCCCO;-16.05
benzonitrile;water;C1=CC=C(C=C1)C#N;O;-4.1
ethylamine;iodobenzene;CCN;C1=CC=C(C=C1)I;-2.73
ethylacetate;dichloroethane;CCOC(=O)C;CC(Cl)Cl;-4.93
m-cresol;hexadecane;CC1=CC(=CC=C1)O;CCCCCCCCCCCCCCCC;-5.91
dipropylamine;hexadecane;CCCNCCC;CCCCCCCCCCCCCCCC;-4.57
aniline;nitrobenzene;C1=CC=C(C=C1)N;C1=CC=C(C=C1)[N+](=O)[O-];-7.15
p-bromophenol;octanol;C1=CC(=CC=C1O)Br;CCCCCCCCO;-10.59
N-methylformamide;methylformamide;CNC=O;CNC=O;-8.27
N,N-dimethyl-p-methoxybenzamide;water;CN(C)C(=O)C1=CC=C(C=C1)OC;O;-11.01
aniline;butylacetate;C1=CC=C(C=C1)N;CCCCCC(=O)[O-];-7.3
m-xylene;octanol;CC1=CC(=CC=C1)C;CCCCCCCCO;-5.25
N,N-dimethylformamide;cyclohexane;CN(C)C=O;C1CCCCC1;-3.82
E-2-pentene;water;CC/C=C/C;O;1.34
n-octane;carbontet;CCCCCCCC;C(Cl)(Cl)(Cl)Cl;-5.39
ethylamine;ethylbenzene;CCN;CCC1=CC=CC=C1;-2.59
2-heptanone;butylbenzene;CCCCCC(=O)C;CCCCC1=CC=CC=C1;-5.93
m-cresol;xylene;CC1=CC(=CC=C1)O;CC1=CC(=CC=C1)C;-6.32
1,2-ethanediamine;water;C(CN)N;O;-9.72
methylpropanoate;hexane;CCC(=O)OC;CCCCCC;-3.65
piperidine;octanol;C1CCNCC1;CCCCCCCCO;-6.27
ethanol;hexadecane;CCO;CCCCCCCCCCCCCCCC;-2.03
p-cresol;methylenechloride;CC1=CC=C(C=C1)O;C(Cl)Cl;-7.71
aniline;isooctane;C1=CC=C(C=C1)N;CC(C)CC(C)(C)C;-5.2
n-octane;chloroform;CCCCCCCC;C(Cl)(Cl)Cl;-5.25
iodobenzene;decalin;C1=CC=C(C=C1)I;C1CCC2CCCCC2C1;-5.96
ethanol;odichlorobenzene;CCO;C1=CC=C(C(=C1)Cl)Cl;-2.34
trimethylphosphate;water;COP(=O)(OC)OC;O;-8.7
1-butanol;iodobenzene;CCCCO;C1=CC=C(C=C1)I;-4.05
ethylacetate;isopropylbenzene;CCOC(=O)C;CC(C)C1=CC=CC=C1;-4.22
propene;octanol;CC=C;CCCCCCCCO;-1.14
1,1-diethoxyethane;water;CCOC(C)OCC;O;-3.28
4-methylaniline;carbontet;CC1=CC=C(C=C1)N;C(Cl)(Cl)(Cl)Cl;-7.24
trimethylamine;diisopropylether;CN(C)C;CC(C)OC(C)C;-2.74
n-octane;benzylalcohol;CCCCCCCC;C1=CC=C(C=C1)CO;-3.77
pentanoicacid;secbutanol;CCCCC(=O)O;CCC(C)O;-7.61
propylamine;decanol;CCCN;CCCCCCCCCCO;-4.59
1,2-ethanediol;hexadecane;C(CO)O;CCCCCCCCCCCCCCCC;-2.81
4-ethylpyridine;octanol;CCC1=CC=NC=C1;CCCCCCCCO;-7.8
hexanoicacid;xylene;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;CC1=CC(=CC=C1)C;-6.67
1-bromopentane;octanol;CCCCCBr;CCCCCCCCO;-4.68
1-hexanol;cyclohexane;CCCCCCO;C1CCCCC1;-5.31
2-butanone;triethylamine;CCC(=O)C;CCN(CC)CC;-3.86
butylacetate;nonane;CCCCCC(=O)[O-];CCCCCCCCC;-4.69
methylbenzoate;toluene;COC(=O)C1=CC=CC=C1;CC1=CC=CC=C1;-7.96
nitromethane;decane;C[N+](=O)[O-];CCCCCCCCCC;-2.81
ethanol;decane;CCO;CCCCCCCCCC;-2.44
methylhexanoate;dichloroethane;CCCCCC(=O)OC;CC(Cl)Cl;-6.57
anisole;anisole;COC1=CC=CC=C1;COC1=CC=CC=C1;-6.33
methanol;dibromoethane;CO;CC(Br)Br;-2.38
1,1-dimethyl-3-phenylurea;water;CN(C)C(=O)NC1=CC=CC=C1;O;-9.63
butylamine;anisole;CCCCN;COC1=CC=CC=C1;-4.44
2-hexanone;carbontet;CCCCC(=O)C;C(Cl)(Cl)(Cl)Cl;-5.47
diethylamine;benzene;CCNCC;C1=CC=CC=C1;-4.02
acetamide;water;CC(=O)N;O;-9.71
n-undecane;undecane;CCCCCCCCCCC;CCCCCCCCCCC;-7.22
p-cresol;water;CC1=CC=C(C=C1)O;O;-6.14
1-pentanol;xylene;CCCCCO;CC1=CC(=CC=C1)C;-4.72
N-methylaniline;water;CNC1=CC=CC=C1;O;-4.68
triethylphosphate;heptane;CCOP(=O)(OCC)OCC;CCCCCCC;-6.67
pentylacetate;decane;CCCCCOC(=O)C;CCCCCCCCCC;-5.31
dipropylamine;toluene;CCCNCCC;CC1=CC=CC=C1;-5.24
3,3-dimethylbutanone;xylene;CC(=O)C(C)(C)C;CC1=CC(=CC=C1)C;-4.91
pyrrole;octanol;C1=CNC=C1;CCCCCCCCO;-5.28
aceticacid;cyclohexanone;CC(=O)O;C1CCC(=O)CC1;-6.43
difluorodichloromethane;chloroform;C(F)(F)(Cl)Cl;C(Cl)(Cl)Cl;-1.55
butanoicacid;xylene;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CC1=CC(=CC=C1)C;-5.3
1,4-dichlorobenzene;heptane;C1=CC(=CC=C1Cl)Cl;CCCCCCC;-5.81
methyl2-(4,6-dimethylpyrimidin-2-ylcarbamoylsulfamoyl)benzoate(sulfometuron-methyl);water;CC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC)C;O;-20.3
n-octane;dimethylsulfoxide;CCCCCCCC;CS(=O)C;-2.84
2-methylaniline;cyclohexane;CC1=CC=CC=C1N;C1CCCCC1;-6.44
4-methylaniline;chloroform;CC1=CC=C(C=C1)N;C(Cl)(Cl)Cl;-8.01
toluene;isopropanol;CC1=CC=CC=C1;CC(C)O;-4.38
n-octane;methylenechloride;CCCCCCCC;C(Cl)Cl;-5.18
methanol;water;CO;O;-5.11
toluene;methylenechloride;CC1=CC=CC=C1;C(Cl)Cl;-5.53
benzamide;carbontet;C1=CC=C(C=C1)C(=O)N;C(Cl)(Cl)(Cl)Cl;-9.13
1-butanol;butylacetate;CCCCO;CCCCCC(=O)[O-];-5.23
2-pentanone;tetralin;CCCC(=O)C;C1CCC2=CC=CC=C2C1;-3.99
aceticacid;hexanol;CC(=O)O;CCCCCCO;-6.51
diethylamine;chloroform;CCNCC;C(Cl)(Cl)Cl;-5.23
cyclopentanone;hexadecane;C1CCC(=O)C1;CCCCCCCCCCCCCCCC;-4.39
1,1,2-trichloro-1,2,2-trifluoroethane;water;C(C(F)(Cl)Cl)(F)(F)Cl;O;1.77
2,2,4-trimethylpentane;water;CC(C)CC(C)(C)C;O;2.85
allylalcohol;water;C=CCO;O;-5.08
3-methylaniline;heptane;CC1=CC(=CC=C1)N;CCCCCCC;-6.35
propylacetate;pentane;CCCCC(=O)O;CCCCC;-4.21
triethylphosphate;water;CCOP(=O)(OCC)OCC;O;-7.8
ethanethiol;isooctane;CCS;CC(C)CC(C)(C)C;-3.13
propylamine;octanol;CCCN;CCCCCCCCO;-4.77
pentanoicacid;dichloroethane;CCCCC(=O)O;CC(Cl)Cl;-6.47
n-octane;isopropanol;CCCCCCCC;CC(C)O;-4.5
2-hexanone;butylbenzene;CCCCC(=O)C;CCCCC1=CC=CC=C1;-5.31
phenol;nonane;C1=CC=C(C=C1)O;CCCCCCCCC;-5.6
2-methylpropene;carbontet;CC(=C)C;C(Cl)(Cl)(Cl)Cl;-2.63
2-chloropentane;water;CCCC(C)Cl;O;0.07
naphthalene;carbontet;C1=CC=C2C=CC=CC2=C1;C(Cl)(Cl)(Cl)Cl;-7.55
pyridine;water;C1=CC=NC=C1;O;-4.7
diethylether;water;CCOCC;O;-1.76
benzonitrile;carbontet;C1=CC=C(C=C1)C#N;C(Cl)(Cl)(Cl)Cl;-6.28
tetrahydropyran;hexadecane;C1CCOCC1;CCCCCCCCCCCCCCCC;-4.08
N,N-dimethylacetamide;heptane;CC(=O)N(C)C;CCCCCCC;-4.8
nitromethane;benzonitrile;C[N+](=O)[O-];C1=CC=C(C=C1)C#N;-5.05
pyrrole;chloroform;C1=CNC=C1;C(Cl)(Cl)Cl;-5.5
methylpropanoate;trimethylbenzene;CCC(=O)OC;CC1=C(C(=CC=C1)C)C;-4.14
ethanol;tetrahydrothiophenedioxide;CCO;C1CCS(=O)(=O)C1;-4.3
methylpropanoate;dichloroethane;CCC(=O)OC;CC(Cl)Cl;-4.87
2-methyl-1-nitrobenzene;hexadecane;CC1=CC=CC=C1[N+](=O)[O-];CCCCCCCCCCCCCCCC;-6.52
diclofenacacid;water;C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl;O;-6.3
phenol;butylbenzene;C1=CC=C(C=C1)O;CCCCC1=CC=CC=C1;-6.76
ethylphenylether;hexadecane;CCOC1=CC=CC=C1;CCCCCCCCCCCCCCCC;-5.64
benzamide;water;C1=CC=C(C=C1)C(=O)N;O;-10.9
p-bromophenol;nonanol;C1=CC(=CC=C1O)Br;CCCCCCCCCO;-10.36
2-butanone;cyclohexane;CCC(=O)C;C1CCCCC1;-3.48
hydrogenperoxide;toluene;OO;CC1=CC=CC=C1;-3.14
phenol;isooctane;C1=CC=C(C=C1)O;CC(C)CC(C)(C)C;-5.3
propylamine;nonanol;CCCN;CCCCCCCCCO;-4.66
propanoicacid;dibutylether;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CCCCOCCCC;-6.11
1-heptanol;octanol;CCCCCCCO;CCCCCCCCO;-7.75
2-hexanone;water;CCCCC(=O)C;O;-3.29
5-bromouracil;octanol;C1=C(C(=O)NC(=O)N1)Br;CCCCCCCCO;-17.88
toluene;hexadecyliodide;CC1=CC=CC=C1;CCCCCCCCCCCCCCCCI;-4.41
propylamine;heptanol;CCCN;CCCCCCCO;-4.8
1-pentanol;pentanol;CCCCCO;CCCCCO;-7.92
chloroform;hexadecane;C(Cl)(Cl)Cl;CCCCCCCCCCCCCCCC;-3.38
2-heptanone;hexane;CCCCCC(=O)C;CCCCCC;-5.36
2-butanone;octanol;CCC(=O)C;CCCCCCCCO;-3.78
ethylacetate;perfluorobenzene;CCOC(=O)C;C1(=C(C(=C(C(=C1F)F)F)F)F)F;-4.56
2,2,2-trifluoroethanol;cyclohexane;C(C(F)(F)F)O;C1CCCCC1;-1.53
toluene;dimethylformamide;CC1=CC=CC=C1;CN(C)C=O;-4.88
tripropylphosphate;octanol;CCOC(=O)C1=C(NC(=O)NC1C2=CC=CC=C2)C;CCCCCCCCO;-8.65
diflunisal;water;C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O;O;-9.4
