Solute;Solvent;SoluteSMILES;SolventSMILES;DeltaGsolv
anisole;octanol;COC1=CC=CC=C1;CCCCCCCCO;-5.47
5-fluorouracil;octanol;C1=C(C(=O)NC(=O)N1)F;CCCCCCCCO;-15.71
bromobenzene;water;C1=CC=C(C=C1)Br;O;-1.46
ethylacetate;hexane;CCOC(=O)C;CCCCCC;-3.62
dimethyl4-nitrophenylthiophosphate;benzene;COP(=S)(OC)OC1=CC=C(C=C1)[N+](=O)[O-];C1=CC=CC=C1;-9.21
5-fluorouracil;heptane;C1=C(C(=O)NC(=O)N1)F;CCCCCCC;-11.28
nitromethane;iodobenzene;C[N+](=O)[O-];C1=CC=C(C=C1)I;-4.1
chloroform;octanol;C(Cl)(Cl)Cl;CCCCCCCCO;-3.81
phenol;hexadecane;C1=CC=C(C=C1)O;CCCCCCCCCCCCCCCC;-5.14
2,2-dimethylpropane;octanol;CC(C)(C)C;CCCCCCCCO;-1.74
propylamine;pentanol;CCCN;CCCCCO;-4.88
toluene;aniline;CC1=CC=CC=C1;C1=CC=C(C=C1)N;-4.57
s-trans-1,3-butadiene;hexadecane;[2H]C(=C([2H])C(=C([2H])[2H])[2H])[2H];CCCCCCCCCCCCCCCC;-2.1
1-hexene;octanol;CCCCC=C;CCCCCCCCO;-2.94
1-heptanol;tributylphosphate;CCCCCCCO;CCCCOP(=O)(OCCCC)OCCCC;-7.98
4-methylaniline;octane;CC1=CC=C(C=C1)N;CCCCCCCC;-6
benzene;hexadecane;C1=CC=CC=C1;CCCCCCCCCCCCCCCC;-3.8
m-xylene;octanol;CC1=CC(=CC=C1)C;CCCCCCCCO;-5.25
1-propanol;dibromoethane;CCCO;CC(Br)Br;-3.82
hexanoicacid;benzene;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;C1=CC=CC=C1;-6.94
acetonitrile;acetonitrile;CC#N;CC#N;-4.85
aniline;octanol;C1=CC=C(C=C1)N;CCCCCCCCO;-6.71
propylacetate;octane;CCCCC(=O)O;CCCCCCCC;-4.09
nitromethane;butanol;C[N+](=O)[O-];CCCCO;-3.93
toluene;isopropanol;CC1=CC=CC=C1;CC(C)O;-4.38
ammonia;benzene;N;C1=CC=CC=C1;-1.12
propylacetate;heptane;CCCCC(=O)O;CCCCCCC;-4.09
propylamine;nonanol;CCCN;CCCCCCCCCO;-4.66
butylparaben;water;CCCCOC(=O)C1=CC=C(C=C1)O;O;-8.72
2-hexanone;cyclohexane;CCCCC(=O)C;C1CCCCC1;-4.77
2-butanone;benzylalcohol;CCC(=O)C;C1=CC=C(C=C1)CO;-4.57
propylacetate;carbondisulfide;CCCCC(=O)O;C(=S)=S;-4.63
butanoicacid;isopropylbenzene;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CC(C)C1=CC=CC=C1;-4.93
2-pentanone;benzene;CCCC(=O)C;C1=CC=CC=C1;-5.14
tetrahydrofuran;octanol;C1CCOC1;CCCCCCCCO;-3.93
methanol;carbontet;CO;C(Cl)(Cl)(Cl)Cl;-2.25
ethanol;diisopropylether;CCO;CC(C)OC(C)C;-3.9
ethanol;ethoxybenzene;CCO;CCOC1=CC=CC=C1;-3.45
6-chlorouracil;water;C1=C(NC(=O)NC1=O)Cl;O;-15.83
dipropylamine;octanol;CCCNCCC;CCCCCCCCO;-6.02
1,1,2-trichloro-1,2,2-trifluoroethane;octanol;C(C(F)(Cl)Cl)(F)(F)Cl;CCCCCCCCO;-2.54
p-bromophenol;chloroform;C1=CC(=CC=C1O)Br;C(Cl)(Cl)Cl;-8.59
2-methylpyridine;benzene;CC1=CC=CC=N1;C1=CC=CC=C1;-5.86
2-chloropropane;octanol;CC(C)Cl;CCCCCCCCO;-2.84
2-methoxyethanol;octanol;COCCO;CCCCCCCCO;-5.83
waterdimer;water;O.O;O;-11.27
nitromethane;phenylether;C[N+](=O)[O-];C1=CC=C(C=C1)OC2=CC=CC=C2;-4.19
diethyl4-nitrophenylthiophosphonate;water;CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-];O;-6.27
butanal;isobutanol;CCCC=O;CC(C)CO;-4.82
benzene;water;C1=CC=CC=C1;O;-0.87
pentanoicacid;octanol;CCCCC(=O)O;CCCCCCCCO;-8.22
acetophenone;dodecane;CC(=O)C1=CC=CC=C1;CCCCCCCCCCCC;-6.11
naphthalene;4methyl2pentanone;C1=CC=C2C=CC=CC2=C1;CC(C)CC(=O)C;-7.45
1,4-dioxane;fluorobenzene;C1COCCO1;C1=CC=C(C=C1)F;-5.18
1,4,5,8-tetraminoanthraquinone;water;C1=CC(=C2C(=C1N)C(=O)C3=C(C=CC(=C3C2=O)N)N)N;O;-8.9
methylacetate;hexane;CC(=O)OC;CCCCCC;-3.12
n-octane;dimethylformamide;CCCCCCCC;CN(C)C=O;-3.77
1-propanol;xylene;CCCO;CC1=CC(=CC=C1)C;-3.57
methylhydrazine;water;CNN;O;-5.31
methylacetate;chlorobenzene;CC(=O)OC;C1=CC=C(C=C1)Cl;-4
phenol;nonanol;C1=CC=C(C=C1)O;CCCCCCCCCO;-8.61
aniline;decalin;C1=CC=C(C=C1)N;C1CCC2CCCCC2C1;-5.78
phenol;pentanol;C1=CC=C(C=C1)O;CCCCCO;-8.55
nitroethane;hexane;CC[N+](=O)[O-];CCCCCC;-3.19
2,6-dichlorobenzonitrile;water;C1=CC(=C(C(=C1)Cl)C#N)Cl;O;-5.22
propylacetate;carbontet;CCCCC(=O)O;C(Cl)(Cl)(Cl)Cl;-5.03
thioanisole;octanol;CSC1=CC=CC=C1;CCCCCCCCO;-6.47
4-heptanone;water;CCCC(=O)CCC;O;-2.93
1-hexanol;toluene;CCCCCCO;CC1=CC=CC=C1;-6.12
1-butanol;water;CCCCO;O;-4.72
dimethylether;octanol;COC;CCCCCCCCO;-2.06
butylacetate;tetrachloroethene;CCCCCC(=O)[O-];C(=C(Cl)Cl)(Cl)Cl;-5.35
chloroform;water;C(Cl)(Cl)Cl;O;-1.07
g-butyrolactone;ethanol;C1CC(=O)OC1;CCO;-4.58
ethylformate;water;CCOC=O;O;-2.65
imidazole;water;C1=CN=CN1;O;-9.81
1-hexanol;xylene;CCCCCCO;CC1=CC(=CC=C1)C;-5.85
benzonitrile;decalin;C1=CC=C(C=C1)C#N;C1CCC2CCCCC2C1;-5.86
dichloromethane;water;C(Cl)Cl;O;-1.36
9-methyladenine;chloroform;CN1C=NC2=C(N=CN=C21)N;C(Cl)(Cl)Cl;-12.51
allylalcohol;chloroform;C=CCO;C(Cl)(Cl)Cl;-4.34
2-nitropropane;hexadecane;CC(C)[N+](=O)[O-];CCCCCCCCCCCCCCCC;-3.47
diethylamine;xylene;CCNCC;CC1=CC(=CC=C1)C;-3.93
2-hexanone;ethylbenzene;CCCCC(=O)C;CCC1=CC=CC=C1;-5.49
hexanoicacid;secbutanol;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;CCC(C)O;-8.11
benzamide;cyclohexane;C1=CC=C(C=C1)C(=O)N;C1CCCCC1;-8.72
toluene;water;CC1=CC=CC=C1;O;-0.89
3,3-dimethylbutanone;hexadecane;CC(=O)C(C)(C)C;CCCCCCCCCCCCCCCC;-3.94
2-butanone;chlorohexane;CCC(=O)C;CCCCCCCl;-4.1
anisole;carbontet;COC1=CC=CC=C1;C(Cl)(Cl)(Cl)Cl;-5.49
nitrobenzene;hexane;C1=CC=C(C=C1)[N+](=O)[O-];CCCCCC;-6.09
m-xylene;carbontet;CC1=CC(=CC=C1)C;C(Cl)(Cl)(Cl)Cl;-5.71
g-butyrolactone;toluene;C1CC(=O)OC1;CC1=CC=CC=C1;-4.7
pentylacetate;isopropyltoluene;CCCCCOC(=O)C;CC1=CC=C(C=C1)C(C)C;-6.02
ethylamine;bromobenzene;CCN;C1=CC=C(C=C1)Br;-2.73
toluene;tetrahydrofuran;CC1=CC=CC=C1;C1CCOC1;-5.5
methylhexanoate;pentane;CCCCCC(=O)OC;CCCCC;-5.67
a-[(4,6-dimethoxypyrimidin-2-ylcarbamoyl)sulfamoyl]-o-toluicacid(bensulfuron);water;COC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)CC2=CC=CC=C2C(=O)O)OC;O;-17.2
1-propanol;bromobenzene;CCCO;C1=CC=C(C=C1)Br;-3.74
acetone;benzene;CC(=O)C;C1=CC=CC=C1;-3.79
methylpentanoate;dichloroethane;CCCCC(=O)OC;CC(Cl)Cl;-5.97
propylamine;bromobenzene;CCCN;C1=CC=C(C=C1)Br;-3.57
propylamine;decanol;CCCN;CCCCCCCCCCO;-4.59
hydrogensulfide;hexadecane;S;CCCCCCCCCCCCCCCC;-0.72
aceticacid;hexanol;CC(=O)O;CCCCCCO;-6.51
1-heptanol;chlorobenzene;CCCCCCCO;C1=CC=C(C=C1)Cl;-6.78
butanoicacid;hexadecane;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CCCCCCCCCCCCCCCC;-3.86
N,N-dimethylacetamide;dimethylacetamide;CC(=O)N(C)C;CC(=O)N(C)C;-6.77
acetaldehyde;chloroform;CC=O;C(Cl)(Cl)Cl;-3.65
1-nonanol;nonanol;CCCCCCCCCO;CCCCCCCCCO;-9.05
methylpropanoate;benzene;CCC(=O)OC;C1=CC=CC=C1;-4.58
2-heptanone;hexane;CCCCCC(=O)C;CCCCCC;-5.36
(2-dimethylamino-5,6-dimethyl-pyrimidin-4-yl)N,N-dimethylcarbamate(pirimor,pirimicarb);water;CC1=C(N=C(N=C1OC(=O)N(C)C)N(C)C)C;O;-9.4
1-hexanol;diethylether;CCCCCCO;CCOCC;-6.82
n-octane;ethanol;CCCCCCCC;CCO;-4.23
flufenamicacid;water;C1=CC=C(C(=C1)C(=O)O)NC2=CC=CC(=C2)C(F)(F)F;O;-5.68
g-butyrolactone;nitromethane;C1CC(=O)OC1;C[N+](=O)[O-];-5.45
ethylacetate;heptane;CCOC(=O)C;CCCCCCC;-3.5
2-hexanone;isooctane;CCCCC(=O)C;CC(C)CC(C)(C)C;-4.72
propylamine;decane;CCCN;CCCCCCCCCC;-2.96
t-butanol;hexadecane;CC(C)(C)O;CCCCCCCCCCCCCCCC;-2.74
2-butanone;propanol;CCC(=O)C;CCCO;-4.15
1-pentanol;hexane;CCCCCO;CCCCCC;-4.38
2-butanone;heptane;CCC(=O)C;CCCCCCC;-3.36
m-hydroxybenzaldehyde;octanol;C1=CC(=CC(=C1)O)C=O;CCCCCCCCO;-11.39
2,4-dimethylpentane;hexadecane;CC(C)CC(C)C;CCCCCCCCCCCCCCCC;-3.87
chloroethane;octanol;CCCl;CCCCCCCCO;-2.58
2-heptanone;perfluorobenzene;CCCCCC(=O)C;C1(=C(C(=C(C(=C1F)F)F)F)F)F;-6.15
1-pentanol;heptane;CCCCCO;CCCCCCC;-4.09
tetrahydrofuran;water;C1CCOC1;O;-3.47
methylamine;4methyl2pentanone;CN;CC(C)CC(=O)C;-4.14
benzaldehyde;dichloroethane;C1=CC=C(C=C1)C=O;CC(Cl)Cl;-7.23
phenol;heptane;C1=CC=C(C=C1)O;CCCCCCC;-5.32
1-butanol;ethylacetate;CCCCO;CCOC(=O)C;-5.77
pyridine;octanol;C1=CC=NC=C1;CCCCCCCCO;-5.34
tetrachloroethene;undecane;C(=C(Cl)Cl)(Cl)Cl;CCCCCCCCCCC;-4.63
butylacetate;isopropylbenzene;CCCCCC(=O)[O-];CC(C)C1=CC=CC=C1;-5.36
N,N-dimethylformamide;diethylether;CN(C)C=O;CCOCC;-5.31
3-bromopropene;water;C=CCBr;O;-0.86
methylacetate;water;CC(=O)OC;O;-3.32
ethylamine;iodobenzene;CCN;C1=CC=C(C=C1)I;-2.73
3-methylpyridine;water;CC1=CN=CC=C1;O;-4.77
1,1,1-trifluoropropan-2-ol;water;CC(C(F)(F)F)O;O;-4.16
toluene;fluorobenzene;CC1=CC=CC=C1;C1=CC=C(C=C1)F;-5.27
ethylacetate;octane;CCOC(=O)C;CCCCCCCC;-3.48
p-cresol;nitrobenzene;CC1=CC=C(C=C1)O;C1=CC=C(C=C1)[N+](=O)[O-];-8.13
1-propanol;odichlorobenzene;CCCO;C1=CC=C(C(=C1)Cl)Cl;-3.47
o-cresol;octane;CC1=CC=CC=C1O;CCCCCCCC;-6.16
o-cresol;ethylbenzene;CC1=CC=CC=C1O;CCC1=CC=CC=C1;-7.25
bromobenzene;hexane;C1=CC=C(C=C1)Br;CCCCCC;-5.66
formaldehyde;secbutanol;C=O;CCC(C)O;-2.86
methanol;hexane;CO;CCCCCC;-1.49
hydrogen;hexadecane;[HH];CCCCCCCCCCCCCCCC;1.64
toluene;hexadecyliodide;CC1=CC=CC=C1;CCCCCCCCCCCCCCCCI;-4.41
ethylphenylether;water;CCOC1=CC=CC=C1;O;-2.22
propylamine;octanol;CCCN;CCCCCCCCO;-4.77
phenol;heptanol;C1=CC=C(C=C1)O;CCCCCCCO;-8.69
2-heptanone;benzene;CCCCCC(=O)C;C1=CC=CC=C1;-6.36
nitromethane;methylenechloride;C[N+](=O)[O-];C(Cl)Cl;-5.05
O,O-dimethylS-[(4-oxo-1,2,3-benzotriazin-3(4H)-yl)methyl]dithiophosphate(azinphosmethyl);water;COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2N=N1;O;-10
acetone;decane;CC(=O)C;CCCCCCCCCC;-2.47
ethylamine;ethylbenzene;CCN;CCC1=CC=CC=C1;-2.59
ethane;hexadecane;CC;CCCCCCCCCCCCCCCC;-0.67
water;xylene;O;CC1=CC(=CC=C1)C;-1.56
phenol;onitrotoluene;C1=CC=C(C=C1)O;CC1=CC=CC=C1[N+](=O)[O-];-7.79
ethylbenzene;pentanol;CCC1=CC=CC=C1;CCCCCO;-4.48
m-xylene;isooctane;CC1=CC(=CC=C1)C;CC(C)CC(C)(C)C;-5.12
1-butanol;carbontet;CCCCO;C(Cl)(Cl)(Cl)Cl;-4.2
3,3-dimethylbutanone;tbutylbenzene;CC(=O)C(C)(C)C;CC(C)(C)C1=CC=CC=C1;-4.79
ethanol;carbondisulfide;CCO;C(=S)=S;-2.72
1,2,3,4,5,6-hexachlorocyclohexane(lindane);octanol;C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl;CCCCCCCCO;-10.71
hydrogenperoxide;carbondisulfide;OO;C(=S)=S;-3.14
1-nitrobutane;water;CCCC[N+](=O)[O-];O;-3.08
formamide;hexadecane;C(=O)N;CCCCCCCCCCCCCCCC;-2.91
m-hydroxybenzaldehyde;dichloroethane;C1=CC(=CC(=C1)O)C=O;CC(Cl)Cl;-10.11
2,2'-dichlorobiphenyl;octanol;C1=CC=C(C(=C1)C2=CC=CC=C2Cl)Cl;CCCCCCCCO;-9.41
tolfenamicacid;water;CC1=C(C=CC=C1Cl)NC2=CC=CC=C2C(=O)O;O;-6.71
1-chloropropane;hexadecane;CCCCl;CCCCCCCCCCCCCCCC;-2.86
tripropylphosphate;octanol;CCOC(=O)C1=C(NC(=O)NC1C2=CC=CC=C2)C;CCCCCCCCO;-8.65
n-octane;iodobenzene;CCCCCCCC;C1=CC=C(C=C1)I;-4.72
nitromethane;methoxyethanol;C[N+](=O)[O-];COCCO;-5.06
ethylbenzene;hexadecane;CCC1=CC=CC=C1;CCCCCCCCCCCCCCCC;-5.15
1-hexanol;chlorobenzene;CCCCCCO;C1=CC=C(C=C1)Cl;-5.98
m-xylene;heptane;CC1=CC(=CC=C1)C;CCCCCCC;-5.67
aniline;carbontet;C1=CC=C(C=C1)N;C(Cl)(Cl)(Cl)Cl;-6.1
1-nitrobutane;hexadecane;CCCC[N+](=O)[O-];CCCCCCCCCCCCCCCC;-4.66
3,4-dimethylpyridine;hexadecane;CC1=C(C=NC=C1)C;CCCCCCCCCCCCCCCC;-2.58
phenol;bromobenzene;C1=CC=C(C=C1)O;C1=CC=C(C=C1)Br;-6.87
n-octane;benzonitrile;CCCCCCCC;C1=CC=C(C=C1)C#N;-4.34
p-cresol;decanol;CC1=CC=C(C=C1)O;CCCCCCCCCCO;-8.91
1-heptanol;heptanol;CCCCCCCO;CCCCCCCO;-7.84
trimethylamine;chlorobenzene;CN(C)C;C1=CC=C(C=C1)Cl;-2.82
1,4-dioxane;tetrahydrofuran;C1COCCO1;C1CCOC1;-5.17
1-heptanol;dodecane;CCCCCCCO;CCCCCCCCCCCC;-5.41
2-butanone;diisopropylether;CCC(=O)C;CC(C)OC(C)C;-3.96
uracil;ethylacetate;C1=CNC(=O)NC1=O;CCOC(=O)C;-15.43
difluorodichloromethane;water;C(F)(F)(Cl)Cl;O;1.69
trichloro(nitro)methane(chloropicrin);water;C([N+](=O)[O-])(Cl)(Cl)Cl;O;-1.5
formaldehyde;butanol;C=O;CCCCO;-3.49
2-iodopropane;octanol;CC(C)I;CCCCCCCCO;-4.4
2-butanone;2methylpyridine;CCC(=O)C;CC1=CC=CC=N1;-4.52
N-methylaniline;carbontet;CNC1=CC=CC=C1;C(Cl)(Cl)(Cl)Cl;-6.58
butanoicacid;heptane;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CCCCCCC;-5.05
hexanoicacid;dichloroethane;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;CC(Cl)Cl;-7.33
aceticacid;butanol;CC(=O)O;CCCCO;-6.81
acetone;isooctane;CC(=O)C;CC(C)CC(C)(C)C;-2.44
o-xylene;carbontet;CC1=CC=CC=C1C;C(Cl)(Cl)(Cl)Cl;-6.07
butylamine;tetrahydrothiophenedioxide;CCCCN;C1CCS(=O)(=O)C1;-4.25
1-pentene;isooctane;CCCC=C;CC(C)CC(C)(C)C;-2.36
4-methylpyridine;cyclohexane;CC1=CC=NC=C1;C1CCCCC1;-5.23
cyclopentanol;diethylether;C1CCC(C1)O;CCOCC;-6.5
benzene;heptanol;C1=CC=CC=C1;CCCCCCCO;-3.73
nitroethane;nitroethane;CC[N+](=O)[O-];CC[N+](=O)[O-];-5.53
aceticacid;diisopropylether;CC(=O)O;CC(C)OC(C)C;-5.73
4-nitroaniline;water;C1=CC(=CC=C1N)[N+](=O)[O-];O;-9.45
toluene;hexadecane;CC1=CC=CC=C1;CCCCCCCCCCCCCCCC;-4.54
2-heptanone;butylbenzene;CCCCCC(=O)C;CCCCC1=CC=CC=C1;-5.93
bromobenzene;bromobenzene;C1=CC=C(C=C1)Br;C1=CC=C(C=C1)Br;-6.25
benzene;butanol;C1=CC=CC=C1;CCCCO;-3.39
ethanol;dichloroethane;CCO;CC(Cl)Cl;-2.83
acetonitrile;cyclohexane;CC#N;C1CCCCC1;-1.87
methylformate;water;COC=O;O;-2.78
2,6-dimethylpyridine;hexadecane;CC1=NC(=CC=C1)C;CCCCCCCCCCCCCCCC;-5.27
2-ethylpyrazine;octane;CCC1=NC=CN=C1;CCCCCCCC;-5.51
E-1,2-dichloroethene;octanol;C(=C/Cl)\Cl;CCCCCCCCO;-3.61
thioanisole;cyclohexane;CSC1=CC=CC=C1;C1CCCCC1;-5.66
diethylamine;pentanol;CCNCC;CCCCCO;-5.3
butylamine;odichlorobenzene;CCCCN;C1=CC=C(C(=C1)Cl)Cl;-4.13
methylbenzoate;cyclohexane;COC(=O)C1=CC=CC=C1;C1CCCCC1;-7.01
ethylacetate;carbontet;CCOC(=O)C;C(Cl)(Cl)(Cl)Cl;-4.4
phenol;4methyl2pentanone;C1=CC=C(C=C1)O;CC(C)CC(=O)C;-9.38
propylamine;toluene;CCCN;CC1=CC=CC=C1;-3.51
methylpentanoate;decane;CCCCC(=O)OC;CCCCCCCCCC;-4.77
toluene;aceticacid;CC1=CC=CC=C1;CC(=O)O;-4.53
propylamine;xylene;CCCN;CC1=CC(=CC=C1)C;-3.69
1-pentanol;chloroform;CCCCCO;C(Cl)(Cl)Cl;-5.9
butanoicacid;diethylether;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CCOCC;-7.32
1-pentanol;octane;CCCCCO;CCCCCCCC;-4.1
triethylphosphate;dichloroethane;CCOP(=O)(OCC)OCC;CC(Cl)Cl;-9.59
diethylamine;octanol;CCNCC;CCCCCCCCO;-4.75
n-hexane;water;CCCCCC;O;2.49
p-bromophenol;toluene;C1=CC(=CC=C1O)Br;CC1=CC=CC=C1;-8.7
tetrahydropyran;cyclohexane;C1CCOCC1;C1CCCCC1;-4.41
toluene;bromoethane;CC1=CC=CC=C1;CCBr;-5.55
1-propanol;chlorobenzene;CCCO;C1=CC=C(C=C1)Cl;-3.82
1,4-dioxane;xylene;C1COCCO1;CC1=CC(=CC=C1)C;-4.86
2-chloropropane;water;CC(C)Cl;O;-0.25
isopropanol;octanol;CC(C)O;CCCCCCCCO;-4.62
2,2,2-trifluorethylvinylether;water;C=COCC(F)(F)F;O;-0.12
diflunisal;water;C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O;O;-9.4
p-cresol;pentanol;CC1=CC=C(C=C1)O;CCCCCO;-9.25
hexanoicacid;octanol;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;CCCCCCCCO;-8.82
aniline;hexane;C1=CC=C(C=C1)N;CCCCCC;-5.43
naphthalene;diisopropylether;C1=CC=C2C=CC=CC2=C1;CC(C)OC(C)C;-7.24
hydrogenperoxide;toluene;OO;CC1=CC=CC=C1;-3.14
nitromethane;benzonitrile;C[N+](=O)[O-];C1=CC=C(C=C1)C#N;-5.05
p-bromophenol;decanol;C1=CC(=CC=C1O)Br;CCCCCCCCCCO;-10.32
uracil;diethylether;C1=CNC(=O)NC1=O;CCOCC;-15.03
n-octane;methylenechloride;CCCCCCCC;C(Cl)Cl;-5.18
pentanoicacid;tributylphosphate;CCCCC(=O)O;CCCCOP(=O)(OCCCC)OCCCC;-8.82
1-propanol;hexane;CCCO;CCCCCC;-2.81
nitromethane;octanol;C[N+](=O)[O-];CCCCCCCCO;-3.51
2-hexanone;isopropylbenzene;CCCCC(=O)C;CC(C)C1=CC=CC=C1;-5.39
bromobenzene;diethylether;C1=CC=C(C=C1)Br;CCOCC;-5.99
ethylbenzene;octanol;CCC1=CC=CC=C1;CCCCCCCCO;-5.08
2-methylaniline;hexadecane;CC1=CC=CC=C1N;CCCCCCCCCCCCCCCC;-6.08
benzene;hexanol;C1=CC=CC=C1;CCCCCCO;-3.68
m-cresol;octanol;CC1=CC(=CC=C1)O;CCCCCCCCO;-8.2
aceticacid;tributylphosphate;CC(=O)O;CCCCOP(=O)(OCCCC)OCCCC;-7.11
n-pentane;benzene;CCCCC;C1=CC=CC=C1;-2.99
acetone;hexane;CC(=O)C;CCCCCC;-2.6
1-propanol;pentane;CCCO;CCCCC;-2.76
N-methylaniline;octanol;CNC1=CC=CC=C1;CCCCCCCCO;-6.94
caffeine;water;CN1C=NC2=C1C(=O)N(C(=O)N2C)C;O;-12.64
n-propane;water;CCC;O;1.96
ethanol;benzene;CCO;C1=CC=CC=C1;-3.42
1,4-dioxane;triethylamine;C1COCCO1;CCN(CC)CC;-4.41
2,5-dimethylpyridine;water;CC1=CN=C(C=C1)C;O;-4.72
methyl2-(4-methoxy-6-methyl-1,3,5-triazin-2-ylcarbamoylsulfamoyl)benzoate(metsulfuronmethyl);water;CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC;O;-15.5
n-octane;bromoethane;CCCCCCCC;CCBr;-5.54
butylamine;isopropyltoluene;CCCCN;CC1=CC=C(C=C1)C(C)C;-4.22
p-bromophenol;chlorobenzene;C1=CC(=CC=C1O)Br;C1=CC=C(C=C1)Cl;-8.54
dimethyl(RS)-2,2,2-trichloro-1-hydroxyethylphosphonate(trichlorfon);water;COP(=O)(C(C(Cl)(Cl)Cl)O)OC;O;-12.7
p-cresol;methylenechloride;CC1=CC=C(C=C1)O;C(Cl)Cl;-7.71
pentylacetate;xylene;CCCCCOC(=O)C;CC1=CC(=CC=C1)C;-6.19
n-octane;dibutylether;CCCCCCCC;CCCCOCCCC;-5.24
bromoethane;bromoethane;CCBr;CCBr;-3.67
p-bromophenol;bromoform;C1=CC(=CC=C1O)Br;C(Br)(Br)Br;-8.49
anisole;anisole;COC1=CC=CC=C1;COC1=CC=CC=C1;-6.33
1-hexanol;dichloroethane;CCCCCCO;CC(Cl)Cl;-6.02
p-bromophenol;bromobenzene;C1=CC(=CC=C1O)Br;C1=CC=C(C=C1)Br;-8.49
triethylphosphate;cyclohexane;CCOP(=O)(OCC)OCC;C1CCCCC1;-7.6
2,6-dichlorobenzonitrile;octanol;C1=CC(=C(C(=C1)Cl)C#N)Cl;CCCCCCCCO;-9.18
methylcyclohexane;water;CC1CCCCC1;O;1.71
E-2-pentene;water;CC/C=C/C;O;1.34
1-propanol;dichloroethane;CCCO;CC(Cl)Cl;-3.85
n-butane;octanol;CCCC;CCCCCCCCO;-1.86
tbutylbenzene;tbutylbenzene;CC(C)(C)C1=CC=CC=C1;CC(C)(C)C1=CC=CC=C1;-6.43
2-pentanone;tbutylbenzene;CCCC(=O)C;CC(C)(C)C1=CC=CC=C1;-4.72
ethylacetate;ethylacetate;CCOC(=O)C;CCOC(=O)C;-4.46
1,1-dimethyl-3-phenylurea;octanol;CN(C)C(=O)NC1=CC=CC=C1;CCCCCCCCO;-13.12
1-amino-4-anilinoanthraquinone;water;C1=CC=C(C=C1)NC2=C3C(=C(C=C2)N)C(=O)C4=CC=CC=C4C3=O;O;-7.4
1-hexene;hexadecane;CCCCC=C;CCCCCCCCCCCCCCCC;-3.51
5-fluorouracil;water;C1=C(C(=O)NC(=O)N1)F;O;-16.92
5-fluorouracil;ethylacetate;C1=C(C(=O)NC(=O)N1)F;CCOC(=O)C;-16.1
perfluorobenzene;perfluorobenzene;C1(=C(C(=C(C(=C1F)F)F)F)F)F;C1(=C(C(=C(C(=C1F)F)F)F)F)F;-4.42
1,4-dioxane;decane;C1COCCO1;CCCCCCCCCC;-3.97
1-butanol;decane;CCCCO;CCCCCCCCCC;-3.77
3-chloropropene;water;C=CCCl;O;-0.57
propylacetate;xylene;CCCCC(=O)O;CC1=CC(=CC=C1)C;-4.87
difluorodichloromethane;chloroform;C(F)(F)(Cl)Cl;C(Cl)(Cl)Cl;-1.55
2-hexanone;xylene;CCCCC(=O)C;CC1=CC(=CC=C1)C;-5.49
propylacetate;cyclohexane;CCCCC(=O)O;C1CCCCC1;-4.36
water;chloroform;O;C(Cl)(Cl)Cl;-2.05
1,1,2-trichloroethane;water;C(C(Cl)Cl)Cl;O;-1.95
chlorobenzene;cyclohexane;C1=CC=C(C=C1)Cl;C1CCCCC1;-5.1
m-xylene;chloroform;CC1=CC(=CC=C1)C;C(Cl)(Cl)Cl;-5.86
acetophenone;heptane;CC(=O)C1=CC=CC=C1;CCCCCCC;-6.14
toluene;chloroform;CC1=CC=CC=C1;C(Cl)(Cl)Cl;-5.48
nitromethane;cyclohexanone;C[N+](=O)[O-];C1CCC(=O)CC1;-5.09
butylamine;octanol;CCCCN;CCCCCCCCO;-5.33
N-(2-hydroxyphenyl)acetamide;octanol;CC(=O)NC1=CC=CC=C1O;CCCCCCCCO;-12.59
propanal;octanol;CCC=O;CCCCCCCCO;-4.13
propylamine;heptane;CCCN;CCCCCCC;-3.03
p-bromotoluene;water;CC1=CC=C(C=C1)Br;O;-1.39
methylpentanoate;fluoroctane;CCCCC(=O)OC;CCCCCCCCF;-5.33
hydrazine;octanol;NN;CCCCCCCCO;-3.44
butanoicacid;xylene;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CC1=CC(=CC=C1)C;-5.3
nitromethane;benzene;C[N+](=O)[O-];C1=CC=CC=C1;-4.5
1-pentene;water;CCCC=C;O;1.66
chlorobenzene;hexadecane;C1=CC=C(C=C1)Cl;CCCCCCCCCCCCCCCC;-4.99
fluorobenzene;hexadecane;C1=CC=C(C=C1)F;CCCCCCCCCCCCCCCC;-4.03
