Solute;Solvent;SoluteSMILES;SolventSMILES;DeltaGsolv
triethylphosphate;chloroform;CCOP(=O)(OCC)OCC;C(Cl)(Cl)Cl;-10.9
1-hexanol;isooctane;CCCCCCO;CC(C)CC(C)(C)C;-5.1
propylacetate;chloroform;CCCCC(=O)O;C(Cl)(Cl)Cl;-6.35
o-xylene;carbontet;CC1=CC=CC=C1C;C(Cl)(Cl)(Cl)Cl;-6.07
S-propyldipropyl(thiocarbamate)(vernolate);water;CCCN(CCC)C(=O)SCCC;O;-4.1
1-heptanol;butylacetate;CCCCCCCO;CCCCCC(=O)[O-];-7.14
m-xylene;chloroform;CC1=CC(=CC=C1)C;C(Cl)(Cl)Cl;-5.86
3,3-dimethylbutanone;butylbenzene;CC(=O)C(C)(C)C;CCCCC1=CC=CC=C1;-4.77
2-octanone;octanol;CCCCCCC(=O)C;CCCCCCCCO;-6.38
1-heptanol;pentane;CCCCCCCO;CCCCC;-5.62
chloroethane;water;CCCl;O;-0.63
p-cresol;chloroform;CC1=CC=C(C=C1)O;C(Cl)(Cl)Cl;-7.59
pyridine;cyclohexane;C1=CC=NC=C1;C1CCCCC1;-4.3
1-butanol;diethylether;CCCCO;CCOCC;-5.69
butylacetate;tbutylbenzene;CCCCCC(=O)[O-];CC(C)(C)C1=CC=CC=C1;-5.25
2-octanone;heptane;CCCCCCC(=O)C;CCCCCCC;-5.68
phenol;tetrachloroethene;C1=CC=C(C=C1)O;C(=C(Cl)Cl)(Cl)Cl;-6.1
butylamine;heptanol;CCCCN;CCCCCCCO;-5.4
1,1,1-trifluoropropan-2-ol;water;CC(C(F)(F)F)O;O;-4.16
butylacetate;butylbenzene;CCCCCC(=O)[O-];CCCCC1=CC=CC=C1;-5.28
acetamide;decane;CC(=O)N;CCCCCCCCCC;-2.85
2,2-dichloroethenyldimethylphosphate;benzene;COP(=O)(OC)OC=C(Cl)Cl;C1=CC=CC=C1;-9.09
5-iodouracil;octanol;C1=C(C(=O)NC(=O)N1)I;CCCCCCCCO;-18.77
2-butanone;xylene;CCC(=O)C;CC1=CC(=CC=C1)C;-4.23
1,1,2-trichloro-1,2,2-trifluoroethane;water;C(C(F)(Cl)Cl)(F)(F)Cl;O;1.77
1-butanol;chlorobenzene;CCCCO;C1=CC=C(C=C1)Cl;-4.31
diethylamine;pentanol;CCNCC;CCCCCO;-5.3
4-methylaniline;hexadecane;CC1=CC=C(C=C1)N;CCCCCCCCCCCCCCCC;-6.04
methanol;dichloroethane;CO;CC(Cl)Cl;-2.53
propylamine;chlorobenzene;CCCN;C1=CC=C(C=C1)Cl;-3.59
bromoform;pentane;C(Br)(Br)Br;CCCCC;-4.83
dimethyl4-nitrophenylthiophosphate;water;COP(=S)(OC)OC1=CC=C(C=C1)[N+](=O)[O-];O;-7.62
4-methylpyridine;cyclohexane;CC1=CC=NC=C1;C1CCCCC1;-5.23
methylamine;benzene;CN;C1=CC=CC=C1;-2.66
n-hexane;water;CCCCCC;O;2.49
propylamine;hexane;CCCN;CCCCCC;-3.13
methylpropylether;octanol;CCCOC;CCCCCCCCO;-3.63
2-butanone;ethanol;CCC(=O)C;CCO;-4.32
difluorodichloromethane;octanol;C(F)(F)(Cl)Cl;CCCCCCCCO;-1.25
methylacetate;water;CC(=O)OC;O;-3.32
2,6-dichlorothiobenzamide;water;C1=CC(=C(C(=C1)Cl)C(=S)N)Cl;O;-10.81
trimethylamine;octanol;CN(C)C;CCCCCCCCO;-3.6
dichloroethane;dichloroethane;CC(Cl)Cl;CC(Cl)Cl;-4.69
2-butanone;tetrahydrothiophenedioxide;CCC(=O)C;C1CCS(=O)(=O)C1;-4.09
2-bromopropane;hexadecane;CC(C)Br;CCCCCCCCCCCCCCCC;-3.26
1-bromo-1,2,2,2-tetrafluoroethane;hexadecane;C(C(F)(F)F)(F)Br;CCCCCCCCCCCCCCCC;-1.87
benzaldehyde;water;C1=CC=C(C=C1)C=O;O;-4.02
dimethyl2,4,5-trichlorophenylthiophosphate;water;COP(=S)(OC)OC1=CC(=C(C=C1Cl)Cl)Cl;O;-5.06
1-pentanol;heptane;CCCCCO;CCCCCCC;-4.09
p-cresol;nitrobenzene;CC1=CC=C(C=C1)O;C1=CC=C(C=C1)[N+](=O)[O-];-8.13
propanoicacid;carbontet;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;C(Cl)(Cl)(Cl)Cl;-4.09
chloromethane;water;CCl;O;-0.56
1,1,1-trifluoropropan-2-ol;octanol;CC(C(F)(F)F)O;CCCCCCCCO;-5.12
methanol;xylene;CO;CC1=CC(=CC=C1)C;-1.73
pyrrole;octanol;C1=CNC=C1;CCCCCCCCO;-5.28
3,5-dibromo-4-hydroxybenzonitrile;hexane;C1=C(C=C(C(=C1Br)O)Br)C#N;CCCCCC;-9.67
methylbenzoate;carbontet;COC(=O)C1=CC=CC=C1;C(Cl)(Cl)(Cl)Cl;-7.19
3-methylaniline;water;CC1=CC(=CC=C1)N;O;-5.67
ethylamine;nonanol;CCN;CCCCCCCCCO;-4.02
n-octane;phenylether;CCCCCCCC;C1=CC=C(C=C1)OC2=CC=CC=C2;-4.38
acetonitrile;hexadecane;CC#N;CCCCCCCCCCCCCCCC;-2.37
mesitylene;mesitylene;CC1=CC(=CC(=C1)C)C;CC1=CC(=CC(=C1)C)C;-6.4
thiophenol;octanol;C1=CC=C(C=C1)S;CCCCCCCCO;-5.99
dichloromethane;octanol;C(Cl)Cl;CCCCCCCCO;-3.07
bromoform;hexadecane;C(Br)(Br)Br;CCCCCCCCCCCCCCCC;-5.16
4-amino-3,5,6-trichloropyridine-2-carboxylicacid;water;C1(=C(C(=NC(=C1Cl)Cl)C(=O)O)Cl)N;O;-11.96
ammonia;4methyl2pentanone;N;CC(C)CC(=O)C;-2.52
phenacetin;water;CCOC1=CC=C(C=C1)NC(=O)C;O;-10.91
p-bromophenol;toluene;C1=CC(=CC=C1O)Br;CC1=CC=CC=C1;-8.7
m-cresol;4methyl2pentanone;CC1=CC(=CC=C1)O;CC(C)CC(=O)C;-8.79
1-pentanol;xylene;CCCCCO;CC1=CC(=CC=C1)C;-4.72
ethylamine;pentanol;CCN;CCCCCO;-4.27
pyridine;carbontet;C1=CC=NC=C1;C(Cl)(Cl)(Cl)Cl;-5.01
n-octane;decane;CCCCCCCC;CCCCCCCCCC;-5.18
methylbenzoate;cyclohexane;COC(=O)C1=CC=CC=C1;C1CCCCC1;-7.01
methylamine;xylene;CN;CC1=CC(=CC=C1)C;-3.2
1-butanol;bromobenzene;CCCCO;C1=CC=C(C=C1)Br;-4.08
1-decanol;octanol;CCCCCCCCCCO;CCCCCCCCO;-9.88
ethylacetate;heptane;CCOC(=O)C;CCCCCCC;-3.5
methylamine;chloroform;CN;C(Cl)(Cl)Cl;-3.17
2,2,2-trifluoroethanol;water;C(C(F)(F)F)O;O;-4.31
thioanisole;water;CSC1=CC=CC=C1;O;-2.73
1-hexanol;octanol;CCCCCCO;CCCCCCCCO;-7.06
p-hydroxybenzaldehyde;diethylether;C1=CC(=CC=C1C=O)O;CCOCC;-12.07
cyclohexane;hexadecyliodide;C1CCCCC1;CCCCCCCCCCCCCCCCI;-3.66
nitromethane;carbondisulfide;C[N+](=O)[O-];C(=S)=S;-3.3
ethene;hexadecane;C=C;CCCCCCCCCCCCCCCC;-0.39
1,4-dioxane;bromoethane;C1COCCO1;CCBr;-5.39
chloroform;hexane;C(Cl)(Cl)Cl;CCCCCC;-3.17
diethylamine;octanol;CCNCC;CCCCCCCCO;-4.75
butylacetate;dichloroethane;CCCCCC(=O)[O-];CC(Cl)Cl;-5.93
p-cresol;cyclohexane;CC1=CC=C(C=C1)O;C1CCCCC1;-5.89
1,4-dioxane;dimethylpyridine;C1COCCO1;CC1=C(N=CC=C1)C;-4.9
pentanoicacid;pentanol;CCCCC(=O)O;CCCCCO;-8.17
1-nitropropane;carbondisulfide;CCC[N+](=O)[O-];C(=S)=S;-4.5
methylhexanoate;nonane;CCCCCC(=O)OC;CCCCCCCCC;-5.51
2-butanone;phenylether;CCC(=O)C;C1=CC=C(C=C1)OC2=CC=CC=C2;-4.08
E-1,2-dichloroethene;hexadecane;C(=C/Cl)\Cl;CCCCCCCCCCCCCCCC;-3.11
iodoethane;octanol;CCI;CCCCCCCCO;-3.45
o-cresol;heptane;CC1=CC=CC=C1O;CCCCCCC;-6.01
1-butanol;ethylbenzene;CCCCO;CCC1=CC=CC=C1;-3.77
2-methoxyethanol;decanol;COCCO;CCCCCCCCCCO;-5.41
n-octane;dibutylether;CCCCCCCC;CCCCOCCCC;-5.24
1,2-dichlorobenzene;water;C1=CC=C(C(=C1)Cl)Cl;O;-1.36
t-butylmethylether;octanol;CC(C)(C)OC;CCCCCCCCO;-3.49
octafluoropropane;water;C(C(F)(F)F)(C(F)(F)F)(F)F;O;4.28
acetonitrile;heptane;CC#N;CCCCCCC;-2.06
aceticacid;dibutylether;CC(=O)O;CCCCOCCCC;-5.21
phosphine;water;P;O;0.6
benzene;butanol;C1=CC=CC=C1;CCCCO;-3.39
9-methyladenine;chloroform;CN1C=NC2=C(N=CN=C21)N;C(Cl)(Cl)Cl;-12.51
ethanol;dimethylacetamide;CCO;CC(=O)N(C)C;-5.4
butanoicacid;benzene;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;C1=CC=CC=C1;-5.3
chlorobenzene;heptane;C1=CC=C(C=C1)Cl;CCCCCCC;-5.15
dimethyl4-bromo-2,5-dichlorophenylthiophosphate;water;COP(=S)(OC)OC1=CC(=C(C=C1Cl)Br)Cl;O;-5.7
propylparaben;octanol;CCCOC(=O)C1=CC=C(C=C1)O;CCCCCCCCO;-13.52
2-bromopropane;water;CC(C)Br;O;-0.48
benzene;octanol;C1=CC=CC=C1;CCCCCCCCO;-3.72
1,4-dioxane;iodobenzene;C1COCCO1;C1=CC=C(C=C1)I;-4.94
n-propane;cyclohexane;CCC;C1CCCCC1;-2.09
ethylamine;decane;CCN;CCCCCCCCCC;-1.92
3,3-dimethylbutanone;ethylbenzene;CC(=O)C(C)(C)C;CCC1=CC=CC=C1;-4.92
1-hexene;octanol;CCCCC=C;CCCCCCCCO;-2.94
anisole;decalin;COC1=CC=CC=C1;C1CCC2CCCCC2C1;-5
phenol;pentane;C1=CC=C(C=C1)O;CCCCC;-5.67
nitromethane;cyclohexanone;C[N+](=O)[O-];C1CCC(=O)CC1;-5.09
chloroform;pentane;C(Cl)(Cl)Cl;CCCCC;-3.26
chlorobenzene;undecane;C1=CC=C(C=C1)Cl;CCCCCCCCCCC;-5.12
1,1,1-trichloroethane;water;CC(Cl)(Cl)Cl;O;-0.25
2-methylpyridine;dibutylether;CC1=CC=CC=N1;CCCCOCCCC;-5.2
2-chloropropane;octanol;CC(C)Cl;CCCCCCCCO;-2.84
benzonitrile;hexadecane;C1=CC=C(C=C1)C#N;CCCCCCCCCCCCCCCC;-5.51
1-pentyne;hexadecane;CCCC#C;CCCCCCCCCCCCCCCC;-2.74
propylacetate;decane;CCCCC(=O)O;CCCCCCCCCC;-4.02
2-pentanone;isooctane;CCCC(=O)C;CC(C)CC(C)(C)C;-4.14
anisole;octanol;COC1=CC=CC=C1;CCCCCCCCO;-5.47
n-octane;chlorobenzene;CCCCCCCC;C1=CC=C(C=C1)Cl;-5.16
hydrogenperoxide;butylacetate;OO;CCCCCC(=O)[O-];-6.76
acetonitrile;cyclohexane;CC#N;C1CCCCC1;-1.87
bromobenzene;water;C1=CC=C(C=C1)Br;O;-1.46
nitroglycol;water;C(CO[N+](=O)[O-])O[N+](=O)[O-];O;-5.7
nitromethane;acetonitrile;C[N+](=O)[O-];CC#N;-5.62
2,6-dimethylpyridine;cyclohexane;CC1=NC(=CC=C1)C;C1CCCCC1;-5.51
anisole;hexadecane;COC1=CC=CC=C1;CCCCCCCCCCCCCCCC;-5.35
1-naphthylmethylcarbamate(carbaryl);water;CNC(=O)OC1=CC=CC2=CC=CC=C21;O;-9.5
1,3-diacetyloxypropan-2-ylacetate(glyceroltriacetate);water;CC(=O)OCC(COC(=O)C)OC(=O)C;O;-8.84
1,4-dioxane;bromobenzene;C1COCCO1;C1=CC=C(C=C1)Br;-5.02
1-pentanol;dibromoethane;CCCCCO;CC(Br)Br;-5.44
p-hydroxybenzaldehyde;cyclohexane;C1=CC(=CC=C1C=O)O;C1CCCCC1;-7.19
o-xylene;octanol;CC1=CC=CC=C1C;CCCCCCCCO;-5.07
2-pentanone;hexadecane;CCCC(=O)C;CCCCCCCCCCCCCCCC;-3.76
m-cresol;nitrobenzene;CC1=CC(=CC=C1)O;C1=CC=C(C=C1)[N+](=O)[O-];-7.29
3-methylaniline;octane;CC1=CC(=CC=C1)N;CCCCCCCC;-6.15
nitromethane;mcresol;C[N+](=O)[O-];CC1=CC(=CC=C1)O;-4.73
2,5-dimethylpyridine;water;CC1=CN=C(C=C1)C;O;-4.72
1-propanethiol;isooctane;CCCS;CC(C)CC(C)(C)C;-3.78
2-heptanone;tbutylbenzene;CCCCCC(=O)C;CC(C)(C)C1=CC=CC=C1;-5.88
ethylamine;heptanol;CCN;CCCCCCCO;-4.15
butylamine;water;CCCCN;O;-4.29
ethanol;methylformamide;CCO;CNC=O;-5.12
o-cresol;octane;CC1=CC=CC=C1O;CCCCCCCC;-6.16
2,2',3'-trichlorobiphenyl;water;C1=CC=C(C(=C1)C2=C(C(=CC=C2)Cl)Cl)Cl;O;-1.99
nitrobenzene;benzene;C1=CC=C(C=C1)[N+](=O)[O-];C1=CC=CC=C1;-7.6
2-hexanone;butylbenzene;CCCCC(=O)C;CCCCC1=CC=CC=C1;-5.31
water;hexadecane;O;CCCCCCCCCCCCCCCC;-0.35
2-(ethylamino)-4-isopropylamino-6-methyl-thio-s-triazine(ametryn);water;CCNC1=NC(=NC(=N1)SC)NC(C)C;O;-7.7
ethanol;dimethylsulfoxide;CCO;CS(=O)C;-5.25
1-hexanol;ethylbenzene;CCCCCCO;CCC1=CC=CC=C1;-5.68
trichloro(nitro)methane(chloropicrin);water;C([N+](=O)[O-])(Cl)(Cl)Cl;O;-1.5
2-butanone;dibutylether;CCC(=O)C;CCCCOCCCC;-3.78
diethylsulfide;chloroform;CCSCC;C(Cl)(Cl)Cl;-6.4
1-pentanol;pentanol;CCCCCO;CCCCCO;-7.92
o-xylene;chloroform;CC1=CC=CC=C1C;C(Cl)(Cl)Cl;-6.23
urea;water;C(=O)(N)N;O;-13.8
diethylamine;benzene;CCNCC;C1=CC=CC=C1;-4.02
perfluorobenzene;perfluorobenzene;C1(=C(C(=C(C(=C1F)F)F)F)F)F;C1(=C(C(=C(C(=C1F)F)F)F)F)F;-4.42
aniline;bromobenzene;C1=CC=C(C=C1)N;C1=CC=C(C=C1)Br;-6.66
pentylacetate;octane;CCCCCOC(=O)C;CCCCCCCC;-5.36
pyridine;heptane;C1=CC=NC=C1;CCCCCCC;-4.28
1-methylthymine;chloroform;CC1=CN(C(=O)NC1=O)C;C(Cl)(Cl)Cl;-9.71
dipropylamine;water;CCCNCCC;O;-3.66
t-butanol;water;CC(C)(C)O;O;-4.51
O,O-diethyl-O-4-nitro-phenylthiophosphate(parathion);water;CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-];O;-6.7
n-octane;dimethylformamide;CCCCCCCC;CN(C)C=O;-3.77
trimethylphosphate;carbontet;COP(=O)(OC)OC;C(Cl)(Cl)(Cl)Cl;-7.24
p-bromophenol;chlorobenzene;C1=CC(=CC=C1O)Br;C1=CC=C(C=C1)Cl;-8.54
hydrogen;octanol;[HH];CCCCCCCCO;1.76
4-methylaniline;ethylacetate;CC1=CC=C(C=C1)N;CCOC(=O)C;-7.63
pentylacetate;perfluorobenzene;CCCCCOC(=O)C;C1(=C(C(=C(C(=C1F)F)F)F)F)F;-6.16
1-hexanol;chlorobenzene;CCCCCCO;C1=CC=C(C=C1)Cl;-5.98
1,2-dimethoxyethane;octanol;COCCOC;CCCCCCCCO;-4.55
acetone;decane;CC(=O)C;CCCCCCCCCC;-2.47
2,2-dimethylpropane;hexadecane;CC(C)(C)C;CCCCCCCCCCCCCCCC;-2.48
ethylamine;benzene;CCN;C1=CC=CC=C1;-2.73
methyl2-(4,6-dimethylpyrimidin-2-ylcarbamoylsulfamoyl)benzoate(sulfometuron-methyl);water;CC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC)C;O;-20.3
naphthalene;cyclohexane;C1=CC=C2C=CC=CC2=C1;C1CCCCC1;-7.17
dimethyl4-nitrophenylthiophosphate;chloroform;COP(=S)(OC)OC1=CC=C(C=C1)[N+](=O)[O-];C(Cl)(Cl)Cl;-9.51
2-heptanone;hexadecane;CCCCCC(=O)C;CCCCCCCCCCCCCCCC;-5.13
aceticacid;nitrobenzene;CC(=O)O;C1=CC=C(C=C1)[N+](=O)[O-];-4.78
nitromethane;decane;C[N+](=O)[O-];CCCCCCCCCC;-2.81
tripropylphosphate;octanol;CCOC(=O)C1=C(NC(=O)NC1C2=CC=CC=C2)C;CCCCCCCCO;-8.65
p-bromophenol;bromoform;C1=CC(=CC=C1O)Br;C(Br)(Br)Br;-8.49
p-cresol;pentanol;CC1=CC=C(C=C1)O;CCCCCO;-9.25
p-cresol;xylene;CC1=CC=C(C=C1)O;CC1=CC(=CC=C1)C;-7.18
isopropylether;water;CC(C)OC(C)C;O;-0.53
methylpropanoate;hexane;CCC(=O)OC;CCCCCC;-3.65
1-butanol;octane;CCCCO;CCCCCCCC;-3.69
iodobenzene;water;C1=CC=C(C=C1)I;O;-1.73
piperazine;water;C1CNCCN1;O;-7.4
N,N-dimethylacetamide;dimethylacetamide;CC(=O)N(C)C;CC(=O)N(C)C;-6.77
methylpropanoate;xylene;CCC(=O)OC;CC1=CC(=CC=C1)C;-4.2
methanol;butanol;CO;CCCCO;-4.73
2-heptanone;benzene;CCCCCC(=O)C;C1=CC=CC=C1;-6.36
piperidine;benzene;C1CCNCC1;C1=CC=CC=C1;-5.03
bromoform;bromoform;C(Br)(Br)Br;C(Br)(Br)Br;-6.21
dibromomethane;hexadecane;C(Br)Br;CCCCCCCCCCCCCCCC;-3.94
toluene;cyclohexane;CC1=CC=CC=C1;C1CCCCC1;-4.9
4-methylaniline;heptane;CC1=CC=C(C=C1)N;CCCCCCC;-6.15
pentanoicacid;dichloroethane;CCCCC(=O)O;CC(Cl)Cl;-6.47
methylamine;octanol;CN;CCCCCCCCO;-3.78
1-heptanol;ethylbenzene;CCCCCCCO;CCC1=CC=CC=C1;-6.7
propanoicacid;4methyl2pentanone;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CC(C)CC(=O)C;-6.85
octanal;hexadecane;CCCCCCCC=O;CCCCCCCCCCCCCCCC;-5.98
methylhexanoate;chloroform;CCCCCC(=O)OC;C(Cl)(Cl)Cl;-7.24
2-pentanone;trimethylbenzene;CCCC(=O)C;CC1=C(C(=CC=C1)C)C;-4.83
methylpentanoate;heptane;CCCCC(=O)OC;CCCCCCC;-4.92
3,5-dimethylpyridine;benzene;CC1=CC(=CN=C1)C;C1=CC=CC=C1;-7.64
methylamine;chlorobenzene;CN;C1=CC=C(C=C1)Cl;-2.16
Z-1,2-dichloroethene;water;C(=C\Cl)\Cl;O;-1.17
p-dibromobenzene;heptane;C1=CC(=CC=C1Br)Br;CCCCCCC;-7.55
aniline;hexane;C1=CC=C(C=C1)N;CCCCCC;-5.43
piperazine;octanol;C1CNCCN1;CCCCCCCCO;-5.8
2,6-dimethylpyridine;dimethylpyridine;CC1=NC(=CC=C1)C;CC1=C(N=CC=C1)C;-6.04
g-butyrolactone;butanone;C1CC(=O)OC1;CCC(=O)C;-4.47
uracil;butanol;C1=CNC(=O)NC1=O;CCCCO;-16.05
methylacetate;chlorobenzene;CC(=O)OC;C1=CC=C(C=C1)Cl;-4
methylhexanoate;perfluorobenzene;CCCCCC(=O)OC;C1(=C(C(=C(C(=C1F)F)F)F)F)F;-6.21
1-heptanol;dodecane;CCCCCCCO;CCCCCCCCCCCC;-5.41
2-heptanone;heptane;CCCCCC(=O)C;CCCCCCC;-5.22
methylbenzoate;isooctane;COC(=O)C1=CC=CC=C1;CC(C)CC(C)(C)C;-6.71
ammonia;benzene;N;C1=CC=CC=C1;-1.12
n-octane;chloroform;CCCCCCCC;C(Cl)(Cl)Cl;-5.25
pyridine;hexadecane;C1=CC=NC=C1;CCCCCCCCCCCCCCCC;-4.1
propanoicacid;chloroform;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;C(Cl)(Cl)Cl;-5.37
pentylacetate;isopropylbenzene;CCCCCOC(=O)C;CC(C)C1=CC=CC=C1;-6.13
hydrogenperoxide;diisopropylether;OO;CC(C)OC(C)C;-6.72
methanol;chloroform;CO;C(Cl)(Cl)Cl;-3.32
water;diisopropylether;O;CC(C)OC(C)C;-3.58
toluene;undecane;CC1=CC=CC=C1;CCCCCCCCCCC;-4.81
dimethylamine;hexadecane;CNC;CCCCCCCCCCCCCCCC;-2.18
cyclopentanone;carbontet;C1CCC(=O)C1;C(Cl)(Cl)(Cl)Cl;-5.26
anthracene;hexadecane;C1=CC=C2C=C3C=CC=CC3=CC2=C1;CCCCCCCCCCCCCCCC;-10.32
3,3-dimethylbutanone;hexadecane;CC(=O)C(C)(C)C;CCCCCCCCCCCCCCCC;-3.94
ethylbenzene;ethylbenzene;CCC1=CC=CC=C1;CCC1=CC=CC=C1;-5.67
4-methylaniline;xylene;CC1=CC=C(C=C1)N;CC1=CC(=CC=C1)C;-7.17
2-pentanone;toluene;CCCC(=O)C;CC1=CC=CC=C1;-5.02
pentylacetate;water;CCCCCOC(=O)C;O;-2.45
hexanoicacid;isobutanol;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;CC(C)CO;-8.77
acetamide;hexadecane;CC(=O)N;CCCCCCCCCCCCCCCC;-3.33
ethanol;ethylbenzene;CCO;CCC1=CC=CC=C1;-2.49
dichloromethane;water;C(Cl)Cl;O;-1.36
propylacetate;dichloroethane;CCCCC(=O)O;CC(Cl)Cl;-5.4
m-cresol;iodobenzene;CC1=CC(=CC=C1)O;C1=CC=C(C=C1)I;-6.04
2-butanone;isopropanol;CCC(=O)C;CC(C)O;-4.07
2-methylpyridine;cyclohexane;CC1=CC=CC=N1;C1CCCCC1;-5.05
methylpentanoate;chlorobenzene;CCCCC(=O)OC;C1=CC=C(C=C1)Cl;-5.83
pentanoicacid;isobutanol;CCCCC(=O)O;CC(C)CO;-8.06
methanol;carbontet;CO;C(Cl)(Cl)(Cl)Cl;-2.25
propylamine;nonane;CCCN;CCCCCCCCC;-2.96
4-methylaniline;butylacetate;CC1=CC=C(C=C1)N;CCCCCC(=O)[O-];-7.81
piperazine;isobutanol;C1CNCCN1;CC(C)CO;-6.58
hydrogenperoxide;acetophenone;OO;CC(=O)C1=CC=CC=C1;-7.3
m-bis(trifluoromethyl)benzene;water;C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F;O;1.07
bis(2-chloroethyl)ether;water;C(CCl)OCCCl;O;-4.23
butanal;isooctane;CCCC=O;CC(C)CC(C)(C)C;-3.45
ammonia;chloroform;N;C(Cl)(Cl)Cl;-2.41
benzene;hexadecane;C1=CC=CC=C1;CCCCCCCCCCCCCCCC;-3.8
chlorobenzene;octanol;C1=CC=C(C=C1)Cl;CCCCCCCCO;-5
1-chloro-2,2,2-trifluoroethane;water;C(C(F)(F)F)Cl;O;0.06
methylacetate;carbondisulfide;CC(=O)OC;C(=S)=S;-3.67
1-heptanol;iodobenzene;CCCCCCCO;C1=CC=C(C=C1)I;-6.53
ethanol;diethylether;CCO;CCOCC;-4.41
tetramethylsilane;hexadecane;C[Si](C)(C)C;CCCCCCCCCCCCCCCC;-2.92
thioanisole;cyclohexane;CSC1=CC=CC=C1;C1CCCCC1;-5.66
O,O-diethylS-ethylthiomethylphosphorodithioate(phorate);water;CCOP(=S)(OCC)SCSCC;O;-4.4
o-cresol;dichloroethane;CC1=CC=CC=C1O;CC(Cl)Cl;-7.73
methanethiol;water;CS;O;-1.24
nitromethane;cyclohexane;C[N+](=O)[O-];C1CCCCC1;-2.86
difluorodichloromethane;cyclohexane;C(F)(F)(Cl)Cl;C1CCCCC1;-1.81
ethanol;chloroform;CCO;C(Cl)(Cl)Cl;-3.94
pentanoicacid;xylene;CCCCC(=O)O;CC1=CC(=CC=C1)C;-5.71
bromotoluene;water;CC1=CC=CC=C1Br;O;-2.37
n-octane;methoxyethanol;CCCCCCCC;COCCO;-3.71
3,5,5-trimethyl-2-cyclohexen-1-one(isophorone);water;CC1=CC(=O)CC(C1)(C)C;O;-5.2
ethanol;cyclohexanone;CCO;C1CCC(=O)CC1;-4.41
toluene;carbontet;CC1=CC=CC=C1;C(Cl)(Cl)(Cl)Cl;-5.12
ethylphenylether;chloroform;CCOC1=CC=CC=C1;C(Cl)(Cl)Cl;-7.16
1,4-dioxane;benzylalcohol;C1COCCO1;C1=CC=C(C=C1)CO;-5.39
propanoicacid;aniline;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;C1=CC=C(C=C1)N;-6.2
diethylamine;cyclohexane;CCNCC;C1CCCCC1;-3.61
urea;diethylether;C(=O)(N)N;CCOCC;-9.11
naphthalene;water;C1=CC=C2C=CC=CC2=C1;O;-2.39
tetrahydropyran;water;C1CCOCC1;O;-3.12
propylacetate;nonane;CCCCC(=O)O;CCCCCCCCC;-4.07
chlorobenzene;decane;C1=CC=C(C=C1)Cl;CCCCCCCCCC;-4.93
n-pentane;pentane;CCCCC;CCCCC;-3.35
2,2,2-trifluorethylvinylether;hexadecane;C=COCC(F)(F)F;CCCCCCCCCCCCCCCC;-1.91
phenol;bromoform;C1=CC=C(C=C1)O;C(Br)(Br)Br;-6.88
tetrahydrofuran;water;C1CCOC1;O;-3.47
bromobenzene;cyclohexane;C1=CC=C(C=C1)Br;C1CCCCC1;-5.29
methylhexanoate;isopropyltoluene;CCCCCC(=O)OC;CC1=CC=C(C=C1)C(C)C;-6.06
methylacetate;heptane;CC(=O)OC;CCCCCCC;-2.97
propylacetate;xylene;CCCCC(=O)O;CC1=CC(=CC=C1)C;-4.87
propylacetate;bromooctane;CCCCC(=O)O;CCCCCCCCBr;-4.48
2-chloropropane;water;CC(C)Cl;O;-0.25
ethylamine;diethylether;CCN;CCOCC;-2.89
benzamide;cyclohexane;C1=CC=C(C=C1)C(=O)N;C1CCCCC1;-8.72
n-hexane;benzene;CCCCCC;C1=CC=CC=C1;-3.62
ethyne;hexadecane;C#C;CCCCCCCCCCCCCCCC;-0.2
bromomethane;water;CBr;O;-0.82
ethylamine;carbontet;CCN;C(Cl)(Cl)(Cl)Cl;-2.77
ethanol;octane;CCO;CCCCCCCC;-2.15
anisole;carbontet;COC1=CC=CC=C1;C(Cl)(Cl)(Cl)Cl;-5.49
1-chloropropane;octanol;CCCCl;CCCCCCCCO;-3.06
butylacetate;perfluorobenzene;CCCCCC(=O)[O-];C1(=C(C(=C(C(=C1F)F)F)F)F)F;-5.52
2-hexanone;chlorobenzene;CCCCC(=O)C;C1=CC=C(C=C1)Cl;-5.84
tetramethylsilane;octanol;C[Si](C)(C)C;CCCCCCCCO;-1.79
n-octane;hexane;CCCCCCCC;CCCCCC;-5.46
n-undecane;undecane;CCCCCCCCCCC;CCCCCCCCCCC;-7.22
nitrobenzene;diethylether;C1=CC=C(C=C1)[N+](=O)[O-];CCOCC;-6.85
diethylether;octanol;CCOCC;CCCCCCCCO;-2.89
formaldehyde;pentanol;C=O;CCCCCO;-3.44
n-propane;octanol;CCC;CCCCCCCCO;-1.26
1,4-dioxane;dibutylether;C1COCCO1;CCCCOCCCC;-4.37
