Solute;Solvent;SoluteSMILES;SolventSMILES;DeltaGsolv
OCTENE;1-OCTANOL;CCCCCCC=C;CCCCCCCCO;-4.57
NONENE;1-OCTANOL;CCCCCCCC=C;CCCCCCCCO;-5.23
CYCLOHEXENE;1-OCTANOL;C1CCC=CC1;CCCCCCCCO;-3.86
CHLOROMETHANE;1-OCTANOL;CCl;CCCCCCCCO;-1.9
1,1-DICHLOROETHANE;1-OCTANOL;CC(Cl)Cl;CCCCCCCCO;-3.29
1,1,2-TRICHLOROETHANE;1-OCTANOL;C(C(Cl)Cl)Cl;CCCCCCCCO;-4.64
HEXACHLOROETHANE;1-OCTANOL;C(C(Cl)(Cl)Cl)(Cl)(Cl)Cl;CCCCCCCCO;-6.1
1,2-DICHLOROPROPANE;1-OCTANOL;CC(CCl)Cl;CCCCCCCCO;-4.04
(Z)-1,2-DICHLOROETHENE;1-OCTANOL;C(=C\Cl)\Cl;CCCCCCCCO;-3.49
TRICHLOROETHYLENE;1-OCTANOL;C(=C(Cl)Cl)Cl;CCCCCCCCO;-4.08
TETRACHLOROETHYLENE;1-OCTANOL;C(=C(Cl)Cl)(Cl)Cl;CCCCCCCCO;-4.75
DIBROMOMETHANE;1-OCTANOL;C(Br)Br;CCCCCCCCO;-4.19
DIBROMOCHLOROMETHANE;1-OCTANOL;C(Cl)(Br)Br;CCCCCCCCO;-4.9
DIISOBUTYL ETHER;1-OCTANOL;CC(C)COCC(C)C;CCCCCCCCO;-4.64
DIPENTYL ETHER;1-OCTANOL;CCCCCOCCCCC;CCCCCCCCO;-6.55
3-METHYLBUTAN-2-ONE;1-OCTANOL;CC(C)C(=O)C;CCCCCCCCO;-4.15
CYCLOPENTANONE;1-OCTANOL;C1CCC(=O)C1;CCCCCCCCO;-5.01
METHYL FORMATE;1-OCTANOL;COC=O;CCCCCCCCO;-2.39
PROPYL FORMATE;1-OCTANOL;CCCOC=O;CCCCCCCCO;-3.63
ISOAMYL ACETATE;1-OCTANOL;CC(C)CCOC(=O)C;CCCCCCCCO;-5.38
N-ETHYL PROPANOATE;1-OCTANOL;CCC(=O)OCC;CCCCCCCCO;-4.3
ISOPROPYL CYANIDE;1-OCTANOL;CC(C)C#N;CCCCCCCCO;-3.92
VALERONITRILE;1-OCTANOL;CCCCC#N;CCCCCCCCO;-4.91
CAPRONITRILE;1-OCTANOL;CCCCCC#N;CCCCCCCCO;-5.57
N-BUTYLAMINE;1-OCTANOL;CCCCN;CCCCCCCCO;-4.92
DIPROPYLAMINE;1-OCTANOL;CCCNCCC;CCCCCCCCO;-4.9
1-NITROPROPANE;1-OCTANOL;CCC[N+](=O)[O-];CCCCCCCCO;-4.43
HEXADECAN-1-OL;1-OCTANOL;CCCCCCCCCCCCCCCCO;CCCCCCCCO;-13.51
OCTADECAN-1-OL;1-OCTANOL;CCCCCCCCCCCCCCCCCCO;CCCCCCCCO;-14.91
EICOSANOL;1-OCTANOL;CCCCCCCCCCCCCCCCCCCCO;CCCCCCCCO;-16.45
PIPERIDINE;1-OCTANOL;C1CCNCC1;CCCCCCCCO;-5.51
METHYLPYRROLIDINE;1-OCTANOL;CN1CCCC1;CCCCCCCCO;-4.97
PYRROLIDINE;1-OCTANOL;C1CCNC1;CCCCCCCCO;-5.55
1,3-DICHLOROBENZENE;1-OCTANOL;C1=CC(=CC(=C1)Cl)Cl;CCCCCCCCO;-5.63
CARBON MONOXIDE;BENZONITRILE;[C-]#[O+];C1=CC=C(C=C1)C#N;1.08
SULFUR DIOXIDE;BENZONITRILE;O=S=O;C1=CC=C(C=C1)C#N;-2.59
ETHANE;BENZONITRILE;CC;C1=CC=C(C=C1)C#N;-0.52
PROPANE;BENZONITRILE;CCC;C1=CC=C(C=C1)C#N;-1.11
N-BUTANE;BENZONITRILE;CCCC;C1=CC=C(C=C1)C#N;-1.81
ISOHEXANE;BENZONITRILE;CCCC(C)C;C1=CC=C(C=C1)C#N;-2.89
2,4-DIMETHYLPENTANE;BENZONITRILE;CC(C)CC(C)C;C1=CC=C(C=C1)C#N;-3.23
2,3,4-TRIMETHYLPENTANE;BENZONITRILE;CC(C)C(C)C(C)C;C1=CC=C(C=C1)C#N;-3.99
CYCLOHEXANE;BENZONITRILE;C1CCCCC1;C1=CC=C(C=C1)C#N;-3.52
ETHYLCYCLOHEXANE;BENZONITRILE;CCC1CCCCC1;C1=CC=C(C=C1)C#N;-4.55
ETHYLENE;BENZONITRILE;C=C;C1=CC=C(C=C1)C#N;-0.45
MONOCHLOROETHANE;BENZONITRILE;CCCl;C1=CC=C(C=C1)C#N;-2.88
METHYL IODIDE;BENZONITRILE;CI;C1=CC=C(C=C1)C#N;-3.41
ETHYL IODIDE;BENZONITRILE;CCI;C1=CC=C(C=C1)C#N;-4.01
DIMETHYLAMINE;BENZONITRILE;CNC;C1=CC=C(C=C1)C#N;-2.8
SULFUR HEXAFLUORIDE;BENZONITRILE;FS(F)(F)(F)(F)F;C1=CC=C(C=C1)C#N;0.71
BENZENE;BENZONITRILE;C1=CC=CC=C1;C1=CC=C(C=C1)C#N;-4.34
TERT-BUTYL CHLORIDE;BENZONITRILE;CC(C)(C)Cl;C1=CC=C(C=C1)C#N;-3.15
TERT-BUTYL BROMIDE;BENZONITRILE;CC(C)(C)Br;C1=CC=C(C=C1)C#N;-3.64
PENT-1-ENE;BENZONITRILE;CCCC=C;C1=CC=C(C=C1)C#N;-2.61
HEXENE;BENZONITRILE;CCCCC=C;C1=CC=C(C=C1)C#N;-3.02
ISOPRENE;BENZONITRILE;CC(=C)C=C;C1=CC=C(C=C1)C#N;-3.0
2,5-DIMETHYLHEXANE;BENZONITRILE;CC(C)CCC(C)C;C1=CC=C(C=C1)C#N;-3.83
2-METHYLBUT-2-ENE;BENZONITRILE;CC=C(C)C;C1=CC=C(C=C1)C#N;-2.89
CYCLOHEXENE;BENZONITRILE;C1CCC=CC1;C1=CC=C(C=C1)C#N;-3.95
CHLOROMETHANE;BENZONITRILE;CCl;C1=CC=C(C=C1)C#N;-2.19
1,2-DICHLOROBENZENE;BENZONITRILE;C1=CC=C(C(=C1)Cl)Cl;C1=CC=C(C=C1)C#N;-6.82
TRANS-PIPERYLENE;BENZONITRILE;C/C=C/C=C;C1=CC=C(C=C1)C#N;-3.26
PENT-1-YNE;BENZONITRILE;CCCC#C;C1=CC=C(C=C1)C#N;-3.31
ANTHRACENE;BENZONITRILE;C1=CC=C2C=C3C=CC=CC3=CC2=C1;C1=CC=C(C=C1)C#N;-11.42
PYRENE;BENZONITRILE;C1=CC2=C3C(=C1)C=CC4=CC=CC(=C43)C=C2;C1=CC=C(C=C1)C#N;-13.1
MOLECULAR OXYGEN;N-METHYLFORMAMIDE;O=O;CNC=O;1.12
ISOHEXANE;N-METHYLFORMAMIDE;CCCC(C)C;CNC=O;-2.24
2,4-DIMETHYLPENTANE;N-METHYLFORMAMIDE;CC(C)CC(C)C;CNC=O;-2.48
2,3,4-TRIMETHYLPENTANE;N-METHYLFORMAMIDE;CC(C)C(C)C(C)C;CNC=O;-3.22
CYCLOHEXANE;N-METHYLFORMAMIDE;C1CCCCC1;CNC=O;-2.91
ETHYLCYCLOHEXANE;N-METHYLFORMAMIDE;CCC1CCCCC1;CNC=O;-3.72
ETHYLENE;N-METHYLFORMAMIDE;C=C;CNC=O;-0.2
WATER;N-METHYLFORMAMIDE;O;CNC=O;-5.28
SULFUR HEXAFLUORIDE;N-METHYLFORMAMIDE;FS(F)(F)(F)(F)F;CNC=O;1.02
BENZENE;N-METHYLFORMAMIDE;C1=CC=CC=C1;CNC=O;-3.83
PENT-1-ENE;N-METHYLFORMAMIDE;CCCC=C;CNC=O;-1.98
3-METHYLBUT-1-ENE;N-METHYLFORMAMIDE;CC(C)C=C;CNC=O;-1.75
HEXENE;N-METHYLFORMAMIDE;CCCCC=C;CNC=O;-2.55
ISOPRENE;N-METHYLFORMAMIDE;CC(=C)C=C;CNC=O;-2.44
METHYLCYCLOPENTANE;N-METHYLFORMAMIDE;CC1CCCC1;CNC=O;-2.67
2,5-DIMETHYLHEXANE;N-METHYLFORMAMIDE;CC(C)CCC(C)C;CNC=O;-2.96
ISOPENTANE;N-METHYLFORMAMIDE;CCC(C)C;CNC=O;-1.57
2-METHYLBUT-2-ENE;N-METHYLFORMAMIDE;CC=C(C)C;CNC=O;-2.17
OCTENE;N-METHYLFORMAMIDE;CCCCCCC=C;CNC=O;-3.6
CYCLOHEXENE;N-METHYLFORMAMIDE;C1CCC=CC1;CNC=O;-3.26
CIS-PIPERYLENE;N-METHYLFORMAMIDE;C/C=C\C=C;CNC=O;-2.67
TRANS-PIPERYLENE;N-METHYLFORMAMIDE;C/C=C/C=C;CNC=O;-2.59
PROPANE;FORMAMIDE;CCC;C(=O)N;0.19
N-BUTANE;FORMAMIDE;CCCC;C(=O)N;-0.12
CYCLOHEXANE;FORMAMIDE;C1CCCCC1;C(=O)N;-1.35
ETHYLCYCLOHEXANE;FORMAMIDE;CCC1CCCCC1;C(=O)N;-1.81
PROPIONALDEHYDE;FORMAMIDE;CCC=O;C(=O)N;-3.26
BUTYRALDEHYDE;FORMAMIDE;CCCC=O;C(=O)N;-3.52
VALERALDEHYDE;FORMAMIDE;CCCCC=O;C(=O)N;-3.77
WATER;FORMAMIDE;O;C(=O)N;-5.68
BENZENE;FORMAMIDE;C1=CC=CC=C1;C(=O)N;-2.69
N-PROPYLBENZENE;FORMAMIDE;CCCC1=CC=CC=C1;C(=O)N;-3.49
CUMENE;FORMAMIDE;CC(C)C1=CC=CC=C1;C(=O)N;-3.38
HEXENE;FORMAMIDE;CCCCC=C;C(=O)N;-0.91
HEPT-1-ENE;FORMAMIDE;CCCCCC=C;C(=O)N;-1.24
OCTENE;FORMAMIDE;CCCCCCC=C;C(=O)N;-1.58
CYCLOHEXENE;FORMAMIDE;C1CCC=CC1;C(=O)N;-1.87
METHYL FORMATE;FORMAMIDE;COC=O;C(=O)N;-3.08
(Z)-2-HEXENE;FORMAMIDE;CCC/C=C\C;C(=O)N;-1.06
2,4,4-TRIMETHYLPENT-1-ENE;FORMAMIDE;CC(=C)CC(C)(C)C;C(=O)N;-1.3
NAPHTHALENE;FORMAMIDE;C1=CC=C2C=CC=CC2=C1;C(=O)N;-5.47
1,2-DICHLOROBENZENE;FORMAMIDE;C1=CC=C(C(=C1)Cl)Cl;C(=O)N;-4.54
2-OCTANONE;FORMAMIDE;CCCCCCC(=O)C;C(=O)N;-5.06
HEXANAL;FORMAMIDE;CCCCCC=O;C(=O)N;-4.02
2-NONANONE;FORMAMIDE;CCCCCCCC(=O)C;C(=O)N;-5.43
OCTANAL;FORMAMIDE;CCCCCCCC=O;C(=O)N;-4.31
NONANAL;FORMAMIDE;CCCCCCCCC=O;C(=O)N;-4.37
PROPYLCYCLOHEXANE;FORMAMIDE;CCCC1CCCCC1;C(=O)N;-1.91
5-METHYL-2-HEXANONE;FORMAMIDE;CC(C)CCC(=O)C;C(=O)N;-4.52
2-METHYL-6-HEPTANONE;FORMAMIDE;CC(C)CCCC(=O)C;C(=O)N;-4.76
PROPANE;2-PENTANOL;CCC;CCCC(C)O;-1.34
N-BUTANE;2-PENTANOL;CCCC;CCCC(C)O;-2.03
ISOBUTANE;2-PENTANOL;CC(C)C;CCCC(C)O;-1.8
PROPENE;2-PENTANOL;CC=C;CCCC(C)O;-1.31
(2E)-2-BUTENE;2-PENTANOL;C/C=C/C;CCCC(C)O;-2.16
(2Z)-2-BUTENE;2-PENTANOL;C/C=C\C;CCCC(C)O;-2.22
BUTADIENE;2-PENTANOL;C=CC=C;CCCC(C)O;-2.07
MONOCHLOROETHANE;2-PENTANOL;CCCl;CCCC(C)O;-2.36
DIMETHYL ETHER;2-PENTANOL;COC;CCCC(C)O;-2.05
1-BUTENE;2-PENTANOL;CCC=C;CCCC(C)O;-2.01
ISOBUTENE;2-PENTANOL;CC(=C)C;CCCC(C)O;-2.01
CYCLOHEXANE;TERT-AMYL METHYL ETHER;C1CCCCC1;CCC(C)(C)OC;-4.3
2,2-DIMETHYLBUTANE;TERT-AMYL METHYL ETHER;CCC(C)(C)C;CCC(C)(C)OC;-3.49
PENTANE;N-ETHYLFORMAMIDE;CCCCC;CCNC=O;-2.11
HEXANE;N-ETHYLFORMAMIDE;CCCCCC;CCNC=O;-2.69
HEPTANE;N-ETHYLFORMAMIDE;CCCCCCC;CCNC=O;-3.25
OCTANE;N-ETHYLFORMAMIDE;CCCCCCCC;CCNC=O;-3.79
CYCLOHEXANE;N-ETHYLFORMAMIDE;C1CCCCC1;CCNC=O;-3.22
DICHLOROMETHANE;N-ETHYLFORMAMIDE;C(Cl)Cl;CCNC=O;-3.7
CHLOROFORM;N-ETHYLFORMAMIDE;C(Cl)(Cl)Cl;CCNC=O;-4.41
DIETHYL ETHER;N-ETHYLFORMAMIDE;CCOCC;CCNC=O;-2.78
DIISOPROPYL ETHER;N-ETHYLFORMAMIDE;CC(C)OC(C)C;CCNC=O;-3.23
ETBE;N-ETHYLFORMAMIDE;CCOC(C)(C)C;CCNC=O;-3.38
TERT-AMYL METHYL ETHER;N-ETHYLFORMAMIDE;CCC(C)(C)OC;CCNC=O;-3.79
METHYL TERT-BUTYL ETHER;N-ETHYLFORMAMIDE;CC(C)(C)OC;CCNC=O;-3.21
TETRAHYDROFURAN;N-ETHYLFORMAMIDE;C1CCOC1;CCNC=O;-3.93
ACETONE;N-ETHYLFORMAMIDE;CC(=O)C;CCNC=O;-3.72
BUTANONE;N-ETHYLFORMAMIDE;CCC(=O)C;CCNC=O;-4.24
PENTAN-2-ONE;N-ETHYLFORMAMIDE;CCCC(=O)C;CCNC=O;-4.69
METHANOL;N-ETHYLFORMAMIDE;CO;CCNC=O;-4.52
ETHANOL;N-ETHYLFORMAMIDE;CCO;CCNC=O;-4.9
BENZENE;N-ETHYLFORMAMIDE;C1=CC=CC=C1;CCNC=O;-3.94
TOLUENE;N-ETHYLFORMAMIDE;CC1=CC=CC=C1;CCNC=O;-4.49
ISOPROPANOL;N-ETHYLFORMAMIDE;CC(C)O;CCNC=O;-5.03
PENT-1-ENE;N-ETHYLFORMAMIDE;CCCC=C;CCNC=O;-2.26
HEXENE;N-ETHYLFORMAMIDE;CCCCC=C;CCNC=O;-2.85
OCTENE;N-ETHYLFORMAMIDE;CCCCCCC=C;CCNC=O;-3.97
CYCLOHEXENE;N-ETHYLFORMAMIDE;C1CCC=CC1;CCNC=O;-3.52
VINYL ACETATE;N-ETHYLFORMAMIDE;CC(=O)OC=C;CCNC=O;-3.92
DIHYDROGEN;DICHLOROMETHANE;[HH];C(Cl)Cl;1.56
MOLECULAR OXYGEN;DICHLOROMETHANE;O=O;C(Cl)Cl;0.9
MOLECULAR NITROGEN;DICHLOROMETHANE;N#N;C(Cl)Cl;1.21
CARBON DIOXIDE;DICHLOROMETHANE;C(=O)=O;C(Cl)Cl;-0.68
ISOHEXANE;DICHLOROMETHANE;CCCC(C)C;C(Cl)Cl;-3.53
2,4-DIMETHYLPENTANE;DICHLOROMETHANE;CC(C)CC(C)C;C(Cl)Cl;-3.98
2,3,4-TRIMETHYLPENTANE;DICHLOROMETHANE;CC(C)C(C)C(C)C;C(Cl)Cl;-4.74
CYCLOHEXANE;DICHLOROMETHANE;C1CCCCC1;C(Cl)Cl;-4.1
ETHYLCYCLOHEXANE;DICHLOROMETHANE;CCC1CCCCC1;C(Cl)Cl;-5.22
BENZENE;DICHLOROMETHANE;C1=CC=CC=C1;C(Cl)Cl;-4.8
2,5-DIMETHYLHEXANE;DICHLOROMETHANE;CC(C)CCC(C)C;C(Cl)Cl;-4.64
DIETHOXYMETHANE;DICHLOROMETHANE;CCOCOCC;C(Cl)Cl;-5.47
DIMETHOXYETHANE;DICHLOROMETHANE;COCCOC;C(Cl)Cl;-5.82
PARACETAMOL;DICHLOROMETHANE;CC(=O)NC1=CC=C(C=C1)O;C(Cl)Cl;-12.79
DIHYDROGEN;ISOBUTYL ACETATE;[HH];CC(C)COC(=O)C;1.49
CARBON MONOXIDE;ISOBUTYL ACETATE;[C-]#[O+];CC(C)COC(=O)C;0.85
CARBON DIOXIDE;DIISOPROPYL ETHER;C(=O)=O;CC(C)OC(C)C;-0.74
CYCLOHEXANE;DIISOPROPYL ETHER;C1CCCCC1;CC(C)OC(C)C;-4.16
BENZENE;DIISOPROPYL ETHER;C1=CC=CC=C1;CC(C)OC(C)C;-4.2
TERT-BUTYL CHLORIDE;DIISOPROPYL ETHER;CC(C)(C)Cl;CC(C)OC(C)C;-3.54
2,3-DIMETHYLBUTANE;DIISOPROPYL ETHER;CC(C)C(C)C;CC(C)OC(C)C;-3.7
HEXENE;DIISOPROPYL ETHER;CCCCC=C;CC(C)OC(C)C;-3.86
2-BUTANOL;DIISOPROPYL ETHER;CCC(C)O;CC(C)OC(C)C;-4.56
3-METHYLBUTAN-2-ONE;DIISOPROPYL ETHER;CC(C)C(=O)C;CC(C)OC(C)C;-4.29
1-CHLORO-2-METHYLPROPANE;DIISOPROPYL ETHER;CC(C)CCl;CC(C)OC(C)C;-3.98
1,1,2-TRICHLORO-1,2,2-TRIFLUOROETHANE;DIISOPROPYL ETHER;C(C(F)(Cl)Cl)(F)(F)Cl;CC(C)OC(C)C;-3.49
2-CHLOROBUTANE;DIISOPROPYL ETHER;CCC(C)Cl;CC(C)OC(C)C;-3.95
DIHYDROGEN;3-METHYLBUTAN-1-OL;[HH];CC(C)CCO;1.76
PROPANE;3-METHYLBUTAN-1-OL;CCC;CC(C)CCO;-1.33
N-BUTANE;3-METHYLBUTAN-1-OL;CCCC;CC(C)CCO;-2.02
ISOBUTANE;3-METHYLBUTAN-1-OL;CC(C)C;CC(C)CCO;-1.8
PROPENE;3-METHYLBUTAN-1-OL;CC=C;CC(C)CCO;-1.31
(2E)-2-BUTENE;3-METHYLBUTAN-1-OL;C/C=C/C;CC(C)CCO;-2.14
(2Z)-2-BUTENE;3-METHYLBUTAN-1-OL;C/C=C\C;CC(C)CCO;-2.21
BUTADIENE;3-METHYLBUTAN-1-OL;C=CC=C;CC(C)CCO;-2.09
MONOCHLOROETHANE;3-METHYLBUTAN-1-OL;CCCl;CC(C)CCO;-2.43
DIMETHYL ETHER;3-METHYLBUTAN-1-OL;COC;CC(C)CCO;-1.99
1-BUTENE;3-METHYLBUTAN-1-OL;CCC=C;CC(C)CCO;-1.99
ISOBUTENE;3-METHYLBUTAN-1-OL;CC(=C)C;CC(C)CCO;-1.99
DIHYDROGEN;METHOXYETHANOL;[HH];COCCO;1.84
CARBON DIOXIDE;METHOXYETHANOL;C(=O)=O;COCCO;-0.65
CYCLOHEXANE;METHOXYETHANOL;C1CCCCC1;COCCO;-3.18
BENZENE;METHOXYETHANOL;C1=CC=CC=C1;COCCO;-4.12
TERT-BUTYL CHLORIDE;METHOXYETHANOL;CC(C)(C)Cl;COCCO;-3.31
METHYLCYCLOPENTANE;METHOXYETHANOL;CC1CCCC1;COCCO;-2.99
CYCLOHEXENE;METHOXYETHANOL;C1CCC=CC1;COCCO;-3.49
1,7-OCTADIENE;METHOXYETHANOL;C=CCCCCC=C;COCCO;-4.09
4-VINYLCYCLOHEXENE;METHOXYETHANOL;C=CC1CCC=CC1;COCCO;-4.43
P-CYMENE;METHOXYETHANOL;CC1=CC=C(C=C1)C(C)C;COCCO;-5.75
DIHYDROGEN;OCTANE;[HH];CCCCCCCC;1.35
MOLECULAR OXYGEN;OCTANE;O=O;CCCCCCCC;0.7
MOLECULAR NITROGEN;OCTANE;N#N;CCCCCCCC;0.97
NITROUS OXIDE;OCTANE;[N-]=[N+]=O;CCCCCCCC;-0.6
CARBON MONOXIDE;OCTANE;[C-]#[O+];CCCCCCCC;0.8
CARBON DIOXIDE;OCTANE;C(=O)=O;CCCCCCCC;-0.35
SULFUR DIOXIDE;OCTANE;O=S=O;CCCCCCCC;-1.01
METHANE;OCTANE;C;CCCCCCCC;0.16
ETHANE;OCTANE;CC;CCCCCCCC;-0.96
PROPANE;OCTANE;CCC;CCCCCCCC;-1.75
N-BUTANE;OCTANE;CCCC;CCCCCCCC;-2.5
ISOBUTANE;OCTANE;CC(C)C;CCCCCCCC;-2.3
ISOHEXANE;OCTANE;CCCC(C)C;CCCCCCCC;-3.71
2,4-DIMETHYLPENTANE;OCTANE;CC(C)CC(C)C;CCCCCCCC;-4.13
2,3,4-TRIMETHYLPENTANE;OCTANE;CC(C)C(C)C(C)C;CCCCCCCC;-4.91
CYCLOHEXANE;OCTANE;C1CCCCC1;CCCCCCCC;-4.16
ETHYLCYCLOHEXANE;OCTANE;CCC1CCCCC1;CCCCCCCC;-5.38
ETHYLENE;OCTANE;C=C;CCCCCCCC;-0.6
PROPENE;OCTANE;CC=C;CCCCCCCC;-1.71
PERFLUOROMETHANE;OCTANE;C(F)(F)(F)F;CCCCCCCC;0.72
METHYL IODIDE;OCTANE;CI;CCCCCCCC;-2.99
ETHYL IODIDE;OCTANE;CCI;CCCCCCCC;-3.66
PROPIONALDEHYDE;OCTANE;CCC=O;CCCCCCCC;-2.54
BUTYRALDEHYDE;OCTANE;CCCC=O;CCCCCCCC;-3.23
VALERALDEHYDE;OCTANE;CCCCC=O;CCCCCCCC;-3.97
METHYL PROPANOATE;OCTANE;CCC(=O)OC;CCCCCCCC;-3.57
METHYL VALERATE;OCTANE;CCCCC(=O)OC;CCCCCCCC;-4.85
METHYL HEXOATE;OCTANE;CCCCCC(=O)OC;CCCCCCCC;-5.55
WATER;OCTANE;O;CCCCCCCC;-0.68
SULFUR HEXAFLUORIDE;OCTANE;FS(F)(F)(F)(F)F;CCCCCCCC;-0.22
BENZENE;OCTANE;C1=CC=CC=C1;CCCCCCCC;-3.96
1-BUTENE;OCTANE;CCC=C;CCCCCCCC;-2.45
ISOBUTENE;OCTANE;CC(=C)C;CCCCCCCC;-2.41
PENT-1-ENE;OCTANE;CCCC=C;CCCCCCCC;-3.1
3-METHYLBUT-1-ENE;OCTANE;CC(C)C=C;CCCCCCCC;-2.92
ISOPRENE;OCTANE;CC(=C)C=C;CCCCCCCC;-3.18
1-CHLOROPROPANE;OCTANE;CCCCl;CCCCCCCC;-3.22
2-BUTANOL;OCTANE;CCC(C)O;CCCCCCCC;-3.26
2,5-DIMETHYLHEXANE;OCTANE;CC(C)CCC(C)C;CCCCCCCC;-4.83
N-ETHYL PROPANOATE;OCTANE;CCC(=O)OCC;CCCCCCCC;-4.11
N-BUTYLAMINE;OCTANE;CCCCN;CCCCCCCC;-3.44
1-NITROPROPANE;OCTANE;CCC[N+](=O)[O-];CCCCCCCC;-3.95
PINACOLONE;OCTANE;CC(=O)C(C)(C)C;CCCCCCCC;-4.21
ETHYLAMINE;OCTANE;CCN;CCCCCCCC;-2.05
PROPYLAMINE;OCTANE;CCCN;CCCCCCCC;-3.0
O-TOLUIDINE;OCTANE;CC1=CC=CC=C1N;CCCCCCCC;-6.34
P-TOLUIDINE;OCTANE;CC1=CC=C(C=C1)N;CCCCCCCC;-6.29
DICHLORODIFLUOROMETHANE;OCTANE;C(F)(F)(Cl)Cl;CCCCCCCC;-1.76
CHLOROTRIFLUOROMETHANE;OCTANE;C(F)(F)(F)Cl;CCCCCCCC;-0.53
P-CRESOL;OCTANE;CC1=CC=C(C=C1)O;CCCCCCCC;-5.63
3-METHYLHEPTANE;OCTANE;CCCCC(C)CC;CCCCCCCC;-4.46
HEXANAL;OCTANE;CCCCCC=O;CCCCCCCC;-4.76
2-METHYLPENTANOL;OCTANE;CCCC(C)CO;CCCCCCCC;-4.89
2-METHYL-2-PENTANOL;OCTANE;CCCC(C)(C)O;CCCCCCCC;-4.59
3-METHYL-2-PENTANOL;OCTANE;CCC(C)C(C)O;CCCCCCCC;-4.87
ISOHEXANOL;OCTANE;CC(C)CCCO;CCCCCCCC;-4.84
2-METHYL-3-PENTANOL;OCTANE;CCC(C(C)C)O;CCCCCCCC;-4.72
THEXYL ALCOHOL;OCTANE;CC(C)C(C)(C)O;CCCCCCCC;-4.6
3,3-DIMETHYL-1-BUTANOL;OCTANE;CC(C)(C)CCO;CCCCCCCC;-4.85
3-METHYL-3-HEXANOL;OCTANE;CCCC(C)(CC)O;CCCCCCCC;-5.4
2-METHYL-3-HEXANOL;OCTANE;CCCC(C(C)C)O;CCCCCCCC;-5.34
3-METHYL-2-HEXANOL;OCTANE;CCCC(C)C(C)O;CCCCCCCC;-5.31
2-METHYL-2-HEXANOL;OCTANE;CCCCC(C)(C)O;CCCCCCCC;-5.29
5-METHYL-2-HEXANOL;OCTANE;CC(C)CCC(C)O;CCCCCCCC;-5.33
3-ETHYL-3-PENTANOL;OCTANE;CCC(CC)(CC)O;CCCCCCCC;-5.42
4,4-DIMETHYL-2-PENTANOL;OCTANE;CC(CC(C)(C)C)O;CCCCCCCC;-5.41
2,3-DIMETHYL-3-PENTANOL;OCTANE;CCC(C)(C(C)C)O;CCCCCCCC;-5.4
2,2-DIMETHYL-3-PENTANOL;OCTANE;CCC(C(C)(C)C)O;CCCCCCCC;-4.93
FURFURAL;OCTANE;C1=COC(=C1)C=O;CCCCCCCC;-4.27
5-METHYL-2-FURALDEHYDE;OCTANE;CC1=CC=C(O1)C=O;CCCCCCCC;-4.95
ISOHEXANE;NITROMETHANE;CCCC(C)C;C[N+](=O)[O-];-2.15
2,4-DIMETHYLPENTANE;NITROMETHANE;CC(C)CC(C)C;C[N+](=O)[O-];-2.39
2,3,4-TRIMETHYLPENTANE;NITROMETHANE;CC(C)C(C)C(C)C;C[N+](=O)[O-];-3.01
CYCLOHEXANE;NITROMETHANE;C1CCCCC1;C[N+](=O)[O-];-2.71
ETHYLCYCLOHEXANE;NITROMETHANE;CCC1CCCCC1;C[N+](=O)[O-];-3.46
2,5-DIMETHYLHEXANE;NITROMETHANE;CC(C)CCC(C)C;C[N+](=O)[O-];-2.83
MOLECULAR OXYGEN;P-XYLENE;O=O;CC1=CC=C(C=C1)C;0.83
CARBON DIOXIDE;P-XYLENE;C(=O)=O;CC1=CC=C(C=C1)C;-0.45
METHANE;P-XYLENE;C;CC1=CC=C(C=C1)C;0.33
PROPANE;P-XYLENE;CCC;CC1=CC=C(C=C1)C;-1.56
N-BUTANE;P-XYLENE;CCCC;CC1=CC=C(C=C1)C;-2.33
ISOBUTANE;P-XYLENE;CC(C)C;CC1=CC=C(C=C1)C;-2.06
ISOHEXANE;P-XYLENE;CCCC(C)C;CC1=CC=C(C=C1)C;-3.62
2,4-DIMETHYLPENTANE;P-XYLENE;CC(C)CC(C)C;CC1=CC=C(C=C1)C;-4.04
2,3,4-TRIMETHYLPENTANE;P-XYLENE;CC(C)C(C)C(C)C;CC1=CC=C(C=C1)C;-4.83
CYCLOHEXANE;P-XYLENE;C1CCCCC1;CC1=CC=C(C=C1)C;-4.18
ETHYLCYCLOHEXANE;P-XYLENE;CCC1CCCCC1;CC1=CC=C(C=C1)C;-5.32
PROPENE;P-XYLENE;CC=C;CC1=CC=C(C=C1)C;-1.58
(2E)-2-BUTENE;P-XYLENE;C/C=C/C;CC1=CC=C(C=C1)C;-2.48
(2Z)-2-BUTENE;P-XYLENE;C/C=C\C;CC1=CC=C(C=C1)C;-2.55
BUTADIENE;P-XYLENE;C=CC=C;CC1=CC=C(C=C1)C;-2.45
ACETYLENE;P-XYLENE;C#C;CC1=CC=C(C=C1)C;-0.8
PERFLUOROMETHANE;P-XYLENE;C(F)(F)(F)F;CC1=CC=C(C=C1)C;1.11
MONOCHLOROETHANE;P-XYLENE;CCCl;CC1=CC=C(C=C1)C;-2.83
METHYL IODIDE;P-XYLENE;CI;CC1=CC=C(C=C1)C;-3.47
ETHYL IODIDE;P-XYLENE;CCI;CC1=CC=C(C=C1)C;-4.14
DIMETHYL ETHER;P-XYLENE;COC;CC1=CC=C(C=C1)C;-2.03
