Solute;Solvent;SoluteSMILES;SolventSMILES;DeltaGsolv
HEPTANE;BENZYL ALCOHOL;CCCCCCC;c1ccc(cc1)CO;-3.23
DIETHYL ETHER;N-METHYLACETAMIDE;CCOCC;C/C(=N/C)/O;-2.77
1,2-DIBROMOETHANE;CARBON TETRACHLORIDE;C(CBr)Br;C(Cl)(Cl)(Cl)Cl;-5.34
PROPENE;ACETIC ACID;CC=C;CC(=O)O;-1.34
P-XYLENE;TETRAETHYLENE GLYCOL DIMETHYL ETHER;CC1=CC=C(C=C1)C;COCCOCCOCCOCCOC;-5.24
NITROMETHANE;CARBON DISULFIDE;C[N+](=O)[O-];C(=S)=S;-3.19
CYCLOPENTANE;HEPTAN-1-OL;C1CCCC1;CCCCCCCO;-3.1
TOLUENE;3-METHYLBUTAN-1-OL;Cc1ccccc1;CC(C)CCO;-4.5
2-CHLOROETHANOL;O-XYLENE;C(CCl)O;CC1=CC=CC=C1C;-4.74
DIMETHYL ETHER;METHANOL;COC;CO;-2.31
TRANS-1,4-DIMETHYLCYCLOHEXANE;4-FORMYLMORPHOLINE;CC1CCC(CC1)C;C1COCCN1C=O;-3.21
HEXANE;1,2-PROPANEDIOL;CCCCCC;CC(CO)O;-1.78
ISOHEXANE;OCTANE;CCCC(C)C;CCCCCCCC;-3.71
TOLUENE;EPSILON-CAPROLACTONE;Cc1ccccc1;C1CCC(=O)OCC1;-4.78
PERFLUOROMETHANE;CYCLOHEXANONE;C(F)(F)(F)F;C1CCC(=O)CC1;1.41
1-BUTENE;O-XYLENE;CCC=C;CC1=CC=CC=C1C;-2.31
ISOBUTENE;ISOBUTANOL;CC(=C)C;CC(C)CO;-1.98
NITROMETHANE;2,2,4-TRIMETHYLPENTANE;C[N+](=O)[O-];CC(C)CC(C)(C)C;-2.69
PENTAN-2-ONE;CARBON TETRACHLORIDE;CCCC(=O)C;C(Cl)(Cl)(Cl)Cl;-4.8
CHLOROMETHANE;METHYL ACETATE;CCl;CC(=O)OC;-2.47
N-ETHYL PROPANOATE;4-FORMYLMORPHOLINE;CCC(=O)OCC;C1COCCN1C=O;-4.3
ISOBUTANOL;DIISOPROPYL ETHER;CC(C)CO;CC(C)OC(C)C;-4.94
HEPTANE;OCTANE;CCCCCCC;CCCCCCCC;-4.6
PERFLUOROMETHANE;CHLOROBENZENE;C(F)(F)(F)F;C1=CC=C(C=C1)Cl;1.3
ethyl acetate;water;CCOC(=O)C;O;0.22445933377528393
MOLECULAR OXYGEN;CHLOROBENZENE;O=O;C1=CC=C(C=C1)Cl;1.0
N-ETHYL PROPANOATE;HEXADECANE;CCC(=O)OCC;CCCCCCCCCCCCCCCC;-3.93
PENTANE;PENTANE;CCCCC;CCCCC;-3.4
PROPENE;ETHYL ACETATE;CC=C;CCOC(=O)C;-1.51
N-PROPYLBENZENE;HEXADECANE;CCCC1=CC=CC=C1;CCCCCCCCCCCCCCCC;-5.76
METHYLCYCLOHEXANE;BUTANONE;CC1CCCCC1;CCC(=O)C;-4.12
TERT-BUTYL CHLORIDE;CHLOROBENZENE;CC(C)(C)Cl;C1=CC=C(C=C1)Cl;-3.56
1,4-DIOXANE;DIBUTYL ETHER;C1COCCO1;CCCCOCCCC;-4.28
DICHLOROMETHANE;HEXADECANE;C(Cl)Cl;CCCCCCCCCCCCCCCC;-2.75
ISOBUTYRIC ACID;CHLOROFORM;CC(C)C(=O)O;C(Cl)(Cl)Cl;-5.8
ETHYL ACETATE;TOLUENE;CCOC(=O)C;Cc1ccccc1;-4.32
CHLOROBENZENE;TETRAHYDROFURAN;c1ccc(cc1)Cl;C1CCOC1;-6.04
DECANE;2-BUTOXYETHANOL;CCCCCCCCCC;CCCCOCCO;-5.59
2,2,4-TRIMETHYLPENTANE;DIMETHYLFORMAMIDE;CC(C)CC(C)(C)C;CN(C)C=O;-3.18
CHLOROFORM;EPSILON-CAPROLACTONE;C(Cl)(Cl)Cl;C1CCC(=O)OCC1;-4.56
2,4-dimethylphenol;water;Cc1ccc(c(c1)C)O;O;-0.5740171201748231
2,4-XYLENOL;CHLOROFORM;CC1=CC(=C(C=C1)O)C;C(Cl)(Cl)Cl;-8.06
2-HEPTANONE;CARBON TETRACHLORIDE;CCCCCC(=O)C;C(Cl)(Cl)(Cl)Cl;-6.15
ACETYLENE;ETHYLENE GLYCOL;C#C;C(CO)O;-0.68
2-HEPTANONE;DIBUTYL ETHER;CCCCCC(=O)C;CCCCOCCCC;-5.74
(2E)-2-BUTENE;N-BUTANOL;C/C=C/C;CCCCO;-2.14
ACETONE;PYRIDINE;CC(=O)C;c1ccncc1;-3.99
phenanthrene;water;c1ccc2c(c1)ccc3c2cccc3;O;-0.020025313362533843
2,5-DIMETHYLHEXANE;CARBON TETRACHLORIDE;CC(C)CCC(C)C;C(Cl)(Cl)(Cl)Cl;-4.99
METHYLCYCLOHEXANE;TETRAHYDROFURAN;CC1CCCCC1;C1CCOC1;-4.67
TOLUENE;IODOBENZENE;Cc1ccccc1;c1ccc(cc1)I;-5.05
DIHYDROGEN;DIBUTYL ETHER;[HH];CCCCOCCCC;1.42
1-PROPANOL;HEPTANE;CCCO;CCCCCCC;-2.99
DECANE;ETHANOL;CCCCCCCCCC;CCO;-5.35
BUTADIENE;TETRAHYDROPYRAN;C=CC=C;C1CCOCC1;-2.69
TOLUENE;N-ETHYLFORMAMIDE;CC1=CC=CC=C1;CCNC=O;-4.49
BROMOBENZENE;HEXANE;c1ccc(cc1)Br;CCCCCC;-5.66
SULFUR DIOXIDE;TETRAETHYLENE GLYCOL DIMETHYL ETHER;O=S=O;COCCOCCOCCOCCOC;-3.77
PHENYLAMINE;BROMOBENZENE;c1ccc(cc1)N;c1ccc(cc1)Br;-7.04
ACETONE;FORMAMIDE;CC(=O)C;C(=O)N;-3.72
1,2-DICHLOROPROPANE;1-OCTANOL;CC(CCl)Cl;CCCCCCCCO;-4.04
METHANOL;BUTANONE;CO;CCC(=O)C;-3.83
TRANS-1,3-DIMETHYLCYCLOHEXANE;TRIBUTYL PHOSPHATE;C[C@@H]1CCC[C@H](C1)C;CCCCOP(=O)(OCCCC)OCCCC;-4.49
ETHYLCYCLOHEXANE;ISOPROPANOL;CCC1CCCCC1;CC(C)O;-4.46
CYCLOHEXANE;DECANE;C1CCCCC1;CCCCCCCCCC;-4.08
2,4-DIMETHYLPENTANE;DIMETHYLFORMAMIDE;CC(C)CC(C)C;CN(C)C=O;-2.81
nitrobenzene;water;c1ccc(cc1)[N+](=O)[O-];O;-0.08244692539772143
ISOPROPANOL;DIIODOMETHANE;CC(C)O;C(I)I;-2.96
TOLUENE;CHLOROFORM;Cc1ccccc1;C(Cl)(Cl)Cl;-5.54
CHLOROFORM;4-METHYLPENTAN-2-ONE;C(Cl)(Cl)Cl;CC(C)CC(=O)C;-4.51
2,4-OCTANEDIONE;DODECANE;CCCCC(=O)CC(=O)C;CCCCCCCCCCCC;-6.47
MONOCHLOROETHANE;CHLOROBENZENE;CCCl;C1=CC=C(C=C1)Cl;-2.96
DIHYDROGEN;ETHYL ACETATE;[HH];CCOC(=O)C;1.46
(2S)-1,1,1-trifluoropropan-2-ol;water;C[C@@H](C(F)(F)F)O;O;-0.09285052740358601
2-METHYL-3-HEXANOL;CHLOROFORM;CCCC(C(C)C)O;C(Cl)(Cl)Cl;-7.03
HEPTANE;DIISOPROPYL ETHER;CCCCCCC;CC(C)OC(C)C;-4.62
2-CHLOROPHENOL;HEXADECANE;C1=CC=C(C(=C1)O)Cl;CCCCCCCCCCCCCCCC;-6.74
2,3,4-TRIMETHYLPENTANE;N,N-DIMETHYLACETAMIDE;CC(C)C(C)C(C)C;CC(=O)N(C)C;-3.68
PENT-1-ENE;N-METHYLACETAMIDE;CCCC=C;CC(=O)NC;-2.22
1,1,1-trimethoxyethane;water;CC(OC)(OC)OC;O;-0.1604739404417058
HEPTANE;TOLUENE;CCCCCCC;Cc1ccccc1;-4.55
ETHANOL;TRIETHYLAMINE;CCO;CCN(CC)CC;-4.17
METHANE;CARBON TETRACHLORIDE;C;C(Cl)(Cl)(Cl)Cl;0.19
PYRIDINE;BUTANONE;c1ccncc1;CCC(=O)C;-5.38
1-methylcyclohexene;water;CC1=CCCCC1;O;1.1633844148045631
PENTANOL;HEXANOL;CCCCCO;CCCCCCO;-6.68
SULFUR HEXAFLUORIDE;N,N-DIMETHYLACETAMIDE;FS(F)(F)(F)(F)F;CC(=O)N(C)C;0.76
1,4-DIOXANE;TETRAHYDROFURAN;C1COCCO1;C1CCOC1;-5.1
ISOBUTENE;PENTANOL;CC(=C)C;CCCCCO;-2.01
ETHANE;DIETHYL ETHER;CC;CCOCC;-1.16
METHYLCYCLOHEXANE;N,N-DIMETHYLACETAMIDE;CC1CCCCC1;CC(=O)N(C)C;-3.68
2-BUTOXYETHANOL;DODECANE;CCCCOCCO;CCCCCCCCCCCC;-5.27
2,6-dinitro-N,N-dipropyl-4-(trifluoromethyl)aniline;water;CCCN(CCC)c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-];O;0.1438314182298334
2-ETHOXYETHANOL;DODECANE;CCOCCO;CCCCCCCCCCCC;-3.83
CARBON DISULFIDE;N-BUTANOL;C(=S)=S;CCCCO;-3.08
CYCLOHEXANE;DIBUTYL ETHER;C1CCCCC1;CCCCOCCCC;-4.11
TERT-AMYL METHYL ETHER;HEPTANE;CCC(C)(C)OC;CCCCCCC;-4.24
BENZENE;1-PROPANOL;C1=CC=CC=C1;CCCO;-3.79
ETHANE;DODECANE;CC;CCCCCCCCCCCC;-0.79
ETHYL ACETATE;N-METHYLACETAMIDE;CCOC(=O)C;C/C(=N/C)/O;-4.04
1-methyl-4-propan-2-ylbenzene;water;Cc1ccc(cc1)C(C)C;O;0.8122628471066331
DIMETHYL ETHER;BROMOBENZENE;COC;C1=CC=C(C=C1)Br;-2.1
CYCLOHEXANE;HEPTAN-1-OL;C1CCCCC1;CCCCCCCO;-3.72
HYDROGEN SULFIDE;TETRAETHYLENE GLYCOL DIMETHYL ETHER;S;COCCOCCOCCOCCOC;-1.86
propylbenzene;water;CCCc1ccccc1;O;0.8512763546286254
HEXANE;N,N-DIETHYLACETAMIDE;CCCCCC;CCN(CC)C(=O)C;-3.11
ETHYL IODIDE;ETHYL ACETATE;CCI;CCOC(=O)C;-4.04
CARBON MONOXIDE;ETHYL ACETATE;[C-]#[O+];CCOC(=O)C;0.82
1,2,3,4,7,8-hexachlorodibenzo-p-dioxin;water;c1c2c(cc(c1Cl)Cl)Oc3c(c(c(c(c3Cl)Cl)Cl)Cl)O2;O;0.024189995162390635
PROPENE;M-XYLENE;CC=C;CC1=CC(=CC=C1)C;-1.58
ETHANE;ETHYLENE GLYCOL;CC;C(CO)O;0.86
FLUOROCARBON 115;DIMETHYLFORMAMIDE;C(C(F)(F)Cl)(F)(F)F;CN(C)C=O;-1.54
ACETYLENE;DIMETHYLFORMAMIDE;C#C;CN(C)C=O;-1.75
ETHANOL;DIISOPROPYL ETHER;CCO;CC(C)OC(C)C;-3.65
FLUOROBENZENE;HEXADECANE;c1ccc(cc1)F;CCCCCCCCCCCCCCCC;-3.87
PENTANE;M-XYLENE;CCCCC;Cc1cccc(c1)C;-3.11
PENTANE;ACETOPHENONE;CCCCC;CC(=O)c1ccccc1;-2.42
NITROETHANE;HEXADECANE;CC[N+](=O)[O-];CCCCCCCCCCCCCCCC;-3.23
benzamide;water;c1ccc(cc1)C(=O)N;O;-1.8718664704064305
METHYLCYCLOHEXANE;SULFOLANE;CC1CCCCC1;C1CCS(=O)(=O)C1;-2.7
NITROETHANE;METHYL ACETATE;CC[N+](=O)[O-];CC(=O)OC;-5.46
HEPT-1-ENE;1,2-PROPANEDIOL;CCCCCC=C;CC(CO)O;-2.42
hexan-1-ol;water;CCCCCCO;O;-0.1552721394387736
ANTHRACENE;BENZONITRILE;C1=CC=C2C=C3C=CC=CC3=CC2=C1;C1=CC=C(C=C1)C#N;-11.42
ACETONITRILE;2-PROPOXYETHANOL;CC#N;CCCOCCO;-3.99
METHYLCYCLOHEXANE;TRIBUTYL PHOSPHATE;CC1CCCCC1;CCCCOP(=O)(OCCCC)OCCCC;-4.02
ISOPROPANOL;N-METHYLACETAMIDE;CC(C)O;C/C(=N/C)/O;-5.12
P-XYLENE;PYRIDINE;Cc1ccc(cc1)C;c1ccncc1;-5.76
ETHANOL;PENTANE;CCO;CCCCC;-2.22
MOLECULAR OXYGEN;CARBON TETRACHLORIDE;O=O;C(Cl)(Cl)(Cl)Cl;0.71
ISOPROPYL ACETATE;HEXADECANE;CC(C)OC(=O)C;CCCCCCCCCCCCCCCC;-3.59
ISOBUTANE;TETRAHYDROPYRAN;CC(C)C;C1CCOCC1;-2.21
FORMIC ACID;CHLOROFORM;C(=O)O;C(Cl)(Cl)Cl;-4.38
BUTANONE;DIISOPROPYL ETHER;CCC(=O)C;CC(C)OC(C)C;-3.88
TERT-AMYL METHYL ETHER;N,N-DIBUTYLFORMAMIDE;CCC(C)(C)OC;CCCCN(CCCC)C=O;-4.11
METHYL ACETATE;TRIBUTYL PHOSPHATE;CC(=O)OC;CCCCOP(=O)(OCCCC)OCCCC;-3.44
P-XYLENE;TOLUENE;Cc1ccc(cc1)C;Cc1ccccc1;-5.93
TRIETHYLAMINE;ETHANOL;CCN(CC)CC;CCO;-4.87
2,5-DIMETHYLHEPTANE;1-PROPANOL;CCC(C)CCC(C)C;CCCO;-4.64
ETHANOL;PENTANOL;CCO;CCCCCO;-4.65
BUTYRONITRILE;N-BUTANOL;CCCC#N;CCCCO;-4.62
1,1,1,2-TETRAFLUORO-2-CHLOROETHANE;DIMETHYLFORMAMIDE;C(C(F)(F)F)(F)Cl;CN(C)C=O;-2.44
N-butylbutan-1-amine;water;CCCCNCCCC;O;0.14643231873129947
TETRAETHYLMETHANE;METHANOL;CCC(CC)(CC)CC;CO;-4.3
ACETONE;EPSILON-CAPROLACTONE;CC(=O)C;C1CCC(=O)OCC1;-3.77
1-BROMOBUTANE;TERT-BUTANOL;CCCCBr;CC(C)(C)O;-4.09
2-ethylpyridine;water;CCc1ccccn1;O;-0.1370658359285105
1-BUTENE;CARBON TETRACHLORIDE;CCC=C;C(Cl)(Cl)(Cl)Cl;-2.5
BUTANONE;N,N-DIMETHYLACETAMIDE;CCC(=O)C;CC(=O)N(C)C;-4.47
2,4-DIMETHYLPENTANE;METHANOL;CC(C)CC(C)C;CO;-2.98
METHYLPENTADIENE;1-HEXADECENE;CC(=CC=C)C;CCCCCCCCCCCCCCC=C;-3.86
FLUOROTRICHLOROMETHANE;DIMETHYLFORMAMIDE;C(F)(Cl)(Cl)Cl;CN(C)C=O;-2.52
2-METHYLBUT-2-ENE;ACETOPHENONE;CC=C(C)C;CC(=O)C1=CC=CC=C1;-2.79
(Z)-1,2-DICHLOROETHENE;HEXADECANE;C(=C\Cl)\Cl;CCCCCCCCCCCCCCCC;-3.34
METHANE;N-METHYLPYRROLIDONE;C;CN1CCCC1=O;0.82
PENTYL ACETATE;HEXANE;CCCCCOC(=O)C;CCCCCC;-5.57
1-NITROPENTANE;HEXADECANE;CCCCC[N+](=O)[O-];CCCCCCCCCCCCCCCC;-5.21
O-XYLENE;HEPTANE;Cc1ccccc1C;CCCCCCC;-5.51
PROPENE;ALLYL ALCOHOL;CC=C;C=CCO;-1.26
CYCLOOCTANE;DIMETHYLFORMAMIDE;C1CCCCCCC1;CN(C)C=O;-4.39
BENZENE;1-OCTANOL;C1=CC=CC=C1;CCCCCCCCO;-3.82
VALERIC ACID;ACETOPHENONE;CCCCC(=O)O;CC(=O)C1=CC=CC=C1;-7.78
hexylbenzene;water;CCCCCCc1ccccc1;O;0.9787204792004665
ETHYLCYCLOHEXANE;HEPTANE;CCC1CCCCC1;CCCCCCC;-5.38
1-OCTANOL;BUTANONE;CCCCCCCCO;CCC(=O)C;-8.2
PYRIDINE;METHOXYETHANOL;c1ccncc1;COCCO;-5.43
PENTAN-2-ONE;N-ETHYLFORMAMIDE;CCCC(=O)C;CCNC=O;-4.69
NAPHTHALENE;ETHYLENE GLYCOL;C1=CC=C2C=CC=CC2=C1;C(CO)O;-5.76
N,N-DIMETHYLACETAMIDE;CHLOROFORM;CC(=O)N(C)C;C(Cl)(Cl)Cl;-8.06
METHYL IODIDE;2,2,4-TRIMETHYLPENTANE;CI;CC(C)CC(C)(C)C;-2.94
1,1,2-TRICHLORO-1,2,2-TRIFLUOROETHANE;TETRAHYDROFURAN;C(C(F)(Cl)Cl)(F)(F)Cl;C1CCOC1;-3.37
TRICHLOROETHYLENE;TETRAETHYLENE GLYCOL DIMETHYL ETHER;C(=C(Cl)Cl)Cl;COCCOCCOCCOCCOC;-4.48
CYCLOHEXANE;ETHYLBENZENE;C1CCCCC1;CCC1=CC=CC=C1;-4.1
THEXYL ALCOHOL;CHLOROFORM;CC(C)C(C)(C)O;C(Cl)(Cl)Cl;-6.11
SULFUR HEXAFLUORIDE;O-XYLENE;FS(F)(F)(F)(F)F;CC1=CC=CC=C1C;0.27
PROPANE;PENTAN-3-OL;CCC;CCC(CC)O;-1.34
1,4-DIOXANE;NITROETHANE;C1COCCO1;CC[N+](=O)[O-];-5.32
SULFUR DIOXIDE;OCTANE;O=S=O;CCCCCCCC;-1.01
1,1,2-TRICHLORO-1,2,2-TRIFLUOROETHANE;METHYL TERT-BUTYL ETHER;C(C(F)(Cl)Cl)(F)(F)Cl;CC(C)(C)OC;-3.62
HEXANOL;METHANOL;CCCCCCO;CO;-7.22
OCTANE;ETHYLBENZENE;CCCCCCCC;CCc1ccccc1;-4.97
HEXANOL;CARBON TETRACHLORIDE;CCCCCCO;C(Cl)(Cl)(Cl)Cl;-5.83
1-CHLOROBUTANE;HEXADECANE;CCCCCl;CCCCCCCCCCCCCCCC;-3.71
3-HEXANOL;HEXADECANE;CCCC(CC)O;CCCCCCCCCCCCCCCC;-4.69
METHYL ACETATE;FORMAMIDE;CC(=O)OC;C(=O)N;-3.27
2,4-DIMETHYLPENTANE;ACETONE;CC(C)CC(C)C;CC(=O)C;-3.44
BUTYL ACETATE;BUTYL ACETATE;CCCCOC(=O)C;CCCCOC(=O)C;-5.58
ETHANOL;PHENYLAMINE;CCO;c1ccc(cc1)N;-4.3
1-BUTENE;ALLYL ALCOHOL;CCC=C;C=CCO;-1.88
METHYL VALERATE;CHLOROBENZENE;CCCCC(=O)OC;C1=CC=C(C=C1)Cl;-5.83
Daiflon S2;HEPTANE;C(C(F)(Cl)Cl)(F)(Cl)Cl;CCCCCCC;-3.98
2,5-DIMETHYLHEXANE;CHLOROBENZENE;CC(C)CCC(C)C;C1=CC=C(C=C1)Cl;-4.97
ALLYL ALCOHOL;N-METHYLACETAMIDE;C=CCO;C/C(=N/C)/O;-5.87
DIISOPROPYL ETHER;1-METHYL-2-PIPERIDINONE;CC(C)OC(C)C;CN1CCCCC1=O;-3.27
HEXANE;N-BUTANOL;CCCCCC;CCCCO;-3.33
MOLECULAR OXYGEN;HEPTANE;O=O;CCCCCCC;0.64
(2R)-2-methylbutan-1-ol;water;CC[C@@H](C)CO;O;-0.1604739404417058
DIMETHYL CARBONATE;METHYL TERT-BUTYL ETHER;COC(=O)OC;CC(C)(C)OC;-4.24
ETHYLBENZENE;ISOBUTANOL;CCc1ccccc1;CC(C)CO;-4.95
ISOPROPYL CHLORIDE;HEXADECANE;CC(C)Cl;CCCCCCCCCCCCCCCC;-2.69
DIETHYLAMINE;CHLOROFORM;CCNCC;C(Cl)(Cl)Cl;-5.16
ETHYLCYCLOHEXANE;NONANE;CCC1CCCCC1;CCCCCCCCC;-5.32
ACETOPHENONE;HEXANE;CC(=O)c1ccccc1;CCCCCC;-6.05
1,4-DIOXANE;DIIODOMETHANE;C1COCCO1;C(I)I;-4.94
CHLOROBENZENE;CHLOROFORM;c1ccc(cc1)Cl;C(Cl)(Cl)Cl;-5.76
ISOBUTYRALDEHYDE;N-METHYLACETAMIDE;CC(C)C=O;CC(=O)NC;-3.68
(2Z)-2-BUTENE;METHANOL;C/C=C\C;CO;-2.06
CARBON DIOXIDE;OCTANE;C(=O)=O;CCCCCCCC;-0.35
DIETHYL DISULFIDE;HEXADECANE;CCSSCC;CCCCCCCCCCCCCCCC;-5.74
BENZYL BROMIDE;TERT-BUTANOL;C1=CC=C(C=C1)CBr;CC(C)(C)O;-6.36
PROPIONITRILE;ETHYL ACETATE;CCC#N;CCOC(=O)C;-4.68
PROPIONIC ACID;ACETOPHENONE;CCC(=O)O;CC(=O)C1=CC=CC=C1;-6.71
ISOBUTANE;PENTAN-3-OL;CC(C)C;CCC(CC)O;-1.83
ISOBUTANE;2-ETHOXYETHANOL;CC(C)C;CCOCCO;-1.45
PROPYL ETHER;DICHLOROMETHANE;CCCOCCC;C(Cl)Cl;-5.03
BENZYL BROMIDE;N-BUTANOL;C1=CC=C(C=C1)CBr;CCCCO;-6.37
morpholine;water;C1COCCN1;O;-0.8757215783448962
METHANE;O-XYLENE;C;CC1=CC=CC=C1C;0.4
pentane;water;CCCCC;O;1.5873311965435448
MOLECULAR NITROGEN;PROPYL ETHER;N#N;CCCOCCC;0.91
DECAN-1-OL;ISOPROPANOL;CCCCCCCCCCO;CC(C)O;-9.77
(2E)-3,7-dimethylocta-2,6-dien-1-ol;water;CC(=CCC/C(=C/CO)/C)C;O;-0.16827664194610428
ETHANAL;HEXADECANE;CC=O;CCCCCCCCCCCCCCCC;-1.68
2,3-dimethylpyridine;water;Cc1cccnc1C;O;-0.26450996050035175
ETHANOL;CHLOROBENZENE;CCO;c1ccc(cc1)Cl;-2.69
CYCLOHEXENE;1-CHLOROBUTANE;C1CCC=CC1;CCCCCl;-4.37
2-CHLOROBUTANE;1-HEXADECENE;CCC(C)Cl;CCCCCCCCCCCCCCC=C;-3.46
CYCLOHEXANE;1-METHOXYBUTANE;C1CCCCC1;CCCCOC;-4.2
5-chloro-1H-pyrimidine-2,4-dione;water;c1c(c(=O)[nH]c(=O)[nH]1)Cl;O;-3.6248734083946133
N,N-diethylethanamine;water;CCN(CC)CC;O;0.15163411973423177
MEQUINOL;CHLOROFORM;COC1=CC=C(C=C1)O;C(Cl)(Cl)Cl;-9.02
PYRIDINE;ETHANOL;c1ccncc1;CCO;-5.7
2,4-DIMETHYLPENTANE;DECANE;CC(C)CC(C)C;CCCCCCCCCC;-4.05
ETHYLBENZENE;2-ISOPROPOXYETHANOL;CCc1ccccc1;CC(C)OCCO;-5.18
ISOBUTENE;NONANE;CC(=C)C;CCCCCCCCC;-2.39
P-TOLUIDINE;HEPTANE;CC1=CC=C(C=C1)N;CCCCCCC;-6.14
NITROMETHANE;2-Ethoxyethyl Ether;C[N+](=O)[O-];CCOCCOCCOCC;-4.84
2-CHLOROETHANOL;TOLUENE;C(CCl)O;CC1=CC=CC=C1;-4.67
1,1-DIFLUOROETHANE;PENTAN-3-OL;CC(F)F;CCC(CC)O;-1.24
ISOBUTANE;HEXADECANE;CC(C)C;CCCCCCCCCCCCCCCC;-1.92
PARACETAMOL;DICHLOROMETHANE;CC(=O)NC1=CC=C(C=C1)O;C(Cl)Cl;-12.79
2-BUTANOL;BUTYL ACETATE;CCC(C)O;CCCCOC(=O)C;-4.9
ISOPRENE;N-BUTANOL;CC(=C)C=C;CCCCO;-2.89
CARBON MONOXIDE;CHLOROBENZENE;[C-]#[O+];C1=CC=C(C=C1)Cl;1.06
METHYL ACETATE;DICHLOROETHANE;CC(=O)OC;C(CCl)Cl;-4.22
BENZYL CYANIDE;CHLOROFORM;C1=CC=C(C=C1)CC#N;C(Cl)(Cl)Cl;-8.12
(6S)-3-methyl-6-propan-2-ylcyclohex-2-en-1-one;water;CC1=CC(=O)[C@@H](CC1)C(C)C;O;-0.18388204495490107
MOLECULAR OXYGEN;DECAN-1-OL;O=O;CCCCCCCCCCO;1.09
CYCLOHEXANE;DICHLOROMETHANE;C1CCCCC1;C(Cl)Cl;-4.1
CHLOROFORM;OCTANE;C(Cl)(Cl)Cl;CCCCCCCC;-3.52
1-OCTANOL;HEPTANE;CCCCCCCCO;CCCCCCC;-6.41
DIETHYL ETHER;TOLUENE;CCOCC;Cc1ccccc1;-3.33
IODOPHENOL;CHLOROFORM;C1=CC=C(C(=C1)O)I;C(Cl)(Cl)Cl;-8.89
O-XYLENE;O-XYLENE;Cc1ccccc1C;Cc1ccccc1C;-5.95
2,5-DIMETHYLHEXANE;CHLOROFORM;CC(C)CCC(C)C;C(Cl)(Cl)Cl;-4.86
propane-1,2,3-triol;water;C(C(CO)O)O;O;-2.503885292262704
PHENYLAMINE;ACETONE;c1ccc(cc1)N;CC(=O)C;-7.84
CYCLOOCTENE;N-METHYLPYRROLIDONE;C1CCC/C=C\CC1;CN1CCCC1=O;-4.91
TETRAHYDROFURAN;N-ETHYLACETAMIDE;C1CCOC1;CCNC(=O)C;-3.89
CHLORINE;ETHYLBENZENE;ClCl;CCC1=CC=CC=C1;-2.2
METHYLCYCLOPENTANE;N-METHYLPYRROLIDONE;CC1CCCC1;CN1CCCC1=O;-2.99
N-BUTANOL;METHYL TERT-BUTYL ETHER;CCCCO;CC(C)(C)OC;-5.32
HEXANE;TETRAHYDROFURAN;CCCCCC;C1CCOC1;-3.87
HEXANOL;TOLUENE;CCCCCCO;Cc1ccccc1;-6.17
TERT-BUTYL BROMIDE;N,N-DIMETHYLACETAMIDE;CC(C)(C)Br;CC(=O)N(C)C;-3.52
ANISOLE;HEPTANE;COc1ccccc1;CCCCCCC;-5.35
ISOBUTANOL;PROPYL ETHER;CC(C)CO;CCCOCCC;-4.78
PENTANE;METHANOL;CCCCC;CO;-2.26
NITROMETHANE;CHLOROBENZENE;C[N+](=O)[O-];c1ccc(cc1)Cl;-4.17
BUT-1-YNE;METHYL ACETATE;CCC#C;CC(=O)OC;-3.03
CARBON TETRACHLORIDE;BUTYL ACETATE;C(Cl)(Cl)(Cl)Cl;CCCCOC(=O)C;-4.26
METHYL TERT-BUTYL ETHER;1,5-DIMETHYL-2-PYRROLIDINONE;CC(C)(C)OC;CC1CCC(=O)N1C;-3.23
ETHANOL;BENZONITRILE;CCO;c1ccc(cc1)C#N;-3.84
HEPTANE;DIBUTYL ETHER;CCCCCCC;CCCCOCCCC;-4.61
HEPTANE;TETRAETHYLENE GLYCOL DIMETHYL ETHER;CCCCCCC;COCCOCCOCCOCCOC;-3.43
ethyl pentanoate;water;CCCCC(=O)OCC;O;0.34149985634126045
SULFUR HEXAFLUORIDE;1-OCTANOL;FS(F)(F)(F)(F)F;CCCCCCCCO;0.41
HEPTANE;ETHYLENE GLYCOL;CCCCCCC;C(CO)O;-1.16
HEXANOL;2,2,4-TRIMETHYLPENTANE;CCCCCCO;CC(C)CC(C)(C)C;-5.1
HEXANE;3-METHYLBUTAN-1-OL;CCCCCC;CC(C)CCO;-3.26
TERT-AMYL METHYL ETHER;HEXADECANE;CCC(C)(C)OC;CCCCCCCCCCCCCCCC;-3.86
METHYL TERT-BUTYL ETHER;SULFOLANE;CC(C)(C)OC;C1CCS(=O)(=O)C1;-2.76
(2E)-2-BUTENE;ALLYL ALCOHOL;C/C=C/C;C=CCO;-2.02
P-XYLENE;FORMAMIDE;Cc1ccc(cc1)C;C(=O)N;-3.27
ISOPROPANOL;1-OCTANOL;CC(C)O;CCCCCCCCO;-4.61
PROPENE;N-METHYLPYRROLIDONE;CC=C;CN1CCCC1=O;-1.24
1,1-DICHLOROETHANE;CHLOROFORM;CC(Cl)Cl;C(Cl)(Cl)Cl;-4.11
TERT-BUTYL BROMIDE;ACETONE;CC(C)(C)Br;CC(=O)C;-3.86
TERT-BUTANOL;1-OCTANOL;CC(C)(C)O;CCCCCCCCO;-4.77
ACETONITRILE;METHYL TERT-BUTYL ETHER;CC#N;CC(C)(C)OC;-3.67
