Solute;Solvent;SoluteSMILES;SolventSMILES;DeltaGsolv
METHYL ACETATE;BROMOBENZENE;CC(=O)OC;c1ccc(cc1)Br;-3.68
HYDROGEN CYANIDE;CHLOROFORM;C#N;C(Cl)(Cl)Cl;-3.14
METHANOL;DIMETHYLFORMAMIDE;CO;CN(C)C=O;-4.64
N-BUTANOL;DIIODOMETHANE;CCCCO;C(I)I;-4.13
3-PENTANONE;N-METHYLPYRROLIDONE;CCC(=O)CC;CN1CCCC1=O;-4.76
TERT-BUTYL CHLORIDE;2,2,4-TRIMETHYLPENTANE;CC(C)(C)Cl;CC(C)CC(C)(C)C;-3.29
2,2,2-TRIFLUOROETHANOL;1,4-DIOXANE;C(C(F)(F)F)O;C1COCCO1;-5.63
1-BUTENE;2-PENTANOL;CCC=C;CCCC(C)O;-2.01
PYRIDINE;TETRAETHYLENE GLYCOL DIMETHYL ETHER;C1=CC=NC=C1;COCCOCCOCCOCCOC;-5.23
O-XYLENE;ETHYL BENZOATE;CC1=CC=CC=C1C;CCOC(=O)C1=CC=CC=C1;-5.82
M-DICYANOBENZENE;CHLOROFORM;C1=CC(=CC(=C1)C#N)C#N;C(Cl)(Cl)Cl;-10.42
PROPYLAMINE;OCTANE;CCCN;CCCCCCCC;-3.0
DICHLOROMETHANE;N-ETHYLACETAMIDE;C(Cl)Cl;CCNC(=O)C;-3.72
PROPYLAMINE;HEPTANE;CCCN;CCCCCCC;-3.03
PROPENE;2-BUTANOL;CC=C;CCC(C)O;-1.32
AMMONIA;ETHANOL;N;CCO;-2.74
3-METHYLBUTANOIC ACID;CHLOROFORM;CC(C)CC(=O)O;C(Cl)(Cl)Cl;-6.36
PROPANE;P-XYLENE;CCC;CC1=CC=C(C=C1)C;-1.56
1,3-HEXADIENE;N-METHYLPYRROLIDONE;CC/C=C/C=C;CN1CCCC1=O;-3.67
ANISOLE;CHLOROFORM;COc1ccccc1;C(Cl)(Cl)Cl;-6.71
ETBE;SULFOLANE;CCOC(C)(C)C;C1CCS(=O)(=O)C1;-2.83
PROPYLAMINE;HEXANE;CCCN;CCCCCC;-3.08
CYCLOHEXENE;N-METHYLACETAMIDE;C1CCC=CC1;CC(=O)NC;-3.52
TOLUENE;METHYLCYCLOHEXANE;Cc1ccccc1;CC1CCCCC1;-4.84
PROPANE;METHANOL;CCC;CO;-1.15
BUTANONE;CHLOROFORM;CCC(=O)C;C(Cl)(Cl)Cl;-5.28
M-XYLENE;2,2,4-TRIMETHYLPENTANE;Cc1cccc(c1)C;CC(C)CC(C)(C)C;-5.12
NITROUS OXIDE;BUTANONE;[N-]=[N+]=O;CCC(=O)C;-0.94
1,1,2-TRICHLORO-1,2,2-TRIFLUOROETHANE;BUTANONE;C(C(F)(Cl)Cl)(F)(F)Cl;CCC(=O)C;-3.36
CHLOROFORM;N-BUTANOL;C(Cl)(Cl)Cl;CCCCO;-4.02
ETHYLENE;ETHANOL;C=C;CCO;-0.56
DIETHYL ETHER;EPSILON-CAPROLACTONE;CCOCC;C1CCC(=O)OCC1;-2.73
BUTYRALDEHYDE;TOLUENE;CCCC=O;CC1=CC=CC=C1;-4.0
HEXANE;1-CHLOROBUTANE;CCCCCC;CCCCCl;-3.86
NITRIC OXIDE;TRIBUTYL PHOSPHATE;[N]=O;CCCCOP(=O)(OCCCC)OCCCC;0.8
N-BUTANOL;DIBUTYL ETHER;CCCCO;CCCCOCCCC;-4.68
1,4-DIOXANE;NITROETHANE;C1COCCO1;CC[N+](=O)[O-];-5.32
NONANE;N,N-DIMETHYLACETAMIDE;CCCCCCCCC;CC(=O)N(C)C;-4.5
TRANS-PIPERYLENE;DIMETHYLFORMAMIDE;C/C=C/C=C;CN(C)C=O;-3.04
ETHANOL;TETRADECANE;CCO;CCCCCCCCCCCCCC;-1.84
BENZENE;FORMAMIDE;C1=CC=CC=C1;C(=O)N;-2.69
cyclohexanol;water;C1CCC(CC1)O;O;-0.43096759259418504
2,3,4-TRIMETHYLPENTANE;1,2-Dichlorethane;CC(C)C(C)C(C)C;C(CCl)Cl;-4.35
ISOPROPYL FORMATE;HEXADECANE;CC(C)OC=O;CCCCCCCCCCCCCCCC;-3.04
ANISOLE;ETHYLENE GLYCOL;COC1=CC=CC=C1;C(CO)O;-4.41
2-METHYLPHENOL;CARBON TETRACHLORIDE;CC1=CC=CC=C1O;C(Cl)(Cl)(Cl)Cl;-6.79
1-BROMO-2-METHYLPROPANE;HEXADECANE;CC(C)CBr;CCCCCCCCCCCCCCCC;-4.04
1-PROPANOL;1-PROPANOL;CCCO;CCCO;-5.43
METHYL ACETATE;METHANOL;CC(=O)OC;CO;-3.98
P-XYLENE;SULFOLANE;CC1=CC=C(C=C1)C;C1CCS(=O)(=O)C1;-4.81
NONANE;N-METHYLFORMAMIDE;CCCCCCCCC;C/N=C/O;-3.82
ethanethiol;water;CCS;O;0.6926214240391904
PENTANE;HEPTANE;CCCCC;CCCCCCC;-3.27
PENTANOL;ISOPROPANOL;CCCCCO;CC(C)O;-6.83
(Z)-1,2-dichloroethene;water;C(=C\Cl)\Cl;O;0.6848187225347919
3-METHYL-2-HEXANOL;CARBON TETRACHLORIDE;CCCC(C)C(C)O;C(Cl)(Cl)(Cl)Cl;-5.93
ISOBUTANE;ISOBUTANOL;CC(C)C;CC(C)CO;-1.8
ethyl formate;water;CCOC=O;O;0.3232935528309975
ETHYLCYCLOHEXANE;PHENYLAMINE;CCC1CCCCC1;C1=CC=C(C=C1)N;-3.89
PROPENE;ACETIC ACID;CC=C;CC(=O)O;-1.34
4,4-DIMETHYL-2-PENTANOL;CHLOROFORM;CC(CC(C)(C)C)O;C(Cl)(Cl)Cl;-7.06
ALLYL IODIDE;HEXADECANE;C=CCI;CCCCCCCCCCCCCCCC;-4.11
HEXANE;N-BUTANOL;CCCCCC;CCCCO;-3.33
ISOHEXANE;DODECANE;CCCC(C)C;CCCCCCCCCCCC;-3.51
PINACOLONE;HEPTANE;CC(=O)C(C)(C)C;CCCCCCC;-4.3
pyridine-3-carbaldehyde;water;c1cc(cnc1)C=O;O;-0.8575152748346331
TERT-BUTYL BROMIDE;HEXADECANE;CC(C)(C)Br;CCCCCCCCCCCCCCCC;-3.57
HEXENE;DIMETHYLFORMAMIDE;CCCCC=C;CN(C)C=O;-3.01
BUTANONE;1-OCTANOL;CCC(=O)C;CCCCCCCCO;-3.78
ACETONITRILE;CYCLOHEXANONE;CC#N;C1CCC(=O)CC1;-4.3
2,4-DIMETHYLPENTANE;P-XYLENE;CC(C)CC(C)C;CC1=CC=C(C=C1)C;-4.04
ISOBUTANE;2-ETHOXYETHANOL;CC(C)C;CCOCCO;-1.45
1,2-DICHLOROTETRAFLUOROETHANE;DIMETHYLFORMAMIDE;C(C(F)(F)Cl)(F)(F)Cl;CN(C)C=O;-1.6
ETHYL PHENYL ETHER;HEXADECANE;CCOc1ccccc1;CCCCCCCCCCCCCCCC;-5.65
MOLECULAR OXYGEN;UNDECANOL;O=O;CCCCCCCCCCCO;1.11
METHANE;METHYLCYCLOHEXANE;C;CC1CCCCC1;0.16
HEPTANE;TRIBUTYL PHOSPHATE;CCCCCCC;CCCCOP(=O)(OCCCC)OCCCC;-3.89
2-NITROPROPANE;HEPTANE;CC(C)[N+](=O)[O-];CCCCCCC;-3.81
ETHANOL;NITROMETHANE;CCO;C[N+](=O)[O-];-3.88
1,1,1-TRICHLOROETHANE;CHLOROFORM;CC(Cl)(Cl)Cl;C(Cl)(Cl)Cl;-4.42
P-XYLENE;ETHYLENE GLYCOL;CC1=CC=C(C=C1)C;C(CO)O;-3.4
CHLOROACETIC ACID;CARBON TETRACHLORIDE;C(C(=O)O)Cl;C(Cl)(Cl)(Cl)Cl;-5.29
ISOBUTANE;PENTANOL;CC(C)C;CCCCCO;-1.79
ETHYLBENZENE;2-ETHOXYETHANOL;CCc1ccccc1;CCOCCO;-5.19
BUTANONE;ACETONE;CCC(=O)C;CC(=O)C;-4.67
ISOHEXANE;ACETONE;CCCC(C)C;CC(=O)C;-3.06
DICHLOROMETHANE;1,2-PROPANEDIOL;C(Cl)Cl;CC(CO)O;-2.95
FORMIC ACID;1,2-Dichlorethane;C(=O)O;C(CCl)Cl;-4.41
2,3,4-TRIMETHYLPENTANE;N-METHYLFORMAMIDE;CC(C)C(C)C(C)C;CNC=O;-3.22
propan-2-one;water;CC(=O)C;O;0.0007818906491953492
HEPTANE;1-CHLOROBUTANE;CCCCCCC;CCCCCl;-4.61
ACETONE;5,8,11,14-TETRAOXAOCTADECANE;CC(=O)C;CCCCOCCOCCOCCOCCCC;-3.31
ETHYLCYCLOHEXANE;DICHLOROMETHANE;CCC1CCCCC1;C(Cl)Cl;-5.22
1-PROPANOL;CARBON TETRACHLORIDE;CCCO;C(Cl)(Cl)(Cl)Cl;-3.6
DIBUTYLAMINE;HEPTANE;CCCCNCCCC;CCCCCCC;-6.26
1,4-DIOXANE;N,N-DIBUTYLFORMAMIDE;C1COCCO1;CCCCN(CCCC)C=O;-4.58
PENTANOL;DECANE;CCCCCO;CCCCCCCCCC;-4.16
PROPYL ACETATE;HEPTANE;CCCOC(=O)C;CCCCCCC;-4.02
BENZENE;PENTANOL;C1=CC=CC=C1;CCCCCO;-3.86
3-PENTANONE;1-OCTANOL;CCC(=O)CC;CCCCCCCCO;-4.37
BENZENE;DIBUTYL ETHER;C1=CC=CC=C1;CCCCOCCCC;-4.11
BUTANONE;CARBON TETRACHLORIDE;CCC(=O)C;C(Cl)(Cl)(Cl)Cl;-4.13
M-XYLENE;ETHYLENE GLYCOL;CC1=CC(=CC=C1)C;C(CO)O;-3.42
DIHYDROGEN;ETHANOL;[HH];CCO;1.46
(4S)-4-prop-1-en-2-ylcyclohexene-1-carbaldehyde;water;CC(=C)[C@H]1CCC(=CC1)C=O;O;-0.07464422389332291
CHLOROFORM;ETHANOL;C(Cl)(Cl)Cl;CCO;-4.17
ACETONITRILE;DIETHYLENE GLYCOL DIBUTYL ETHER;CC#N;CCCCOCCOCCOCCCC;-3.72
M-XYLENE;CARBON TETRACHLORIDE;Cc1cccc(c1)C;C(Cl)(Cl)(Cl)Cl;-5.7
CARBON DIOXIDE;TETRAETHYLENE GLYCOL DIMETHYL ETHER;C(=O)=O;COCCOCCOCCOCCOC;-0.7
TETRACHLOROETHYLENE;BUTANONE;C(=C(Cl)Cl)(Cl)Cl;CCC(=O)C;-4.98
DIISOPROPYL ETHER;BUTANONE;CC(C)OC(C)C;CCC(=O)C;-3.9
2,3,4-TRIMETHYLPENTANE;BENZYL ALCOHOL;CC(C)C(C)C(C)C;C1=CC=C(C=C1)CO;-3.54
1-BROMOBUTANE;2-BUTANOL;CCCCBr;CCC(C)O;-4.19
ETHYLAMINE;HEXANE;CCN;CCCCCC;-2.29
HYDROGEN SULFIDE;ETHYLENE GLYCOL;S;C(CO)O;-0.99
DECANE;N-METHYLPYRROLIDONE;CCCCCCCCCC;CN1CCCC1=O;-4.92
P-CYMENE;METHOXYETHANOL;CC1=CC=C(C=C1)C(C)C;COCCO;-5.75
HEXACHLOROBENZENE;TETRAHYDROFURAN;C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)Cl;C1CCOC1;-11.04
CHLOROFORM;CYCLOHEXANONE;C(Cl)(Cl)Cl;C1CCC(=O)CC1;-4.73
CHLOROBENZENE;2-BUTOXYETHANOL;c1ccc(cc1)Cl;CCCCOCCO;-5.33
phenyl formate;water;c1ccc(cc1)OC=O;O;-0.0044199103537369494
TOLUENE;DIETHYLENE GLYCOL DIBUTYL ETHER;CC1=CC=CC=C1;CCCCOCCOCCOCCCC;-4.9
CIS-DECALIN;HEPTANE;C1CCC2CCCCC2C1;CCCCCCC;-6.92
FLUOROBENZENE;HEXADECANE;c1ccc(cc1)F;CCCCCCCCCCCCCCCC;-3.87
2-HEXANONE;TOLUENE;CCCCC(=O)C;Cc1ccccc1;-5.6
ISOBUTENE;PENTANOL;CC(=C)C;CCCCCO;-2.01
BENZENE;ETHANOL;C1=CC=CC=C1;CCO;-3.79
TERT-BUTYL CHLORIDE;ACETIC ACID;CC(C)(C)Cl;CC(=O)O;-3.06
4-chlorophenol;water;c1cc(ccc1O)Cl;O;-0.8393089713243702
METHYL TERT-BUTYL ETHER;DECANE;CC(C)(C)OC;CCCCCCCCCC;-3.48
ACETONE;PYRIDINE;CC(=O)C;c1ccncc1;-3.99
BENZENE;DICHLOROMETHANE;C1=CC=CC=C1;C(Cl)Cl;-4.8
PROPIONIC ACID;CARBON TETRACHLORIDE;CCC(=O)O;C(Cl)(Cl)(Cl)Cl;-3.98
CAPRYLIC ACID;CHLOROFORM;CCCCCCCC(=O)O;C(Cl)(Cl)Cl;-9.02
DEUTERIUM;2,2,4-TRIMETHYLPENTANE;[2H][2H];CC(C)CC(C)(C)C;1.27
3-chloroaniline;water;c1cc(cc(c1)Cl)N;O;-0.5246000106469664
CYCLODECANE;CARBON TETRACHLORIDE;C1CCCCCCCCC1;C(Cl)(Cl)(Cl)Cl;-7.42
DIMETHYL ETHER;P-XYLENE;COC;CC1=CC=C(C=C1)C;-2.03
NITROMETHANE;ETHYL ACETATE;C[N+](=O)[O-];CCOC(=O)C;-4.92
METHYL TERT-BUTYL ETHER;OCTANE;CC(C)(C)OC;CCCCCCCC;-3.51
MONOCHLOROETHANE;SULFOLANE;CCCl;C1CCS(=O)(=O)C1;-2.44
NONANE;BUTYROLACTONE;CCCCCCCCC;C1CC(=O)OC1;-3.72
2,6-dimethylphenol;water;Cc1cccc(c1O)C;O;-0.37894958256486205
DIISOPROPYL ETHER;SULFOLANE;CC(C)OC(C)C;C1CCS(=O)(=O)C1;-2.65
TERT-AMYL METHYL ETHER;METHANOL;CCC(C)(C)OC;CO;-4.26
METHANOL;ETHANOL;CO;CCO;-4.64
1-CHLOROPROPANE;1-HEXADECENE;CCCCl;CCCCCCCCCCCCCCC=C;-3.05
NITROMETHANE;DECANE;C[N+](=O)[O-];CCCCCCCCCC;-2.62
1,1-DIFLUOROETHANE;3-METHYLBUTAN-1-OL;CC(F)F;CC(C)CCO;-1.3
ISOBUTYL ACETATE;HEXADECANE;CC(C)COC(=O)C;CCCCCCCCCCCCCCCC;-4.34
CARBON DIOXIDE;OCTANE;C(=O)=O;CCCCCCCC;-0.35
1,1,2,3,3,3-hexafluoroprop-1-ene;water;C(=C(F)F)(C(F)(F)F)F;O;1.7511879281359122
MOLECULAR OXYGEN;METHYL ACETATE;O=O;CC(=O)OC;0.77
BUTYL ACETATE;CHLOROBENZENE;CCCCOC(=O)C;c1ccc(cc1)Cl;-5.84
HEXANE;5,8,11,14-TETRAOXAOCTADECANE;CCCCCC;CCCCOCCOCCOCCOCCCC;-3.37
IODOBENZENE;HEXADECANE;c1ccc(cc1)I;CCCCCCCCCCCCCCCC;-6.25
cyclohexanone;water;C1CCC(=O)CC1;O;-0.28791806501354705
1-ETHOXYBUTANE;1-ETHOXYBUTANE;CCCCOCC;CCCCOCC;-4.61
TOLUENE;1-ETHYL-2-PYRROLIDINONE;CC1=CC=CC=C1;CCN1CCCC1=O;-5.05
DICHLOROETHANE;1-CHLOROBUTANE;C(CCl)Cl;CCCCCl;-4.42
HEPTANE;EPSILON-CAPROLACTONE;CCCCCCC;C1CCC(=O)OCC1;-3.2
2-BUTANOL;P-XYLENE;CCC(C)O;CC1=CC=C(C=C1)C;-4.23
2-nitrooxyethyl nitrate;water;C(CO[N+](=O)[O-])O[N+](=O)[O-];O;-0.5011919061337712
BUTANONE;ACETIC ACID;CCC(=O)C;CC(=O)O;-4.89
ETHYLCYCLOHEXANE;PENTANE;CCC1CCCCC1;CCCCC;-5.39
TRIBUTYLPHOSPHINE OXIDE;CHLOROFORM;CCCCP(=O)(CCCC)CCCC;C(Cl)(Cl)Cl;-15.29
ACETOPHENONE;DICHLOROETHANE;CC(=O)c1ccccc1;C(CCl)Cl;-7.83
2,2-DIMETHYLBUTANE;TERT-AMYL METHYL ETHER;CCC(C)(C)C;CCC(C)(C)OC;-3.49
TOLUENE;DICHLOROMETHANE;Cc1ccccc1;C(Cl)Cl;-5.49
CUMENE;TRIBUTYL PHOSPHATE;CC(C)C1=CC=CC=C1;CCCCOP(=O)(OCCCC)OCCCC;-5.8
HEXANOL;CARBON TETRACHLORIDE;CCCCCCO;C(Cl)(Cl)(Cl)Cl;-5.83
CHLOROBENZENE;CHLOROBENZENE;c1ccc(cc1)Cl;c1ccc(cc1)Cl;-5.7
ACETOPHENONE;HEXANE;CC(=O)c1ccccc1;CCCCCC;-6.05
METHYL FORMATE;FORMAMIDE;COC=O;C(=O)N;-3.08
TOLUENE;ETHYL PHENYL ETHER;Cc1ccccc1;CCOc1ccccc1;-5.05
METHYL PROPANOATE;ETHANOL;CCC(=O)OC;CCO;-4.15
CARBON DIOXIDE;M-XYLENE;C(=O)=O;CC1=CC(=CC=C1)C;-0.45
1,4-DIOXANE;DIISOPROPYL ETHER;C1COCCO1;CC(C)OC(C)C;-4.38
(2E)-2-BUTENE;ISOBUTANOL;C/C=C/C;CC(C)CO;-2.14
1,4-DIOXANE;TOLUENE;C1COCCO1;Cc1ccccc1;-4.93
1,4-DICHLOROBUTANE;HEXADECANE;C(CCCl)CCl;CCCCCCCCCCCCCCCC;-5.15
ACETONITRILE;DIMETHYLFORMAMIDE;CC#N;CN(C)C=O;-4.65
ETHYLBENZENE;PROPYLENE CARBONATE;CCc1ccccc1;CC1COC(=O)O1;-4.82
1,2-DIBROMOETHANE;HEXADECANE;C(CBr)Br;CCCCCCCCCCCCCCCC;-5.46
NONANE;PYRIDINE;CCCCCCCCC;c1ccncc1;-5.09
PERFLUOROMETHANE;DIMETHYLFORMAMIDE;C(F)(F)(F)F;CN(C)C=O;1.56
HEPTYLAMINE;HEPTANE;CCCCCCCN;CCCCCCC;-6.17
3,3-DIMETHYLPENTANE;1-HEXADECENE;CCC(C)(C)CC;CCCCCCCCCCCCCCC=C;-3.88
2-CHLOROETHANOL;ETHYLBENZENE;C(CCl)O;CCC1=CC=CC=C1;-4.65
DIHYDROGEN;ETHYLENE GLYCOL;[HH];C(CO)O;2.39
N-BUTANE;ETHYLENE GLYCOL;CCCC;C(CO)O;-0.29
1-methyl-3-nitrobenzene;water;Cc1cccc(c1)[N+](=O)[O-];O;0.0918134082005104
DECANE;DECANE;CCCCCCCCCC;CCCCCCCCCC;-6.6
Cis-1,2-Dimethylcyclohexane;4-FORMYLMORPHOLINE;C[C@@H]1CCCC[C@@H]1C;C1COCCN1C=O;-3.53
CHLOROBENZENE;2-ISOPROPOXYETHANOL;c1ccc(cc1)Cl;CC(C)OCCO;-5.35
O-XYLENE;TRIBUTYL PHOSPHATE;Cc1ccccc1C;CCCCOP(=O)(OCCCC)OCCCC;-5.58
NONANE;ISOPROPANOL;CCCCCCCCC;CC(C)O;-4.95
HEXACHLOROBENZENE;1-CHLOROBUTANE;C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)Cl;CCCCCl;-10.63
2-CHLOROETHANOL;O-XYLENE;C(CCl)O;CC1=CC=CC=C1C;-4.74
FLUOROBENZENE;TETRAHYDROFURAN;c1ccc(cc1)F;C1CCOC1;-4.94
CYCLOHEXANE;1,2-Dichlorethane;C1CCCCC1;C(CCl)Cl;-3.81
TRIETHYLAMINE;N-BUTANOL;CCN(CC)CC;CCCCO;-4.86
MOLECULAR OXYGEN;1,2-Dichlorethane;O=O;C(CCl)Cl;1.09
1,2-DICHLOROBENZENE;UNDECANE;C1=CC=C(C(=C1)Cl)Cl;CCCCCCCCCCC;-5.93
BENZENE;METHANOL;C1=CC=CC=C1;CO;-3.78
1-BROMOBUTANE;1-HEXADECENE;CCCCBr;CCCCCCCCCCCCCCC=C;-4.19
TERT-BUTYL CHLORIDE;TOLUENE;CC(C)(C)Cl;CC1=CC=CC=C1;-3.67
ETHYLENE;METHANOL;C=C;CO;-0.56
BENZENE;CHLOROFORM;C1=CC=CC=C1;C(Cl)(Cl)Cl;-4.79
1,2,3-trichloro-5-(2,5-dichlorophenyl)benzene;water;c1cc(c(cc1Cl)c2cc(c(c(c2)Cl)Cl)Cl)Cl;O;0.050199000177052124
ISOBUTANE;CARBON TETRACHLORIDE;CC(C)C;C(Cl)(Cl)(Cl)Cl;-2.37
OZONE;ACETIC ACID;[O-][O+]=O;CC(=O)O;-0.36
ISOHEXANE;METHYL ACETATE;CCCC(C)C;CC(=O)OC;-3.14
HEXANOL;1-CHLOROBUTANE;CCCCCCO;CCCCCl;-5.98
1-pyrrolidin-1-ylethanone;water;CC(=O)N1CCCC1;O;-1.559758410230493
ISOBUTANE;METHANOL;CC(C)C;CO;-1.46
MOLECULAR NITROGEN;DECANE;N#N;CCCCCCCCCC;1.09
HEPTANE;1-OCTANOL;CCCCCCC;CCCCCCCCO;-4.02
PENTANOL;CARBON TETRACHLORIDE;CCCCCO;C(Cl)(Cl)(Cl)Cl;-5.11
CARBON TETRACHLORIDE;TERT-BUTANOL;C(Cl)(Cl)(Cl)Cl;CC(C)(C)O;-3.74
ETHYLBENZENE;N-METHYLFORMAMIDE;CCc1ccccc1;C/N=C/O;-4.82
BUTANONE;2-PICOLINE;CCC(=O)C;Cc1ccccn1;-4.56
BUTANONE;PROPYLENE CARBONATE;CCC(=O)C;CC1COC(=O)O1;-4.34
2-ETHOXYETHANOL;HEXANE;CCOCCO;CCCCCC;-4.01
PENTAN-2-ONE;DECANE;CCCC(=O)C;CCCCCCCCCC;-3.93
CYCLOHEXANE;1,2-PROPANEDIOL;C1CCCCC1;CC(CO)O;-2.45
2,4-DIMETHYLPENTANE;TETRAHYDROFURAN;CC(C)CC(C)C;C1CCOC1;-4.13
(Z)-1,2-DICHLOROETHENE;1-OCTANOL;C(=C\Cl)\Cl;CCCCCCCCO;-3.49
1,2-DICHLOROBENZENE;2-BUTOXYETHANOL;C1=CC=C(C(=C1)Cl)Cl;CCCCOCCO;-6.47
DIISOPROPYL ETHER;1-METHYL-2-PIPERIDINONE;CC(C)OC(C)C;CN1CCCCC1=O;-3.27
PROPIONITRILE;DICHLOROETHANE;CCC#N;C(CCl)Cl;-5.13
PENTANOL;BROMOBENZENE;CCCCCO;c1ccc(cc1)Br;-5.16
1-chlorobutane;water;CCCCCl;O;0.9475096731828727
HYDROGEN SULFIDE;TRIBUTYL PHOSPHATE;S;CCCCOP(=O)(OCCCC)OCCCC;-1.73
ETHYLENE;DECANE;C=C;CCCCCCCCCC;-0.57
PHENYLAMINE;HEXADECANE;c1ccc(cc1)N;CCCCCCCCCCCCCCCC;-5.45
HEPT-1-ENE;SULFOLANE;CCCCCC=C;C1CCS(=O)(=O)C1;-2.59
ETHANE;TOLUENE;CC;CC1=CC=CC=C1;-0.75
TOLUENE;CARBON DISULFIDE;Cc1ccccc1;C(=S)=S;-5.27
ISOPENTANE;DIMETHYLFORMAMIDE;CCC(C)C;CN(C)C=O;-1.9
WATER;OCTANE;O;CCCCCCCC;-0.68
TRICHLOROETHYLENE;N,N-DIMETHYLACETAMIDE;C(=C(Cl)Cl)Cl;CC(=O)N(C)C;-4.8
M-XYLENE;PYRIDINE;Cc1cccc(c1)C;c1ccncc1;-5.81
2-Methylpent-2-Ene;N-METHYLPYRROLIDONE;CCC=C(C)C;CN1CCCC1=O;-3.06
PROPIONITRILE;ETHYLBENZENE;CCC#N;CCc1ccccc1;-4.17
BUTANONE;P-XYLENE;CCC(=O)C;Cc1ccc(cc1)C;-4.22
2,4-dimethylphenol;water;Cc1ccc(c(c1)C)O;O;-0.5740171201748231
1-CHLOROPROPANE;ETHYL ACETATE;CCCCl;CCOC(=O)C;-3.68
DIHYDROGEN;ISOBUTANOL;[HH];CC(C)CO;1.53
butane-1-thiol;water;CCCCS;O;0.7316349315611826
1,1,2-TRICHLORO-1,2,2-TRIFLUOROETHANE;TETRAHYDROFURAN;C(C(F)(Cl)Cl)(F)(F)Cl;C1CCOC1;-3.37
PROPYLCYCLOHEXANE;TRIBUTYL PHOSPHATE;CCCC1CCCCC1;CCCCOP(=O)(OCCCC)OCCCC;-4.8
MOLECULAR OXYGEN;N-BUTANOL;O=O;CCCCO;0.93
DIHYDROGEN;HEPTANE;[HH];CCCCCCC;1.29
HEXANE;1-OCTANOL;CCCCCC;CCCCCCCCO;-3.33
HYDROGEN SULFIDE;PROPYLENE CARBONATE;S;CC1COC(=O)O1;-1.56
DICHLORODIFLUOROMETHANE;TOLUENE;C(F)(F)(Cl)Cl;CC1=CC=CC=C1;-1.38
CARBON DIOXIDE;ISOPROPANOL;C(=O)=O;CC(C)O;-0.42
AMINOPHENOL;CARBON TETRACHLORIDE;C1=CC=C(C(=C1)N)O;C(Cl)(Cl)(Cl)Cl;-7.82
(2E)-2-BUTENE;TERT-AMYL ALCOHOL;C/C=C/C;CCC(C)(C)O;-2.24
PENTANE;FORMAMIDE;CCCCC;C(=O)N;-0.44
ETHANOL;N,N-DIBUTYLFORMAMIDE;CCO;CCCCN(CCCC)C=O;-4.53
ETHANOL;1-METHYL-2-PIPERIDINONE;CCO;CN1CCCCC1=O;-5.13
2,3,4-TRIMETHYLPENTANE;OCTANE;CC(C)C(C)C(C)C;CCCCCCCC;-4.91
3-phenylpropan-1-ol;water;c1ccc(cc1)CCCO;O;-0.8106990658082425
ETHANE;DIMETHYLFORMAMIDE;CC;CN(C)C=O;-0.3
2,4-dimethylpyridine;water;Cc1ccnc(c1)C;O;-0.27491356250621635
DIBUTYL ETHER;TETRAHYDROFURAN;CCCCOCCCC;C1CCOC1;-6.13
styrene;water;C=Cc1ccccc1;O;0.666612419024529
PROPIONIC ACID;1,2-Dichlorethane;CCC(=O)O;C(CCl)Cl;-5.12
CARBON DIOXIDE;DECAN-1-OL;C(=O)=O;CCCCCCCCCCO;-0.13
CARBON DIOXIDE;N-BUTANOL;C(=O)=O;CCCCO;-0.4
DIHYDROGEN;2-BUTANOL;[HH];CCC(C)O;1.56
ISOPROPANOL;2-PENTANOL;CC(C)O;CCCC(C)O;-4.85
DIISOPROPYL ETHER;5,8,11,14-TETRAOXAOCTADECANE;CC(C)OC(C)C;CCCCOCCOCCOCCOCCCC;-3.54
CYCLOHEXANE;DODECANE;C1CCCCC1;CCCCCCCCCCCC;-4.02
TERT-AMYL ALCOHOL;TERT-AMYL ALCOHOL;CCC(C)(C)O;CCC(C)(C)O;-5.43
nonanal;water;CCCCCCCCC=O;O;0.45073767740283877
PROPYL ACETATE;DECANE;CCCOC(=O)C;CCCCCCCCCC;-3.96
TRICHLOROETHYLENE;5,8,11,14-TETRAOXAOCTADECANE;C(=C(Cl)Cl)Cl;CCCCOCCOCCOCCOCCCC;-4.58
MOLECULAR NITROGEN;CHLOROFORM;N#N;C(Cl)(Cl)Cl;1.19
DICHLOROMETHANE;5,8,11,14-TETRAOXAOCTADECANE;C(Cl)Cl;CCCCOCCOCCOCCOCCCC;-3.82
ETHANE;CHLOROBENZENE;CC;C1=CC=C(C=C1)Cl;-0.8
FLUOROETHANE;ACETIC ACID;CCF;CC(=O)O;-1.41
HALOTHANE;ACETONE;C(C(F)(F)F)(Cl)Br;CC(=O)C;-4.77
2-METHYL-2-PENTANOL;HEXADECANE;CCCC(C)(C)O;CCCCCCCCCCCCCCCC;-4.34
1-IODOPROPANE;1-HEXADECENE;CCCI;CCCCCCCCCCCCCCC=C;-4.16
3-METHYLBUTAN-1-OL;OCTANE;CC(C)CCO;CCCCCCCC;-3.98
HEXANE;NITROMETHANE;CCCCCC;C[N+](=O)[O-];-2.26
NITROUS OXIDE;PENTANE;[N-]=[N+]=O;CCCCC;-0.83
OCTANAL;HEXADECANE;CCCCCCCC=O;CCCCCCCCCCCCCCCC;-5.98
(2E)-2-BUTENE;2-PENTANOL;C/C=C/C;CCCC(C)O;-2.16
