Solute;Solvent;SoluteSMILES;SolventSMILES;DeltaGsolv
M-XYLENE;ETHYLENE GLYCOL;CC1=CC(=CC=C1)C;C(CO)O;-3.42
FLUOROBENZENE;TETRAHYDROFURAN;c1ccc(cc1)F;C1CCOC1;-4.94
METHYL TERT-BUTYL ETHER;CHLOROFORM;CC(C)(C)OC;C(Cl)(Cl)Cl;-4.88
MOLECULAR NITROGEN;TERT-BUTANOL;N#N;CC(C)(C)O;1.12
BUTADIENE;P-XYLENE;C=CC=C;CC1=CC=C(C=C1)C;-2.45
TERT-BUTYL CHLORIDE;HEXANE;CC(C)(C)Cl;CCCCCC;-3.42
ETHYLBENZENE;METHOXYETHANOL;CCc1ccccc1;COCCO;-5.05
HEXENE;TRIBUTYL PHOSPHATE;CCCCC=C;CCCCOP(=O)(OCCCC)OCCCC;-3.3
ISOHEXANE;PYRIDINE;CCCC(C)C;C1=CC=NC=C1;-3.02
2-HEPTANONE;CARBON TETRACHLORIDE;CCCCCC(=O)C;C(Cl)(Cl)(Cl)Cl;-6.15
CHLOROBENZENE;1,4-DIOXANE;c1ccc(cc1)Cl;C1COCCO1;-5.78
CARBON DIOXIDE;HEPTANE;C(=O)=O;CCCCCCC;-0.41
ACETONE;PYRIDINE;CC(=O)C;c1ccncc1;-3.99
CARBON DIOXIDE;4-FORMYLMORPHOLINE;C(=O)=O;C1COCCN1C=O;-0.75
NITROMETHANE;ETHYLENE GLYCOL;C[N+](=O)[O-];C(CO)O;-4.22
PROPIONITRILE;1-OCTANOL;CCC#N;CCCCCCCCO;-3.67
1-methylnaphthalene;water;Cc1cccc2c1cccc2;O;0.35450435884859127
HEPTANE;N-BUTANOL;CCCCCCC;CCCCO;-3.93
2-ethylpyrazine;water;CCc1cnccn1;O;-0.428366692092719
TETRAHYDROFURAN;SULFOLANE;C1CCOC1;C1CCS(=O)(=O)C1;-3.7
TRIETHYLPHOSPHATE;DODECANE;CCOP(=O)(OCC)OCC;CCCCCCCCCCCC;-6.21
DIHYDROGEN;CHLOROBENZENE;[HH];C1=CC=C(C=C1)Cl;1.65
2-PICOLINE;2-BUTANOL;Cc1ccccn1;CCC(C)O;-6.0
PENT-1-ENE;4-FORMYLMORPHOLINE;CCCC=C;C1COCCN1C=O;-1.84
TERT-BUTYL CHLORIDE;CARBON TETRACHLORIDE;CC(C)(C)Cl;C(Cl)(Cl)(Cl)Cl;-3.66
NITROETHANE;HEXADECANE;CC[N+](=O)[O-];CCCCCCCCCCCCCCCC;-3.23
1,2-DIBROMOETHANE;HEXADECANE;C(CBr)Br;CCCCCCCCCCCCCCCC;-5.46
ETHYLCYCLOHEXANE;TRIBUTYL PHOSPHATE;CCC1CCCCC1;CCCCOP(=O)(OCCCC)OCCCC;-4.71
CYCLOHEXANOL;DECAN-1-OL;C1CCC(CC1)O;CCCCCCCCCCO;-7.49
NONANE;PROPYLENE CARBONATE;CCCCCCCCC;CC1COC(=O)O1;-3.45
TERT-BUTYL CHLORIDE;P-XYLENE;CC(C)(C)Cl;CC1=CC=C(C=C1)C;-3.58
2,2-DIMETHYLBUTANE;PENTANOL;CCC(C)(C)C;CCCCCO;-2.93
3-methylbutan-1-ol;water;CC(C)CCO;O;-0.1604739404417058
2-acetyloxybenzoic acid;water;CC(=O)Oc1ccccc1C(=O)O;O;-1.5961710172510188
BENZYL CYANIDE;CHLOROFORM;C1=CC=C(C=C1)CC#N;C(Cl)(Cl)Cl;-8.12
SULFUR DIOXIDE;N,N-DIMETHYLACETAMIDE;O=S=O;CC(=O)N(C)C;-3.52
BENZENE;BUTANONE;C1=CC=CC=C1;CCC(=O)C;-4.49
DICHLOROMETHANE;1-METHYL-2-PIPERIDINONE;C(Cl)Cl;CN1CCCCC1=O;-4.45
ACETONE;2-PROPOXYETHANOL;CC(=O)C;CCCOCCO;-3.63
2,3,4-TRIMETHYLPENTANE;N-METHYLPYRROLIDONE;CC(C)C(C)C(C)C;CN1CCCC1=O;-3.59
2-METHYL-3-HEXANOL;CHLOROFORM;CCCC(C(C)C)O;C(Cl)(Cl)Cl;-7.03
MONOCHLOROETHANE;N,N-DIMETHYLACETAMIDE;CCCl;CC(=O)N(C)C;-2.93
BUTANONE;1-OCTANOL;CCC(=O)C;CCCCCCCCO;-3.78
PENTAN-2-ONE;N-METHYLFORMAMIDE;CCCC(=O)C;C/N=C/O;-4.69
PENTANE;NITROMETHANE;CCCCC;C[N+](=O)[O-];-1.81
PHENYLETHYL ALCOHOL;CHLOROFORM;C1=CC=C(C=C1)CCO;C(Cl)(Cl)Cl;-8.58
MOLECULAR NITROGEN;ETHYLENE GLYCOL;N#N;C(CO)O;2.47
CYCLOHEXANE;P-XYLENE;C1CCCCC1;CC1=CC=C(C=C1)C;-4.18
BROMOBENZENE;1,4-DIOXANE;c1ccc(cc1)Br;C1COCCO1;-6.45
ALLYL CHLORIDE;HEXADECANE;C=CCCl;CCCCCCCCCCCCCCCC;-2.88
PERFLUOROMETHANE;DODECANE;C(F)(F)(F)F;CCCCCCCCCCCC;0.98
2,5-DIMETHYLHEXANE;NONANE;CC(C)CCC(C)C;CCCCCCCCC;-4.79
1-IODOHEXANE;HEXADECANE;CCCCCCI;CCCCCCCCCCCCCCCC;-6.3
FLUOROBENZENE;METHOXYETHANOL;c1ccc(cc1)F;COCCO;-4.41
3-METHYLBUTAN-2-ONE;1-OCTANOL;CC(C)C(=O)C;CCCCCCCCO;-4.15
METHANOL;N-ETHYLFORMAMIDE;CO;CCNC=O;-4.52
ISOPRENE;N-BUTANOL;CC(=C)C=C;CCCCO;-2.89
DICHLOROETHANE;4-METHYLPENTAN-2-ONE;C(CCl)Cl;CC(C)CC(=O)C;-4.68
ISOHEXANE;OCTANE;CCCC(C)C;CCCCCCCC;-3.71
ISOHEXANE;P-XYLENE;CCCC(C)C;CC1=CC=C(C=C1)C;-3.62
OCTANE;FORMAMIDE;CCCCCCCC;C(=O)N;-1.27
2-nitroaniline;water;c1ccc(c(c1)N)[N+](=O)[O-];O;-0.9277395883742191
DIMETHYLAMINE;HEXANE;CNC;CCCCCC;-2.48
NITROMETHANE;ACETOPHENONE;C[N+](=O)[O-];CC(=O)c1ccccc1;-4.85
fluorobenzene;water;c1ccc(cc1)F;O;0.7810520410890393
3-MEPY;1-PROPANOL;CC1=CN=CC=C1;CCCO;-6.34
BUTANONE;M-XYLENE;CCC(=O)C;Cc1cccc(c1)C;-4.09
METHANE;ISOBUTANOL;C;CC(C)CO;0.4
PERFLUOROMETHANE;CARBON TETRACHLORIDE;C(F)(F)(F)F;C(Cl)(Cl)(Cl)Cl;0.82
MONOCHLOROETHANE;3-METHYLBUTAN-1-OL;CCCl;CC(C)CCO;-2.43
VALERALDEHYDE;OCTANE;CCCCC=O;CCCCCCCC;-3.97
PINACOLONE;OCTANE;CC(=O)C(C)(C)C;CCCCCCCC;-4.21
NITROMETHANE;PHENYLAMINE;C[N+](=O)[O-];c1ccc(cc1)N;-5.03
1,1,1,2-tetrachloroethane;water;C(C(Cl)(Cl)Cl)Cl;O;0.617195309496672
DECANE;UNDECANE;CCCCCCCCCC;CCCCCCCCCCC;-6.77
methyl methanesulfonate;water;COS(=O)(=O)C;O;-0.27751446300768245
CARBON MONOXIDE;N,N-DIMETHYLACETAMIDE;[C-]#[O+];CC(=O)N(C)C;1.35
ISOBUTYL ACETATE;1-OCTANOL;CC(C)COC(=O)C;CCCCCCCCO;-4.71
CYCLOHEXANE;TETRAETHYLENE GLYCOL DIMETHYL ETHER;C1CCCCC1;COCCOCCOCCOCCOC;-3.31
TRIETHYLAMINE;DICHLOROETHANE;CCN(CC)CC;C(CCl)Cl;-4.87
1,4-DIOXANE;N-METHYLPYRROLIDONE;C1COCCO1;CN1CCCC1=O;-4.99
METHYL SALICYLATE;CARBON TETRACHLORIDE;COC(=O)C1=CC=CC=C1O;C(Cl)(Cl)(Cl)Cl;-7.38
ETHANOL;DIISOPROPYL ETHER;CCO;CC(C)OC(C)C;-3.65
2-METHYLBUT-2-ENE;N,N-DIMETHYLACETAMIDE;CC=C(C)C;CC(=O)N(C)C;-2.58
HEX-1-YNE;HEXADECANE;CCCCC#C;CCCCCCCCCCCCCCCC;-3.42
HEPTANE;2-PROPOXYETHANOL;CCCCCCC;CCCOCCO;-3.77
SULFUR DIOXIDE;METHANOL;O=S=O;CO;-2.84
HYDROGEN SULFIDE;N-METHYLPYRROLIDONE;S;CN1CCCC1=O;-2.25
2-NITROCHLOROBENZENE;1,2-Dichlorethane;C1=CC=C(C(=C1)[N+](=O)[O-])Cl;C(CCl)Cl;-8.66
CARBON MONOXIDE;1-OCTANOL;[C-]#[O+];CCCCCCCCO;1.2
FLUOROBENZENE;2-ISOPROPOXYETHANOL;c1ccc(cc1)F;CC(C)OCCO;-4.36
DICHLOROMETHANE;EPSILON-CAPROLACTONE;C(Cl)Cl;C1CCC(=O)OCC1;-3.91
BUTANONE;1-HEXADECENE;CCC(=O)C;CCCCCCCCCCCCCCC=C;-3.13
2-bromo-2-methylpropane;water;CC(C)(C)Br;O;1.2075997233294875
BUTADIENE;ETHYL ACETATE;C=CC=C;CCOC(=O)C;-2.84
DIETHYL ETHER;PENTANOL;CCOCC;CCCCCO;-3.12
DIISOPROPYLAMINE;CHLOROFORM;CC(C)NC(C)C;C(Cl)(Cl)Cl;-5.42
ETHYL IODIDE;ISOPROPANOL;CCI;CC(C)O;-3.52
OCTANE;3-METHYLBUTAN-1-OL;CCCCCCCC;CC(C)CCO;-4.64
PENTANE;TRIETHYLAMINE;CCCCC;CCN(CC)CC;-3.28
methyl 2,2,2-trifluoroacetate;water;COC(=O)C(F)(F)F;O;0.7030250260450549
PROPANE;ETHYLBENZENE;CCC;CCC1=CC=CC=C1;-1.62
ETHANE;2-BUTANOL;CC;CCC(C)O;-0.61
NITROMETHANE;M-CRESOL;C[N+](=O)[O-];Cc1cccc(c1)O;-3.24
N-BUTYLAMINE;BROMOBENZENE;CCCCN;C1=CC=C(C=C1)Br;-4.15
ISOHEXANE;TETRAHYDROFURAN;CCCC(C)C;C1CCOC1;-3.68
PENTANE;FORMAMIDE;CCCCC;C(=O)N;-0.44
BENZENE;DIIODOMETHANE;C1=CC=CC=C1;C(I)I;-3.83
DELTA-VALEROLACTONE;CHLOROFORM;C1CCOC(=O)C1;C(Cl)(Cl)Cl;-8.73
(2E)-2-BUTENE;TOLUENE;C/C=C/C;CC1=CC=CC=C1;-2.55
OCTENE;EPSILON-CAPROLACTONE;CCCCCCC=C;C1CCC(=O)OCC1;-3.99
ETHYLBENZENE;ETHYLENE GLYCOL;CCC1=CC=CC=C1;C(CO)O;-3.4
TERT-AMYL METHYL ETHER;N-METHYLACETAMIDE;CCC(C)(C)OC;C/C(=N/C)/O;-3.75
OCTANE;N-METHYLFORMAMIDE;CCCCCCCC;C/N=C/O;-3.32
NITRIC OXIDE;CARBON TETRACHLORIDE;[N]=O;C(Cl)(Cl)(Cl)Cl;0.61
TOLUENE;ANISOLE;Cc1ccccc1;COc1ccccc1;-5.14
1,1,2-TRICHLORO-1,2,2-TRIFLUOROETHANE;CHLOROFORM;C(C(F)(Cl)Cl)(F)(F)Cl;C(Cl)(Cl)Cl;-3.47
TERT-BUTYL BROMIDE;TERT-BUTANOL;CC(C)(C)Br;CC(C)(C)O;-3.36
2,2-DIMETHYLPENTANE;1-HEXADECENE;CCCC(C)(C)C;CCCCCCCCCCCCCCC=C;-3.7
CYCLOHEXANE;METHYL ACETATE;C1CCCCC1;CC(=O)OC;-3.6
CYCLOHEXANE;2-ETHOXYETHANOL;C1CCCCC1;CCOCCO;-3.49
MOLECULAR OXYGEN;ACETIC ACID;O=O;CC(=O)O;0.97
BROMOETHANE;CHLOROFORM;CCBr;C(Cl)(Cl)Cl;-3.77
DIMETHYL ETHER;TERT-BUTANOL;COC;CC(C)(C)O;-2.25
ETHANOL;EPSILON-CAPROLACTONE;CCO;C1CCC(=O)OCC1;-4.28
N-BUTANOL;M-XYLENE;CCCCO;Cc1cccc(c1)C;-4.38
2-methoxyaniline;water;COc1ccccc1N;O;-0.6026270256909508
2,2,4-TRIMETHYLPENTANE;PHENYLAMINE;CC(C)CC(C)(C)C;c1ccc(cc1)N;-2.81
UNDECANE;PYRIDINE;CCCCCCCCCCC;c1ccncc1;-6.47
TETRAHYDROFURAN;ETHYL ACETATE;C1CCOC1;CCOC(=O)C;-4.11
ETHANOL;PHENYLAMINE;CCO;c1ccc(cc1)N;-4.3
BUTANONE;4-FORMYLMORPHOLINE;CCC(=O)C;C1COCCN1C=O;-4.12
1-PROPANOL;ETHYLBENZENE;CCCO;CCc1ccccc1;-3.68
DIHYDROGEN;2-BUTOXYETHANOL;[HH];CCCCOCCO;1.67
METHYL IODIDE;METHANOL;CI;CO;-3.21
BENZENE;N-METHYLACETAMIDE;C1=CC=CC=C1;CC(=O)NC;-3.87
DIMETHYL ETHER;P-XYLENE;COC;CC1=CC=C(C=C1)C;-2.03
CHLOROMETHANE;ACETONE;CCl;CC(=O)C;-2.52
O-XYLENE;5,8,11,14-TETRAOXAOCTADECANE;CC1=CC=CC=C1C;CCCCOCCOCCOCCOCCCC;-5.66
heptane;water;CCCCCCC;O;1.6835645150977923
PENTANE;4-METHYLPENTAN-2-ONE;CCCCC;CC(C)CC(=O)C;-2.86
HEPTYLAMINE;HEPTANE;CCCCCCCN;CCCCCCC;-6.17
HEXANE;EPSILON-CAPROLACTONE;CCCCCC;C1CCC(=O)OCC1;-2.62
PENTANE;P-XYLENE;CCCCC;Cc1ccc(cc1)C;-3.14
ISOPROPYL CHLORIDE;HEXADECANE;CC(C)Cl;CCCCCCCCCCCCCCCC;-2.69
1-METHOXYACETONE;METHYLCYCLOHEXANE;CC(=O)COC;CC1CCCCC1;-3.55
2-METHYL-2-PENTANOL;DECANE;CCCC(C)(C)O;CCCCCCCCCC;-4.54
1,1-DIFLUOROETHANE;P-XYLENE;CC(F)F;CC1=CC=C(C=C1)C;-1.62
4,4-DIMETHYL-2-PENTANOL;OCTANE;CC(CC(C)(C)C)O;CCCCCCCC;-5.41
2-METHYLBUTAN-1-OL;HEXADECANE;CCC(C)CO;CCCCCCCCCCCCCCCC;-4.11
NITROMETHANE;N,N-DIMETHYLACETAMIDE;C[N+](=O)[O-];CC(=O)N(C)C;-5.48
ETHANOL;DIBUTYL ETHER;CCO;CCCCOCCCC;-3.26
METHYLCYCLOPENTANE;PROPYLENE CARBONATE;CC1CCCC1;CC1COC(=O)O1;-2.41
1-PROPANOL;1-PROPANOL;CCCO;CCCO;-5.43
DIETHYL ETHER;N-BUTANOL;CCOCC;CCCCO;-3.1
N-BUTANOL;METHANOL;CCCCO;CO;-6.22
BUTANONE;2-Ethoxyethyl Ether;CCC(=O)C;CCOCCOCCOCC;-4.16
3-METHYLBUTAN-1-OL;ETHYLBENZENE;CC(C)CCO;CCc1ccccc1;-4.88
NONANE;TOLUENE;CCCCCCCCC;Cc1ccccc1;-5.93
BENZENE;SULFOLANE;C1=CC=CC=C1;C1CCS(=O)(=O)C1;-4.01
1,1-DIFLUOROETHANE;TETRAHYDROPYRAN;CC(F)F;C1CCOCC1;-1.98
2,4-NONANEDIONE;DODECANE;CCCCCC(=O)CC(=O)C;CCCCCCCCCCCC;-7.22
M-XYLENE;5,8,11,14-TETRAOXAOCTADECANE;CC1=CC(=CC=C1)C;CCCCOCCOCCOCCOCCCC;-5.51
DIISOPROPYL ETHER;TOLUENE;CC(C)OC(C)C;Cc1ccccc1;-3.98
ISOBUTANOL;ETHYLBENZENE;CC(C)CO;CCc1ccccc1;-3.77
3,4-dimethylphenol;water;Cc1ccc(cc1C)O;O;-0.7014612447466644
HEXANE;ANISOLE;CCCCCC;COc1ccccc1;-3.37
1,2-DICHLOROPROPANE;HEXADECANE;CC(CCl)Cl;CCCCCCCCCCCCCCCC;-3.89
METHYL ACETATE;2-ETHOXYETHANOL;CC(=O)OC;CCOCCO;-3.69
PROPIONITRILE;OCTANE;CCC#N;CCCCCCCC;-2.84
diethoxy-(4-nitrophenoxy)-sulfanylidene-lambda5-phosphane;water;CCOP(=S)(OCC)Oc1ccc(cc1)[N+](=O)[O-];O;-0.7638828567818519
O-XYLENE;METHOXYETHANOL;Cc1ccccc1C;COCCO;-5.26
TOLUENE;DIISOPROPYL ETHER;Cc1ccccc1;CC(C)OC(C)C;-4.87
1,2-bis(trifluoromethyl)benzene;water;c1ccc(c(c1)C(F)(F)F)C(F)(F)F;O;1.2674204348632088
BUTYL ACETATE;N,N-DIBUTYLFORMAMIDE;CCCCOC(=O)C;CCCCN(CCCC)C=O;-5.24
HEXANE;4-FORMYLMORPHOLINE;CCCCCC;C1COCCN1C=O;-2.03
CYCLOHEXANOL;1-OCTANOL;C1CCC(CC1)O;CCCCCCCCO;-7.07
HEPTANE;BENZYL ALCOHOL;CCCCCCC;c1ccc(cc1)CO;-3.23
bromomethylbenzene;water;c1ccc(cc1)CBr;O;0.3701097618573882
2-Methylpent-2-Ene;N-METHYLPYRROLIDONE;CCC=C(C)C;CN1CCCC1=O;-3.06
ETHANOL;OCTANE;CCO;CCCCCCCC;-2.18
bromomethane;water;CBr;O;0.7758502400861071
N-PROPYLBENZENE;METHANOL;CCCC1=CC=CC=C1;CO;-5.33
METHANOL;BENZONITRILE;CO;c1ccc(cc1)C#N;-3.38
DICHLOROETHANE;HEXADECANE;C(CCl)Cl;CCCCCCCCCCCCCCCC;-3.51
CYCLOHEXANOL;CHLOROFORM;C1CCC(CC1)O;C(Cl)(Cl)Cl;-7.0
SULFUR DIOXIDE;DIMETHYLFORMAMIDE;O=S=O;CN(C)C=O;-3.63
ISOPENTANE;N-ETHYLACETAMIDE;CCC(C)C;CCNC(=O)C;-2.22
DIPROPYLAMINE;1-OCTANOL;CCCNCCC;CCCCCCCCO;-4.9
WATER;OCTANE;O;CCCCCCCC;-0.68
PERFLUOROMETHANE;TERT-BUTANOL;C(F)(F)(F)F;CC(C)(C)O;0.8
PENT-1-ENE;P-XYLENE;CCCC=C;CC1=CC=C(C=C1)C;-3.11
CARBON MONOXIDE;ETHANOL;[C-]#[O+];CCO;0.95
SULFUR HEXAFLUORIDE;METHANOL;FS(F)(F)(F)(F)F;CO;0.29
ETHANOL;SULFOLANE;CCO;C1CCS(=O)(=O)C1;-4.06
2,2,4-TRIMETHYL-3-PENTENE;BUTANONE;CC(=CC(C)(C)C)C;CCC(=O)C;-4.39
1,7-OCTADIENE;2-BUTOXYETHANOL;C=CCCCCC=C;CCCCOCCO;-4.69
HEXANOL;O-XYLENE;CCCCCCO;Cc1ccccc1C;-5.91
ETHYLBENZENE;DECANE;CCc1ccccc1;CCCCCCCCCC;-5.23
METHYLCYCLOHEXANE;FORMAMIDE;CC1CCCCC1;C(=O)N;-1.42
DICHLOROETHANE;DICHLOROETHANE;C(CCl)Cl;C(CCl)Cl;-4.73
PENTANE;DICHLOROMETHANE;CCCCC;C(Cl)Cl;-3.06
DICHLOROETHANE;BUTANONE;C(CCl)Cl;CCC(=O)C;-4.79
CARBON MONOXIDE;METHANOL;[C-]#[O+];CO;0.89
3-AMINOPHENOL;CARBON TETRACHLORIDE;C1=CC(=CC(=C1)O)N;C(Cl)(Cl)(Cl)Cl;-8.55
2-METHYL-2-HEXANOL;OCTANE;CCCCC(C)(C)O;CCCCCCCC;-5.29
CARBON DIOXIDE;PYRIDINE;C(=O)=O;C1=CC=NC=C1;-0.76
1,1-DICHLOROETHANE;CHLOROFORM;CC(Cl)Cl;C(Cl)(Cl)Cl;-4.11
DICHLOROETHANE;P-XYLENE;C(CCl)Cl;Cc1ccc(cc1)C;-4.41
pyridine-3-carbaldehyde;water;c1cc(cnc1)C=O;O;-0.8575152748346331
3-METHYLBUTAN-1-OL;CHLOROBENZENE;CC(C)CCO;c1ccc(cc1)Cl;-5.13
CARBON MONOXIDE;DECAN-1-OL;[C-]#[O+];CCCCCCCCCCO;1.24
dimethyl sulfate;water;COS(=O)(=O)OC;O;-0.3373351745414037
ISOBUTENE;O-XYLENE;CC(=C)C;CC1=CC=CC=C1C;-2.31
3-NITROTOLUENE;CHLOROFORM;CC1=CC(=CC=C1)[N+](=O)[O-];C(Cl)(Cl)Cl;-8.16
3-METHYL-2-HEXANOL;CHLOROFORM;CCCC(C)C(C)O;C(Cl)(Cl)Cl;-7.1
TOLUENE;1-CHLOROBUTANE;Cc1ccccc1;CCCCCl;-5.15
BUTANONE;NITROMETHANE;CCC(=O)C;C[N+](=O)[O-];-4.77
HEPTANE;2-ETHOXYETHANOL;CCCCCCC;CCOCCO;-3.6
HEXANE;BENZONITRILE;CCCCCC;c1ccc(cc1)C#N;-3.11
ACETONE;DODECANE;CC(=O)C;CCCCCCCCCCCC;-2.47
ETHYLCYCLOHEXANE;NITROBENZENE;CCC1CCCCC1;C1=CC=C(C=C1)[N+](=O)[O-];-4.43
N-BUTANE;P-XYLENE;CCCC;CC1=CC=C(C=C1)C;-2.33
N-BUTANE;BENZONITRILE;CCCC;C1=CC=C(C=C1)C#N;-1.81
O-XYLENE;SULFOLANE;CC1=CC=CC=C1C;C1CCS(=O)(=O)C1;-5.1
2-CHLOROBUTANE;1-HEXADECENE;CCC(C)Cl;CCCCCCCCCCCCCCC=C;-3.46
CYCLOHEXANE;1,2-Dichlorethane;C1CCCCC1;C(CCl)Cl;-3.81
PROPYL ACETATE;OCTANE;CCCOC(=O)C;CCCCCCCC;-4.02
PROPIOPHENONE;1,2-Dichlorethane;CCC(=O)C1=CC=CC=C1;C(CCl)Cl;-8.74
RESORCINOL;HEPTANE;C1=CC(=CC(=C1)O)O;CCCCCCC;-5.84
CARBON MONOXIDE;UNDECANE;[C-]#[O+];CCCCCCCCCCC;1.02
1-bromohexane;water;CCCCCCBr;O;1.0359402902327217
LEUCOLINE;2,2,4-TRIMETHYLPENTANE;C1=CC=C2C(=C1)C=CC=N2;CC(C)CC(C)(C)C;-7.14
METHYL ACETATE;HEXANE;CC(=O)OC;CCCCCC;-2.93
(E)-oct-2-enal;water;CCCCC/C=C/C=O;O;0.0970152092034427
ISOBUTENE;N-METHYLPYRROLIDONE;CC(=C)C;CN1CCCC1=O;-1.8
HEXANE;DECANE;CCCCCC;CCCCCCCCCC;-3.81
FLUROXENE;HEXADECANE;C=COCC(F)(F)F;CCCCCCCCCCCCCCCC;-1.91
ETHYL FORMATE;BUTANONE;CCOC=O;CCC(=O)C;-3.71
OCTANE;NONANE;CCCCCCCC;CCCCCCCCC;-5.21
ETHYL ACETATE;ETHYL ACETATE;CCOC(=O)C;CCOC(=O)C;-4.5
1-NITROBUTANE;1,2-Dichlorethane;CCCC[N+](=O)[O-];C(CCl)Cl;-6.66
ISOBUTANE;CHLOROBENZENE;CC(C)C;C1=CC=C(C=C1)Cl;-2.25
SULFUR DIOXIDE;TETRAETHYLENE GLYCOL DIMETHYL ETHER;O=S=O;COCCOCCOCCOCCOC;-3.77
PHENYLAMINE;DICHLOROETHANE;c1ccc(cc1)N;C(CCl)Cl;-7.84
MOLECULAR NITROGEN;DIETHYL ETHER;N#N;CCOCC;0.75
UNDECANE;2-BUTOXYETHANOL;CCCCCCCCCCC;CCCCOCCO;-6.17
2-Methylpent-2-Ene;PHENYLAMINE;CCC=C(C)C;C1=CC=C(C=C1)N;-2.79
TETRAHYDROFURAN;N-ETHYLFORMAMIDE;C1CCOC1;CCNC=O;-3.93
Cis-1,2-Dimethylcyclohexane;TRIBUTYL PHOSPHATE;C[C@@H]1CCCC[C@@H]1C;CCCCOP(=O)(OCCCC)OCCCC;-4.67
CARBON MONOXIDE;CYCLOOCTANE;[C-]#[O+];C1CCCCCCC1;1.11
N-METHYLACETAMIDE;N-METHYLACETAMIDE;C/C(=N/C)/O;C/C(=N/C)/O;-8.61
SULFUR HEXAFLUORIDE;2-BUTANOL;FS(F)(F)(F)(F)F;CCC(C)O;0.26
TOLUENE;METHOXYETHANOL;Cc1ccccc1;COCCO;-4.59
ETHYLBENZENE;4-FORMYLMORPHOLINE;CCc1ccccc1;C1COCCN1C=O;-5.01
METHANOL;1-PROPANOL;CO;CCCO;-4.3
PENTANE;PHENYLAMINE;CCCCC;c1ccc(cc1)N;-1.81
CARBON DISULFIDE;DIMETHYLFORMAMIDE;C(=S)=S;CN(C)C=O;-3.0
METHYLCYCLOHEXANE;ACETONE;CC1CCCCC1;CC(=O)C;-3.93
3,3-dimethylbutan-2-one;water;CC(=O)C(C)(C)C;O;0.18024402525035946
pentan-1-ol;water;CCCCCO;O;-0.19948744796369808
1,7-OCTADIENE;2-ETHOXYETHANOL;C=CCCCCC=C;CCOCCO;-4.37
CARBON TETRACHLORIDE;SULFOLANE;C(Cl)(Cl)(Cl)Cl;C1CCS(=O)(=O)C1;-3.5
PINACOLONE;DECANE;CC(=O)C(C)(C)C;CCCCCCCCCC;-4.15
TERT-AMYL ALCOHOL;OCTANE;CCC(C)(C)O;CCCCCCCC;-3.99
ETHYLCYCLOHEXANE;CARBON DISULFIDE;CCC1CCCCC1;C(=S)=S;-5.65
UNDECANE;METHOXYETHANOL;CCCCCCCCCCC;COCCO;-5.16
MONOCHLOROETHANE;CHLOROBENZENE;CCCl;C1=CC=C(C=C1)Cl;-2.96
CHLOROBENZENE;DIMETHYLFORMAMIDE;c1ccc(cc1)Cl;CN(C)C=O;-5.66
N-BUTANOL;1-OCTANOL;CCCCO;CCCCCCCCO;-5.72
BUTANONE;DIBUTYL ETHER;CCC(=O)C;CCCCOCCCC;-3.72
AMMONIA;ISOBUTANOL;N;CC(C)CO;-2.54
iodobenzene;water;c1ccc(cc1)I;O;0.5365673939512217
CYCLOHEXENE;ETHYLENE GLYCOL;C1CCC=CC1;C(CO)O;-1.9
PENTANE;1,5-DIMETHYL-2-PYRROLIDINONE;CCCCC;CC1CCC(=O)N1C;-2.25
TRIETHYLAMINE;PENTANOL;CCN(CC)CC;CCCCCO;-4.97
DICHLOROMETHANE;DIIODOMETHANE;C(Cl)Cl;C(I)I;-2.8
2,4-DIMETHYLPENTANE;DECANE;CC(C)CC(C)C;CCCCCCCCCC;-4.05
METHYL TERT-BUTYL ETHER;1-METHYL-2-PIPERIDINONE;CC(C)(C)OC;CN1CCCCC1=O;-3.22
METHYL PROPANOATE;TOLUENE;CCC(=O)OC;CC1=CC=CC=C1;-4.62
PENT-1-ENE;BUTANONE;CCCC=C;CCC(=O)C;-2.88
ETHYLENE;N-METHYLPYRROLIDONE;C=C;CN1CCCC1=O;-0.4
PYRIDINE;PYRIDINE;c1ccncc1;c1ccncc1;-5.52
BUTANONE;OCTANE;CCC(=O)C;CCCCCCCC;-3.23
HEPTANE;ACETONE;CCCCCCC;CC(=O)C;-3.83
METHYL FORMATE;2-ETHOXYETHANOL;COC=O;CCOCCO;-3.08
BUTADIENE;1-PROPANOL;C=CC=C;CCCO;-2.16
ETHANOL;4-FORMYLMORPHOLINE;CCO;C1COCCN1C=O;-4.49
PENT-1-ENE;N-BUTANOL;CCCC=C;CCCCO;-2.65
NONANE;ACETOPHENONE;CCCCCCCCC;CC(=O)c1ccccc1;-4.88
BENZYL CHLORIDE;1-PROPANOL;C1=CC=C(C=C1)CCl;CCCO;-6.02
1-BUTENE;ISOPROPANOL;CCC=C;CC(C)O;-1.98
MOLECULAR OXYGEN;2-HEXANONE;O=O;CCCCC(=O)C;0.86
octan-1-ol;water;CCCCCCCCO;O;-0.07464422389332291
BENZALDEHYDE;CHLOROFORM;C1=CC=C(C=C1)C=O;C(Cl)(Cl)Cl;-7.09
CYCLOHEXENE;FORMAMIDE;C1CCC=CC1;C(=O)N;-1.87
DIISOPROPYL ETHER;1,5-DIMETHYL-2-PYRROLIDINONE;CC(C)OC(C)C;CC1CCC(=O)N1C;-3.26
