Solute;Solvent;SoluteSMILES;SolventSMILES;DeltaGsolv
METHYL TERT-BUTYL ETHER;TERT-BUTANOL;CC(C)(C)OC;CC(C)(C)O;-3.81
ACETONITRILE;ETHYL ACETATE;CC#N;CCOC(=O)C;-4.19
PROPYL ACETATE;OCTANE;CCCOC(=O)C;CCCCCCCC;-4.02
2,4-DIMETHYLPENTANE;METHANOL;CC(C)CC(C)C;CO;-2.98
1,2,3,4,6,7,8,9-octachlorodibenzo-p-dioxin;water;c12c(c(c(c(c1Cl)Cl)Cl)Cl)Oc3c(c(c(c(c3Cl)Cl)Cl)Cl)O2;O;-0.18908384595783348
BUTANONE;N-METHYLPYRROLIDONE;CCC(=O)C;CN1CCCC1=O;-4.43
DECANE;2-ETHOXYETHANOL;CCCCCCCCCC;CCOCCO;-5.2
CUMENE;ETHYLENE GLYCOL;CC(C)C1=CC=CC=C1;C(CO)O;-3.53
N-BUTANOL;TETRADECANE;CCCCO;CCCCCCCCCCCCCC;-3.36
ETHANOL;4-FORMYLMORPHOLINE;CCO;C1COCCN1C=O;-4.49
M-XYLENE;FORMAMIDE;Cc1cccc(c1)C;C(=O)N;-3.29
3,3-dimethylbutan-2-one;water;CC(=O)C(C)(C)C;O;0.18024402525035946
ETHYL ACETATE;N,N-DIBUTYLFORMAMIDE;CCOC(=O)C;CCCCN(CCCC)C=O;-3.96
1-OCTANOL;2,2,4-TRIMETHYLPENTANE;CCCCCCCCO;CC(C)CC(C)(C)C;-6.52
1-phenylethanone;water;CC(=O)c1ccccc1;O;-0.20208834846516416
PROPYLAMINE;CHLOROBENZENE;CCCN;C1=CC=C(C=C1)Cl;-3.59
CYCLOHEXANE;TETRAETHYLENE GLYCOL DIMETHYL ETHER;C1CCCCC1;COCCOCCOCCOCCOC;-3.31
SULFUR HEXAFLUORIDE;NONANE;FS(F)(F)(F)(F)F;CCCCCCCCC;-0.14
BUTYL ACETATE;BUTYL ACETATE;CCCCOC(=O)C;CCCCOC(=O)C;-5.58
METHANE;N-METHYLPYRROLIDONE;C;CN1CCCC1=O;0.82
PERFLUOROMETHANE;METHANOL;C(F)(F)(F)F;CO;1.0
ISOBUTYRALDEHYDE;N-METHYLPYRROLIDONE;CC(C)C=O;CN1CCCC1=O;-3.79
CHLOROBENZENE;PYRIDINE;c1ccc(cc1)Cl;c1ccncc1;-5.82
ETHYLCYCLOHEXANE;ETHANOL;CCC1CCCCC1;CCO;-4.46
N-BUTANE;HEXANE;CCCC;CCCCCC;-2.55
2-HEXANONE;HEXADECANE;CCCCC(=O)C;CCCCCCCCCCCCCCCC;-4.45
PENTYL ACETATE;BROMOBENZENE;CCCCCOC(=O)C;c1ccc(cc1)Br;-6.41
2-HEXANONE;DECANE;CCCCC(=O)C;CCCCCCCCCC;-4.61
(2E)-2-BUTENE;ISOPROPANOL;C/C=C/C;CC(C)O;-2.11
METHYL VALERATE;DECANE;CCCCC(=O)OC;CCCCCCCCCC;-4.75
TOLUENE;N,N-DIMETHYLACETAMIDE;Cc1ccccc1;CC(=O)N(C)C;-4.98
1,2-diethoxyethane;water;CCOCCOCC;O;0.06840530368731511
2,2,4-trimethylpentane;water;CC(C)CC(C)(C)C;O;1.7407843261300475
OCTANE;2-PICOLINE;CCCCCCCC;Cc1ccccn1;-4.82
2-hydroxyethyl nitrate;water;C(CO[N+](=O)[O-])O;O;-1.138412528992977
ETHYLBENZENE;2-ISOPROPOXYETHANOL;CCc1ccccc1;CC(C)OCCO;-5.18
ISOPROPANOL;P-XYLENE;CC(C)O;Cc1ccc(cc1)C;-3.39
PENTANE;5,8,11,14-TETRAOXAOCTADECANE;CCCCC;CCCCOCCOCCOCCOCCCC;-2.7
NITROMETHANE;2-PICOLINE;C[N+](=O)[O-];Cc1ccccn1;-4.88
HYDROGEN SULFIDE;4-FORMYLMORPHOLINE;S;C1COCCN1C=O;-1.81
P-XYLENE;DIETHYLENE GLYCOL DIBUTYL ETHER;CC1=CC=C(C=C1)C;CCCCOCCOCCOCCCC;-5.53
N-propan-2-ylpropan-2-amine;water;CC(C)NC(C)C;O;0.15163411973423177
1-CHLOROBUTANE;1-METHOXYBUTANE;CCCCCl;CCCCOC;-4.37
FLUOROETHANE;N-METHYLPYRROLIDONE;CCF;CN1CCCC1=O;-1.86
METHANOL;3-METHYLBUTAN-1-OL;CO;CC(C)CCO;-4.19
1,4-DIOXANE;2-PROPOXYETHANOL;C1COCCO1;CCCOCCO;-4.7
(1S,2R,8S,9R)-1,9,10,11,12,12-hexachloro-4,6-dioxa-5lambda4-thiatricyclo[7.2.1.02,8]dodec-10-ene 5-oxide;water;C1[C@@H]2[C@H](COS(=O)O1)[C@@]3(C(=C([C@]2(C3(Cl)Cl)Cl)Cl)Cl)Cl;O;-0.11105683091384912
METHANE;CYCLOOCTANE;C;C1CCCCCCC1;0.41
hexanal;water;CCCCCC=O;O;0.25827104029434383
BUTYL ACETATE;SULFOLANE;CCCCOC(=O)C;C1CCS(=O)(=O)C1;-4.82
P-XYLENE;TETRAETHYLENE GLYCOL DIMETHYL ETHER;CC1=CC=C(C=C1)C;COCCOCCOCCOCCOC;-5.24
HEXENE;M-XYLENE;CCCCC=C;CC1=CC(=CC=C1)C;-3.74
ALLYL ALCOHOL;N-METHYLACETAMIDE;C=CCO;C/C(=N/C)/O;-5.87
PENTANOL;HEXADECANE;CCCCCO;CCCCCCCCCCCCCCCC;-4.24
CYCLOHEXANOL;2,2,4-TRIMETHYLPENTANE;C1CCC(CC1)O;CC(C)CC(C)(C)C;-5.02
dibromomethane;water;C(Br)Br;O;0.47934758291896634
ISOBUTENE;DIMETHYLFORMAMIDE;CC(=C)C;CN(C)C=O;-1.98
ALLYL ALCOHOL;TETRAETHYLENE GLYCOL DIMETHYL ETHER;C=CCO;COCCOCCOCCOCCOC;-5.0
OCTENE;ETHYLENE GLYCOL;CCCCCCC=C;C(CO)O;-1.81
1,2-xylene;water;Cc1ccccc1C;O;0.755043036074378
M-XYLENE;DIETHYLENE GLYCOL DIBUTYL ETHER;CC1=CC(=CC=C1)C;CCCCOCCOCCOCCCC;-5.56
2-OCTANONE;PYRIDINE;CCCCCCC(=O)C;C1=CC=NC=C1;-7.12
TOLUENE;TETRAHYDROFURAN;Cc1ccccc1;C1CCOC1;-5.44
METHANE;1-OCTANOL;C;CCCCCCCCO;0.52
1-CHLOROBUTANE;1-CHLOROBUTANE;CCCCCl;CCCCCl;-4.42
3,3-DIMETHYLPENTANE;1-HEXADECENE;CCC(C)(C)CC;CCCCCCCCCCCCCCC=C;-3.88
HEPTANE;PROPYLENE CARBONATE;CCCCCCC;CC1COC(=O)O1;-2.56
FLUOROFORM;N-METHYLPYRROLIDONE;C(F)(F)F;CN1CCCC1=O;-1.35
OCTANE;TRIBUTYL PHOSPHATE;CCCCCCCC;CCCCOP(=O)(OCCCC)OCCCC;-4.49
1,1,1,2-TETRAFLUORO-2-CHLOROETHANE;DIMETHYLFORMAMIDE;C(C(F)(F)F)(F)Cl;CN(C)C=O;-2.44
BUTYRALDEHYDE;PENTANOL;CCCC=O;CCCCCO;-3.7
TRIMETHYLAMINE;TOLUENE;CN(C)C;CC1=CC=CC=C1;-2.71
OCTANE;2-ETHOXYETHANOL;CCCCCCCC;CCOCCO;-4.16
ETHANOL;PYRIDINE;CCO;c1ccncc1;-5.02
3-METHYL-3-HEXANOL;DECANE;CCCC(C)(CC)O;CCCCCCCCCC;-5.34
PYRIDINE;2-BUTANOL;c1ccncc1;CCC(C)O;-5.63
1-BUTENE;2-PENTANOL;CCC=C;CCCC(C)O;-2.01
MOLECULAR OXYGEN;OCTANE;O=O;CCCCCCCC;0.7
O-XYLENE;FORMAMIDE;Cc1ccccc1C;C(=O)N;-3.55
CHLOROFORM;5,8,11,14-TETRAOXAOCTADECANE;C(Cl)(Cl)Cl;CCCCOCCOCCOCCOCCCC;-4.58
ALLYL CHLORIDE;HEXADECANE;C=CCCl;CCCCCCCCCCCCCCCC;-2.88
ETHANOL;M-XYLENE;CCO;Cc1cccc(c1)C;-3.0
PROPANE;ETHANOL;CCC;CCO;-1.24
METHYLCYCLOHEXANE;HEPTANE;CC1CCCCC1;CCCCCCC;-4.79
NAPHTHALENE;HEXADECANE;C1=CC=C2C=CC=CC2=C1;CCCCCCCCCCCCCCCC;-7.29
HALOTHANE;1,4-DIOXANE;C(C(F)(F)F)(Cl)Br;C1COCCO1;-4.41
NONANE;N-METHYLPYRROLIDONE;CCCCCCCCC;CN1CCCC1=O;-4.28
OCTANE;ETHYL ACETATE;CCCCCCCC;CCOC(=O)C;-4.71
ETHYL ACETATE;BUTANONE;CCOC(=O)C;CCC(=O)C;-4.49
2-N-tert-butyl-4-N-ethyl-6-methylsulfanyl-1,3,5-triazine-2,4-diamine;water;CCNc1nc(nc(n1)SC)NC(C)(C)C;O;-0.7482774537730549
BROMOBENZENE;HEPTANE;c1ccc(cc1)Br;CCCCCCC;-5.72
DECANE;N-METHYLPYRROLIDONE;CCCCCCCCCC;CN1CCCC1=O;-4.92
ETHYL ACETATE;1-HEXADECENE;CCOC(=O)C;CCCCCCCCCCCCCCC=C;-3.23
VALERALDEHYDE;HEXADECANE;CCCCC=O;CCCCCCCCCCCCCCCC;-3.78
METHYLCYCLOHEXANE;TETRAHYDROFURAN;CC1CCCCC1;C1CCOC1;-4.67
propyl propanoate;water;CCCOC(=O)CC;O;0.35450435884859127
HEXENE;1-HEXADECENE;CCCCC=C;CCCCCCCCCCCCCCC=C;-3.48
METHYL IODIDE;OCTANE;CI;CCCCCCCC;-2.99
ETHYLBENZENE;CHLOROBENZENE;CCc1ccccc1;c1ccc(cc1)Cl;-5.84
ISOHEXANE;DECANE;CCCC(C)C;CCCCCCCCCC;-3.62
OCTANE;PENTANE;CCCCCCCC;CCCCC;-5.42
DIMETHYL CARBONATE;1-PROPANOL;COC(=O)OC;CCCO;-3.72
O-XYLENE;PENTANOL;Cc1ccccc1C;CCCCCO;-5.18
anisole;water;COc1ccccc1;O;0.35190345834712505
TERT-AMYL METHYL ETHER;DIMETHYLFORMAMIDE;CCC(C)(C)OC;CN(C)C=O;-3.78
TRIETHYLAMINE;TETRAHYDROFURAN;CCN(CC)CC;C1CCOC1;-4.6
PENT-1-ENE;PYRIDINE;CCCC=C;C1=CC=NC=C1;-2.7
N-BUTANE;3-METHYLBUTAN-1-OL;CCCC;CC(C)CCO;-2.02
2-NITROPROPANE;HEXADECANE;CC(C)[N+](=O)[O-];CCCCCCCCCCCCCCCC;-3.48
DIISOPROPYL ETHER;DECAN-1-OL;CC(C)OC(C)C;CCCCCCCCCCO;-3.43
HEPTANE;4-METHYLPENTAN-2-ONE;CCCCCCC;CC(C)CC(=O)C;-4.36
ANISOLE;HEXADECANE;COc1ccccc1;CCCCCCCCCCCCCCCC;-5.36
2-BROMOPHENOL;CHLOROFORM;C1=CC=C(C(=C1)O)Br;C(Cl)(Cl)Cl;-7.33
OCTANE;DIMETHYLFORMAMIDE;CCCCCCCC;CN(C)C=O;-3.74
DIMETHYLAMINE;1-OCTANOL;CNC;CCCCCCCCO;-2.73
PROPANE;TERT-BUTANOL;CCC;CC(C)(C)O;-1.39
hex-1-yne;water;CCCCC#C;O;1.0645501957488492
TOLUENE;1-METHYL-2-PIPERIDINONE;CC1=CC=CC=C1;CN1CCCCC1=O;-5.02
1,1-DIFLUOROETHANE;O-XYLENE;CC(F)F;CC1=CC=CC=C1C;-1.62
HEPTANE;TETRAETHYLENE GLYCOL DIMETHYL ETHER;CCCCCCC;COCCOCCOCCOCCOC;-3.43
METHYLCYCLOHEXANE;BUTANONE;CC1CCCCC1;CCC(=O)C;-4.12
HEXAFLUOROISOPROPANOL;HEXADECANE;C(C(F)(F)F)(C(F)(F)F)O;CCCCCCCCCCCCCCCC;-1.9
OCTANE;IODOBENZENE;CCCCCCCC;c1ccc(cc1)I;-4.76
1-BUTENE;SULFOLANE;CCC=C;C1CCS(=O)(=O)C1;-1.23
ISOPRENE;BENZONITRILE;CC(=C)C=C;C1=CC=C(C=C1)C#N;-3.0
TRIMETHYLAMINE;CHLOROFORM;CN(C)C;C(Cl)(Cl)Cl;-3.9
METHYLCYCLOHEXANE;N,N-DIMETHYLACETAMIDE;CC1CCCCC1;CC(=O)N(C)C;-3.68
TOLUENE;DICHLOROMETHANE;Cc1ccccc1;C(Cl)Cl;-5.49
1,1,2-TRICHLORO-1,2,2-TRIFLUOROETHANE;CARBON TETRACHLORIDE;C(C(F)(Cl)Cl)(F)(F)Cl;C(Cl)(Cl)(Cl)Cl;-3.27
N-BUTANE;CHLOROBENZENE;CCCC;C1=CC=C(C=C1)Cl;-2.32
1-CHLOROBUTANE;DECAN-1-OL;CCCCCl;CCCCCCCCCCO;-3.67
ETHANE;ISOPROPANOL;CC;CC(C)O;-0.65
PROPYL ACETATE;1-METHYL-2-PIPERIDINONE;CCCOC(=O)C;CN1CCCCC1=O;-4.72
3-METHYLBUTAN-1-OL;OCTANE;CC(C)CCO;CCCCCCCC;-3.98
ETHYLCYCLOHEXANE;N-METHYLFORMAMIDE;CCC1CCCCC1;CNC=O;-3.72
(2Z)-2-BUTENE;3-METHYLBUTAN-1-OL;C/C=C\C;CC(C)CCO;-2.21
PENTANE;ETHANOL;CCCCC;CCO;-2.43
PENTANE;PHENYLAMINE;CCCCC;c1ccc(cc1)N;-1.81
TERT-BUTYL CHLORIDE;2-BUTOXYETHANOL;CC(C)(C)Cl;CCCCOCCO;-3.3
1-CHLOROPENTANE;TRIBUTYL PHOSPHATE;CCCCCCl;CCCCOP(=O)(OCCCC)OCCCC;-4.69
DIHYDROGEN;N-METHYLPYRROLIDONE;[HH];CN1CCCC1=O;1.98
1,1-DIFLUOROETHANE;PENTANOL;CC(F)F;CCCCCO;-1.28
NITROMETHANE;ETHYL ACETATE;C[N+](=O)[O-];CCOC(=O)C;-4.92
ISOPROPANOL;DIIODOMETHANE;CC(C)O;C(I)I;-2.96
PENTYL ACETATE;CHLOROFORM;CCCCCOC(=O)C;C(Cl)(Cl)Cl;-7.42
OCTADECANE;BUTYL ACETATE;CCCCCCCCCCCCCCCCCC;CCCCOC(=O)C;-11.94
N-BUTANE;TERT-AMYL ALCOHOL;CCCC;CCC(C)(C)O;-2.16
TETRAHYDROFURAN;BROMOBENZENE;C1CCOC1;c1ccc(cc1)Br;-3.96
BUTANOIC ACID;HEXADECANE;CCCC(=O)O;CCCCCCCCCCCCCCCC;-3.86
1-methyl-2-nitrobenzene;water;Cc1ccccc1[N+](=O)[O-];O;0.05800170168145052
CYCLOHEXANE;PENTANE;C1CCCCC1;CCCCC;-4.23
DIISOPROPYL ETHER;N-BUTANOL;CC(C)OC(C)C;CCCCO;-3.75
[(2S)-1-nitrooxypropan-2-yl] nitrate;water;C[C@@H](CO[N+](=O)[O-])O[N+](=O)[O-];O;-0.29832166701941165
BUTANONE;BENZYL ALCOHOL;CCC(=O)C;c1ccc(cc1)CO;-4.65
1,2-dibromoethane;water;C(CBr)Br;O;0.38311426436471885
ethyl formate;water;CCOC=O;O;0.3232935528309975
2,5-DIMETHYLHEXANE;TOLUENE;CC(C)CCC(C)C;CC1=CC=CC=C1;-4.74
BENZENE;DIETHYLENE GLYCOL DIBUTYL ETHER;C1=CC=CC=C1;CCCCOCCOCCOCCCC;-4.2
1,1-DIFLUOROETHANE;2-METHYLBUTAN-1-OL;CC(F)F;CCC(C)CO;-1.23
ETHYL IODIDE;HEXANE;CCI;CCCCCC;-3.7
METHANE;TETRAETHYLENE GLYCOL DIMETHYL ETHER;C;COCCOCCOCCOCCOC;0.83
DICHLOROETHANE;OCTANE;C(CCl)Cl;CCCCCCCC;-3.7
PYRIDINE;SULFOLANE;C1=CC=NC=C1;C1CCS(=O)(=O)C1;-5.23
BENZENE;N-METHYLACETAMIDE;C1=CC=CC=C1;CC(=O)NC;-3.87
ETHYLENE;HEXADECANE;C=C;CCCCCCCCCCCCCCCC;-0.39
MOLECULAR IODINE;2,2,4-TRIMETHYLPENTANE;II;CC(C)CC(C)(C)C;-4.5
2,5-DIMETHYLHEXANE;ISOPROPANOL;CC(C)CCC(C)C;CC(C)O;-3.92
(2Z)-2-BUTENAL;N-METHYLPYRROLIDONE;C/C=C\C=O;CN1CCCC1=O;-4.99
ETHYLCYCLOHEXANE;HEXANE;CCC1CCCCC1;CCCCCC;-5.42
ISOBUTENE;CARBON TETRACHLORIDE;CC(=C)C;C(Cl)(Cl)(Cl)Cl;-2.71
methyl 4-hydroxybenzoate;water;COC(=O)c1ccc(cc1)O;O;-1.4843322956879745
NITROUS OXIDE;ACETIC ACID;[N-]=[N+]=O;CC(=O)O;-0.9
1-BROMOPROPANE;CARBON TETRACHLORIDE;CCCBr;C(Cl)(Cl)(Cl)Cl;-4.17
1,1,1-TRICHLOROETHANE;4-METHYLPENTAN-2-ONE;CC(Cl)(Cl)Cl;CC(C)CC(=O)C;-4.28
CARBON DIOXIDE;4-FORMYLMORPHOLINE;C(=O)=O;C1COCCN1C=O;-0.75
2-ETHOXYETHANOL;CHLOROFORM;CCOCCO;C(Cl)(Cl)Cl;-6.26
CYCLOHEXANE;CHLOROFORM;C1CCCCC1;C(Cl)(Cl)Cl;-4.45
METHYLAMINE;CARBON TETRACHLORIDE;CN;C(Cl)(Cl)(Cl)Cl;-2.52
1-methylpiperazine;water;CN1CCNCC1;O;-1.0317756084328649
PERFLUOROMETHANE;ISOBUTANOL;C(F)(F)(F)F;CC(C)CO;1.0
ETHYLENE;PENTANOL;C=C;CCCCCO;-0.48
O-XYLENE;1,2-PROPANEDIOL;Cc1ccccc1C;CC(CO)O;-4.23
BUTYL ACETATE;CARBON TETRACHLORIDE;CCCCOC(=O)C;C(Cl)(Cl)(Cl)Cl;-5.69
NITRIC OXIDE;METHANOL;[N]=O;CO;0.62
2-BUTANOL;HEXADECANE;CCC(C)O;CCCCCCCCCCCCCCCC;-3.19
METHYL ACETATE;N,N-DIMETHYLACETAMIDE;CC(=O)OC;CC(=O)N(C)C;-3.77
1-CHLOROBUTANE;HEXADECANE;CCCCCl;CCCCCCCCCCCCCCCC;-3.71
METHYLCYCLOHEXANE;1,4-DIOXANE;CC1CCCCC1;C1COCCO1;-4.09
CARBON MONOXIDE;PENTANE;[C-]#[O+];CCCCC;0.55
2,5-DIMETHYLHEXANE;DIMETHYLFORMAMIDE;CC(C)CCC(C)C;CN(C)C=O;-3.34
HEPT-1-ENE;1,5-DIMETHYL-2-PYRROLIDINONE;CCCCCC=C;CC1CCC(=O)N1C;-3.72
DIBROMOMETHANE;HEXADECANE;C(Br)Br;CCCCCCCCCCCCCCCC;-3.89
SULFUR HEXAFLUORIDE;BENZONITRILE;FS(F)(F)(F)(F)F;C1=CC=C(C=C1)C#N;0.71
TERT-AMYL METHYL ETHER;N-METHYLACETAMIDE;CCC(C)(C)OC;C/C(=N/C)/O;-3.75
N-BUTYLAMINE;CHLOROFORM;CCCCN;C(Cl)(Cl)Cl;-5.27
SULFUR HEXAFLUORIDE;UNDECANE;FS(F)(F)(F)(F)F;CCCCCCCCCCC;0.01
2,2,4-TRIMETHYLPENTANE;TETRAHYDROFURAN;CC(C)CC(C)(C)C;C1CCOC1;-4.65
DECANE;HEXANE;CCCCCCCCCC;CCCCCC;-6.85
DIETHYL ETHER;BROMOBENZENE;CCOCC;c1ccc(cc1)Br;-3.83
NITROMETHANE;2,2,4-TRIMETHYLPENTANE;C[N+](=O)[O-];CC(C)CC(C)(C)C;-2.69
NONANE;DIMETHYL SULFOXIDE;CCCCCCCCC;CS(=O)C;-3.22
PROPIONITRILE;TRIBUTYL PHOSPHATE;CCC#N;CCCCOP(=O)(OCCCC)OCCCC;-4.39
ISOBUTENE;TERT-BUTANOL;CC(=C)C;CC(C)(C)O;-2.03
2-ETHYLPHENOL;CHLOROFORM;CCC1=CC=CC=C1O;C(Cl)(Cl)Cl;-8.39
N-PROPYLBENZENE;HEXANE;CCCC1=CC=CC=C1;CCCCCC;-5.55
CARBON MONOXIDE;ETHANOL;[C-]#[O+];CCO;0.95
ETHYL TRIFLUOROACETATE;CHLOROFORM;CCOC(=O)C(F)(F)F;C(Cl)(Cl)Cl;-4.15
TERT-BUTYL CHLORIDE;ACETONE;CC(C)(C)Cl;CC(=O)C;-3.47
PROPYL ACETATE;N-METHYLACETAMIDE;CCCOC(=O)C;C/C(=N/C)/O;-4.54
HEPTANE;ETHYL ACETATE;CCCCCCC;CCOC(=O)C;-4.07
2-propan-2-ylsulfanylpropane;water;CC(C)SC(C)C;O;0.6744151205289274
2-methylpropan-2-ol;water;CC(C)(C)O;O;-0.17347844294903647
PENT-1-ENE;METHYL ACETATE;CCCC=C;CC(=O)OC;-2.88
HEPTYLAMINE;HEPTANE;CCCCCCCN;CCCCCCC;-6.17
PROPENE;N-METHYLPYRROLIDONE;CC=C;CN1CCCC1=O;-1.24
ETHANOL;DIMETHYL SULFOXIDE;CCO;CS(=O)C;-5.34
N-BUTANOL;P-XYLENE;CCCCO;Cc1ccc(cc1)C;-4.49
ETHYLCYCLOHEXANE;N-METHYLPYRROLIDONE;CCC1CCCCC1;CN1CCCC1=O;-4.19
TOLUENE;1-PROPANOL;Cc1ccccc1;CCCO;-4.52
SULFUR HEXAFLUORIDE;TOLUENE;FS(F)(F)(F)(F)F;CC1=CC=CC=C1;0.15
4-METHYLPENTAN-2-OL;DECANE;CC(C)CC(C)O;CCCCCCCCCC;-4.56
CYCLOHEXENE;CARBON TETRACHLORIDE;C1CCC=CC1;C(Cl)(Cl)(Cl)Cl;-4.58
NITROETHANE;OCTANE;CC[N+](=O)[O-];CCCCCCCC;-3.37
ISOHEXANE;N-METHYLPYRROLIDONE;CCCC(C)C;CN1CCCC1=O;-2.54
methyl pentanoate;water;CCCCC(=O)OC;O;0.3232935528309975
TOLUENE;CARBON TETRACHLORIDE;Cc1ccccc1;C(Cl)(Cl)(Cl)Cl;-5.29
BUTANONE;DIIODOMETHANE;CCC(=O)C;C(I)I;-3.83
PROPENE;PENTANOL;CC=C;CCCCCO;-1.32
PROPIONITRILE;OCTANE;CCC#N;CCCCCCCC;-2.84
TERT-BUTANOL;METHYLCYCLOHEXANE;CC(C)(C)O;CC1CCCCC1;-3.49
PERFLUOROMETHANE;DIMETHYLFORMAMIDE;C(F)(F)(F)F;CN(C)C=O;1.56
HALOTHANE;METHYL TERT-BUTYL ETHER;C(C(F)(F)F)(Cl)Br;CC(C)(C)OC;-4.69
BUTADIENE;ALLYL ALCOHOL;C=CC=C;C=CCO;-2.11
2,2-DIMETHYLPENTANE;N-METHYLPYRROLIDONE;CCCC(C)(C)C;CN1CCCC1=O;-2.66
CHLOROFORM;N,N-DIETHYLACETAMIDE;C(Cl)(Cl)Cl;CCN(CC)C(=O)C;-5.18
CHLOROFORM;CHLOROFORM;C(Cl)(Cl)Cl;C(Cl)(Cl)Cl;-4.19
CARBON DIOXIDE;TETRAHYDROFURAN;C(=O)=O;C1CCOC1;-1.12
ETHANOL;NITROBENZENE;CCO;c1ccc(cc1)[N+](=O)[O-];-3.44
FLUOROTRICHLOROMETHANE;DIMETHYLFORMAMIDE;C(F)(Cl)(Cl)Cl;CN(C)C=O;-2.52
DODECAN-1-OL;HEXANE;CCCCCCCCCCCCO;CCCCCC;-9.26
HEXYLBENZENE;METHANOL;CCCCCCC1=CC=CC=C1;CO;-7.14
DIETHYL ETHER;DIETHYLENE GLYCOL DIBUTYL ETHER;CCOCC;CCCCOCCOCCOCCCC;-3.02
TERT-BUTYL CHLORIDE;ETHYL ACETATE;CC(C)(C)Cl;CCOC(=O)C;-3.56
[(E)-(2-methyl-2-methylsulfanylpropylidene)amino] N-methylcarbamate;water;CC(C)(/C=N\OC(=O)NC)SC;O;-1.5701620122363575
ETHYLCYCLOHEXANE;CARBON DISULFIDE;CCC1CCCCC1;C(=S)=S;-5.65
methylsulfanylethane;water;CCSC;O;0.598989005986409
AMMONIA;ACETONE;N;CC(=O)C;-2.02
OCTANE;N-METHYLPYRROLIDONE;CCCCCCCC;CN1CCCC1=O;-3.78
BENZYL ALCOHOL;ETHYLENE GLYCOL;C1=CC=C(C=C1)CO;C(CO)O;-8.31
PROPANE;NONANE;CCC;CCCCCCCCC;-1.71
TETRAHYDROPYRAN;1,4-DIOXANE;C1CCOCC1;C1COCCO1;-4.53
TRIETHYLAMINE;ETHYL ACETATE;CCN(CC)CC;CCOC(=O)C;-4.27
SULFUR HEXAFLUORIDE;PENTANOL;FS(F)(F)(F)(F)F;CCCCCO;0.29
FORMAMIDE;FORMAMIDE;C(=O)N;C(=O)N;-9.96
PENTANOL;BROMOBENZENE;CCCCCO;c1ccc(cc1)Br;-5.16
M-XYLENE;METHOXYETHANOL;Cc1cccc(c1)C;COCCO;-5.1
CARBON DIOXIDE;DIMETHYLFORMAMIDE;C(=O)=O;CN(C)C=O;-0.95
ETHANOL;METHYL TERT-BUTYL ETHER;CCO;CC(C)(C)OC;-3.94
TERT-BUTYL BROMIDE;ETHYL ACETATE;CC(C)(C)Br;CCOC(=O)C;-4.05
(2Z)-3,7-dimethylocta-2,6-dien-1-ol;water;CC(=CCC/C(=C\CO)/C)C;O;-0.25410635849448715
3-METHYL-2-PENTANOL;DECANE;CCC(C)C(C)O;CCCCCCCCCC;-4.81
ETHYLBENZENE;ETHANOL;CCc1ccccc1;CCO;-4.93
CARBON TETRACHLORIDE;P-XYLENE;C(Cl)(Cl)(Cl)Cl;Cc1ccc(cc1)C;-4.35
PROPANE;ACETOPHENONE;CCC;CC(=O)C1=CC=CC=C1;-1.04
ANTHRACENE;BENZONITRILE;C1=CC=C2C=C3C=CC=CC3=CC2=C1;C1=CC=C(C=C1)C#N;-11.42
4-methylphenol;water;Cc1ccc(cc1)O;O;-0.6052279261924168
METHYL ACETATE;5,8,11,14-TETRAOXAOCTADECANE;CC(=O)OC;CCCCOCCOCCOCCOCCCC;-3.48
2-methoxyphenol;water;COc1ccccc1O;O;-0.5558108166645602
ISOQUINOLINE;CHLOROFORM;C1=CC=C2C=NC=CC2=C1;C(Cl)(Cl)Cl;-9.41
1,2-DICHLOROTETRAFLUOROETHANE;DIMETHYLFORMAMIDE;C(C(F)(F)Cl)(F)(F)Cl;CN(C)C=O;-1.6
2,5-DIMETHYLHEXANE;HEPTANE;CC(C)CCC(C)C;CCCCCCC;-4.87
PHENYLAMINE;CHLOROBENZENE;c1ccc(cc1)N;c1ccc(cc1)Cl;-7.09
ACETYLENE;ACETONE;C#C;CC(=O)C;-1.83
(3R)-2,3-dimethylpentane;water;CC[C@@H](C)C(C)C;O;1.6445510075758
chloroethane;water;CCCl;O;0.8252673496139639
TOLUENE;NITROBENZENE;Cc1ccccc1;c1ccc(cc1)[N+](=O)[O-];-4.99
HEXANE;ETHANOL;CCCCCC;CCO;-3.06
1-IODOPENTANE;HEXADECANE;CCCCCI;CCCCCCCCCCCCCCCC;-5.63
1-BUTENE;P-XYLENE;CCC=C;CC1=CC=C(C=C1)C;-2.33
CYCLOHEXANE;ETHYLENE GLYCOL;C1CCCCC1;C(CO)O;-1.54
DIMETHYL ETHER;PENTAN-3-OL;COC;CCC(CC)O;-2.18
NITROMETHANE;CHLOROFORM;C[N+](=O)[O-];C(Cl)(Cl)Cl;-4.62
HEXENE;1,5-DIMETHYL-2-PYRROLIDINONE;CCCCC=C;CC1CCC(=O)N1C;-3.08
DIETHYL ETHER;ACETONE;CCOCC;CC(=O)C;-3.25
1,1,1-TRICHLOROETHANE;CHLOROFORM;CC(Cl)(Cl)Cl;C(Cl)(Cl)Cl;-4.42
ISOPROPANOL;2-PENTANOL;CC(C)O;CCCC(C)O;-4.85
TERT-AMYL ALCOHOL;HEXADECANE;CCC(C)(C)O;CCCCCCCCCCCCCCCC;-3.59
