Solute;Solvent;SoluteSMILES;SolventSMILES;DeltaGsolv
TOLUENE;CYCLOHEXANONE;Cc1ccccc1;C1CCC(=O)CC1;-5.18
TETRAHYDROFURAN;N-METHYLACETAMIDE;C1CCOC1;C/C(=N/C)/O;-3.87
ETHANOL;N-METHYLACETAMIDE;CCO;C/C(=N/C)/O;-4.98
CARBON DIOXIDE;N-METHYLPYRROLIDONE;C(=O)=O;CN1CCCC1=O;-0.86
HEPTANE;ACETONITRILE;CCCCCCC;CC#N;-3.12
DICHLOROMETHANE;EPSILON-CAPROLACTONE;C(Cl)Cl;C1CCC(=O)OCC1;-3.91
2-HEPTANONE;HEXANE;CCCCCC(=O)C;CCCCCC;-5.36
ETHANOL;METHYLCYCLOHEXANE;CCO;CC1CCCCC1;-2.58
F 142B;N-METHYLPYRROLIDONE;CC(F)(F)Cl;CN1CCCC1=O;-2.13
ETHYLAMINE;OCTANE;CCN;CCCCCCCC;-2.05
DIETHYL ETHER;N,N-DIMETHYLACETAMIDE;CCOCC;CC(=O)N(C)C;-2.81
ISOPROPANOL;M-XYLENE;CC(C)O;Cc1cccc(c1)C;-3.33
MOLECULAR NITROGEN;DICHLOROMETHANE;N#N;C(Cl)Cl;1.21
BENZENE;SULFOLANE;C1=CC=CC=C1;C1CCS(=O)(=O)C1;-4.01
DECAN-1-OL;OCTANE;CCCCCCCCCCO;CCCCCCCC;-7.87
TETRACHLOROETHYLENE;1,4-DIOXANE;C(=C(Cl)Cl)(Cl)Cl;C1COCCO1;-5.1
1-PROPANOL;1-OCTANOL;CCCO;CCCCCCCCO;-5.02
1-BUTENE;2,2,4-TRIMETHYLPENTANE;CCC=C;CC(C)CC(C)(C)C;-2.26
(Z)-1,2-DICHLOROETHENE;HEXADECANE;C(=C\Cl)\Cl;CCCCCCCCCCCCCCCC;-3.34
BUTANONE;M-CRESOL;CCC(=O)C;Cc1cccc(c1)O;-6.03
METHYL FORMATE;1-HEXADECENE;COC=O;CCCCCCCCCCCCCCC=C;-1.95
BENZENE;N-ETHYLFORMAMIDE;C1=CC=CC=C1;CCNC=O;-3.94
CARBON DIOXIDE;HEPTANE;C(=O)=O;CCCCCCC;-0.41
1,1,1,2-tetrachloroethane;water;C(C(Cl)(Cl)Cl)Cl;O;0.617195309496672
2,3,4-TRIMETHYLPENTANE;NONANE;CC(C)C(C)C(C)C;CCCCCCCCC;-4.87
N-BUTANE;CHLOROBENZENE;CCCC;C1=CC=C(C=C1)Cl;-2.32
diethyl (2R)-2-dimethoxyphosphinothioylsulfanylbutanedioate;water;CCOC(=O)C[C@H](C(=O)OCC)SP(=S)(OC)OC;O;-1.1306098274885787
M-DICYANOBENZENE;CHLOROFORM;C1=CC(=CC(=C1)C#N)C#N;C(Cl)(Cl)Cl;-10.42
(2Z)-2-BUTENE;TERT-AMYL ALCOHOL;C/C=C\C;CCC(C)(C)O;-2.32
TRIETHYLAMINE;CARBON TETRACHLORIDE;CCN(CC)CC;C(Cl)(Cl)(Cl)Cl;-4.45
ACETIC ACID;ACETOPHENONE;CC(=O)O;CC(=O)c1ccccc1;-6.15
TERT-AMYL METHYL ETHER;HEXANE;CCC(C)(C)OC;CCCCCC;-4.47
HEXENE;4-FORMYLMORPHOLINE;CCCCC=C;C1COCCN1C=O;-2.36
N-PROPYLBENZENE;TRIBUTYL PHOSPHATE;CCCC1=CC=CC=C1;CCCCOP(=O)(OCCCC)OCCCC;-5.99
HEXACHLOROETHANE;1-OCTANOL;C(C(Cl)(Cl)Cl)(Cl)(Cl)Cl;CCCCCCCCO;-6.1
HEXENE;N-BUTANOL;CCCCC=C;CCCCO;-3.22
BENZENE;UNDECANE;C1=CC=CC=C1;CCCCCCCCCCC;-3.86
ETHYL IODIDE;1-PROPANOL;CCI;CCCO;-3.49
methyl 4-nitrobenzoate;water;COC(=O)c1ccc(cc1)[N+](=O)[O-];O;-0.8002954638023779
N-BUTANOL;M-XYLENE;CCCCO;Cc1cccc(c1)C;-4.38
1,5-HEXADIENE;1-HEXADECENE;C=CCCC=C;CCCCCCCCCCCCCCC=C;-3.35
ETHYL FORMATE;DIIODOMETHANE;CCOC=O;C(I)I;-2.99
HEPTANE;DIMETHYL SULFOXIDE;CCCCCCC;CS(=O)C;-2.35
2,3,4-TRIMETHYLPENTANE;N,N-DIMETHYLACETAMIDE;CC(C)C(C)C(C)C;CC(=O)N(C)C;-3.68
(4-chlorophenyl)sulfanylmethylsulfanyl-diethoxy-sulfanylidene-lambda5-phosphane;water;CCOP(=S)(OCC)SCSc1ccc(cc1)Cl;O;-0.7014612447466644
2,4-DIMETHYLPENTANE;METHYL ACETATE;CC(C)CC(C)C;CC(=O)OC;-3.51
METHANOL;N-METHYLACETAMIDE;CO;C/C(=N/C)/O;-4.72
PROPYL ETHER;N-BUTANOL;CCCOCCC;CCCCO;-4.13
TERT-BUTYL CHLORIDE;1,4-DIOXANE;CC(C)(C)Cl;C1COCCO1;-3.36
1-BUTENE;SULFOLANE;CCC=C;C1CCS(=O)(=O)C1;-1.23
2-ethylpyrazine;water;CCc1cnccn1;O;-0.428366692092719
TERT-AMYL METHYL ETHER;PROPYLENE CARBONATE;CCC(C)(C)OC;CC1COC(=O)O1;-3.53
ETHANE;DECANE;CC;CCCCCCCCCC;-0.89
HEPTANE;N,N-DIETHYLACETAMIDE;CCCCCCC;CCN(CC)C(=O)C;-3.74
CYCLOHEXENE;2-BUTOXYETHANOL;C1CCC=CC1;CCCCOCCO;-3.87
NITROETHANE;METHYL ACETATE;CC[N+](=O)[O-];CC(=O)OC;-5.46
ETHANE;2,2,4-TRIMETHYLPENTANE;CC;CC(C)CC(C)(C)C;-0.96
VINYL ACETATE;EPSILON-CAPROLACTONE;CC(=O)OC=C;C1CCC(=O)OCC1;-4.02
TRIETHYLAMINE;TETRAHYDROFURAN;CCN(CC)CC;C1CCOC1;-4.6
ethylsulfanylethane;water;CCSCC;O;0.6093926079922737
4-ethylphenol;water;CCc1ccc(cc1)O;O;-0.6052279261924168
OCTANE;2,2,4-TRIMETHYLPENTANE;CCCCCCCC;CC(C)CC(C)(C)C;-5.26
CARBON TETRACHLORIDE;HEXADECANE;C(Cl)(Cl)(Cl)Cl;CCCCCCCCCCCCCCCC;-3.85
DICHLOROETHANE;1-CHLOROBUTANE;C(CCl)Cl;CCCCCl;-4.42
ETHYLBENZENE;N,N-DIMETHYLACETAMIDE;CCc1ccccc1;CC(=O)N(C)C;-5.46
HEXANE;BUTYROLACTONE;CCCCCC;C1CC(=O)OC1;-2.27
BUTYL ACETATE;DECANE;CCCCOC(=O)C;CCCCCCCCCC;-4.75
PIPERIDINE;CHLOROFORM;C1CCNCC1;C(Cl)(Cl)Cl;-6.37
1,3-DICHLOROPROPANE;HEXANE;C(CCl)CCl;CCCCCC;-4.43
WATER;N-METHYLFORMAMIDE;O;CNC=O;-5.28
OCT-1-YNE;SULFOLANE;CCCCCCC#C;C1CCS(=O)(=O)C1;-4.21
PROPYLAMINE;CARBON TETRACHLORIDE;CCCN;C(Cl)(Cl)(Cl)Cl;-3.59
DECANE;ETHYLBENZENE;CCCCCCCCCC;CCc1ccccc1;-6.58
ALLYL ALCOHOL;N-METHYLACETAMIDE;C=CCO;C/C(=N/C)/O;-5.87
1-BROMOPROPANE;CARBON TETRACHLORIDE;CCCBr;C(Cl)(Cl)(Cl)Cl;-4.17
TERT-AMYL METHYL ETHER;1-OCTANOL;CCC(C)(C)OC;CCCCCCCCO;-4.07
1,4-CYCLOHEXADIENE;BUTANONE;C1C=CCC=C1;CCC(=O)C;-4.41
CYCLOHEXANE;ISOPROPANOL;C1CCCCC1;CC(C)O;-3.45
DIETHYLAMINE;ACETONE;CCNCC;CC(=O)C;-3.75
PENTANE;DIMETHYL SULFOXIDE;CCCCC;CS(=O)C;-1.47
HEPT-1-ENE;1,5-DIMETHYL-2-PYRROLIDINONE;CCCCCC=C;CC1CCC(=O)N1C;-3.72
CYCLOHEXANE;CHLOROFORM;C1CCCCC1;C(Cl)(Cl)Cl;-4.45
ETHYL IODIDE;ACETOPHENONE;CCI;CC(=O)C1=CC=CC=C1;-3.99
PROPYL ACETATE;DECANE;CCCOC(=O)C;CCCCCCCCCC;-3.96
NITROMETHANE;N,N-DIMETHYLACETAMIDE;C[N+](=O)[O-];CC(=O)N(C)C;-5.48
CYCLOHEXANE;2-PROPOXYETHANOL;C1CCCCC1;CCCOCCO;-3.6
ETHYLENE;BENZONITRILE;C=C;C1=CC=C(C=C1)C#N;-0.45
TETRAHYDROFURAN;DIBUTYL ETHER;C1CCOC1;CCCCOCCCC;-3.81
HEPTANE;N-ETHYLFORMAMIDE;CCCCCCC;CCNC=O;-3.25
diethoxyphosphinothioylsulfanylmethylsulfanyl-diethoxy-sulfanylidene-lambda5-phosphane;water;CCOP(=S)(OCC)SCSP(=S)(OCC)OCC;O;-0.5974252246880184
PROPENE;ISOBUTANOL;CC=C;CC(C)CO;-1.3
SULFUR HEXAFLUORIDE;METHYLCYCLOHEXANE;FS(F)(F)(F)(F)F;CC1CCCCC1;-0.18
MOLECULAR NITROGEN;TERT-BUTANOL;N#N;CC(C)(C)O;1.12
CYCLOHEXANE;METHOXYETHANOL;C1CCCCC1;COCCO;-3.18
2,4-DIMETHYLPENTANE;CHLOROBENZENE;CC(C)CC(C)C;C1=CC=C(C=C1)Cl;-4.24
TOLUENE;CARBON DISULFIDE;Cc1ccccc1;C(=S)=S;-5.27
1,4-DICHLOROBUTANE;ACETONE;C(CCCl)CCl;CC(=O)C;-6.56
BENZYLAMINE;CHLOROFORM;C1=CC=C(C=C1)CN;C(Cl)(Cl)Cl;-7.95
SULFUR HEXAFLUORIDE;DECANE;FS(F)(F)(F)(F)F;CCCCCCCCCC;-0.06
ETHYLCYCLOHEXANE;BUTYRONITRILE;CCC1CCCCC1;CCCC#N;-4.55
ISOBUTANOL;METHYLCYCLOHEXANE;CC(C)CO;CC1CCCCC1;-3.94
ethyl butanoate;water;CCCC(=O)OCC;O;0.34149985634126045
(2R,5R)-2-methyl-5-prop-1-en-2-ylcyclohexan-1-one;water;C[C@@H]1CC[C@H](CC1=O)C(=C)C;O;0.013786393156526038
METHANE;HEXANOL;C;CCCCCCO;0.47
CARBON TETRACHLORIDE;1-ETHOXYBUTANE;C(Cl)(Cl)(Cl)Cl;CCCCOCC;-4.29
METHYL ACETATE;4-FORMYLMORPHOLINE;CC(=O)OC;C1COCCN1C=O;-3.63
PENTANOL;METHANOL;CCCCCO;CO;-6.73
METHYLCYCLOHEXANE;1-METHYL-2-PIPERIDINONE;CC1CCCCC1;CN1CCCCC1=O;-3.72
2,3,4-TRIMETHYLPENTANE;PROPIONITRILE;CC(C)C(C)C(C)C;CCC#N;-3.86
ETHYL IODIDE;N,N-DIMETHYLACETAMIDE;CCI;CC(=O)N(C)C;-3.97
BROMOBENZENE;HEPTANE;c1ccc(cc1)Br;CCCCCCC;-5.72
TRANS-1,2-DIMETHYLCYCLOHEXANE;TRIBUTYL PHOSPHATE;C[C@@H]1CCCC[C@H]1C;CCCCOP(=O)(OCCCC)OCCCC;-4.49
3,6-dichloro-2-methoxybenzoic acid;water;COc1c(ccc(c1C(=O)O)Cl)Cl;O;-1.5753638132392895
ISOBUTANOL;CHLOROFORM;CC(C)CO;C(Cl)(Cl)Cl;-4.97
pentylbenzene;water;CCCCCc1ccccc1;O;0.9293033696726097
iodobenzene;water;c1ccc(cc1)I;O;0.5365673939512217
TRIETHYLAMINE;IODOBENZENE;CCN(CC)CC;c1ccc(cc1)I;-4.34
2-BUTOXYETHANOL;BROMOBENZENE;CCCCOCCO;c1ccc(cc1)Br;-6.07
LEUCOLINE;CHLOROFORM;C1=CC=C2C(=C1)C=CC=N2;C(Cl)(Cl)Cl;-9.52
CUMENE;METHANOL;CC(C)C1=CC=CC=C1;CO;-5.18
BUTANONE;1-METHYL-2-PIPERIDINONE;CCC(=O)C;CN1CCCCC1=O;-4.32
HEPTYLACETAT;HEPTYLACETAT;CCCCCCCOC(=O)C;CCCCCCCOC(=O)C;-7.39
SULFUR HEXAFLUORIDE;CHLOROBENZENE;FS(F)(F)(F)(F)F;C1=CC=C(C=C1)Cl;0.35
DIETHYL ETHER;1-ETHYL-2-PYRROLIDINONE;CCOCC;CCN1CCCC1=O;-2.76
CHLOROFORM;ACETOPHENONE;C(Cl)(Cl)Cl;CC(=O)c1ccccc1;-4.3
1-CHLOROBUTANE;ISOBUTANOL;CCCCCl;CC(C)CO;-3.72
BUTANONE;DICHLOROETHANE;CCC(=O)C;C(CCl)Cl;-4.97
METHANOL;HEXANE;CO;CCCCCC;-1.57
PENT-1-ENE;P-XYLENE;CCCC=C;CC1=CC=C(C=C1)C;-3.11
ACETONITRILE;BUTANONE;CC#N;CCC(=O)C;-4.46
2-HEXANONE;HEXADECANE;CCCCC(=O)C;CCCCCCCCCCCCCCCC;-4.45
HEXANE;DICHLOROMETHANE;CCCCCC;C(Cl)Cl;-3.74
SULFUR DIOXIDE;DIMETHYLFORMAMIDE;O=S=O;CN(C)C=O;-3.63
BROMOETHANE;HEXADECANE;CCBr;CCCCCCCCCCCCCCCC;-2.76
bromoform;water;C(Br)(Br)Br;O;0.43513227439404184
4-METHYLPENTAN-2-ONE;PYRIDINE;CC(C)CC(=O)C;c1ccncc1;-5.53
O-XYLENE;2-ETHOXYETHANOL;Cc1ccccc1C;CCOCCO;-5.4
PROPIONITRILE;METHYLCYCLOHEXANE;CCC#N;CC1CCCCC1;-3.56
NITROMETHANE;DIIODOMETHANE;C[N+](=O)[O-];C(I)I;-3.79
MOLECULAR NITROGEN;TETRAETHYLENE GLYCOL DIMETHYL ETHER;N#N;COCCOCCOCCOCCOC;1.71
METHYLCYCLOHEXANE;N-METHYLFORMAMIDE;CC1CCCCC1;C/N=C/O;-3.18
CARBON DISULFIDE;TRIBUTYL PHOSPHATE;C(=S)=S;CCCCOP(=O)(OCCCC)OCCCC;-3.1
4-BROMOPHENOL;CHLOROFORM;C1=CC(=CC=C1O)Br;C(Cl)(Cl)Cl;-8.59
TOLUENE;ETHYL PHENYL ETHER;Cc1ccccc1;CCOc1ccccc1;-5.05
HEXANE;DODECANE;CCCCCC;CCCCCCCCCCCC;-3.72
hexan-1-ol;water;CCCCCCO;O;-0.1552721394387736
ETHYL ACETATE;5,8,11,14-TETRAOXAOCTADECANE;CCOC(=O)C;CCCCOCCOCCOCCOCCCC;-3.98
METHYL HEXOATE;CHLOROFORM;CCCCCC(=O)OC;C(Cl)(Cl)Cl;-7.24
CHLOROFORM;1,4-DIOXANE;C(Cl)(Cl)Cl;C1COCCO1;-4.64
1,1,2,2-TETRACHLOROETHANE;UNDECANE;C(C(Cl)Cl)(Cl)Cl;CCCCCCCCCCC;-5.07
CYCLOOCTANE;CARBON TETRACHLORIDE;C1CCCCCCC1;C(Cl)(Cl)(Cl)Cl;-6.1
P-XYLENE;1,2-PROPANEDIOL;Cc1ccc(cc1)C;CC(CO)O;-4.03
BENZONITRILE;CHLOROFORM;c1ccc(cc1)C#N;C(Cl)(Cl)Cl;-7.84
TERT-BUTANOL;ETHYLBENZENE;CC(C)(C)O;CCc1ccccc1;-3.5
TETRAHYDROFURAN;N-METHYLPYRROLIDONE;C1CCOC1;CN1CCCC1=O;-4.04
DIMETHYL ETHER;PENTAN-3-OL;COC;CCC(CC)O;-2.18
BENZYL ALCOHOL;ETHYLENE GLYCOL;C1=CC=C(C=C1)CO;C(CO)O;-8.31
2-BUTANOL;2-BUTANOL;CCC(C)O;CCC(C)O;-5.58
METHYLCYCLOHEXANE;METHOXYETHANOL;CC1CCCCC1;COCCO;-3.47
MOLECULAR NITROGEN;ETHYL ACETATE;N#N;CCOC(=O)C;1.04
3-methylphenol;water;Cc1cccc(c1)O;O;-0.4387702940985836
METHYL IODIDE;N,N-DIMETHYLACETAMIDE;CI;CC(=O)N(C)C;-3.63
1-NITROBUTANE;HEXANE;CCCC[N+](=O)[O-];CCCCCC;-4.64
PHENOL;HEXADECANE;C1=CC=C(C=C1)O;CCCCCCCCCCCCCCCC;-5.26
HEPTANE;METHANOL;CCCCCCC;CO;-3.41
1H-imidazole;water;c1cnc[nH]1;O;-1.5155431017055685
PROPANE;3-METHYLBUTAN-1-OL;CCC;CC(C)CCO;-1.33
ETHYL IODIDE;1-HEXADECENE;CCI;CCCCCCCCCCCCCCC=C;-3.53
ETHANOL;METHYL ACETATE;CCO;CC(=O)OC;-4.1
ISOBUTENE;HEPTANE;CC(=C)C;CCCCCCC;-2.44
2-BUTANOL;TERT-BUTANOL;CCC(C)O;CC(C)(C)O;-5.68
NITROUS OXIDE;HEPTANE;[N-]=[N+]=O;CCCCCCC;-0.65
HEPTANE;DIISOPROPYL ETHER;CCCCCCC;CC(C)OC(C)C;-4.62
DIETHOXYMETHANE;1-CHLOROBUTANE;CCOCOCC;CCCCCl;-4.67
PHENYLETHYL ALCOHOL;CHLOROFORM;C1=CC=C(C=C1)CCO;C(Cl)(Cl)Cl;-8.58
CYCLOPROPANE;ISOPROPANOL;C1CC1;CC(C)O;-1.58
BUTYRONITRILE;ISOBUTANOL;CCCC#N;CC(C)CO;-4.56
DIETHYL ETHER;5,8,11,14-TETRAOXAOCTADECANE;CCOCC;CCCCOCCOCCOCCOCCCC;-2.95
IODOBENZENE;CHLOROFORM;c1ccc(cc1)I;C(Cl)(Cl)Cl;-6.62
1,3-DICHLORO-2-PROPANOL;CHLOROBENZENE;C(C(CCl)O)Cl;C1=CC=C(C=C1)Cl;-6.02
2,3,4-TRIMETHYLPENTANE;OCTANE;CC(C)C(C)C(C)C;CCCCCCCC;-4.91
CYCLOHEXANE;HEPTANE;C1CCCCC1;CCCCCCC;-4.19
CARBON MONOXIDE;HEPTANE;[C-]#[O+];CCCCCCC;0.75
NEOPENTANE;HEXADECANE;CC(C)(C)C;CCCCCCCCCCCCCCCC;-2.48
CYCLOHEXANE;4-FORMYLMORPHOLINE;C1CCCCC1;C1COCCN1C=O;-2.7
PENTANOL;IODOBENZENE;CCCCCO;c1ccc(cc1)I;-5.12
CHLOROBENZENE;1,2-PROPANEDIOL;c1ccc(cc1)Cl;CC(CO)O;-4.36
methyl butanoate;water;CCCC(=O)OC;O;0.2530692392914115
2,6-dinitro-N,N-dipropyl-4-(trifluoromethyl)aniline;water;CCCN(CCC)c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-];O;0.1438314182298334
CIS-PIPERYLENE;N,N-DIMETHYLACETAMIDE;C/C=C\C=C;CC(=O)N(C)C;-3.12
MONOCHLOROETHANE;M-XYLENE;CCCl;CC1=CC(=CC=C1)C;-2.87
HEXANE;CYCLOHEXANONE;CCCCCC;C1CCC(=O)CC1;-3.33
NONANE;1-PROPANOL;CCCCCCCCC;CCCO;-4.84
2,2,4-TRIMETHYLPENTANE;METHYL TERT-BUTYL ETHER;CC(C)CC(C)(C)C;CC(C)(C)OC;-4.65
ETHYL OXIRANE;METHYL ACETATE;CCC1CO1;CC(=O)OC;-4.15
HYDROGEN SULFIDE;ACETONE;S;CC(=O)C;-1.9
(2S,3R,4S,5R)-oxane-2,3,4,5-tetrol;water;C1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O;O;-4.347923747802202
1,2-DICHLOROBENZENE;2-ETHOXYETHANOL;C1=CC=C(C(=C1)Cl)Cl;CCOCCO;-6.62
METHANE;DIMETHYLFORMAMIDE;C;CN(C)C=O;0.71
(2E)-2-BUTENE;PENTANOL;C/C=C/C;CCCCCO;-2.16
ISOPRENE;OCTANE;CC(=C)C=C;CCCCCCCC;-3.18
ETHYLCYCLOHEXANE;METHANOL;CCC1CCCCC1;CO;-4.04
HEXANOL;2,2,4-TRIMETHYLPENTANE;CCCCCCO;CC(C)CC(C)(C)C;-5.1
DIHYDROGEN;UNDECANE;[HH];CCCCCCCCCCC;1.5
ETHYLCYCLOHEXANE;ACETONE;CCC1CCCCC1;CC(=O)C;-4.53
PERFLUOROMETHANE;N-BUTANOL;C(F)(F)(F)F;CCCCO;1.11
BENZYL CHLORIDE;HEXADECANE;C1=CC=C(C=C1)CCl;CCCCCCCCCCCCCCCC;-5.85
HEXANE;HEXANE;CCCCCC;CCCCCC;-4.05
FLUOROBENZENE;HEXADECANE;c1ccc(cc1)F;CCCCCCCCCCCCCCCC;-3.87
CYCLOHEXANE;OCTANE;C1CCCCC1;CCCCCCCC;-4.16
DICHLOROMETHANE;M-XYLENE;C(Cl)Cl;Cc1cccc(c1)C;-3.58
DECAN-1-OL;HEXANE;CCCCCCCCCCO;CCCCCC;-7.69
NAPHTHALENE;2-BUTOXYETHANOL;C1=CC=C2C=CC=CC2=C1;CCCCOCCO;-7.38
METHYL IODIDE;PHENYLAMINE;CI;C1=CC=C(C=C1)N;-3.07
CYCLODECANE;CARBON TETRACHLORIDE;C1CCCCCCCCC1;C(Cl)(Cl)(Cl)Cl;-7.42
CYCLOHEXANE;2-BUTANOL;C1CCCCC1;CCC(C)O;-3.64
HEPTANE;DIBUTYL ETHER;CCCCCCC;CCCCOCCCC;-4.61
2-BROMOPROPANE;HEXADECANE;CC(C)Br;CCCCCCCCCCCCCCCC;-3.26
diethyl butanedioate;water;CCOC(=O)CCC(=O)OCC;O;-0.49599010513083874
ACETOPHENONE;DODECANE;CC(=O)c1ccccc1;CCCCCCCCCCCC;-6.11
NONANOL;NONANOL;CCCCCCCCCO;CCCCCCCCCO;-9.02
TRICHLOROETHYLENE;N,N-DIBUTYLFORMAMIDE;C(=C(Cl)Cl)Cl;CCCCN(CCCC)C=O;-4.62
PROPENE;N-METHYLPYRROLIDONE;CC=C;CN1CCCC1=O;-1.24
2-BROMOPYRIDINE;CHLOROFORM;C1=CC=NC(=C1)Br;C(Cl)(Cl)Cl;-7.99
MOLECULAR IODINE;2,2,4-TRIMETHYLPENTANE;II;CC(C)CC(C)(C)C;-4.5
OCTANE;CHLOROBENZENE;CCCCCCCC;c1ccc(cc1)Cl;-5.44
PENT-1-ENE;N-ETHYLACETAMIDE;CCCC=C;CCNC(=O)C;-2.46
PENTANOL;1-PROPANOL;CCCCCO;CCCO;-6.78
propyl formate;water;CCCOC=O;O;0.3441007568427267
CHLOROTRIFLUOROMETHANE;N-METHYLPYRROLIDONE;C(F)(F)(F)Cl;CN1CCCC1=O;0.23
ETHANOL;ETHANOL;CCO;CCO;-5.09
PENTAN-2-ONE;1-ETHYL-2-PYRROLIDINONE;CCCC(=O)C;CCN1CCCC1=O;-4.85
1,1,2-TRICHLOROETHANE;HEXADECANE;C(C(Cl)Cl)Cl;CCCCCCCCCCCCCCCC;-4.49
VINYL ACETATE;N-ETHYLFORMAMIDE;CC(=O)OC=C;CCNC=O;-3.92
ETHYL IODIDE;CARBON TETRACHLORIDE;CCI;C(Cl)(Cl)(Cl)Cl;-4.17
CYCLOPENTANOL;1,4-DIOXANE;C1CCC(C1)O;C1COCCO1;-6.33
PERFLUOROMETHANE;HEXANE;C(F)(F)(F)F;CCCCCC;0.5
1-propylsulfanylpropane;water;CCCSCCC;O;0.6562088170186644
2,3-DIMETHYL-3-PENTANOL;OCTANE;CCC(C)(C(C)C)O;CCCCCCCC;-5.4
ETHYL ACETATE;2,2,4-TRIMETHYLPENTANE;CCOC(=O)C;CC(C)CC(C)(C)C;-3.53
2-BUTANOL;CHLOROBENZENE;CCC(C)O;C1=CC=C(C=C1)Cl;-4.26
CHLORINE;2,2,4-TRIMETHYLPENTANE;ClCl;CC(C)CC(C)(C)C;-1.89
P-CRESOL;IODOBENZENE;CC1=CC=C(C=C1)O;C1=CC=C(C=C1)I;-7.07
CYCLOHEXANE;1-CHLOROBUTANE;C1CCCCC1;CCCCCl;-4.18
OCTENE;1,2-PROPANEDIOL;CCCCCCC=C;CC(CO)O;-2.89
2,4-DIMETHYLPENTANE;BUTYL ACETATE;CC(C)CC(C)C;CCCCOC(=O)C;-3.81
pentan-3-one;water;CCC(=O)CC;O;0.102217010206375
BUTANONE;N-METHYLPYRROLIDONE;CCC(=O)C;CN1CCCC1=O;-4.43
WATER;HEXANE;O;CCCCCC;-0.74
ETBE;ETBE;CCOC(C)(C)C;CCOC(C)(C)C;-4.13
TRANS-STILBENE;ISOPROPANOL;C1=CC=C(C=C1)/C=C/C2=CC=CC=C2;CC(C)O;-9.74
3,3-DIMETHYL-1-BUTANOL;CHLOROFORM;CC(C)(C)CCO;C(Cl)(Cl)Cl;-6.54
DIMETHYL ETHER;TOLUENE;COC;CC1=CC=CC=C1;-2.16
TERT-BUTYL CHLORIDE;1-PROPANOL;CC(C)(C)Cl;CCCO;-2.81
2-N-tert-butyl-4-N-ethyl-6-methylsulfanyl-1,3,5-triazine-2,4-diamine;water;CCNc1nc(nc(n1)SC)NC(C)(C)C;O;-0.7482774537730549
METHANE;IODOBENZENE;C;C1=CC=C(C=C1)I;0.83
NONANE;TETRAHYDROFURAN;CCCCCCCCC;C1CCOC1;-5.92
1-BUTENE;M-XYLENE;CCC=C;CC1=CC(=CC=C1)C;-2.3
ETHYL TRIFLUOROACETATE;CHLOROFORM;CCOC(=O)C(F)(F)F;C(Cl)(Cl)Cl;-4.15
DEUTERIUM;ISOBUTANOL;[2H][2H];CC(C)CO;1.53
HEXANE;1-CHLOROBUTANE;CCCCCC;CCCCCl;-3.86
ETHANOL;M-CRESOL;CCO;Cc1cccc(c1)O;-5.47
DIETHYLAMINE;ETHYL ACETATE;CCNCC;CCOC(=O)C;-3.75
ETHYL ACETATE;N,N-DIMETHYLACETAMIDE;CCOC(=O)C;CC(=O)N(C)C;-4.16
1-PROPANOL;HEPTANE;CCCO;CCCCCCC;-2.99
METHYL TERT-BUTYL ETHER;1-OCTANOL;CC(C)(C)OC;CCCCCCCCO;-3.52
ETHANOL;CYCLOHEXANONE;CCO;C1CCC(=O)CC1;-4.31
N-ETHYL PROPANOATE;OCTANE;CCC(=O)OCC;CCCCCCCC;-4.11
NONANE;PROPIONITRILE;CCCCCCCCC;CCC#N;-4.69
PROPIONITRILE;CARBON TETRACHLORIDE;CCC#N;C(Cl)(Cl)(Cl)Cl;-3.78
OCTANE;TRIETHYLAMINE;CCCCCCCC;CCN(CC)CC;-5.38
MOLECULAR OXYGEN;TERT-BUTANOL;O=O;CC(C)(C)O;0.78
propanenitrile;water;CCC#N;O;-0.009621711356669248
WATER;METHANOL;O;CO;-5.55
TETRAHYDROFURAN;TOLUENE;C1CCOC1;Cc1ccccc1;-4.39
DIETHYL ETHER;PROPYLENE CARBONATE;CCOCC;CC1COC(=O)O1;-2.58
BUTYL ACETATE;1-OCTANOL;CCCCOC(=O)C;CCCCCCCCO;-4.98
ETHANOL;IODOBENZENE;CCO;c1ccc(cc1)I;-2.39
PYRENE;BENZONITRILE;C1=CC2=C3C(=C1)C=CC4=CC=CC(=C43)C=C2;C1=CC=C(C=C1)C#N;-13.1
1-CHLORO-2-METHYLPROPANE;HEXADECANE;CC(C)CCl;CCCCCCCCCCCCCCCC;-3.5
BUTANONE;ETHYLBENZENE;CCC(=O)C;CCc1ccccc1;-4.12
1,2-DICHLOROBENZENE;CARBON TETRACHLORIDE;C1=CC=C(C(=C1)Cl)Cl;C(Cl)(Cl)(Cl)Cl;-6.79
2,5-DIMETHYLHEXANE;CHLOROFORM;CC(C)CCC(C)C;C(Cl)(Cl)Cl;-4.86
3-ETHYL-3-PENTANOL;CARBON TETRACHLORIDE;CCC(CC)(CC)O;C(Cl)(Cl)(Cl)Cl;-6.02
PROPENE;PROPYLENE CARBONATE;CC=C;CC1COC(=O)O1;-0.98
octane;water;CCCCCCCC;O;1.7381834256285815
PROPANE;2-PENTANOL;CCC;CCCC(C)O;-1.34
1,1-DIFLUOROETHANE;2-BUTANOL;CC(F)F;CCC(C)O;-1.32
NONANE;ACETONITRILE;CCCCCCCCC;CC#N;-4.12
