Solute;Solvent;SoluteSMILES;SolventSMILES;DeltaGsolv
3,3-dimethylbutanone;hexane;CC(=O)C(C)(C)C;CCCCCC;-4.34
methylpropanoate;decane;CCC(=O)OC;CCCCCCCCCC;-3.49
aceticacid;hexane;CC(=O)O;CCCCCC;-2.83
butanonitrile;hexadecane;CCCC#N;CCCCCCCCCCCCCCCC;-3.48
isopropanol;octanol;CC(C)O;CCCCCCCCO;-4.62
dimethylamine;xylene;CNC;CC1=CC(=CC=C1)C;-3.36
ethanol;decane;CCO;CCCCCCCCCC;-2.44
o-xylene;hexane;CC1=CC=CC=C1C;CCCCCC;-5.22
methylacetate;carbondisulfide;CC(=O)OC;C(=S)=S;-3.67
nitromethane;carbontet;C[N+](=O)[O-];C(Cl)(Cl)(Cl)Cl;-3.52
pentanoicacid;octanol;CCCCC(=O)O;CCCCCCCCO;-8.22
hydrogenperoxide;acetophenone;OO;CC(=O)C1=CC=CC=C1;-7.3
propylacetate;pentadecane;CCCCC(=O)O;CCCCCCCCCCCCCCC;-3.91
hydrazine;water;NN;O;-6.26
aceticacid;nitrobenzene;CC(=O)O;C1=CC=C(C=C1)[N+](=O)[O-];-4.78
2,2'-dichlorobiphenyl;heptane;C1=CC=C(C(=C1)C2=CC=CC=C2Cl)Cl;CCCCCCC;-9.22
ammonia;carbontet;N;C(Cl)(Cl)(Cl)Cl;-1.06
methanol;butylacetate;CO;CCCCCC(=O)[O-];-3.04
1-propanol;octane;CCCO;CCCCCCCC;-2.76
2-ethylpyrazine;octane;CCC1=NC=CN=C1;CCCCCCCC;-5.51
benzamide;heptane;C1=CC=C(C=C1)C(=O)N;CCCCCCC;-7.26
benzene;isooctane;C1=CC=CC=C1;CC(C)CC(C)(C)C;-4.01
dimethylamine;hexadecane;CNC;CCCCCCCCCCCCCCCC;-2.18
propanoicacid;bromoethane;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CCBr;-5.52
toluene;methylformamide;CC1=CC=CC=C1;CNC=O;-4.34
4-amino-3,5,6-trichloropyridine-2-carboxylicacid;octanol;C1(=C(C(=NC(=C1Cl)Cl)C(=O)O)Cl)N;CCCCCCCCO;-12.37
4-methylpyridine;cyclohexane;CC1=CC=NC=C1;C1CCCCC1;-5.23
ethylacetate;chlorobenzene;CCOC(=O)C;C1=CC=C(C=C1)Cl;-4.63
ethylacetate;xylene;CCOC(=O)C;CC1=CC(=CC=C1)C;-4.26
2-heptanone;ethylbenzene;CCCCCC(=O)C;CCC1=CC=CC=C1;-6.1
3-methylaniline;benzene;CC1=CC(=CC=C1)N;C1=CC=CC=C1;-7.61
a-[(4,6-dimethoxypyrimidin-2-ylcarbamoyl)sulfamoyl]-o-toluicacid(bensulfuron);water;COC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)CC2=CC=CC=C2C(=O)O)OC;O;-17.2
bromobenzene;diethylether;C1=CC=C(C=C1)Br;CCOCC;-5.99
methylpropanoate;carbontet;CCC(=O)OC;C(Cl)(Cl)(Cl)Cl;-4.43
1,2-ethanediol;hexadecane;C(CO)O;CCCCCCCCCCCCCCCC;-2.81
formaldehyde;chloroform;C=O;C(Cl)(Cl)Cl;0.12
propanoicacid;dibutylether;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CCCCOCCCC;-6.11
chlorotoluene;water;CC1=CC(=CC=C1)Cl;O;-1.92
toluene;octane;CC1=CC=CC=C1;CCCCCCCC;-4.82
phenacetin;octanol;CCOC1=CC=C(C=C1)NC(=O)C;CCCCCCCCO;-13.07
n-octane;iodobenzene;CCCCCCCC;C1=CC=C(C=C1)I;-4.72
1-amino-4-anilinoanthraquinone;water;C1=CC=C(C=C1)NC2=C3C(=C(C=C2)N)C(=O)C4=CC=CC=C4C3=O;O;-7.4
methyl2-(4,6-dimethylpyrimidin-2-ylcarbamoylsulfamoyl)benzoate(sulfometuron-methyl);water;CC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC)C;O;-20.3
tripropylphosphate;benzene;CCOC(=O)C1=C(NC(=O)NC1C2=CC=CC=C2)C;C1=CC=CC=C1;-9.34
1,1-difluoroethane;octanol;CC(F)F;CCCCCCCCO;-1.13
1-heptanol;ethylbenzene;CCCCCCCO;CCC1=CC=CC=C1;-6.7
toluene;chlorobenzene;CC1=CC=CC=C1;C1=CC=C(C=C1)Cl;-5.18
propanoicacid;toluene;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CC1=CC=CC=C1;-4.57
2-methylaniline;water;CC1=CC=CC=C1N;O;-5.56
acetonitrile;diethylether;CC#N;CCOCC;-3.59
methylacetate;trimethylbenzene;CC(=O)OC;CC1=C(C(=CC=C1)C)C;-3.58
n-octane;octane;CCCCCCCC;CCCCCCCC;-5.28
dichloroethane;dichloroethane;CC(Cl)Cl;CC(Cl)Cl;-4.69
p-bromophenol;dibromoethane;C1=CC(=CC=C1O)Br;CC(Br)Br;-9.01
diethylamine;xylene;CCNCC;CC1=CC(=CC=C1)C;-3.93
dimethylether;water;COC;O;-1.92
ethanol;water;CCO;O;-5.01
methylhexanoate;isopropyltoluene;CCCCCC(=O)OC;CC1=CC=C(C=C1)C(C)C;-6.06
n-propane;cyclohexane;CCC;C1CCCCC1;-2.09
4-methoxybenzoicacid;water;C1=CC2=C(C=C1[N+](=O)[O-])C(=CN2)C#N;O;-9.15
hydrogenperoxide;chloroform;OO;C(Cl)(Cl)Cl;-4.7
o-cresol;hexane;CC1=CC=CC=C1O;CCCCCC;-6.25
ethanol;isopropanol;CCO;CC(C)O;-4.84
ethanol;aniline;CCO;C1=CC=C(C=C1)N;-4.45
2-butanone;diisopropylether;CCC(=O)C;CC(C)OC(C)C;-3.96
2-methylaniline;chloroform;CC1=CC=CC=C1N;C(Cl)(Cl)Cl;-8.23
1,4,5,8-tetraminoanthraquinone;water;C1=CC(=C2C(=C1N)C(=O)C3=C(C=CC(=C3C2=O)N)N)N;O;-8.9
diiodomethane;hexadecane;C(I)I;CCCCCCCCCCCCCCCC;-5.26
methylhexanoate;hexadecane;CCCCCC(=O)OC;CCCCCCCCCCCCCCCC;-5.43
methylcyclohexane;hexadecyliodide;CC1CCCCC1;CCCCCCCCCCCCCCCCI;-4.07
2,6-dimethylpyridine;cyclohexane;CC1=NC(=CC=C1)C;C1CCCCC1;-5.51
methanol;odichlorobenzene;CO;C1=CC=C(C(=C1)Cl)Cl;-1.73
methylacetate;nonane;CC(=O)OC;CCCCCCCCC;-3.02
ethylamine;odichlorobenzene;CCN;C1=CC=C(C(=C1)Cl)Cl;-2.59
3-pentanone;water;CCC(=O)CC;O;-3.41
1-pentyne;water;CCCC#C;O;0.01
toluene;ethylacetate;CC1=CC=CC=C1;CCOC(=O)C;-5.05
Z-N-methylacetamide;water;CC(=O)NC;O;-10
hydrogenperoxide;carbondisulfide;OO;C(=S)=S;-3.14
thiophenol;water;C1=CC=C(C=C1)S;O;-2.55
2,2,2-trifluoroethanol;octanol;C(C(F)(F)F)O;CCCCCCCCO;-4.81
ethane;water;CC;O;1.83
methylpropanoate;decalin;CCC(=O)OC;C1CCC2CCCCC2C1;-3.5
cyanuricacid;water;C1(=O)NC(=O)NC(=O)N1;O;-18.06
benzonitrile;chloroform;C1=CC=C(C=C1)C#N;C(Cl)(Cl)Cl;-7.22
1-propanol;ethylacetate;CCCO;CCOC(=O)C;-4.9
p-cresol;decalin;CC1=CC=C(C=C1)O;C1CCC2CCCCC2C1;-5.68
p-cresol;carbontet;CC1=CC=C(C=C1)O;C(Cl)(Cl)(Cl)Cl;-6.32
trichloroethene;hexadecane;C(=C(Cl)Cl)Cl;CCCCCCCCCCCCCCCC;-4.08
toluene;hexadecyliodide;CC1=CC=CC=C1;CCCCCCCCCCCCCCCCI;-4.41
1-nitropropane;isooctane;CCC[N+](=O)[O-];CC(C)CC(C)(C)C;-3.94
3,5,5-trimethyl-2-cyclohexen-1-one(isophorone);water;CC1=CC(=O)CC(C1)(C)C;O;-5.2
1,4-dioxane;bromobenzene;C1COCCO1;C1=CC=C(C=C1)Br;-5.02
1,4-dioxane;diethylether;C1COCCO1;CCOCC;-4.67
butanoicacid;water;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;O;-6.36
phenol;butylbenzene;C1=CC=C(C=C1)O;CCCCC1=CC=CC=C1;-6.76
1-octanol;ethylacetate;CCCCCCCCO;CCOC(=O)C;-8.41
fluorobenzene;hexane;C1=CC=C(C=C1)F;CCCCCC;-4.15
diethylamine;water;CCNCC;O;-4.07
tetrachloroethene;water;C(=C(Cl)Cl)(Cl)Cl;O;0.05
1-nitropropane;water;CCC[N+](=O)[O-];O;-3.34
p-bromophenol;cyclohexane;C1=CC(=CC=C1O)Br;C1CCCCC1;-7.14
nitrobenzene;benzene;C1=CC=C(C=C1)[N+](=O)[O-];C1=CC=CC=C1;-7.6
propanoicacid;nitrobenzene;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;C1=CC=C(C=C1)[N+](=O)[O-];-5.38
1-methylthymine;chloroform;CC1=CN(C(=O)NC1=O)C;C(Cl)(Cl)Cl;-9.71
ammonia;water;N;O;-4.29
pentanoicacid;water;CCCCC(=O)O;O;-6.16
5-bromouracil;octanol;C1=C(C(=O)NC(=O)N1)Br;CCCCCCCCO;-17.88
methylacetate;tbutylbenzene;CC(=O)OC;CC(C)(C)C1=CC=CC=C1;-3.57
1,4-dichlorobenzene;heptane;C1=CC(=CC=C1Cl)Cl;CCCCCCC;-5.81
diethylamine;octanol;CCNCC;CCCCCCCCO;-4.75
methylbenzoate;decalin;COC(=O)C1=CC=CC=C1;C1CCC2CCCCC2C1;-6.76
ethyleneglycolmononitrate;water;C(CO[N+](=O)[O-])O;O;-8.2
1-propanethiol;isooctane;CCCS;CC(C)CC(C)(C)C;-3.78
isopropylbenzene;isopropylbenzene;CC(C)C1=CC=CC=C1;CC(C)C1=CC=CC=C1;-6.04
t-butanol;benzene;CC(C)(C)O;C1=CC=CC=C1;-3.7
2-chlorobutane;water;CCC(C)Cl;O;0.07
difluorodichloromethane;cyclohexane;C(F)(F)(Cl)Cl;C1CCCCC1;-1.81
1,2-dimethoxyethane;octanol;COCCOC;CCCCCCCCO;-4.55
water;methylenechloride;O;C(Cl)Cl;-2.63
bromobenzene;water;C1=CC=C(C=C1)Br;O;-1.46
toluene;dimethylpyridine;CC1=CC=CC=C1;CC1=C(N=CC=C1)C;-5.03
water;tributylphosphate;O;CCCCOP(=O)(OCCCC)OCCCC;-4.69
aceticacid;carbontet;CC(=O)O;C(Cl)(Cl)(Cl)Cl;-3.64
1-hexanol;tributylphosphate;CCCCCCO;CCCCOP(=O)(OCCCC)OCCCC;-7.68
methylacetate;chloroform;CC(=O)OC;C(Cl)(Cl)Cl;-4.9
N-methylpiperazine;water;CN1CCNCC1;O;-7.77
chlorobenzene;cyclohexane;C1=CC=C(C=C1)Cl;C1CCCCC1;-5.1
1-butanol;water;CCCCO;O;-4.72
tetrachloroethene;undecane;C(=C(Cl)Cl)(Cl)Cl;CCCCCCCCCCC;-4.63
trimethylamine;4methyl2pentanone;CN(C)C;CC(C)CC(=O)C;-2.86
phenol;mesitylene;C1=CC=C(C=C1)O;CC1=CC(=CC(=C1)C)C;-6.8
trichloroethene;undecane;C(=C(Cl)Cl)Cl;CCCCCCCCCCC;-3.87
ethylamine;diethylether;CCN;CCOCC;-2.89
nitromethane;aceticacid;C[N+](=O)[O-];CC(=O)O;-4.88
dimethylamine;benzene;CNC;C1=CC=CC=C1;-3.01
propylamine;nonanol;CCCN;CCCCCCCCCO;-4.66
p-bromophenol;carbontet;C1=CC(=CC=C1O)Br;C(Cl)(Cl)(Cl)Cl;-7.86
butanoicacid;hexadecane;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CCCCCCCCCCCCCCCC;-3.86
p-cresol;methylenechloride;CC1=CC=C(C=C1)O;C(Cl)Cl;-7.71
1,4-dioxane;hexane;C1COCCO1;CCCCCC;-4.08
1,4-dichlorobenzene;cyclohexane;C1=CC(=CC=C1Cl)Cl;C1CCCCC1;-5.89
ethanol;2methylpyridine;CCO;CC1=CC=CC=N1;-5.01
aniline;pentanol;C1=CC=C(C=C1)N;CCCCCO;-6.44
2-heptanone;toluene;CCCCCC(=O)C;CC1=CC=CC=C1;-6.3
benzamide;cyclohexane;C1=CC=C(C=C1)C(=O)N;C1CCCCC1;-8.72
ethanol;methoxyethanol;CCO;COCCO;-4.71
butylacetate;ethylbenzene;CCCCCC(=O)[O-];CCC1=CC=CC=C1;-5.48
toluene;carbondisulfide;CC1=CC=CC=C1;C(=S)=S;-5.39
N,N-dimethylformamide;dimethylformamide;CN(C)C=O;CN(C)C=O;-6.47
ethylacetate;chloroform;CCOC(=O)C;C(Cl)(Cl)Cl;-5.58
propylacetate;heptane;CCCCC(=O)O;CCCCCCC;-4.09
1-pentanol;water;CCCCCO;O;-4.47
2-butanone;isopropylbenzene;CCC(=O)C;CC(C)C1=CC=CC=C1;-4.02
1-pentanol;chloroform;CCCCCO;C(Cl)(Cl)Cl;-5.9
1,1,2-trichloro-1,2,2-trifluoroethane;hexadecane;C(C(F)(Cl)Cl)(F)(F)Cl;CCCCCCCCCCCCCCCC;-2.89
4-amino-4'-nitroazobenzene;water;C1=CC(=CC=C1N)N=NC2=CC=C(C=C2)[N+](=O)[O-];O;-11.2
2-methylpropene;water;CC(=C)C;O;1.16
1-pentanol;isooctane;CCCCCO;CC(C)CC(C)(C)C;-4.17
propanoicacid;onitrotoluene;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CC1=CC=CC=C1[N+](=O)[O-];-5.3
acetonitrile;octanol;CC#N;CCCCCCCCO;-3.15
m-cresol;mcresol;CC1=CC(=CC=C1)O;CC1=CC(=CC=C1)O;-8.4
2,6-dimethylpyridine;hexadecane;CC1=NC(=CC=C1)C;CCCCCCCCCCCCCCCC;-5.27
ethylamine;butanol;CCN;CCCCO;-4.5
aniline;butylacetate;C1=CC=C(C=C1)N;CCCCCC(=O)[O-];-7.3
1-pentanol;odichlorobenzene;CCCCCO;C1=CC=C(C(=C1)Cl)Cl;-4.93
methylpentanoate;decalin;CCCCC(=O)OC;C1CCC2CCCCC2C1;-4.83
p-hydroxybenzaldehyde;octanol;C1=CC(=CC=C1C=O)O;CCCCCCCCO;-12.36
aceticacid;benzylalcohol;CC(=O)O;C1=CC=C(C=C1)CO;-6.96
pyridine;dichloroethane;C1=CC=NC=C1;CC(Cl)Cl;-5.53
iodomethane;water;CI;O;-0.89
p-cresol;heptane;CC1=CC=C(C=C1)O;CCCCCCC;-5.77
5-bromouracil;ethylacetate;C1=C(C(=O)NC(=O)N1)Br;CCOC(=O)C;-17.93
2-butanone;bromobenzene;CCC(=O)C;C1=CC=C(C=C1)Br;-4.37
1-butanol;diethylether;CCCCO;CCOCC;-5.69
aceticacid;chloroform;CC(=O)O;C(Cl)(Cl)Cl;-4.74
ethylacetate;decalin;CCOC(=O)C;C1CCC2CCCCC2C1;-3.47
methylacetate;chlorohexane;CC(=O)OC;CCCCCCCl;-3.66
2-butanone;octane;CCC(=O)C;CCCCCCCC;-3.24
benzaldehyde;hexadecane;C1=CC=C(C=C1)C=O;CCCCCCCCCCCCCCCC;-5.44
1,1,1-trichloroethane;hexadecane;CC(Cl)(Cl)Cl;CCCCCCCCCCCCCCCC;-3.73
p-bromophenol;methylenechloride;C1=CC(=CC=C1O)Br;C(Cl)Cl;-9.09
o-cresol;decanol;CC1=CC=CC=C1O;CCCCCCCCCCO;-8.58
propylacetate;hexane;CCCCC(=O)O;CCCCCC;-4.1
m-cresol;water;CC1=CC(=CC=C1)O;O;-5.49
1,2-ethanediol;butylacetate;C(CO)O;CCCCCC(=O)[O-];-6.27
4-nitroaniline;water;C1=CC(=CC=C1N)[N+](=O)[O-];O;-9.45
toluene;pentanol;CC1=CC=CC=C1;CCCCCO;-4.25
dichloromethane;methylenechloride;C(Cl)Cl;C(Cl)Cl;-3.8
N-methylaniline;water;CNC1=CC=CC=C1;O;-4.68
butylacetate;butylacetate;CCCCCC(=O)[O-];CCCCCC(=O)[O-];-5.52
o-xylene;chloroform;CC1=CC=CC=C1C;C(Cl)(Cl)Cl;-6.23
methylpropanoate;chlorohexane;CCC(=O)OC;CCCCCCCl;-4.2
m-hydroxybenzaldehyde;cyclohexane;C1=CC(=CC(=C1)O)C=O;C1CCCCC1;-6.88
dimethyldisulfide;octanol;CSSC;CCCCCCCCO;-4.24
pyridine;diethylether;C1=CC=NC=C1;CCOCC;-4.81
n-octane;nitroethane;CCCCCCCC;CC[N+](=O)[O-];-3.89
2-butanone;xylene;CCC(=O)C;CC1=CC(=CC=C1)C;-4.23
butylamine;benzylalcohol;CCCCN;C1=CC=C(C=C1)CO;-5.15
1-pentanol;nonane;CCCCCO;CCCCCCCCC;-3.92
chlorobenzene;chloroform;C1=CC=C(C=C1)Cl;C(Cl)(Cl)Cl;-5.45
ethylamine;nonane;CCN;CCCCCCCCC;-1.98
naphthalene;octanol;C1=CC=C2C=CC=CC2=C1;CCCCCCCCO;-6.97
1-butanol;odichlorobenzene;CCCCO;C1=CC=C(C(=C1)Cl)Cl;-3.9
2,2',3'-trichlorobiphenyl;octanol;C1=CC=C(C(=C1)C2=C(C(=CC=C2)Cl)Cl)Cl;CCCCCCCCO;-9.12
1,4-dioxane;ethoxybenzene;C1COCCO1;CCOC1=CC=CC=C1;-4.87
1-pentanol;toluene;CCCCCO;CC1=CC=CC=C1;-5.17
methylpentanoate;fluoroctane;CCCCC(=O)OC;CCCCCCCCF;-5.33
ethanol;tetrahydrothiophenedioxide;CCO;C1CCS(=O)(=O)C1;-4.3
2-heptanone;perfluorobenzene;CCCCCC(=O)C;C1(=C(C(=C(C(=C1F)F)F)F)F)F;-6.15
butylacetate;heptane;CCCCCC(=O)[O-];CCCCCCC;-4.83
1-iodopentane;hexadecane;CCCCCI;CCCCCCCCCCCCCCCC;-5.63
1,4-dioxane;methylenechloride;C1COCCO1;C(Cl)Cl;-5.33
propylparaben;octanol;CCCOC(=O)C1=CC=C(C=C1)O;CCCCCCCCO;-13.52
toluene;triethylamine;CC1=CC=CC=C1;CCN(CC)CC;-4.98
ethanol;phenylether;CCO;C1=CC=C(C=C1)OC2=CC=CC=C2;-3.22
bromoform;octanol;C(Br)(Br)Br;CCCCCCCCO;-5.62
2-butanone;chlorohexane;CCC(=O)C;CCCCCCCl;-4.1
2-heptanone;heptane;CCCCCC(=O)C;CCCCCCC;-5.22
ethanethiol;isooctane;CCS;CC(C)CC(C)(C)C;-3.13
difluorodichloromethane;octanol;C(F)(F)(Cl)Cl;CCCCCCCCO;-1.25
o-cresol;hexanol;CC1=CC=CC=C1O;CCCCCCO;-8.76
dipropylamine;water;CCCNCCC;O;-3.66
butylamine;heptane;CCCCN;CCCCCCC;-3.55
propylacetate;xylene;CCCCC(=O)O;CC1=CC(=CC=C1)C;-4.87
ibuprofen(racemic);water;CC(C)CC1=CC=C(C=C1)C(C)C(=O)O;O;-7
acetaldehyde;hexadecane;CC=O;CCCCCCCCCCCCCCCC;-1.68
n-octane;benzonitrile;CCCCCCCC;C1=CC=C(C=C1)C#N;-4.34
ethanol;butanol;CCO;CCCCO;-5.02
ethanol;benzylalcohol;CCO;C1=CC=C(C=C1)CO;-4.84
butanal;hexadecane;CCCC=O;CCCCCCCCCCCCCCCC;-3.1
o-cresol;hexadecane;CC1=CC=CC=C1O;CCCCCCCCCCCCCCCC;-5.78
methanol;ethylacetate;CO;CCOC(=O)C;-3.37
acetophenone;diethylether;CC(=O)C1=CC=CC=C1;CCOCC;-6.79
isopropylether;water;CC(C)OC(C)C;O;-0.53
propanoicacid;diisopropylether;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CC(C)OC(C)C;-6.37
phenol;decalin;C1=CC=C(C=C1)O;C1CCC2CCCCC2C1;-5.38
2-iodopropane;water;CC(C)I;O;-0.46
butylacetate;decane;CCCCCC(=O)[O-];CCCCCCCCCC;-4.66
methylhexanoate;water;CCCCCC(=O)OC;O;-2.49
hydrogensulfide;diethylether;S;CCOCC;-0.6
n-nonane;nonane;CCCCCCCCC;CCCCCCCCC;-5.91
propylacetate;benzene;CCCCC(=O)O;C1=CC=CC=C1;-5.21
formaldehyde;butanol;C=O;CCCCO;-3.49
hydrogenperoxide;isobutanol;OO;CC(C)CO;-7.93
butanoicacid;benzene;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;C1=CC=CC=C1;-5.3
diethylether;diethylether;CCOCC;CCOCC;-3.39
2-methylpyrazine;dibutylether;CC1=NC=CN=C1;CCCCOCCCC;-5.12
hexafluoroethane;water;C(C(F)(F)F)(F)(F)F;O;3.94
1,1-dichloro-2,2-difluoroethylmethylether;hexadecane;COC(C(Cl)Cl)(F)F;CCCCCCCCCCCCCCCC;-3.9
N,N-dimethylformamide;diethylether;CN(C)C=O;CCOCC;-5.31
methylpropanoate;isopropylbenzene;CCC(=O)OC;CC(C)C1=CC=CC=C1;-4.19
ethylamine;decanol;CCN;CCCCCCCCCCO;-3.91
6-chloro-N,N'-diethyl-1,3,5-triazine-2,4-diamine(simazine);water;CCNC1=NC(=NC(=N1)Cl)NCC;O;-10.2
chloroform;isooctane;C(Cl)(Cl)Cl;CC(C)CC(C)(C)C;-3.06
1-butanol;decane;CCCCO;CCCCCCCCCC;-3.77
o-cresol;nonane;CC1=CC=CC=C1O;CCCCCCCCC;-6.2
o-cresol;dichloroethane;CC1=CC=CC=C1O;CC(Cl)Cl;-7.73
nitromethane;nitromethane;C[N+](=O)[O-];C[N+](=O)[O-];-5.38
methylhexanoate;benzene;CCCCCC(=O)OC;C1=CC=CC=C1;-6.47
propanal;hexadecane;CCC=O;CCCCCCCCCCCCCCCC;-2.48
butylacetate;perfluorobenzene;CCCCCC(=O)[O-];C1(=C(C(=C(C(=C1F)F)F)F)F)F;-5.52
ethanol;tetralin;CCO;C1CCC2=CC=CC=C2C1;-1.54
2-hexanone;octane;CCCCC(=O)C;CCCCCCCC;-4.6
2,2-dimethylpropane;water;CC(C)(C)C;O;2.5
benzylalcohol;benzylalcohol;C1=CC=C(C=C1)CO;C1=CC=C(C=C1)CO;-8.61
1-butanol;chloroform;CCCCO;C(Cl)(Cl)Cl;-5.28
phenol;dichloroethane;C1=CC=C(C=C1)O;CC(Cl)Cl;-7.48
methylpropanoate;cyclohexane;CCC(=O)OC;C1CCCCC1;-3.71
1-heptanol;octanol;CCCCCCCO;CCCCCCCCO;-7.75
p-xylene;octanol;CC1=CC=C(C=C1)C;CCCCCCCCO;-5.19
propylacetate;isopropylbenzene;CCCCC(=O)O;CC(C)C1=CC=CC=C1;-4.78
4-methylaniline;benzene;CC1=CC=C(C=C1)N;C1=CC=CC=C1;-7.59
chloroethane;hexadecane;CCCl;CCCCCCCCCCCCCCCC;-2.29
benzamide;carbontet;C1=CC=C(C=C1)C(=O)N;C(Cl)(Cl)(Cl)Cl;-9.13
butylamine;heptanol;CCCCN;CCCCCCCO;-5.4
azetidine;water;C1CNC1;O;-5.56
p-cresol;chlorobenzene;CC1=CC=C(C=C1)O;C1=CC=C(C=C1)Cl;-7.23
dipropylamine;benzene;CCCNCCC;C1=CC=CC=C1;-5.09
1,4-dioxane;decane;C1COCCO1;CCCCCCCCCC;-3.97
phenol;diisopropylether;C1=CC=C(C=C1)O;CC(C)OC(C)C;-8.35
tetrahydrofuran;water;C1CCOC1;O;-3.47
1-bromopentane;octanol;CCCCCBr;CCCCCCCCO;-4.68
benzonitrile;benzonitrile;C1=CC=C(C=C1)C#N;C1=CC=C(C=C1)C#N;-7.28
chloroform;hexane;C(Cl)(Cl)Cl;CCCCCC;-3.17
1,4-dioxane;fluorobenzene;C1COCCO1;C1=CC=C(C=C1)F;-5.18
1-hexanol;chloroform;CCCCCCO;C(Cl)(Cl)Cl;-6.67
iodobenzene;chloroform;C1=CC=C(C=C1)I;C(Cl)(Cl)Cl;-6.6
acetophenone;decalin;CC(=O)C1=CC=CC=C1;C1CCC2CCCCC2C1;-6.23
hydrogen;hexadecane;[HH];CCCCCCCCCCCCCCCC;1.64
bromobenzene;octanol;C1=CC=C(C=C1)Br;CCCCCCCCO;-5.46
5-bromouracil;heptane;C1=C(C(=O)NC(=O)N1)Br;CCCCCCC;-12.73
pentylacetate;isopropyltoluene;CCCCCOC(=O)C;CC1=CC=C(C=C1)C(C)C;-6.02
n-pentadecane;pentadecane;CCCCCCCCCCCCCCC;CCCCCCCCCCCCCCC;-9.91
toluene;cyclohexane;CC1=CC=CC=C1;C1CCCCC1;-4.9
toluene;dimethylsulfoxide;CC1=CC=CC=C1;CS(=O)C;-4.42
2,6-dimethylpyridine;water;CC1=NC(=CC=C1)C;O;-4.6
aniline;isooctane;C1=CC=C(C=C1)N;CC(C)CC(C)(C)C;-5.2
pyridine;octanol;C1=CC=NC=C1;CCCCCCCCO;-5.34
1-bromopropane;water;CCCBr;O;-0.56
uracil;butanol;C1=CNC(=O)NC1=O;CCCCO;-16.05
1,4-dichlorobenzene;hexane;C1=CC(=CC=C1Cl)Cl;CCCCCC;-5.69
1-bromopropane;hexadecane;CCCBr;CCCCCCCCCCCCCCCC;-3.57
aniline;dichloroethane;C1=CC=C(C=C1)N;CC(Cl)Cl;-7.39
3-iodopropene;hexadecane;C=CCI;CCCCCCCCCCCCCCCC;-4.1
2-pentanone;xylene;CCCC(=O)C;CC1=CC(=CC=C1)C;-4.87
benzene;hexane;C1=CC=CC=C1;CCCCCC;-3.96
formaldehyde;pentanol;C=O;CCCCCO;-3.44
5-fluorouracil;ethylacetate;C1=C(C(=O)NC(=O)N1)F;CCOC(=O)C;-16.1
chrysene;hexadecane;C1=CC=C2C(=C1)C=CC3=C2C=CC4=CC=CC=C43;CCCCCCCCCCCCCCCC;-14.1
o-cresol;cyclohexane;CC1=CC=CC=C1O;C1CCCCC1;-6.02
methylpentanoate;isopropylbenzene;CCCCC(=O)OC;CC(C)C1=CC=CC=C1;-5.45
N-methylaniline;cyclohexane;CNC1=CC=CC=C1;C1CCCCC1;-6.33
1,4-dioxane;mcresol;C1COCCO1;CC1=CC(=CC=C1)O;-6.82
allylalcohol;hexadecane;C=CCO;CCCCCCCCCCCCCCCC;-2.73
o-cresol;heptanol;CC1=CC=CC=C1O;CCCCCCCO;-8.78
ethylbenzene;decane;CCC1=CC=CC=C1;CCCCCCCCCC;-5.25
pyridine;benzene;C1=CC=NC=C1;C1=CC=CC=C1;-5.28
cyclohexane;chloroform;C1CCCCC1;C(Cl)(Cl)Cl;-4.45
ethanol;nitromethane;CCO;C[N+](=O)[O-];-4.16
cyclohexane;hexadecyliodide;C1CCCCC1;CCCCCCCCCCCCCCCCI;-3.66
butanoicacid;butanol;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CCCCO;-7.66
bromobenzene;cyclohexane;C1=CC=C(C=C1)Br;C1CCCCC1;-5.29
iodoethane;octanol;CCI;CCCCCCCCO;-3.45
hexanoicacid;nitrobenzene;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;C1=CC=C(C=C1)[N+](=O)[O-];-7.26
methylpentanoate;heptane;CCCCC(=O)OC;CCCCCCC;-4.92
methylacetate;bromooctane;CC(=O)OC;CCCCCCCCBr;-3.35
2-pentanone;isooctane;CCCC(=O)C;CC(C)CC(C)(C)C;-4.14
2-pentanone;isopropylbenzene;CCCC(=O)C;CC(C)C1=CC=CC=C1;-4.84
1,4-dioxane;dimethylacetamide;C1COCCO1;CC(=O)N(C)C;-5.01
ethanol;toluene;CCO;CC1=CC=CC=C1;-3.33
chloroform;undecane;C(Cl)(Cl)Cl;CCCCCCCCCCC;-3.42
