Solute;Solvent;SoluteSMILES;SolventSMILES;DeltaGsolv
iodomethane;water;CI;O;-0.89
butylamine;dichloroethane;CCCCN;CC(Cl)Cl;-4.34
methylpropanoate;benzene;CCC(=O)OC;C1=CC=CC=C1;-4.58
butylamine;bromobenzene;CCCCN;C1=CC=C(C=C1)Br;-4.22
n-octane;tetrahydrofuran;CCCCCCCC;C1CCOC1;-5.39
2-methylpropene;water;CC(=C)C;O;1.16
hexanoicacid;nitrobenzene;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;C1=CC=C(C=C1)[N+](=O)[O-];-7.26
ethylacetate;secbutylbenzene;CCOC(=O)C;CCC(C)C1=CC=CC=C1;-4.11
diethylamine;octanol;CCNCC;CCCCCCCCO;-4.75
p-bromophenol;chlorobenzene;C1=CC(=CC=C1O)Br;C1=CC=C(C=C1)Cl;-8.54
o-cresol;nonane;CC1=CC=CC=C1O;CCCCCCCCC;-6.2
1-bromo-1-chloro-2,2,2-trifluoroethane;hexadecane;C(C(F)(F)F)(Cl)Br;CCCCCCCCCCCCCCCC;-2.97
chloroform;pentane;C(Cl)(Cl)Cl;CCCCC;-3.26
acetonitrile;cyclohexane;CC#N;C1CCCCC1;-1.87
aniline;4methyl2pentanone;C1=CC=C(C=C1)N;CC(C)CC(=O)C;-7.54
ethylacetate;heptane;CCOC(=O)C;CCCCCCC;-3.5
o-cresol;chlorobenzene;CC1=CC=CC=C1O;C1=CC=C(C=C1)Cl;-7.33
benzamide;diethylether;C1=CC=C(C=C1)C(=O)N;CCOCC;-10.6
ethanol;ethoxybenzene;CCO;CCOC1=CC=CC=C1;-3.45
naphthalene;octanol;C1=CC=C2C=CC=CC2=C1;CCCCCCCCO;-6.97
methane;water;C;O;2
propylamine;toluene;CCCN;CC1=CC=CC=C1;-3.51
butylacetate;tbutylbenzene;CCCCCC(=O)[O-];CC(C)(C)C1=CC=CC=C1;-5.25
methylacetate;cyclohexane;CC(=O)OC;C1CCCCC1;-3.06
1-heptanol;dichloroethane;CCCCCCCO;CC(Cl)Cl;-6.79
butanoicacid;butanol;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CCCCO;-7.66
Z-1,2-dichloroethene;water;C(=C\Cl)\Cl;O;-1.17
acetone;water;CC(=O)C;O;-3.85
phenol;butylbenzene;C1=CC=C(C=C1)O;CCCCC1=CC=CC=C1;-6.76
ethylacetate;carbontet;CCOC(=O)C;C(Cl)(Cl)(Cl)Cl;-4.4
propanoicacid;butanol;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CCCCO;-7.17
propanoicacid;bromoethane;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CCBr;-5.52
benzene;diethylether;C1=CC=CC=C1;CCOCC;-4.21
butylamine;isopropyltoluene;CCCCN;CC1=CC=C(C=C1)C(C)C;-4.22
bromobenzene;diethylether;C1=CC=C(C=C1)Br;CCOCC;-5.99
m-hydroxybenzaldehyde;diethylether;C1=CC(=CC(=C1)O)C=O;CCOCC;-11.36
1-butene;hexadecane;CCC=C;CCCCCCCCCCCCCCCC;-2.03
butylacetate;bromobenzene;CCCCCC(=O)[O-];C1=CC=C(C=C1)Br;-5.58
1-pentanol;iodobenzene;CCCCCO;C1=CC=C(C=C1)I;-5.02
cyclopentane;octanol;C1CCCC1;CCCCCCCCO;-2.65
pentylacetate;secbutylbenzene;CCCCCOC(=O)C;CCC(C)C1=CC=CC=C1;-5.98
propylacetate;heptane;CCCCC(=O)O;CCCCCCC;-4.09
1-propanethiol;water;CCCS;O;-1.05
water;toluene;O;CC1=CC=CC=C1;-1.69
2-butanone;ethanol;CCC(=O)C;CCO;-4.32
3-methylpyridine;octanol;CC1=CN=CC=C1;CCCCCCCCO;-6.4
pyridine;4methyl2pentanone;C1=CC=NC=C1;CC(C)CC(=O)C;-5.33
aceticacid;octanol;CC(=O)O;CCCCCCCCO;-6.35
E-N-methylacetamide;water;CC(=O)NC;O;-10
3-bromopropene;hexadecane;C=CCBr;CCCCCCCCCCCCCCCC;-3.42
nitroethane;hexane;CC[N+](=O)[O-];CCCCCC;-3.19
ammonia;benzene;N;C1=CC=CC=C1;-1.12
anisole;water;COC1=CC=CC=C1;O;-2.45
urea;water;C(=O)(N)N;O;-13.8
ethylamine;carbontet;CCN;C(Cl)(Cl)(Cl)Cl;-2.77
1-hexanol;ethylbenzene;CCCCCCO;CCC1=CC=CC=C1;-5.68
p-bromophenol;xylene;C1=CC(=CC=C1O)Br;CC1=CC(=CC=C1)C;-8.69
pentanoicacid;xylene;CCCCC(=O)O;CC1=CC(=CC=C1)C;-5.71
isopropylether;chloroform;CC(C)OC(C)C;C(Cl)(Cl)Cl;-3.78
butylacetate;bromooctane;CCCCCC(=O)[O-];CCCCCCCCBr;-5.11
2-butanone;diethylether;CCC(=O)C;CCOCC;-4.09
acetone;benzene;CC(=O)C;C1=CC=CC=C1;-3.79
trimethylamine;isobutanol;CN(C)C;CC(C)CO;-3.9
iodobenzene;decalin;C1=CC=C(C=C1)I;C1CCC2CCCCC2C1;-5.96
n-pentadecane;pentadecane;CCCCCCCCCCCCCCC;CCCCCCCCCCCCCCC;-9.91
1-hexanol;odichlorobenzene;CCCCCCO;C1=CC=C(C(=C1)Cl)Cl;-5.7
butylacetate;carbontet;CCCCCC(=O)[O-];C(Cl)(Cl)(Cl)Cl;-5.59
acetaldehyde;hexadecane;CC=O;CCCCCCCCCCCCCCCC;-1.68
1-amino-4-anilinoanthraquinone;water;C1=CC=C(C=C1)NC2=C3C(=C(C=C2)N)C(=O)C4=CC=CC=C4C3=O;O;-7.4
1-nitropropane;octanol;CCC[N+](=O)[O-];CCCCCCCCO;-4.44
acetone;decane;CC(=O)C;CCCCCCCCCC;-2.47
2-heptanone;ethylbenzene;CCCCCC(=O)C;CCC1=CC=CC=C1;-6.1
p-hydroxybenzaldehyde;cyclohexane;C1=CC(=CC=C1C=O)O;C1CCCCC1;-7.19
1-nitropropane;cyclohexane;CCC[N+](=O)[O-];C1CCCCC1;-4.06
allylalcohol;octanol;C=CCO;CCCCCCCCO;-5.27
m-xylene;hexadecane;CC1=CC(=CC=C1)C;CCCCCCCCCCCCCCCC;-5.24
acetone;chloroform;CC(=O)C;C(Cl)(Cl)Cl;-4.42
N-methylcarbamicacid[1-(methylthio)ethylideneamino]ester(methomyl);water;C/C(=N\OC(=O)NC)/SC;O;-10.7
anisole;cyclohexane;COC1=CC=CC=C1;C1CCCCC1;-5.38
methylpentanoate;trimethylbenzene;CCCCC(=O)OC;CC1=C(C(=CC=C1)C)C;-5.41
1-hexanol;toluene;CCCCCCO;CC1=CC=CC=C1;-6.12
methylacetate;octane;CC(=O)OC;CCCCCCCC;-3.06
butylamine;undecane;CCCCN;CCCCCCCCCCC;-3.55
o-cresol;ethylbenzene;CC1=CC=CC=C1O;CCC1=CC=CC=C1;-7.25
diethylamine;dichloroethane;CCNCC;CC(Cl)Cl;-4
n-heptane;heptane;CCCCCCC;CCCCCCC;-4.65
methyl2-(4,6-dimethylpyrimidin-2-ylcarbamoylsulfamoyl)benzoate(sulfometuron-methyl);water;CC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC)C;O;-20.3
aniline;butylacetate;C1=CC=C(C=C1)N;CCCCCC(=O)[O-];-7.3
methylhexanoate;decalin;CCCCCC(=O)OC;C1CCC2CCCCC2C1;-5.51
naphthalene;hexadecane;C1=CC=C2C=CC=CC2=C1;CCCCCCCCCCCCCCCC;-7.29
toluene;chloroform;CC1=CC=CC=C1;C(Cl)(Cl)Cl;-5.48
N-methylaniline;octanol;CNC1=CC=CC=C1;CCCCCCCCO;-6.94
butylacetate;ethylbenzene;CCCCCC(=O)[O-];CCC1=CC=CC=C1;-5.48
N-methylaniline;cyclohexane;CNC1=CC=CC=C1;C1CCCCC1;-6.33
1-hexanol;carbontet;CCCCCCO;C(Cl)(Cl)(Cl)Cl;-5.04
benzamide;water;C1=CC=C(C=C1)C(=O)N;O;-10.9
2,2,2-trifluoroethanol;chloroform;C(C(F)(F)F)O;C(Cl)(Cl)Cl;-3.03
butylacetate;water;CCCCCC(=O)[O-];O;-2.55
acetophenone;octanol;CC(=O)C1=CC=CC=C1;CCCCCCCCO;-6.74
dimethoxymethane;water;COCOC;O;-2.93
o-cresol;octane;CC1=CC=CC=C1O;CCCCCCCC;-6.16
2-hexanone;benzene;CCCCC(=O)C;C1=CC=CC=C1;-5.76
phenol;hexane;C1=CC=C(C=C1)O;CCCCCC;-5.49
benzaldehyde;dichloroethane;C1=CC=C(C=C1)C=O;CC(Cl)Cl;-7.23
2-pentanone;pentane;CCCC(=O)C;CCCCC;-4.16
butylacetate;pentane;CCCCCC(=O)[O-];CCCCC;-4.88
1,4-dioxane;triethylamine;C1COCCO1;CCN(CC)CC;-4.41
1-heptanol;hexadecane;CCCCCCCO;CCCCCCCCCCCCCCCC;-5.62
1-propanol;cyclohexane;CCCO;C1CCCCC1;-2.73
nitrobenzene;carbontet;C1=CC=C(C=C1)[N+](=O)[O-];C(Cl)(Cl)(Cl)Cl;-6.92
pentylamine;hexadecane;CCCCCN;CCCCCCCCCCCCCCCC;-4.28
1,4-dioxane;diethylether;C1COCCO1;CCOCC;-4.67
2-hexanone;octane;CCCCC(=O)C;CCCCCCCC;-4.6
1-propanol;diethylether;CCCO;CCOCC;-4.9
ethanol;acetonitrile;CCO;CC#N;-4.43
2,2-dimethylpropane;hexadecane;CC(C)(C)C;CCCCCCCCCCCCCCCC;-2.48
tetramethylsilane;water;C[Si](C)(C)C;O;3.04
dimethylamine;isobutanol;CNC;CC(C)CO;-4.43
ethanol;nitromethane;CCO;C[N+](=O)[O-];-4.16
cyclopropane;hexadecane;C1CC1;CCCCCCCCCCCCCCCC;-1.78
methylpentanoate;hexadecane;CCCCC(=O)OC;CCCCCCCCCCCCCCCC;-4.69
ethane;water;CC;O;1.83
ethane;octanol;CC;CCCCCCCCO;-0.64
2-butanone;aceticacid;CCC(=O)C;CC(=O)O;-4.8
propanoicacid;decalin;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;C1CCC2CCCCC2C1;-4.42
dipropylamine;xylene;CCCNCCC;CC1=CC(=CC=C1)C;-5.35
butylacetate;benzene;CCCCCC(=O)[O-];C1=CC=CC=C1;-5.78
propanoicacid;butanone;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CCC(=O)C;-7.05
1-heptanol;heptanol;CCCCCCCO;CCCCCCCO;-7.84
2-hexanone;isooctane;CCCCC(=O)C;CC(C)CC(C)(C)C;-4.72
benzene;water;C1=CC=CC=C1;O;-0.87
formaldehyde;benzylalcohol;C=O;C1=CC=C(C=C1)CO;-3.48
aceticacid;cyclohexanone;CC(=O)O;C1CCC(=O)CC1;-6.43
dipropylamine;isobutanol;CCCNCCC;CC(C)CO;-5.87
propylacetate;chlorohexane;CCCCC(=O)O;CCCCCCCl;-4.84
toluene;diethylether;CC1=CC=CC=C1;CCOCC;-5.23
butylamine;octanol;CCCCN;CCCCCCCCO;-5.33
g-butyrolactone;ethanol;C1CC(=O)OC1;CCO;-4.58
toluene;hexadecane;CC1=CC=CC=C1;CCCCCCCCCCCCCCCC;-4.54
toluene;triethylamine;CC1=CC=CC=C1;CCN(CC)CC;-4.98
propanoicacid;diisopropylether;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CC(C)OC(C)C;-6.37
aceticacid;pentanol;CC(=O)O;CCCCCO;-6.65
1-octanol;benzene;CCCCCCCCO;C1=CC=CC=C1;-8.06
ammonia;water;N;O;-4.29
thiophene;hexadecane;C1=CSC=C1;CCCCCCCCCCCCCCCC;-4.01
2-heptanone;heptane;CCCCCC(=O)C;CCCCCCC;-5.22
N,N-dimethylformamide;octanol;CN(C)C=O;CCCCCCCCO;-6.14
phenylformate;water;C1=CC=C(C=C1)C(=O)[O-];O;-3.82
tripropylphosphate;carbontet;CCOC(=O)C1=C(NC(=O)NC1C2=CC=CC=C2)C;C(Cl)(Cl)(Cl)Cl;-8.6
1,4,5,8-tetraminoanthraquinone;water;C1=CC(=C2C(=C1N)C(=O)C3=C(C=CC(=C3C2=O)N)N)N;O;-8.9
1,2-ethanediol;chloroform;C(CO)O;C(Cl)(Cl)Cl;-5.98
pentylacetate;decalin;CCCCCOC(=O)C;C1CCC2CCCCC2C1;-5.44
hexanoicacid;carbontet;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;C(Cl)(Cl)(Cl)Cl;-6.99
2-butanone;nitroethane;CCC(=O)C;CC[N+](=O)[O-];-4.73
aniline;pentane;C1=CC=C(C=C1)N;CCCCC;-5.15
chlorobenzene;decane;C1=CC=C(C=C1)Cl;CCCCCCCCCC;-4.93
hexanoicacid;dichloroethane;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;CC(Cl)Cl;-7.33
1-heptanol;bromoform;CCCCCCCO;C(Br)(Br)Br;-7.1
methanol;odichlorobenzene;CO;C1=CC=C(C(=C1)Cl)Cl;-1.73
2,6-dichlorobenzonitrile;water;C1=CC(=C(C(=C1)Cl)C#N)Cl;O;-5.22
dimethylether;octanol;COC;CCCCCCCCO;-2.06
azetidine;water;C1CNC1;O;-5.56
acetophenone;dodecane;CC(=O)C1=CC=CC=C1;CCCCCCCCCCCC;-6.11
diethylamine;toluene;CCNCC;CC1=CC=CC=C1;-3.75
1,4-dioxane;water;C1COCCO1;O;-5.05
m-xylene;carbontet;CC1=CC(=CC=C1)C;C(Cl)(Cl)(Cl)Cl;-5.71
butanoicacid;xylene;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CC1=CC(=CC=C1)C;-5.3
1-hexanol;butylacetate;CCCCCCO;CCCCCC(=O)[O-];-6.62
1-heptanol;decane;CCCCCCCO;CCCCCCCCCC;-5.62
N-butyl-N-ethyl-2,6-dinitro-4-(trifluoromethyl)aniline(benefin);water;CCCCN(CC)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-];O;-3.5
1-pentanol;tributylphosphate;CCCCCO;CCCCOP(=O)(OCCCC)OCCCC;-6.69
ethanol;acetophenone;CCO;CC(=O)C1=CC=CC=C1;-4.12
propyne;water;CC#C;O;-0.31
propylacetate;octanol;CCCCC(=O)O;CCCCCCCCO;-4.55
phenol;cyclohexane;C1=CC=C(C=C1)O;C1CCCCC1;-5.57
propylamine;octanol;CCCN;CCCCCCCCO;-4.77
nitrobenzene;benzene;C1=CC=C(C=C1)[N+](=O)[O-];C1=CC=CC=C1;-7.6
cyclopentanone;octanol;C1CCC(=O)C1;CCCCCCCCO;-5.01
1-nitropropane;isooctane;CCC[N+](=O)[O-];CC(C)CC(C)(C)C;-3.94
butanoicacid;onitrotoluene;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CC1=CC=CC=C1[N+](=O)[O-];-5.76
pyridine;butylacetate;C1=CC=NC=C1;CCCCCC(=O)[O-];-5.31
ethylamine;octanol;CCN;CCCCCCCCO;-4.09
p-cresol;hexanol;CC1=CC=C(C=C1)O;CCCCCCO;-9.21
nitrobenzene;nitrobenzene;C1=CC=C(C=C1)[N+](=O)[O-];C1=CC=C(C=C1)[N+](=O)[O-];-7.94
4-methylaniline;heptane;CC1=CC=C(C=C1)N;CCCCCCC;-6.15
acetophenone;water;CC(=O)C1=CC=CC=C1;O;-4.58
flufenamicacid;octanol;C1=CC=C(C(=C1)C(=O)O)NC2=CC=CC(=C2)C(F)(F)F;CCCCCCCCO;-12.84
toluene;undecane;CC1=CC=CC=C1;CCCCCCCCCCC;-4.81
o-cresol;iodobenzene;CC1=CC=CC=C1O;C1=CC=C(C=C1)I;-7.14
pyridine;carbontet;C1=CC=NC=C1;C(Cl)(Cl)(Cl)Cl;-5.01
3-ethyl-2-methoxypyrazine;octanol;CCC1=NC=CN=C1OC;CCCCCCCCO;-6.85
hexanoicacid;pentanol;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;CCCCCO;-8.99
phenol;octanol;C1=CC=C(C=C1)O;CCCCCCCCO;-8.69
chloroethene;water;C=CCl;O;-0.59
isobutylnitrate;water;CC(C)CO[N+](=O)[O-];O;-1.9
methylacetate;pentane;CC(=O)OC;CCCCC;-3.13
2-methylpropene;carbontet;CC(=C)C;C(Cl)(Cl)(Cl)Cl;-2.63
dimethylamine;toluene;CNC;CC1=CC=CC=C1;-2.68
3-methylpyridine;water;CC1=CN=CC=C1;O;-4.77
1-iodopropane;hexadecane;CCCI;CCCCCCCCCCCCCCCC;-4.27
methylpropanoate;heptane;CCC(=O)OC;CCCCCCC;-3.63
butylacetate;xylene;CCCCCC(=O)[O-];CC1=CC(=CC=C1)C;-5.4
anthracene;octanol;C1=CC=C2C=C3C=CC=CC3=CC2=C1;CCCCCCCCO;-10.47
iodoethane;hexadecane;CCI;CCCCCCCCCCCCCCCC;-3.51
n-octane;dimethylsulfoxide;CCCCCCCC;CS(=O)C;-2.84
N-methylaniline;benzene;CNC1=CC=CC=C1;C1=CC=CC=C1;-6.64
diclofenacacid;octanol;C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl;CCCCCCCCO;-12.45
bromobenzene;decalin;C1=CC=C(C=C1)Br;C1CCC2CCCCC2C1;-5.25
1-pentanol;pentane;CCCCCO;CCCCC;-3.92
1-butanol;bromobenzene;CCCCO;C1=CC=C(C=C1)Br;-4.08
2-butylnitrate;water;CCC(C)O[N+](=O)[O-];O;-1.8
butylacetate;hexadecane;CCCCCC(=O)[O-];CCCCCCCCCCCCCCCC;-4.61
phthalimide;octanol;C1=CC=C2C(=C1)C(=O)NC2=O;CCCCCCCCO;-11.18
formaldehyde;chloroform;C=O;C(Cl)(Cl)Cl;0.12
pentanoicacid;diethylether;CCCCC(=O)O;CCOCC;-7.87
Z-1,2-dichloroethene;octanol;C(=C\Cl)\Cl;CCCCCCCCO;-3.71
2-octanone;water;CCCCCCC(=O)C;O;-2.88
1,1,1-trichloroethane;hexadecane;CC(Cl)(Cl)Cl;CCCCCCCCCCCCCCCC;-3.73
3,5-dimethylpyridine;benzene;CC1=CC(=CN=C1)C;C1=CC=CC=C1;-7.64
4-methylaniline;chlorobenzene;CC1=CC=C(C=C1)N;C1=CC=C(C=C1)Cl;-7.54
2-butanone;dibutylether;CCC(=O)C;CCCCOCCCC;-3.78
aniline;toluene;C1=CC=C(C=C1)N;CC1=CC=CC=C1;-6.69
methylacetate;bromooctane;CC(=O)OC;CCCCCCCCBr;-3.35
g-butyrolactone;butanone;C1CC(=O)OC1;CCC(=O)C;-4.47
butanoicacid;tributylphosphate;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CCCCOP(=O)(OCCCC)OCCCC;-8.29
dibromomethane;hexadecane;C(Br)Br;CCCCCCCCCCCCCCCC;-3.94
1-bromopentane;octanol;CCCCCBr;CCCCCCCCO;-4.68
isopropanol;chloroform;CC(C)O;C(Cl)(Cl)Cl;-4.28
aniline;xylene;C1=CC=C(C=C1)N;CC1=CC(=CC=C1)C;-6.1
cyclohexane;octanol;C1CCCCC1;CCCCCCCCO;-3.46
propyne;hexadecane;CC#C;CCCCCCCCCCCCCCCC;-1.4
benzene;heptanol;C1=CC=CC=C1;CCCCCCCO;-3.73
1-chloropentane;water;CCCCCCl;O;0.07
pyridine;toluene;C1=CC=NC=C1;CC1=CC=CC=C1;-5.13
N-methylaniline;carbontet;CNC1=CC=CC=C1;C(Cl)(Cl)(Cl)Cl;-6.58
2-hexanone;isopropylbenzene;CCCCC(=O)C;CC(C)C1=CC=CC=C1;-5.39
hexanoicacid;xylene;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;CC1=CC(=CC=C1)C;-6.67
1-hexanol;iodobenzene;CCCCCCO;C1=CC=C(C=C1)I;-5.71
pentachloronitrobenzene;octanol;C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)[N+](=O)[O-];CCCCCCCCO;-11.55
ketoprofen(racemic);octanol;CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O;CCCCCCCCO;-15.04
phenol;pentane;C1=CC=C(C=C1)O;CCCCC;-5.67
secbutanol;secbutanol;CCC(C)O;CCC(C)O;-5.48
toluene;2methylpyridine;CC1=CC=CC=C1;CC1=CC=CC=N1;-5.06
1-fluorooctane;hexadecane;CCCCCCCCF;CCCCCCCCCCCCCCCC;-5.25
fluorobenzene;heptane;C1=CC=C(C=C1)F;CCCCCCC;-4.13
methylacetate;pentadecane;CC(=O)OC;CCCCCCCCCCCCCCC;-2.82
acetamide;decane;CC(=O)N;CCCCCCCCCC;-2.85
dimethylether;water;COC;O;-1.92
butylamine;toluene;CCCCN;CC1=CC=CC=C1;-4.33
methylpropanoate;cyclohexane;CCC(=O)OC;C1CCCCC1;-3.71
acetone;ethylbenzene;CC(=O)C;CCC1=CC=CC=C1;-3.41
toluene;benzylalcohol;CC1=CC=CC=C1;C1=CC=C(C=C1)CO;-4.46
butanoicacid;nitrobenzene;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;C1=CC=C(C=C1)[N+](=O)[O-];-5.84
ethylformate;hexadecane;CCOC=O;CCCCCCCCCCCCCCCC;-2.59
dimethylether;hexadecane;COC;CCCCCCCCCCCCCCCC;-1.49
1,4-dioxane;tetrahydrofuran;C1COCCO1;C1CCOC1;-5.17
toluene;methylenechloride;CC1=CC=CC=C1;C(Cl)Cl;-5.53
9-methyladenine;chloroform;CN1C=NC2=C(N=CN=C21)N;C(Cl)(Cl)Cl;-12.51
methylpropanoate;ethylbenzene;CCC(=O)OC;CCC1=CC=CC=C1;-4.29
3-methoxybenzoicacid;water;COC1=CC=CC(=C1)C(=O)O;O;-8.93
butanoicacid;diisopropylether;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CC(C)OC(C)C;-6.85
2-methylpropane;water;CC(C)C;O;2.32
methylpentanoate;octanol;CCCCC(=O)OC;CCCCCCCCO;-5.13
1,1-dimethyl-3-phenylurea;octanol;CN(C)C(=O)NC1=CC=CC=C1;CCCCCCCCO;-13.12
m-cresol;nitrobenzene;CC1=CC(=CC=C1)O;C1=CC=C(C=C1)[N+](=O)[O-];-7.29
methylhexanoate;chloroform;CCCCCC(=O)OC;C(Cl)(Cl)Cl;-7.24
uracil;chloroform;C1=CNC(=O)NC1=O;C(Cl)(Cl)Cl;-14.28
ethylbenzene;hexane;CCC1=CC=CC=C1;CCCCCC;-4.99
hydrogenperoxide;water;OO;O;-8.58
2-chloropropane;hexadecane;CC(C)Cl;CCCCCCCCCCCCCCCC;-2.69
propylacetate;carbontet;CCCCC(=O)O;C(Cl)(Cl)(Cl)Cl;-5.03
ethanol;nitroethane;CCO;CC[N+](=O)[O-];-3.98
1,1,2-trichloro-1,2,2-trifluoroethane;water;C(C(F)(Cl)Cl)(F)(F)Cl;O;1.77
2-hexanone;water;CCCCC(=O)C;O;-3.29
methylhexanoate;trimethylbenzene;CCCCCC(=O)OC;CC1=C(C(=CC=C1)C)C;-6.16
ethanol;fluorobenzene;CCO;C1=CC=C(C=C1)F;-3.45
1-iodobutane;water;CCCCI;O;-0.25
propylamine;decane;CCCN;CCCCCCCCCC;-2.96
2-butanone;heptane;CCC(=O)C;CCCCCCC;-3.36
p-bromotoluene;hexadecane;CC1=CC=C(C=C1)Br;CCCCCCCCCCCCCCCC;-6.19
ethylacetate;toluene;CCOC(=O)C;CC1=CC=CC=C1;-4.41
2-methylpyrazine;octanol;CC1=NC=CN=C1;CCCCCCCCO;-5.87
butylacetate;tetrachloroethene;CCCCCC(=O)[O-];C(=C(Cl)Cl)(Cl)Cl;-5.35
urea;octanol;C(=O)(N)N;CCCCCCCCO;-10.93
2-heptanone;cyclohexane;CCCCCC(=O)C;C1CCCCC1;-5.47
diethylether;water;CCOCC;O;-1.76
aceticacid;butanol;CC(=O)O;CCCCO;-6.81
pentylacetate;carbontet;CCCCCOC(=O)C;C(Cl)(Cl)(Cl)Cl;-6.35
ethylbenzene;decane;CCC1=CC=CC=C1;CCCCCCCCCC;-5.25
1-propanol;toluene;CCCO;CC1=CC=CC=C1;-3.71
1-pentanol;carbontet;CCCCCO;C(Cl)(Cl)(Cl)Cl;-4.73
nitromethane;anisole;C[N+](=O)[O-];COC1=CC=CC=C1;-4.69
N-methylaniline;hexadecane;CNC1=CC=CC=C1;CCCCCCCCCCCCCCCC;-6.19
butanoicacid;4methyl2pentanone;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CC(C)CC(=O)C;-7.44
propylacetate;chloroform;CCCCC(=O)O;C(Cl)(Cl)Cl;-6.35
aniline;cyclohexane;C1=CC=C(C=C1)N;C1CCCCC1;-5.52
2-butanone;iodobenzene;CCC(=O)C;C1=CC=C(C=C1)I;-4.22
1-chloropropane;hexadecane;CCCCl;CCCCCCCCCCCCCCCC;-2.86
methylacetate;isopropyltoluene;CC(=O)OC;CC1=CC=C(C=C1)C(C)C;-3.32
3,5-dibromo-4-hydroxybenzonitrile;hexane;C1=C(C=C(C(=C1Br)O)Br)C#N;CCCCCC;-9.67
5-iodouracil;octanol;C1=C(C(=O)NC(=O)N1)I;CCCCCCCCO;-18.77
ethylphenylether;water;CCOC1=CC=CC=C1;O;-2.22
m-xylene;diethylether;CC1=CC(=CC=C1)C;CCOCC;-5.56
n-octane;pyridine;CCCCCCCC;C1=CC=NC=C1;-4.5
phenol;heptanol;C1=CC=C(C=C1)O;CCCCCCCO;-8.69
diethylamine;xylene;CCNCC;CC1=CC(=CC=C1)C;-3.93
quinoline;chloroform;C1=CC=C2C(=C1)C=CC=N2;C(Cl)(Cl)Cl;-10.23
nitrobenzene;decalin;C1=CC=C(C=C1)[N+](=O)[O-];C1CCC2CCCCC2C1;-6.36
methanol;chloroform;CO;C(Cl)(Cl)Cl;-3.32
butylacetate;butylacetate;CCCCCC(=O)[O-];CCCCCC(=O)[O-];-5.52
methylpentanoate;nonane;CCCCC(=O)OC;CCCCCCCCC;-4.85
trimethylamine;hexadecane;CN(C)C;CCCCCCCCCCCCCCCC;-2.21
dipropylamine;benzene;CCCNCCC;C1=CC=CC=C1;-5.09
1-hexanol;water;CCCCCCO;O;-4.36
g-butyrolactone;toluene;C1CC(=O)OC1;CC1=CC=CC=C1;-4.7
propanal;diethylether;CCC=O;CCOCC;-3.85
trimethylamine;benzene;CN(C)C;C1=CC=CC=C1;-2.8
p-bromophenol;chloroform;C1=CC(=CC=C1O)Br;C(Cl)(Cl)Cl;-8.59
butylacetate;decane;CCCCCC(=O)[O-];CCCCCCCCCC;-4.66
formaldehyde;octanol;C=O;CCCCCCCCO;-3.23
ethanol;dichloroethane;CCO;CC(Cl)Cl;-2.83
pyridine;dibutylether;C1=CC=NC=C1;CCCCOCCCC;-4.65
imidazole;water;C1=CN=CN1;O;-9.81
phenol;heptane;C1=CC=C(C=C1)O;CCCCCCC;-5.32
4-methylpyridine;water;CC1=CC=NC=C1;O;-4.94
acetaldehyde;chloroform;CC=O;C(Cl)(Cl)Cl;-3.65
bromoform;water;C(Br)(Br)Br;O;-1.98
nitromethane;octanol;C[N+](=O)[O-];CCCCCCCCO;-3.51
1-pentanol;diethylether;CCCCCO;CCOCC;-6.11
2-methoxyethanol;octanol;COCCO;CCCCCCCCO;-5.83
1-heptanol;dodecane;CCCCCCCO;CCCCCCCCCCCC;-5.41
anisole;hexadecane;COC1=CC=CC=C1;CCCCCCCCCCCCCCCC;-5.35
dimethyldisulfide;octanol;CSSC;CCCCCCCCO;-4.24
p-cresol;cyclohexane;CC1=CC=C(C=C1)O;C1CCCCC1;-5.89
pentanal;water;CCCCC=O;O;-3.03
ethene;hexadecane;C=C;CCCCCCCCCCCCCCCC;-0.39
