Solute;Solvent;SoluteSMILES;SolventSMILES;DeltaGsolv
1,1,2-trichloroethane;octanol;C(C(Cl)Cl)Cl;CCCCCCCCO;-4.53
formaldehyde;benzylalcohol;C=O;C1=CC=C(C=C1)CO;-3.48
1-nitropropane;hexadecane;CCC[N+](=O)[O-];CCCCCCCCCCCCCCCC;-3.95
1-butanol;butanol;CCCCO;CCCCO;-6.03
m-xylene;heptane;CC1=CC(=CC=C1)C;CCCCCCC;-5.67
butylacetate;dichloroethane;CCCCCC(=O)[O-];CC(Cl)Cl;-5.93
ethylparaben;octanol;CCOC(=O)C1=CC=C(C=C1)O;CCCCCCCCO;-12.57
propylamine;butanol;CCCN;CCCCO;-5.04
ethylacetate;xylene;CCOC(=O)C;CC1=CC(=CC=C1)C;-4.26
aceticacid;xylene;CC(=O)O;CC1=CC(=CC=C1)C;-4.08
butylamine;nonane;CCCCN;CCCCCCCCC;-3.55
n-hexane;hexane;CCCCCC;CCCCCC;-4
o-xylene;heptane;CC1=CC=CC=C1C;CCCCCCC;-5.52
propanal;hexadecane;CCC=O;CCCCCCCCCCCCCCCC;-2.48
piperazine;isobutanol;C1CNCCN1;CC(C)CO;-6.58
2-heptanone;ethylbenzene;CCCCCC(=O)C;CCC1=CC=CC=C1;-6.1
formaldehyde;butanone;C=O;CCC(=O)C;-1.77
acetylsalicylicacid;octanol;CC(=O)OC1=CC=CC=C1C(=O)O;CCCCCCCCO;-11.56
5-chlorouracil;octanol;C1=C(C(=O)NC(=O)N1)Cl;CCCCCCCCO;-17.26
aniline;diethylether;C1=CC=C(C=C1)N;CCOCC;-6.51
triethylamine;triethylamine;CCN(CC)CC;CCN(CC)CC;-4.44
p-bromophenol;bromoform;C1=CC(=CC=C1O)Br;C(Br)(Br)Br;-8.49
bromoethane;octanol;CCBr;CCCCCCCCO;-2.9
ethylacetate;decane;CCOC(=O)C;CCCCCCCCCC;-3.43
butanal;isobutanol;CCCC=O;CC(C)CO;-4.82
secbutanol;secbutanol;CCC(C)O;CCC(C)O;-5.48
cyclohexane;hexadecane;C1CCCCC1;CCCCCCCCCCCCCCCC;-4.04
naphthalene;4methyl2pentanone;C1=CC=C2C=CC=CC2=C1;CC(C)CC(=O)C;-7.45
formaldehyde;chloroform;C=O;C(Cl)(Cl)Cl;0.12
nitroethane;hexadecane;CC[N+](=O)[O-];CCCCCCCCCCCCCCCC;-3.29
methanol;ethylacetate;CO;CCOC(=O)C;-3.37
methyl2-(4-methoxy-6-methyl-1,3,5-triazin-2-ylcarbamoylsulfamoyl)benzoate(metsulfuronmethyl);water;CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC;O;-15.5
butylacetate;chlorobenzene;CCCCCC(=O)[O-];C1=CC=C(C=C1)Cl;-5.74
bromobenzene;hexane;C1=CC=C(C=C1)Br;CCCCCC;-5.66
1-butyne;hexadecane;CCC#C;CCCCCCCCCCCCCCCC;-2.07
1,4-dioxane;methylformamide;C1COCCO1;CNC=O;-4.86
N,N-dimethylformamide;cyclohexane;CN(C)C=O;C1CCCCC1;-3.82
2-butanone;diethylether;CCC(=O)C;CCOCC;-4.09
4-amino-4'-nitroazobenzene;water;C1=CC(=CC=C1N)N=NC2=CC=C(C=C2)[N+](=O)[O-];O;-11.2
toluene;tetrahydrothiophenedioxide;CC1=CC=CC=C1;C1CCS(=O)(=O)C1;-4.23
benzene;benzene;C1=CC=CC=C1;C1=CC=CC=C1;-4.55
propylamine;pentane;CCCN;CCCCC;-3.13
dichloroethane;dichloroethane;CC(Cl)Cl;CC(Cl)Cl;-4.69
propanoicacid;cyclohexanone;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;C1CCC(=O)CC1;-7.18
water;tributylphosphate;O;CCCCOP(=O)(OCCCC)OCCCC;-4.69
2-hexanone;chlorobenzene;CCCCC(=O)C;C1=CC=C(C=C1)Cl;-5.84
o-cresol;decanol;CC1=CC=CC=C1O;CCCCCCCCCCO;-8.58
cyanuricacid;water;C1(=O)NC(=O)NC(=O)N1;O;-18.06
2-pentanone;cyclohexane;CCCC(=O)C;C1CCCCC1;-4.19
naphthalene;diisopropylether;C1=CC=C2C=CC=CC2=C1;CC(C)OC(C)C;-7.24
dimethyl4-nitrophenylthiophosphate;chloroform;COP(=S)(OC)OC1=CC=C(C=C1)[N+](=O)[O-];C(Cl)(Cl)Cl;-9.51
3-(4-methoxy-6-methyl-1,3,5-triazin-2-ylcarbamoylsulfamoyl)thiophene-2-carboxylicacid(thifensulfuron);water;CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=C(SC=C2)C(=O)O;O;-16.2
1-butyne;water;CCC#C;O;-0.16
butylacetate;bromobenzene;CCCCCC(=O)[O-];C1=CC=C(C=C1)Br;-5.58
naphthalene;diethylether;C1=CC=C2C=CC=CC2=C1;CCOCC;-7.25
methylacetate;fluoroctane;CC(=O)OC;CCCCCCCCF;-3.59
chloroform;hexadecane;C(Cl)(Cl)Cl;CCCCCCCCCCCCCCCC;-3.38
2-butanone;bromoethane;CCC(=O)C;CCBr;-5.13
1,1,1-trichloroethane;undecane;CC(Cl)(Cl)Cl;CCCCCCCCCCC;-3.82
methylpentanoate;ethylbenzene;CCCCC(=O)OC;CCC1=CC=CC=C1;-5.56
methane;octanol;C;CCCCCCCCO;0.51
benzaldehyde;heptane;C1=CC=C(C=C1)C=O;CCCCCCC;-5.5
2-hexanone;isooctane;CCCCC(=O)C;CC(C)CC(C)(C)C;-4.72
n-undecane;undecane;CCCCCCCCCCC;CCCCCCCCCCC;-7.22
p-bromophenol;xylene;C1=CC(=CC=C1O)Br;CC1=CC(=CC=C1)C;-8.69
ethanol;methylformamide;CCO;CNC=O;-5.12
1,4-dioxane;dimethylformamide;C1COCCO1;CN(C)C=O;-5.03
n-octane;aniline;CCCCCCCC;C1=CC=C(C=C1)N;-3.48
benzene;undecane;C1=CC=CC=C1;CCCCCCCCCCC;-4.05
methylpentanoate;octanol;CCCCC(=O)OC;CCCCCCCCO;-5.13
p-dibromobenzene;water;C1=CC(=CC=C1Br)Br;O;-2.3
hexachlorobenzene;water;C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)Cl;O;-2.33
pentanoicacid;benzene;CCCCC(=O)O;C1=CC=CC=C1;-6.01
2-butanone;benzonitrile;CCC(=O)C;C1=CC=C(C=C1)C#N;-4.58
bromoform;bromoform;C(Br)(Br)Br;C(Br)(Br)Br;-6.21
p-cresol;decanol;CC1=CC=C(C=C1)O;CCCCCCCCCCO;-8.91
6-chlorouracil;water;C1=C(NC(=O)NC1=O)Cl;O;-15.83
acetophenone;water;CC(=O)C1=CC=CC=C1;O;-4.58
nitromethane;benzene;C[N+](=O)[O-];C1=CC=CC=C1;-4.5
mesitylene;mesitylene;CC1=CC(=CC(=C1)C)C;CC1=CC(=CC(=C1)C)C;-6.4
pentanoicacid;pentanol;CCCCC(=O)O;CCCCCO;-8.17
5-fluorouracil;ethylacetate;C1=C(C(=O)NC(=O)N1)F;CCOC(=O)C;-16.1
toluene;hexadecane;CC1=CC=CC=C1;CCCCCCCCCCCCCCCC;-4.54
1-hexanol;tributylphosphate;CCCCCCO;CCCCOP(=O)(OCCCC)OCCCC;-7.68
hydrazine;diethylether;NN;CCOCC;-3.08
ethanol;heptane;CCO;CCCCCCC;-2.15
2-butanone;methoxyethanol;CCC(=O)C;COCCO;-4.28
N-ethylaniline;water;CCNC1=CC=CC=C1;O;-4.62
p-bromophenol;dichloroethane;C1=CC(=CC=C1O)Br;CC(Cl)Cl;-9.1
phenol;nonane;C1=CC=C(C=C1)O;CCCCCCCCC;-5.6
pyrrolidine;water;C1CCNC1;O;-5.48
1,4-dioxane;chlorobenzene;C1COCCO1;C1=CC=C(C=C1)Cl;-5.08
dibromomethane;hexadecane;C(Br)Br;CCCCCCCCCCCCCCCC;-3.94
2-heptanone;tbutylbenzene;CCCCCC(=O)C;CC(C)(C)C1=CC=CC=C1;-5.88
methylhexanoate;toluene;CCCCCC(=O)OC;CC1=CC=CC=C1;-6.38
iodobenzene;carbontet;C1=CC=C(C=C1)I;C(Cl)(Cl)(Cl)Cl;-6.5
2-hexanone;octane;CCCCC(=O)C;CCCCCCCC;-4.6
1,4-dichlorobenzene;diethylether;C1=CC(=CC=C1Cl)Cl;CCOCC;-6.18
pyridine;heptane;C1=CC=NC=C1;CCCCCCC;-4.28
1-hexanol;diethylether;CCCCCCO;CCOCC;-6.82
p-hydroxybenzaldehyde;octanol;C1=CC(=CC=C1C=O)O;CCCCCCCCO;-12.36
phenol;decalin;C1=CC=C(C=C1)O;C1CCC2CCCCC2C1;-5.38
methylamine;carbontet;CN;C(Cl)(Cl)(Cl)Cl;-2.53
1-butanol;bromoform;CCCCO;C(Br)(Br)Br;-4.72
toluene;xylene;CC1=CC=CC=C1;CC1=CC(=CC=C1)C;-5.06
flufenamicacid;water;C1=CC=C(C(=C1)C(=O)O)NC2=CC=CC(=C2)C(F)(F)F;O;-5.68
methylpentanoate;perfluorobenzene;CCCCC(=O)OC;C1(=C(C(=C(C(=C1F)F)F)F)F)F;-5.59
propylamine;octane;CCCN;CCCCCCCC;-3
1-pentyne;octanol;CCCC#C;CCCCCCCCO;-2.79
aceticacid;hexane;CC(=O)O;CCCCCC;-2.83
6-chloro-N,N'-diethyl-1,3,5-triazine-2,4-diamine(simazine);water;CCNC1=NC(=NC(=N1)Cl)NCC;O;-10.2
nitromethane;ethylacetate;C[N+](=O)[O-];CCOC(=O)C;-5.06
1,2-ethanediol;water;C(CO)O;O;-9.3
ethylamine;odichlorobenzene;CCN;C1=CC=C(C(=C1)Cl)Cl;-2.59
1,4-dichlorobenzene;octanol;C1=CC(=CC=C1Cl)Cl;CCCCCCCCO;-5.67
diiodomethane;water;C(I)I;O;-2.49
aceticacid;dibutylether;CC(=O)O;CCCCOCCCC;-5.21
propylacetate;nonane;CCCCC(=O)O;CCCCCCCCC;-4.07
2-heptanone;butylbenzene;CCCCCC(=O)C;CCCCC1=CC=CC=C1;-5.93
O,O-diethylS-ethylthiomethylphosphorodithioate(phorate);water;CCOP(=S)(OCC)SCSCC;O;-4.4
2,6-dichlorobenzonitrile;octanol;C1=CC(=C(C(=C1)Cl)C#N)Cl;CCCCCCCCO;-9.18
anisole;decalin;COC1=CC=CC=C1;C1CCC2CCCCC2C1;-5
9-methyladenine;chloroform;CN1C=NC2=C(N=CN=C21)N;C(Cl)(Cl)Cl;-12.51
butylamine;water;CCCCN;O;-4.29
1-chloropropane;octanol;CCCCl;CCCCCCCCO;-3.06
phenol;cyclohexane;C1=CC=C(C=C1)O;C1CCCCC1;-5.57
2-pentanone;hexadecane;CCCC(=O)C;CCCCCCCCCCCCCCCC;-3.76
1,4-dioxane;dimethylsulfoxide;C1COCCO1;CS(=O)C;-4.9
trimethylamine;chlorobenzene;CN(C)C;C1=CC=C(C=C1)Cl;-2.82
t-butanol;cyclohexane;CC(C)(C)O;C1CCCCC1;-2.93
2-heptanone;octanol;CCCCCC(=O)C;CCCCCCCCO;-5.65
butylamine;dichloroethane;CCCCN;CC(Cl)Cl;-4.34
n-octane;benzylalcohol;CCCCCCCC;C1=CC=C(C=C1)CO;-3.77
2-butanone;isopropanol;CCC(=O)C;CC(C)O;-4.07
propylamine;octanol;CCCN;CCCCCCCCO;-4.77
n-octane;dibutylether;CCCCCCCC;CCCCOCCCC;-5.24
propanoicacid;secbutanol;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CCC(C)O;-7
dipropylsulfide;water;CCCSCCC;O;-1.27
tetrahydrofuran;octanol;C1CCOC1;CCCCCCCCO;-3.93
piperazine;water;C1CNCCN1;O;-7.4
m-cresol;heptane;CC1=CC(=CC=C1)O;CCCCCCC;-5.01
water;water;O;O;-6.31
1-hexanol;octane;CCCCCCO;CCCCCCCC;-4.86
5-bromouracil;octanol;C1=C(C(=O)NC(=O)N1)Br;CCCCCCCCO;-17.88
toluene;fluorobenzene;CC1=CC=CC=C1;C1=CC=C(C=C1)F;-5.27
propylparaben;water;CCCOC(=O)C1=CC=C(C=C1)O;O;-9.37
1,2-ethanediol;butanol;C(CO)O;CCCCO;-8.69
1-pentene;isooctane;CCCC=C;CC(C)CC(C)(C)C;-2.36
methylamine;octanol;CN;CCCCCCCCO;-3.78
pentylacetate;xylene;CCCCCOC(=O)C;CC1=CC(=CC=C1)C;-6.19
benzamide;heptane;C1=CC=C(C=C1)C(=O)N;CCCCCCC;-7.26
nitroethane;water;CC[N+](=O)[O-];O;-3.71
3,3-dimethylbutanone;heptane;CC(=O)C(C)(C)C;CCCCCCC;-4.3
methylacetate;octanol;CC(=O)OC;CCCCCCCCO;-3.54
fenbufen;water;C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)CCC(=O)O;O;-12.75
diethylsulfide;octanol;CCSCC;CCCCCCCCO;-4.09
phenol;bromoform;C1=CC=C(C=C1)O;C(Br)(Br)Br;-6.88
pentanal;hexadecane;CCCCC=O;CCCCCCCCCCCCCCCC;-3.89
cyclopentane;octanol;C1CCCC1;CCCCCCCCO;-2.65
propylamine;chlorobenzene;CCCN;C1=CC=C(C=C1)Cl;-3.59
Z-1,2-dichloroethene;hexadecane;C(=C\Cl)\Cl;CCCCCCCCCCCCCCCC;-3.33
hydrogenperoxide;pentanol;OO;CCCCCO;-7.46
o-cresol;pentanol;CC1=CC=CC=C1O;CCCCCO;-8.57
2-methylaniline;water;CC1=CC=CC=C1N;O;-5.56
pentanoicacid;octanol;CCCCC(=O)O;CCCCCCCCO;-8.22
water;carbontet;O;C(Cl)(Cl)(Cl)Cl;-0.85
bromobenzene;carbontet;C1=CC=C(C=C1)Br;C(Cl)(Cl)(Cl)Cl;-5.85
o-cresol;nonane;CC1=CC=CC=C1O;CCCCCCCCC;-6.2
methylacetate;secbutylbenzene;CC(=O)OC;CCC(C)C1=CC=CC=C1;-3.91
o-xylene;carbontet;CC1=CC=CC=C1C;C(Cl)(Cl)(Cl)Cl;-6.07
pentanoicacid;toluene;CCCCC(=O)O;CC1=CC=CC=C1;-5.89
acetone;perfluorobenzene;CC(=O)C;C1(=C(C(=C(C(=C1F)F)F)F)F)F;-3.82
hydrogenperoxide;aniline;OO;C1=CC=C(C=C1)N;-7.8
ethylacetate;cyclohexane;CCOC(=O)C;C1CCCCC1;-3.56
acetone;toluene;CC(=O)C;CC1=CC=CC=C1;-3.59
methylacetate;toluene;CC(=O)OC;CC1=CC=CC=C1;-3.81
ethanol;dodecane;CCO;CCCCCCCCCCCC;-2.06
m-cresol;decanol;CC1=CC(=CC=C1)O;CCCCCCCCCCO;-8.01
methylacetate;decalin;CC(=O)OC;C1CCC2CCCCC2C1;-2.9
benzonitrile;chloroform;C1=CC=C(C=C1)C#N;C(Cl)(Cl)Cl;-7.22
n-butane;hexadecane;CCCC;CCCCCCCCCCCCCCCC;-2.2
1,1-diacetoxyethane;water;CC(OC(=O)C)OC(=O)C;O;-4.97
toluene;acetonitrile;CC1=CC=CC=C1;CC#N;-4.68
o-cresol;toluene;CC1=CC=CC=C1O;CC1=CC=CC=C1;-7.43
ethanol;phenylether;CCO;C1=CC=C(C=C1)OC2=CC=CC=C2;-3.22
trichloroethene;decane;C(=C(Cl)Cl)Cl;CCCCCCCCCC;-3.84
cyclopentane;hexadecane;C1CCCC1;CCCCCCCCCCCCCCCC;-3.38
1-butene;isooctane;CCC=C;CC(C)CC(C)(C)C;-2.26
2-butanone;tetrahydrothiophenedioxide;CCC(=O)C;C1CCS(=O)(=O)C1;-4.09
1-propanol;octane;CCCO;CCCCCCCC;-2.76
ethanol;anisole;CCO;COC1=CC=CC=C1;-3.59
o-cresol;hexanol;CC1=CC=CC=C1O;CCCCCCO;-8.76
cyclopentane;water;C1CCCC1;O;1.2
phenacetin;water;CCOC1=CC=C(C=C1)NC(=O)C;O;-10.91
chloroform;water;C(Cl)(Cl)Cl;O;-1.07
2-butanone;chlorobenzene;CCC(=O)C;C1=CC=C(C=C1)Cl;-4.47
2-butanone;diisopropylether;CCC(=O)C;CC(C)OC(C)C;-3.96
1,4-dioxane;nitromethane;C1COCCO1;C[N+](=O)[O-];-5.46
4-methylpyridine;cyclohexane;CC1=CC=NC=C1;C1CCCCC1;-5.23
3-methoxybenzoicacid;water;COC1=CC=CC(=C1)C(=O)O;O;-8.93
pentylamine;hexadecane;CCCCCN;CCCCCCCCCCCCCCCC;-4.28
1-butanol;benzene;CCCCO;C1=CC=CC=C1;-4.45
3-chloropropene;water;C=CCCl;O;-0.57
N-methylaniline;cyclohexane;CNC1=CC=CC=C1;C1CCCCC1;-6.33
3,3-dimethylbutanone;butylbenzene;CC(=O)C(C)(C)C;CCCCC1=CC=CC=C1;-4.77
iodomethane;water;CI;O;-0.89
propanoicacid;butanol;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CCCCO;-7.17
1-propanol;chloroform;CCCO;C(Cl)(Cl)Cl;-4.41
n-pentane;hexadecane;CCCCC;CCCCCCCCCCCCCCCC;-2.95
1-octanol;water;CCCCCCCCO;O;-4.09
butanoicacid;isobutanol;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CC(C)CO;-7.62
p-cresol;hexanol;CC1=CC=C(C=C1)O;CCCCCCO;-9.21
tetrachloroethene;octanol;C(=C(Cl)Cl)(Cl)Cl;CCCCCCCCO;-4.24
methylpropanoate;isopropyltoluene;CCC(=O)OC;CC1=CC=C(C=C1)C(C)C;-4.14
hydrogenperoxide;chloroform;OO;C(Cl)(Cl)Cl;-4.7
t-butylmethylether;water;CC(C)(C)OC;O;-2.21
ethylperoxide;water;CCOOCC;O;-5.32
propylamine;tributylphosphate;CCCN;CCCCOP(=O)(OCCCC)OCCCC;-3.98
1-hexanol;water;CCCCCCO;O;-4.36
n-octane;methylformamide;CCCCCCCC;CNC=O;-3.34
2,2-dimethylpropane;hexadecane;CC(C)(C)C;CCCCCCCCCCCCCCCC;-2.48
3,4-dimethylpyridine;hexadecane;CC1=C(C=NC=C1)C;CCCCCCCCCCCCCCCC;-2.58
3,3-dimethylbutanone;pentane;CC(=O)C(C)(C)C;CCCCC;-4.43
n-octane;dimethylformamide;CCCCCCCC;CN(C)C=O;-3.77
1-bromo-1,2,2,2-tetrafluoroethane;water;C(C(F)(F)F)(F)Br;O;0.52
toluene;ethylacetate;CC1=CC=CC=C1;CCOC(=O)C;-5.05
1-nitrobutane;octanol;CCCC[N+](=O)[O-];CCCCCCCCO;-5.11
propylacetate;bromobenzene;CCCCC(=O)O;C1=CC=C(C=C1)Br;-4.93
butanal;water;CCCC=O;O;-3.18
chlorodifluoromethane;water;C(F)(F)Cl;O;-0.5
n-octane;carbontet;CCCCCCCC;C(Cl)(Cl)(Cl)Cl;-5.39
1-butanol;heptane;CCCCO;CCCCCCC;-3.66
propylacetate;isopropylbenzene;CCCCC(=O)O;CC(C)C1=CC=CC=C1;-4.78
nitromethane;mcresol;C[N+](=O)[O-];CC1=CC(=CC=C1)O;-4.73
hexachloroethane;water;C(C(Cl)(Cl)Cl)(Cl)(Cl)Cl;O;-1.4
1,1,1-trichloroethane;hexadecane;CC(Cl)(Cl)Cl;CCCCCCCCCCCCCCCC;-3.73
2-ethylpyrazine;octanol;CCC1=NC=CN=C1;CCCCCCCCO;-6.4
5-fluorouracil;diethylether;C1=C(C(=O)NC(=O)N1)F;CCOCC;-15.56
1,4-dioxane;isopropanol;C1COCCO1;CC(C)O;-4.49
methylhexanoate;hexadecane;CCCCCC(=O)OC;CCCCCCCCCCCCCCCC;-5.43
difluorodichloromethane;water;C(F)(F)(Cl)Cl;O;1.69
1-hexyne;water;CCCCC#C;O;0.29
n-heptane;heptane;CCCCCCC;CCCCCCC;-4.65
methylpropanoate;chlorohexane;CCC(=O)OC;CCCCCCCl;-4.2
nitrobenzene;diethylether;C1=CC=C(C=C1)[N+](=O)[O-];CCOCC;-6.85
nitromethane;pyridine;C[N+](=O)[O-];C1=CC=NC=C1;-5.11
toluene;benzylalcohol;CC1=CC=CC=C1;C1=CC=C(C=C1)CO;-4.46
1,4-dichlorobenzene;heptane;C1=CC(=CC=C1Cl)Cl;CCCCCCC;-5.81
1-bromopropane;octanol;CCCBr;CCCCCCCCO;-3.42
p-cresol;decane;CC1=CC=C(C=C1)O;CCCCCCCCCC;-6
3-methylpyridine;chloroform;CC1=CN=CC=C1;C(Cl)(Cl)Cl;-7.35
trimethylamine;diisopropylether;CN(C)C;CC(C)OC(C)C;-2.74
N-methylcarbamicacid[1-(methylthio)ethylideneamino]ester(methomyl);water;C/C(=N\OC(=O)NC)/SC;O;-10.7
n-propane;octanol;CCC;CCCCCCCCO;-1.26
1-chloropentane;water;CCCCCCl;O;0.07
1,4-dioxane;acetophenone;C1COCCO1;CC(=O)C1=CC=CC=C1;-5.03
3-pentanone;octanol;CCC(=O)CC;CCCCCCCCO;-4.36
1-pentanol;decane;CCCCCO;CCCCCCCCCC;-3.92
o-cresol;benzene;CC1=CC=CC=C1O;C1=CC=CC=C1;-7.44
propyne;hexadecane;CC#C;CCCCCCCCCCCCCCCC;-1.4
methylisopropylether;water;CC(C)OC;O;-2.01
pyridine;water;C1=CC=NC=C1;O;-4.7
aniline;heptane;C1=CC=C(C=C1)N;CCCCCCC;-5.38
m-cresol;cyclohexane;CC1=CC(=CC=C1)O;C1CCCCC1;-5.2
methane;hexadecane;C;CCCCCCCCCCCCCCCC;0.45
nitromethane;benzonitrile;C[N+](=O)[O-];C1=CC=C(C=C1)C#N;-5.05
S-propylbutyl(ethyl)thiocarbamate(pebulate);water;CCCCN(CC)C(=O)SCCC;O;-3.6
cyclohexane;benzene;C1CCCCC1;C1=CC=CC=C1;-4.05
2-bromopropane;octanol;CC(C)Br;CCCCCCCCO;-3.4
ethylamine;decane;CCN;CCCCCCCCCC;-1.92
pyridine;dibutylether;C1=CC=NC=C1;CCCCOCCCC;-4.65
benzene;isooctane;C1=CC=CC=C1;CC(C)CC(C)(C)C;-4.01
tetramethylsilane;hexadecane;C[Si](C)(C)C;CCCCCCCCCCCCCCCC;-2.92
pyridine;4methyl2pentanone;C1=CC=NC=C1;CC(C)CC(=O)C;-5.33
methylpropanoate;tetrachloroethene;CCC(=O)OC;C(=C(Cl)Cl)(Cl)Cl;-4.39
fluorobenzene;decalin;C1=CC=C(C=C1)F;C1CCC2CCCCC2C1;-3.44
chloromethane;water;CCl;O;-0.56
isopropanol;chloroform;CC(C)O;C(Cl)(Cl)Cl;-4.28
1,4-dioxane;xylene;C1COCCO1;CC1=CC(=CC=C1)C;-4.86
1-butanol;pentane;CCCCO;CCCCC;-3.77
pyridine;butylacetate;C1=CC=NC=C1;CCCCCC(=O)[O-];-5.31
methylacetate;carbondisulfide;CC(=O)OC;C(=S)=S;-3.67
propylacetate;pentadecane;CCCCC(=O)O;CCCCCCCCCCCCCCC;-3.91
nitromethane;nitrobenzene;C[N+](=O)[O-];C1=CC=C(C=C1)[N+](=O)[O-];-4.9
propyne;water;CC#C;O;-0.31
2-pentanone;chlorohexane;CCCC(=O)C;CCCCCCCl;-4.84
diethyl2,4-dichlorophenylthiophosphate;water;CCOP(=S)(OCC)OC1=C(C=C(C=C1)Cl)Cl;O;-3.86
1-hexanol;toluene;CCCCCCO;CC1=CC=CC=C1;-6.12
1-pentanol;bromobenzene;CCCCCO;C1=CC=C(C=C1)Br;-5.06
ethylacetate;toluene;CCOC(=O)C;CC1=CC=CC=C1;-4.41
nitromethane;methylenechloride;C[N+](=O)[O-];C(Cl)Cl;-5.05
2,2-dimethylpropane;octanol;CC(C)(C)C;CCCCCCCCO;-1.74
fluorobenzene;carbontet;C1=CC=C(C=C1)F;C(Cl)(Cl)(Cl)Cl;-3.64
N-methyl-2-pyrrolidinone;chloroform;CN1CCCC1=O;C(Cl)(Cl)Cl;-9.82
phenol;pentanol;C1=CC=C(C=C1)O;CCCCCO;-8.55
n-octane;fluorobenzene;CCCCCCCC;C1=CC=C(C=C1)F;-4.99
3,3-dimethylbutanone;chlorobenzene;CC(=O)C(C)(C)C;C1=CC=C(C=C1)Cl;-5.25
2-methylpyrazine;water;CC1=NC=CN=C1;O;-5.57
dimethoxymethane;water;COCOC;O;-2.93
tetramethylsilane;octanol;C[Si](C)(C)C;CCCCCCCCO;-1.79
2-butanone;tetralin;CCC(=O)C;C1CCC2=CC=CC=C2C1;-3.12
5-fluorouracil;heptane;C1=C(C(=O)NC(=O)N1)F;CCCCCCC;-11.28
propylacetate;pentane;CCCCC(=O)O;CCCCC;-4.21
bromotoluene;hexadecane;CC1=CC=CC=C1Br;CCCCCCCCCCCCCCCC;-6.36
chloroform;hexane;C(Cl)(Cl)Cl;CCCCCC;-3.17
chlorobenzene;octanol;C1=CC=C(C=C1)Cl;CCCCCCCCO;-5
methylamine;benzene;CN;C1=CC=CC=C1;-2.66
methylamine;xylene;CN;CC1=CC(=CC=C1)C;-3.2
2-pentanone;water;CCCC(=O)C;O;-3.53
2-butanone;decane;CCC(=O)C;CCCCCCCCCC;-3.3
1,4-dioxane;cyclohexanone;C1COCCO1;C1CCC(=O)CC1;-4.95
3,5,5-trimethyl-2-cyclohexen-1-one(isophorone);water;CC1=CC(=O)CC(C1)(C)C;O;-5.2
hydrogensulfide;diethylether;S;CCOCC;-0.6
E-2-pentene;carbontet;CC/C=C/C;C(Cl)(Cl)(Cl)Cl;-3.46
butylbenzene;butylbenzene;CCCCC1=CC=CC=C1;CCCCC1=CC=CC=C1;-6.86
2,3-dichlorobiphenyl;water;C1=CC=C(C=C1)C2=C(C(=CC=C2)Cl)Cl;O;-2.45
dipropylamine;xylene;CCCNCCC;CC1=CC(=CC=C1)C;-5.35
benzamide;cyclohexane;C1=CC=C(C=C1)C(=O)N;C1CCCCC1;-8.72
2-hexanone;chlorohexane;CCCCC(=O)C;CCCCCCCl;-5.42
trimethylphosphate;chloroform;COP(=O)(OC)OC;C(Cl)(Cl)Cl;-9.74
1-decanol;decanol;CCCCCCCCCCO;CCCCCCCCCCO;-9.58
benzonitrile;diethylether;C1=CC=C(C=C1)C#N;CCOCC;-6.36
acetonitrile;cyclohexane;CC#N;C1CCCCC1;-1.87
1-pentanol;benzene;CCCCCO;C1=CC=CC=C1;-5.1
pentylacetate;isopropyltoluene;CCCCCOC(=O)C;CC1=CC=C(C=C1)C(C)C;-6.02
o-cresol;chloroform;CC1=CC=CC=C1O;C(Cl)(Cl)Cl;-7.55
1-propanol;benzene;CCCO;C1=CC=CC=C1;-3.87
trimethylamine;diethylether;CN(C)C;CCOCC;-2.78
m-cresol;butylacetate;CC1=CC(=CC=C1)O;CCCCCC(=O)[O-];-8.44
aceticacid;hexadecane;CC(=O)O;CCCCCCCCCCCCCCCC;-2.39
ethyleneglycoldiacetate;water;CC(=O)OCCOC(=O)C;O;-6.34
bromotoluene;water;CC1=CC=CC=C1Br;O;-2.37
4-methyl-2-pentanone;4methyl2pentanone;CC(C)CC(=O)C;CC(C)CC(=O)C;-5.23
methylpentanoate;isopropylbenzene;CCCCC(=O)OC;CC(C)C1=CC=CC=C1;-5.45
2-octanone;octanol;CCCCCCC(=O)C;CCCCCCCCO;-6.38
propylacetate;carbondisulfide;CCCCC(=O)O;C(=S)=S;-4.63
1-pentyne;water;CCCC#C;O;0.01
acetophenone;hexadecane;CC(=O)C1=CC=CC=C1;CCCCCCCCCCCCCCCC;-6.14
hydrogensulfide;hexadecane;S;CCCCCCCCCCCCCCCC;-0.72
ethanol;dimethylpyridine;CCO;CC1=C(N=CC=C1)C;-4.87
2-butanone;octane;CCC(=O)C;CCCCCCCC;-3.24
1-bromopentane;water;CCCCCBr;O;-0.08
methylacetate;hexane;CC(=O)OC;CCCCCC;-3.12
