Solute;Solvent;SoluteSMILES;SolventSMILES;DeltaGsolv
1-heptanol;tributylphosphate;CCCCCCCO;CCCCOP(=O)(OCCCC)OCCCC;-7.98
1,2-ethanediol;butyl acetate;C(CO)O;CCCCOC(=O)C;-6.27
2-butanone;anisole;CCC(=O)C;COC1=CC=CC=C1;-4.43
hydrogenperoxide;benzene;OO;C1=CC=CC=C1;-4.77
ethylbenzene;chloroform;CCC1=CC=CC=C1;C(Cl)(Cl)Cl;-5.84
p-bromophenol;chlorobenzene;C1=CC(=CC=C1O)Br;C1=CC=C(C=C1)Cl;-8.54
methyl isopropyl ether;water;CC(C)OC;O;-2.01
nitroethane;octanol;CC[N+](=O)[O-];CCCCCCCCO;-3.93
m-cresol;dichloroethane;CC1=CC(=CC=C1)O;CC(Cl)Cl;-6.91
sulfolane;octanol;C1CCS(=O)(=O)C1;CCCCCCCCO;-7.56
o-cresol;hexanol;CC1=CC=CC=C1O;CCCCCCO;-8.76
tetrahydropyran;water;C1CCOCC1;O;-3.12
n-hexane;hexadecyl iodide;CCCCCC;CCCCCCCCCCCCCCCCI;-3.26
formaldehyde;hexanol;C=O;CCCCCCO;-3.42
3,3-dimethylbutanone;chlorohexane;CC(=O)C(C)(C)C;CCCCCCCl;-4.98
propylamine;benzene;CCCN;C1=CC=CC=C1;-3.68
methanol;octane;CO;CCCCCCCC;-1.29
propylparaben;octanol;CCCOC(=O)C1=CC=C(C=C1)O;CCCCCCCCO;-13.52
diethyl p-nitrophenyl thiophosphate;octanol;CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-];CCCCCCCCO;-11.31
ethyl acetate;nonane;CCOC(=O)C;CCCCCCCCC;-3.45
dioxane;carbondisulfide;C1COCCO1;C(=S)=S;-4.67
piperidine;benzene;C1CCNCC1;C1=CC=CC=C1;-5.03
3-chloropropene;hexadecane;C=CCCl;CCCCCCCCCCCCCCCC;-2.88
toluene;diethylether;CC1=CC=CC=C1;CCOCC;-5.23
1,1,2-trichloroethane;water;C(C(Cl)Cl)Cl;O;-1.95
1-propanol;diethylether;CCCO;CCOCC;-4.9
ethanol;dibromoethane;CCO;CC(Br)Br;-2.69
N-methyl-2-pyrrolidinone;octanol;CN1CCCC1=O;CCCCCCCCO;-8.63
chloroacetamide;octanol-water;C(C(=O)N)Cl;CCCCCCCCO.O;0.72
1-butanol;bromoform;CCCCO;C(Br)(Br)Br;-4.72
isopropanol;chloroform;CC(C)O;C(Cl)(Cl)Cl;-4.28
trimethylamine;Carbon tetrachloride;CN(C)C;C(Cl)(Cl)(Cl)Cl;-3.09
methyl acetate;hexane;CC(=O)OC;CCCCCC;-3.12
1-bromo-1-chloro-2,2,2-trifluoroethane;hexadecane;C(C(F)(F)F)(Cl)Br;CCCCCCCCCCCCCCCC;-2.97
butanoic acid;water;CCCC(=O)O;O;-6.36
2,4-dimethylpyridine;water;CC1=CC(=NC=C1)C;O;-4.86
methylcyclohexane;hexadecyl iodide;CC1CCCCC1;CCCCCCCCCCCCCCCCI;-4.07
phenol;dichloroethane;C1=CC=C(C=C1)O;CC(Cl)Cl;-7.48
1,1,1-trichloroethane;octanol;CC(Cl)(Cl)Cl;CCCCCCCCO;-3.69
morpholine;octanol;C1COCCN1;CCCCCCCCO;-5.99
2-butanone;fluorobenzene;CCC(=O)C;C1=CC=C(C=C1)F;-4.6
E-1,2-dichloroethene;octanol;C(=C/Cl)\Cl;CCCCCCCCO;-3.61
butyl acetate;dichloroethane;CCCCOC(=O)C;CC(Cl)Cl;-5.93
m-hydroxybenzaldehyde;cyclohexane;C1=CC(=CC(=C1)O)C=O;C1CCCCC1;-6.88
naphthalene;diisopropylether;C1=CC=C2C=CC=CC2=C1;CC(C)OC(C)C;-7.24
hexanoic acid;dichloroethane;CCCCCC(=O)O;CC(Cl)Cl;-7.33
hydrogenperoxide;carbondisulfide;OO;C(=S)=S;-3.14
2-methylaniline;chloroform;CC1=CC=CC=C1N;C(Cl)(Cl)Cl;-8.23
isopropylether;hexadecane;CC(C)OC(C)C;CCCCCCCCCCCCCCCC;-4.02
2,6-dichlorobenzonitrile;octanol;C1=CC(=C(C(=C1)Cl)C#N)Cl;CCCCCCCCO;-9.18
methanol;cyclohexane;CO;C1CCCCC1;-1.29
pentachloronitrobenzene;water;C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)[N+](=O)[O-];O;-5.22
cyclohexanone;cyclohexanone;C1CCC(=O)CC1;C1CCC(=O)CC1;-6.25
methanol;dichloroethane;CO;CC(Cl)Cl;-2.53
methanol;butanol;CO;CCCCO;-4.73
propylamine;toluene;CCCN;CC1=CC=CC=C1;-3.51
propanoic acid;isopropylbenzene;CCC(=O)O;CC(C)C1=CC=CC=C1;-4.23
2-methylpropane;octanol;CC(C)C;CCCCCCCCO;-1.45
ethanethiol;hexadecane;CCS;CCCCCCCCCCCCCCCC;-2.96
nitromethane;anisole;C[N+](=O)[O-];COC1=CC=CC=C1;-4.69
propionitrile;hexadecane;CCC#N;CCCCCCCCCCCCCCCC;-2.84
2-heptanone;pentane;CCCCCC(=O)C;CCCCC;-5.4
1,2-ethanediol;chloroform;C(CO)O;C(Cl)(Cl)Cl;-5.98
methyl propanoate;pentane;CCC(=O)OC;CCCCC;-3.69
1,1,2-trichloroethane;hexadecane;C(C(Cl)Cl)Cl;CCCCCCCCCCCCCCCC;-4.49
acetic acid;nitrobenzene;CC(=O)O;C1=CC=C(C=C1)[N+](=O)[O-];-4.78
2-heptanone;cyclohexane;CCCCCC(=O)C;C1CCCCC1;-5.47
phenol;hexadecane;C1=CC=C(C=C1)O;CCCCCCCCCCCCCCCC;-5.14
ethanol;cyclohexane;CCO;C1CCCCC1;-2.42
ethylurea;diethyl ether-water;CCNC(=O)N;CCOCC.O;3.25
bromoform;water;C(Br)(Br)Br;O;-1.98
butylamine;anisole;CCCCN;COC1=CC=CC=C1;-4.44
m-xylene;octanol;CC1=CC(=CC=C1)C;CCCCCCCCO;-5.25
butylamine;water;CCCCN;O;-4.29
carbondisulfide;carbondisulfide;C(=S)=S;C(=S)=S;-3.95
cyclopentane;water;C1CCCC1;O;1.2
triethylphosphate;cyclohexane;CCOP(=O)(OCC)OCC;C1CCCCC1;-7.6
m-cresol;chloroform;CC1=CC(=CC=C1)O;C(Cl)(Cl)Cl;-6.7
acetophenone;octanol;CC(=O)C1=CC=CC=C1;CCCCCCCCO;-6.74
2-butanone;diisopropylether;CCC(=O)C;CC(C)OC(C)C;-3.96
hydrogenperoxide;dibutyl ether;OO;CCCCOCCCC;-5.75
butylamine;hexane;CCCCN;CCCCCC;-3.62
methyl acetate;1-fluorobutane;CC(=O)OC;CCCCF;-3.59
ammonia;chlorobenzene;N;C1=CC=C(C=C1)Cl;-1.22
3,5-dimethylpyridine;hexadecane;CC1=CC(=CN=C1)C;CCCCCCCCCCCCCCCC;-2.52
4-phenyl-1,2-dithiol-3-one;octanol-water;C1=CC=C(C=C1)C2=CSSC2=O;CCCCCCCCO.O;-3.6
n-octane;cyclohexane;CCCCCCCC;C1CCCCC1;-5.63
1-heptanol;octanol;CCCCCCCO;CCCCCCCCO;-7.75
2-butanone;octanol;CCC(=O)C;CCCCCCCCO;-3.78
2-hexanone;pentane;CCCCC(=O)C;CCCCC;-4.79
methylbenzoate;isooctane;COC(=O)C1=CC=CC=C1;CC(C)CC(C)(C)C;-6.71
n-propane;hexadecane;CCC;CCCCCCCCCCCCCCCC;-1.43
p-bromophenol;nitrobenzene;C1=CC(=CC=C1O)Br;C1=CC=C(C=C1)[N+](=O)[O-];-9.76
fluoromethane;water;CF;O;-0.22
nitromethane;dimethylsulfoxide;C[N+](=O)[O-];CS(=O)C;-5.66
nitromethane;cyclohexanone;C[N+](=O)[O-];C1CCC(=O)CC1;-5.09
4-methylpyridine;octanol;CC1=CC=NC=C1;CCCCCCCCO;-6.6
propene;isooctane;CC=C;CC(C)CC(C)(C)C;-1.61
n-octane;fluorobenzene;CCCCCCCC;C1=CC=C(C=C1)F;-4.99
propyl acetate;ethylbenzene;CCCOC(=O)C;CCC1=CC=CC=C1;-4.95
2-pyrrolidinone;octanol;C1CC(=O)NC1;CCCCCCCCO;-8.85
1-hexanol;bromoform;CCCCCCO;C(Br)(Br)Br;-6.2
ammonia;4-methyl-2-pentanone;N;CC(C)CC(=O)C;-2.52
N,N-diethylacetamide;octanol-water;CCN(CC)C(=O)C;CCCCCCCCO.O;-0.46
2-methyl-1-nitrobenzene;water;CC1=CC=CC=C1[N+](=O)[O-];O;-3.59
4-methylaniline;butyl acetate;CC1=CC=C(C=C1)N;CCCCOC(=O)C;-7.81
2-pentanone;cyclohexane;CCCC(=O)C;C1CCCCC1;-4.19
p-bromophenol;hexanol;C1=CC(=CC=C1O)Br;CCCCCCO;-10.51
9-methyladenine;water;CN1C=NC2=C(N=CN=C21)N;O;-13.6
triethylphosphate;Carbon tetrachloride;CCOP(=O)(OCC)OCC;C(Cl)(Cl)(Cl)Cl;-7.51
ethyl acetate;carbondisulfide;CCOC(=O)C;C(=S)=S;-4.08
2-butanone;t-butylbenzene;CCC(=O)C;CC(C)(C)C1=CC=CC=C1;-3.94
4-methylaniline;toluene;CC1=CC=C(C=C1)N;CC1=CC=CC=C1;-7.39
ethyl acetate;bromooctane;CCOC(=O)C;CCCCCCCCBr;-3.97
hexanoic acid;butanone;CCCCCC(=O)O;CCC(=O)C;-8.07
5-bromouracil;heptane;C1=C(C(=O)NC(=O)N1)Br;CCCCCCC;-12.73
1-nitropropane;octanol;CCC[N+](=O)[O-];CCCCCCCCO;-4.44
1-propanol;1,2-Dichlorobenzene;CCCO;C1=CC=C(C(=C1)Cl)Cl;-3.47
acetic acid;diethylether;CC(=O)O;CCOCC;-6.26
ethanol;benzene;CCO;C1=CC=CC=C1;-3.42
2-butanone;methoxyethanol;CCC(=O)C;COCCO;-4.28
dimethyl p-nitrophenyl thiophosphate;water;COP(=S)(OC)OC1=CC=C(C=C1)[N+](=O)[O-];O;-7.62
4-methyl-g-butyrolactone;octanol-water;CC1CCC(=O)O1;CCCCCCCCO.O;0.48
pentanoic acid;butanone;CCCCC(=O)O;CCC(=O)C;-7.54
isopropanol;Carbon tetrachloride;CC(C)O;C(Cl)(Cl)(Cl)Cl;-3.15
2-butanone;heptane;CCC(=O)C;CCCCCCC;-3.36
4,5-dimethyl-1,2-dithiol-3-one;octanol-water;CC1=C(SSC1=O)C;CCCCCCCCO.O;-2.36
9h-fluorene;octanol-water;C1C2=CC=CC=C2C3=CC=CC=C31;CCCCCCCCO.O;-5.7
p-cresol;hexane;CC1=CC=C(C=C1)O;CCCCCC;-5.86
pentanoic acid;toluene;CCCCC(=O)O;CC1=CC=CC=C1;-5.89
2-nitropropane;hexadecane;CC(C)[N+](=O)[O-];CCCCCCCCCCCCCCCC;-3.47
toluene;aniline;CC1=CC=CC=C1;C1=CC=C(C=C1)N;-4.57
toluene;butanone;CC1=CC=CC=C1;CCC(=O)C;-5.06
isopropylether;diisopropylether;CC(C)OC(C)C;CC(C)OC(C)C;-3.97
diphenyldiethoxysilane;octanol-water;CCO[Si](C1=CC=CC=C1)(C2=CC=CC=C2)OCC;CCCCCCCCO.O;-6.69
dimethyl p-nitrophenyl thiophosphate;chloroform;COP(=S)(OC)OC1=CC=C(C=C1)[N+](=O)[O-];C(Cl)(Cl)Cl;-9.51
o-xylene;heptane;CC1=CC=CC=C1C;CCCCCCC;-5.52
methylbenzoate;hexadecane;COC(=O)C1=CC=CC=C1;CCCCCCCCCCCCCCCC;-6.31
ethyne;hexadecane;C#C;CCCCCCCCCCCCCCCC;-0.2
pentanoic acid;dichloroethane;CCCCC(=O)O;CC(Cl)Cl;-6.47
chloroform;chloroform;C(Cl)(Cl)Cl;C(Cl)(Cl)Cl;-4.13
methylhexanoate;decane;CCCCCC(=O)OC;CCCCCCCCCC;-5.48
m-cresol;octanol;CC1=CC(=CC=C1)O;CCCCCCCCO;-8.2
cyclohexane;benzene;C1CCCCC1;C1=CC=CC=C1;-4.05
thioanisole;octanol;CSC1=CC=CC=C1;CCCCCCCCO;-6.47
nitromethane;acetic acid;C[N+](=O)[O-];CC(=O)O;-4.88
butyl acetate;secbutylbenzene;CCCCOC(=O)C;CCC(C)C1=CC=CC=C1;-5.22
1-heptanol;Carbon tetrachloride;CCCCCCCO;C(Cl)(Cl)(Cl)Cl;-6.49
propanoic acid;benzene;CCC(=O)O;C1=CC=CC=C1;-4.75
benzamide;heptane;C1=CC=C(C=C1)C(=O)N;CCCCCCC;-7.26
n-octane;pyridine;CCCCCCCC;C1=CC=NC=C1;-4.5
toluene;acetophenone;CC1=CC=CC=C1;CC(=O)C1=CC=CC=C1;-4.9
chlorobenzene;decalin;C1=CC=C(C=C1)Cl;C1CCC2CCCCC2C1;-4.61
o-xylene;octanol;CC1=CC=CC=C1C;CCCCCCCCO;-5.07
o-xylene;diethylether;CC1=CC=CC=C1C;CCOCC;-5.58
p-bromotoluene;hexadecane;CC1=CC=C(C=C1)Br;CCCCCCCCCCCCCCCC;-6.19
2-butanone;diethylether;CCC(=O)C;CCOCC;-4.09
butylparaben;octanol;CCCCOC(=O)C1=CC=C(C=C1)O;CCCCCCCCO;-13.59
1-propanethiol;cyclohexane;CCCS;C1CCCCC1;-3.12
1-propanol;decane;CCCO;CCCCCCCCCC;-2.76
2-butanone;propanol;CCC(=O)C;CCCO;-4.15
methylamine;isobutanol;CN;CC(C)CO;-4.56
naphthalene;octanol;C1=CC=C2C=CC=CC2=C1;CCCCCCCCO;-6.97
methylhexanoate;pentane;CCCCCC(=O)OC;CCCCC;-5.67
2-methylpyridine;octanol;CC1=CC=CC=N1;CCCCCCCCO;-6.14
5-fluorouracil;diethylether;C1=C(C(=O)NC(=O)N1)F;CCOCC;-15.56
1-heptanol;iodobenzene;CCCCCCCO;C1=CC=C(C=C1)I;-6.53
1,2-ethanediol;hexadecane;C(CO)O;CCCCCCCCCCCCCCCC;-2.81
p-bromophenol;benzene;C1=CC(=CC=C1O)Br;C1=CC=CC=C1;-8.81
acetophenone;dodecane;CC(=O)C1=CC=CC=C1;CCCCCCCCCCCC;-6.11
fluorotrichloromethane;octanol;C(F)(Cl)(Cl)Cl;CCCCCCCCO;-2.63
dichloromethane;hexadecane;C(Cl)Cl;CCCCCCCCCCCCCCCC;-2.76
N-methylaniline;benzene;CNC1=CC=CC=C1;C1=CC=CC=C1;-6.64
1-pentanol;hexadecane;CCCCCO;CCCCCCCCCCCCCCCC;-4.24
1-butene;Carbon tetrachloride;CCC=C;C(Cl)(Cl)(Cl)Cl;-2.48
2-hexanone;heptane;CCCCC(=O)C;CCCCCCC;-4.55
nitromethane;benzene;C[N+](=O)[O-];C1=CC=CC=C1;-4.5
n-octane;propanol;CCCCCCCC;CCCO;-4.39
1-propanol;iodobenzene;CCCO;C1=CC=C(C=C1)I;-3.52
methyl butanoate;octanol;CCCC(=O)OC;CCCCCCCCO;-4.59
toluene;isopropanol;CC1=CC=CC=C1;CC(C)O;-4.38
ethylbenzene;heptanol;CCC1=CC=CC=C1;CCCCCCCO;-4.58
dibromomethane;hexadecane;C(Br)Br;CCCCCCCCCCCCCCCC;-3.94
methylhexanoate;benzene;CCCCCC(=O)OC;C1=CC=CC=C1;-6.47
1,2-dichlorobenzene;hexadecane;C1=CC=C(C(=C1)Cl)Cl;CCCCCCCCCCCCCCCC;-6.16
bromoethane;hexadecane;CCBr;CCCCCCCCCCCCCCCC;-2.89
ethanol;benzylalcohol;CCO;C1=CC=C(C=C1)CO;-4.84
aniline;4-methyl-2-pentanone;C1=CC=C(C=C1)N;CC(C)CC(=O)C;-7.54
bromobenzene;decalin;C1=CC=C(C=C1)Br;C1CCC2CCCCC2C1;-5.25
methylformate;water;COC=O;O;-2.78
propyl acetate;perfluorobenzene;CCCOC(=O)C;C1(=C(C(=C(C(=C1F)F)F)F)F)F;-5.06
2-methylpyrazine;chloroform;CC1=NC=CN=C1;C(Cl)(Cl)Cl;-6.99
1-heptanol;cyclohexane;CCCCCCCO;C1CCCCC1;-6.02
bromotoluene;water;CC1=CC=CC=C1Br;O;-2.37
1-butanol;iodobenzene;CCCCO;C1=CC=C(C=C1)I;-4.05
trifluoroacetamide;octanol-water;C(=O)(C(F)(F)F)N;CCCCCCCCO.O;-0.16
m-hydroxybenzaldehyde;diethylether;C1=CC(=CC(=C1)O)C=O;CCOCC;-11.36
Carbon tetrachloride;Carbon tetrachloride;C(Cl)(Cl)(Cl)Cl;C(Cl)(Cl)(Cl)Cl;-4.35
ethanol;diisopropylether;CCO;CC(C)OC(C)C;-3.9
1-propanol;pentane;CCCO;CCCCC;-2.76
3,3-dimethylbutanone;trimethylbenzene;CC(=O)C(C)(C)C;CC1=C(C(=CC=C1)C)C;-4.8
1,1,1-trichloroethane;water;CC(Cl)(Cl)Cl;O;-0.25
ethylbenzene;butanol;CCC1=CC=CC=C1;CCCCO;-4.46
pyridine;water;C1=CC=NC=C1;O;-4.7
dioxane;tetrahydrofuran;C1COCCO1;C1CCOC1;-5.17
o-cresol;hexane;CC1=CC=CC=C1O;CCCCCC;-6.25
2-methylpropane;water;CC(C)C;O;2.32
3-methylaniline;water;CC1=CC(=CC=C1)N;O;-5.67
5-fluorouracil;ethyl acetate;C1=C(C(=O)NC(=O)N1)F;CCOC(=O)C;-16.1
3-methoxybenzoic acid;water;COC1=CC=CC(=C1)C(=O)O;O;-8.93
acetophenone;heptane;CC(=O)C1=CC=CC=C1;CCCCCCC;-6.14
thioanisole;decalin;CSC1=CC=CC=C1;C1CCC2CCCCC2C1;-5.54
hexanoic acid;octanol;CCCCCC(=O)O;CCCCCCCCO;-8.82
2-heptanone;octane;CCCCCC(=O)C;CCCCCCCC;-5.25
dioxane;methoxyethanol;C1COCCO1;COCCO;-4.91
2-pentanone;heptane;CCCC(=O)C;CCCCCCC;-4.07
N-methylformamide;octanol;CNC=O;CCCCCCCCO;-6.97
methyl pentanoate;1-fluorobutane;CCCCC(=O)OC;CCCCF;-5.33
propanoic acid;decalin;CCC(=O)O;C1CCC2CCCCC2C1;-4.42
aniline;diisopropylether;C1=CC=C(C=C1)N;CC(C)OC(C)C;-6.67
propylamine;butanol;CCCN;CCCCO;-5.04
methylhydrazine;octanol;CNN;CCCCCCCCO;-3.88
thiophene;octanol;C1=CSC=C1;CCCCCCCCO;-3.89
1-butanol;octanol;CCCCO;CCCCCCCCO;-5.71
2-methylaniline;hexadecane;CC1=CC=CC=C1N;CCCCCCCCCCCCCCCC;-6.08
2-butanone;ethanol;CCC(=O)C;CCO;-4.32
2-chloropropane;hexadecane;CC(C)Cl;CCCCCCCCCCCCCCCC;-2.69
propanoic acid;isobutanol;CCC(=O)O;CC(C)CO;-6.98
nitromethane;isooctane;C[N+](=O)[O-];CC(C)CC(C)(C)C;-2.82
o-cresol;iodobenzene;CC1=CC=CC=C1O;C1=CC=C(C=C1)I;-7.14
n-octane;isooctane;CCCCCCCC;CC(C)CC(C)(C)C;-5.44
2-chloroanisole;octanol-water;COC1=CC=CC=C1Cl;CCCCCCCCO.O;-3.66
phenol;octane;C1=CC=C(C=C1)O;CCCCCCCC;-5.47
methyl propanoate;nonane;CCC(=O)OC;CCCCCCCCC;-3.5
N-ethylaniline;water;CCNC1=CC=CC=C1;O;-4.62
butyl acetate;decane;CCCCOC(=O)C;CCCCCCCCCC;-4.66
2-pentanone;decane;CCCC(=O)C;CCCCCCCCCC;-3.93
o-chlorotoluene;water;CC1=CC=CC=C1Cl;O;-1.15
pentanal;isooctane;CCCCC=O;CC(C)CC(C)(C)C;-4.24
6-chlorouracil;water;C1=C(NC(=O)NC1=O)Cl;O;-15.83
p-cresol;dibromoethane;CC1=CC=C(C=C1)O;CC(Br)Br;-7.52
1-propanol;dodecane;CCCO;CCCCCCCCCCCC;-2.74
butanoic acid;heptane;CCCC(=O)O;CCCCCCC;-5.05
n-butane;hexadecane;CCCC;CCCCCCCCCCCCCCCC;-2.2
phenylurea;diethyl ether-water;C1=CC=C(C=C1)NC(=O)N;CCOCC.O;0.15
tetramethylsilane;water;C[Si](C)(C)C;O;3.04
1,2-diethoxyethane;water;CCOCCOCC;O;-3.54
ethanol;chloroform;CCO;C(Cl)(Cl)Cl;-3.94
ethylformate;hexadecane;CCOC=O;CCCCCCCCCCCCCCCC;-2.59
1-heptanol;benzene;CCCCCCCO;C1=CC=CC=C1;-6.85
pyrrole;chloroform;C1=CNC=C1;C(Cl)(Cl)Cl;-5.5
N-methylmorpholine;water;CN1CCOCC1;O;-6.34
diethylsulfide;chloroform;CCSCC;C(Cl)(Cl)Cl;-6.4
hydrogenperoxide;pentanol;OO;CCCCCO;-7.46
3,3-dimethylbutanone;ethylbenzene;CC(=O)C(C)(C)C;CCC1=CC=CC=C1;-4.92
nitromethane;Carbon tetrachloride;C[N+](=O)[O-];C(Cl)(Cl)(Cl)Cl;-3.52
phenol;butylbenzene;C1=CC=C(C=C1)O;CCCCC1=CC=CC=C1;-6.76
pentyl acetate;heptane;CCCCCOC(=O)C;CCCCCCC;-5.42
1-pentanol;hexane;CCCCCO;CCCCCC;-4.38
methylhexanoate;decalin;CCCCCC(=O)OC;C1CCC2CCCCC2C1;-5.51
1-hexanol;butyl acetate;CCCCCCO;CCCCOC(=O)C;-6.62
propyl acetate;isopropylbenzene;CCCOC(=O)C;CC(C)C1=CC=CC=C1;-4.78
pyridine;diisopropylether;C1=CC=NC=C1;CC(C)OC(C)C;-4.88
ethanol;dimethylformamide;CCO;CN(C)C=O;-5.23
fenbufen;water;C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)CCC(=O)O;O;-12.75
propanal;octanol;CCC=O;CCCCCCCCO;-4.13
butylamine;pentanol;CCCCN;CCCCCO;-5.55
n-decane;decane;CCCCCCCCCC;CCCCCCCCCC;-6.53
N,N'-dimethylpiperazine;water;CN1CCN(CC1)C;O;-7.58
ibuprofen;octanol;CC(C)CC1=CC=C(C=C1)C(C)C(=O)O;CCCCCCCCO;-12.42
N-phenylpyrrole;octanol-water;C1=CC=C(C=C1)N2C=CC=C2;CCCCCCCCO.O;-4.2
4-methylaniline;heptane;CC1=CC=C(C=C1)N;CCCCCCC;-6.15
ethanethiol;water;CCS;O;-1.3
5-fluorouracil;octanol;C1=C(C(=O)NC(=O)N1)F;CCCCCCCCO;-15.71
nitromethane;phenylether;C[N+](=O)[O-];C1=CC=C(C=C1)OC2=CC=CC=C2;-4.19
1-hexanol;hexane;CCCCCCO;CCCCCC;-5.14
1-propanol;propanol;CCCO;CCCO;-5.29
m-cresol;octane;CC1=CC(=CC=C1)O;CCCCCCCC;-5.19
hexanoic acid;benzene;CCCCCC(=O)O;C1=CC=CC=C1;-6.94
trichloroacetamide;heptane-water;C(=O)(C(Cl)(Cl)Cl)N;CCCCCCC.O;1.21
pentanoic acid;benzene;CCCCC(=O)O;C1=CC=CC=C1;-6.01
chlorobenzene;ethanol;C1=CC=C(C=C1)Cl;CCO;-3.3
4-nitroaniline;water;C1=CC(=CC=C1N)[N+](=O)[O-];O;-9.45
piperazine;octanol;C1CNCCN1;CCCCCCCCO;-5.8
1-bromopropane;hexadecane;CCCBr;CCCCCCCCCCCCCCCC;-3.57
n-octane;bromoethane;CCCCCCCC;CCBr;-5.54
pentyl acetate;t-butylbenzene;CCCCCOC(=O)C;CC(C)(C)C1=CC=CC=C1;-5.92
acetone;chloroform;CC(=O)C;C(Cl)(Cl)Cl;-4.42
n-pentane;cyclohexane;CCCCC;C1CCCCC1;-3.5
1-propanethiol;water;CCCS;O;-1.05
p-cresol;heptanol;CC1=CC=C(C=C1)O;CCCCCCCO;-9.16
2-chloropentane;water;CCCC(C)Cl;O;0.07
diethylamine;benzene;CCNCC;C1=CC=CC=C1;-4.02
5-nonanone;water;CCCCC(=O)CCCC;O;-2.67
acetone;octanol;CC(=O)C;CCCCCCCCO;-3.15
o-cresol;nitrobenzene;CC1=CC=CC=C1O;C1=CC=C(C=C1)[N+](=O)[O-];-8.16
toluene;benzylalcohol;CC1=CC=CC=C1;C1=CC=C(C=C1)CO;-4.46
bromomethane;water;CBr;O;-0.82
butyl acetate;heptane;CCCCOC(=O)C;CCCCCCC;-4.83
acetone;octane;CC(=O)C;CCCCCCCC;-2.46
5-chlorouracil;octanol;C1=C(C(=O)NC(=O)N1)Cl;CCCCCCCCO;-17.26
dimethylether;hexadecane;COC;CCCCCCCCCCCCCCCC;-1.49
water;tributylphosphate;O;CCCCOP(=O)(OCCCC)OCCCC;-4.69
pentyl acetate;decalin;CCCCCOC(=O)C;C1CCC2CCCCC2C1;-5.44
acetophenone;dichloroethane;CC(=O)C1=CC=CC=C1;CC(Cl)Cl;-7.83
butylamine;diethylether;CCCCN;CCOCC;-4.24
toluene;nitromethane;CC1=CC=CC=C1;C[N+](=O)[O-];-4.52
chloroethene;water;C=CCl;O;-0.59
hydrazine;benzene;NN;C1=CC=CC=C1;-4.02
toluene;dimethylsulfoxide;CC1=CC=CC=C1;CS(=O)C;-4.42
triethylphosphate;benzene;CCOP(=O)(OCC)OCC;C1=CC=CC=C1;-8.58
methylamine;4-methyl-2-pentanone;CN;CC(C)CC(=O)C;-4.14
1-nitropropane;octane;CCC[N+](=O)[O-];CCCCCCCC;-3.95
hydrogenperoxide;isobutanol;OO;CC(C)CO;-7.93
2-chlorobutane;water;CCC(C)Cl;O;0.07
nitromethane;diethylether;C[N+](=O)[O-];CCOCC;-4.19
ethanol;bromoform;CCO;C(Br)(Br)Br;-3.24
ethanol;dimethylpyridine;CCO;CC1=C(N=CC=C1)C;-4.87
trichloroethene;decane;C(=C(Cl)Cl)Cl;CCCCCCCCCC;-3.84
methyl acetate;chloroform;CC(=O)OC;C(Cl)(Cl)Cl;-4.9
1-heptanol;dichloroethane;CCCCCCCO;CC(Cl)Cl;-6.79
butyronitrile;water;CCCC#N;O;-3.64
butylamine;nonanol;CCCCN;CCCCCCCCCO;-5.35
1-butanol;dodecane;CCCCO;CCCCCCCCCCCC;-3.47
diethylether;hexadecane;CCOCC;CCCCCCCCCCCCCCCC;-2.81
methyl propanoate;Carbon tetrachloride;CCC(=O)OC;C(Cl)(Cl)(Cl)Cl;-4.43
ethylbenzene;hexadecane;CCC1=CC=CC=C1;CCCCCCCCCCCCCCCC;-5.15
methyl pentanoate;pentane;CCCCC(=O)OC;CCCCC;-4.96
aniline;chloroform;C1=CC=C(C=C1)N;C(Cl)(Cl)Cl;-7.34
methyl propanoate;decane;CCC(=O)OC;CCCCCCCCCC;-3.49
acetone;decane;CC(=O)C;CCCCCCCCCC;-2.47
ethylparaben;water;CCOC(=O)C1=CC=C(C=C1)O;O;-9.2
acetonitrile;acetonitrile;CC#N;CC#N;-4.85
ethanethiol;isooctane;CCS;CC(C)CC(C)(C)C;-3.13
pentyl acetate;hexadecane;CCCCCOC(=O)C;CCCCCCCCCCCCCCCC;-5.2
1-pentanol;bromoform;CCCCCO;C(Br)(Br)Br;-5.34
2,2'-dichlorobiphenyl;octanol;C1=CC=C(C(=C1)C2=CC=CC=C2Cl)Cl;CCCCCCCCO;-9.41
1-butanol;1,2-Dichlorobenzene;CCCCO;C1=CC=C(C(=C1)Cl)Cl;-3.9
butyl acetate;bromooctane;CCCCOC(=O)C;CCCCCCCCBr;-5.11
2-butanone;benzylalcohol;CCC(=O)C;C1=CC=C(C=C1)CO;-4.57
n-hexane;water;CCCCCC;O;2.49
2,5-dimethylpyrrole;octanol-water;CC1=CC=C(N1)C;CCCCCCCCO.O;-2
p-bromophenol;dichloroethane;C1=CC(=CC=C1O)Br;CC(Cl)Cl;-9.1
2-pentanone;water;CCCC(=O)C;O;-3.53
1-octanol;ethyl acetate;CCCCCCCCO;CCOC(=O)C;-8.41
