Solute;Solvent;SoluteSMILES;SolventSMILES;DeltaGsolv
hexanoicacid;butanol;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;CCCCO;-8.75
m-xylene;isooctane;CC1=CC(=CC=C1)C;CC(C)CC(C)(C)C;-5.12
p-bromophenol;chloroform;C1=CC(=CC=C1O)Br;C(Cl)(Cl)Cl;-8.59
hexanoicacid;dichloroethane;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;CC(Cl)Cl;-7.33
1-nitropropane;water;CCC[N+](=O)[O-];O;-3.34
5-bromouracil;chloroform;C1=C(C(=O)NC(=O)N1)Br;C(Cl)(Cl)Cl;-15.03
4-nitroaniline;octanol;C1=CC(=CC=C1N)[N+](=O)[O-];CCCCCCCCO;-11.35
1-propanol;iodobenzene;CCCO;C1=CC=C(C=C1)I;-3.52
3,5-dibromo-4-hydroxybenzonitrile;water;C1=C(C=C(C(=C1Br)O)Br)C#N;O;-9
nitromethane;bromoethane;C[N+](=O)[O-];CCBr;-4.54
s-trans-1,3-butadiene;octanol;[2H]C(=C([2H])C(=C([2H])[2H])[2H])[2H];CCCCCCCCO;-2.1
methylbenzoate;carbontet;COC(=O)C1=CC=CC=C1;C(Cl)(Cl)(Cl)Cl;-7.19
propylamine;chlorobenzene;CCCN;C1=CC=C(C=C1)Cl;-3.59
p-cresol;hexanol;CC1=CC=C(C=C1)O;CCCCCCO;-9.21
methylacetate;trimethylbenzene;CC(=O)OC;CC1=C(C(=CC=C1)C)C;-3.58
dimethyl(RS)-2,2,2-trichloro-1-hydroxyethylphosphonate(trichlorfon);water;COP(=O)(C(C(Cl)(Cl)Cl)O)OC;O;-12.7
butylacetate;chlorohexane;CCCCCC(=O)[O-];CCCCCCCl;-5.37
n-decane;decane;CCCCCCCCCC;CCCCCCCCCC;-6.53
aniline;4methyl2pentanone;C1=CC=C(C=C1)N;CC(C)CC(=O)C;-7.54
hydrogenperoxide;nitrobenzene;OO;C1=CC=C(C=C1)[N+](=O)[O-];-5.45
chlorobenzene;decane;C1=CC=C(C=C1)Cl;CCCCCCCCCC;-4.93
methylacetate;bromooctane;CC(=O)OC;CCCCCCCCBr;-3.35
ethylacetate;xylene;CCOC(=O)C;CC1=CC(=CC=C1)C;-4.26
nitromethane;acetophenone;C[N+](=O)[O-];CC(=O)C1=CC=CC=C1;-4.92
1,4-dioxane;decane;C1COCCO1;CCCCCCCCCC;-3.97
ethanol;isooctane;CCO;CC(C)CC(C)(C)C;-2.44
fluorobenzene;chloroform;C1=CC=C(C=C1)F;C(Cl)(Cl)Cl;-4.25
3,3-dimethylbutanone;pentane;CC(=O)C(C)(C)C;CCCCC;-4.43
t-butanol;cyclohexane;CC(C)(C)O;C1CCCCC1;-2.93
diethylamine;dibutylether;CCNCC;CCCCOCCCC;-3.8
water;isopropylbenzene;O;CC(C)C1=CC=CC=C1;-1.41
hydrogenperoxide;cyclohexanone;OO;C1CCC(=O)CC1;-9.11
acetone;hexadecane;CC(=O)C;CCCCCCCCCCCCCCCC;-2.31
1,1-diethoxyethane;water;CCOC(C)OCC;O;-3.28
methylhexanoate;xylene;CCCCCC(=O)OC;CC1=CC(=CC=C1)C;-6.26
pentylamine;hexadecane;CCCCCN;CCCCCCCCCCCCCCCC;-4.28
ethanol;2methylpyridine;CCO;CC1=CC=CC=N1;-5.01
ethanol;hexadecane;CCO;CCCCCCCCCCCCCCCC;-2.03
5-bromouracil;water;C1=C(C(=O)NC(=O)N1)Br;O;-18.17
pyridine;hexadecane;C1=CC=NC=C1;CCCCCCCCCCCCCCCC;-4.1
1-bromo-1-chloro-2,2,2-trifluoroethane;octanol;C(C(F)(F)F)(Cl)Br;CCCCCCCCO;-3.27
dichloromethane;hexadecane;C(Cl)Cl;CCCCCCCCCCCCCCCC;-2.76
trimethylamine;xylene;CN(C)C;CC1=CC(=CC=C1)C;-2.63
3,5,5-trimethyl-2-cyclohexen-1-one(isophorone);water;CC1=CC(=O)CC(C1)(C)C;O;-5.2
nitroethane;water;CC[N+](=O)[O-];O;-3.71
methanol;nitrobenzene;CO;C1=CC=C(C=C1)[N+](=O)[O-];-2.93
1-propanol;octanol;CCCO;CCCCCCCCO;-5.02
aniline;chloroform;C1=CC=C(C=C1)N;C(Cl)(Cl)Cl;-7.34
aceticacid;secbutanol;CC(=O)O;CCC(C)O;-6.81
toluene;chlorobenzene;CC1=CC=CC=C1;C1=CC=C(C=C1)Cl;-5.18
fluorotrichloromethane;cyclohexane;C(F)(Cl)(Cl)Cl;C1CCCCC1;-2.63
2,6-dimethylpyridine;chloroform;CC1=NC(=CC=C1)C;C(Cl)(Cl)Cl;-7.74
hexanoicacid;xylene;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;CC1=CC(=CC=C1)C;-6.67
ethanol;ethoxybenzene;CCO;CCOC1=CC=CC=C1;-3.45
toluene;nitromethane;CC1=CC=CC=C1;C[N+](=O)[O-];-4.52
1,2-ethanediol;diethylether;C(CO)O;CCOCC;-6.2
methylhexanoate;isopropylbenzene;CCCCCC(=O)OC;CC(C)C1=CC=CC=C1;-6.19
1-heptanol;carbontet;CCCCCCCO;C(Cl)(Cl)(Cl)Cl;-6.49
methylacetate;pentadecane;CC(=O)OC;CCCCCCCCCCCCCCC;-2.82
butylamine;dichloroethane;CCCCN;CC(Cl)Cl;-4.34
1-butanol;pentane;CCCCO;CCCCC;-3.77
o-cresol;cyclohexane;CC1=CC=CC=C1O;C1CCCCC1;-6.02
methylacetate;cyclohexane;CC(=O)OC;C1CCCCC1;-3.06
n-octane;acetophenone;CCCCCCCC;CC(=O)C1=CC=CC=C1;-4.24
methylhexanoate;decane;CCCCCC(=O)OC;CCCCCCCCCC;-5.48
m-xylene;octanol;CC1=CC(=CC=C1)C;CCCCCCCCO;-5.25
n-octane;hexane;CCCCCCCC;CCCCCC;-5.46
1,2-ethanediol;chloroform;C(CO)O;C(Cl)(Cl)Cl;-5.98
hexachlorobenzene;water;C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)Cl;O;-2.33
E-N-methylacetamide;water;CC(=O)NC;O;-10
3,3-dimethylbutanone;hexane;CC(=O)C(C)(C)C;CCCCCC;-4.34
nitromethane;benzylalcohol;C[N+](=O)[O-];C1=CC=C(C=C1)CO;-4.53
dipropylamine;xylene;CCCNCCC;CC1=CC(=CC=C1)C;-5.35
4-heptanone;hexadecane;CCCC(=O)CCC;CCCCCCCCCCCCCCCC;-5.2
2-methylpropene;octanol;CC(=C)C;CCCCCCCCO;-2.03
naproxen;octanol;C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O;CCCCCCCCO;-14.55
1,4-dichlorobenzene;chloroform;C1=CC(=CC=C1Cl)Cl;C(Cl)(Cl)Cl;-6.32
4-methylpyridine;octanol;CC1=CC=NC=C1;CCCCCCCCO;-6.6
hydrogen;water;[HH];O;2.33
1,1-diacetoxyethane;water;CC(OC(=O)C)OC(=O)C;O;-4.97
urea;diethylether;C(=O)(N)N;CCOCC;-9.11
butanoicacid;octanol;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CCCCCCCCO;-7.58
ethanol;odichlorobenzene;CCO;C1=CC=C(C(=C1)Cl)Cl;-2.34
2-butanone;ethanol;CCC(=O)C;CCO;-4.32
2-butanone;isopropanol;CCC(=O)C;CC(C)O;-4.07
tetramethylsilane;water;C[Si](C)(C)C;O;3.04
n-heptane;hexadecyliodide;CCCCCCC;CCCCCCCCCCCCCCCCI;-3.9
2-hexanone;octane;CCCCC(=O)C;CCCCCCCC;-4.6
2-methylpentane;water;CCCC(C)C;O;2.52
p-bromotoluene;water;CC1=CC=C(C=C1)Br;O;-1.39
acetaldehyde;chloroform;CC=O;C(Cl)(Cl)Cl;-3.65
butanoicacid;toluene;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CC1=CC=CC=C1;-5.24
phenol;dichloroethane;C1=CC=C(C=C1)O;CC(Cl)Cl;-7.48
1-butanol;octanol;CCCCO;CCCCCCCCO;-5.71
allylalcohol;chloroform;C=CCO;C(Cl)(Cl)Cl;-4.34
waterdimer;water;O.O;O;-11.27
isobutylnitrate;water;CC(C)CO[N+](=O)[O-];O;-1.9
bromobenzene;carbontet;C1=CC=C(C=C1)Br;C(Cl)(Cl)(Cl)Cl;-5.85
1-amino-4-anilinoanthraquinone;water;C1=CC=C(C=C1)NC2=C3C(=C(C=C2)N)C(=O)C4=CC=CC=C4C3=O;O;-7.4
methylhexanoate;chloroform;CCCCCC(=O)OC;C(Cl)(Cl)Cl;-7.24
bromomethane;octanol;CBr;CCCCCCCCO;-2.43
dipropylsulfide;water;CCCSCCC;O;-1.27
dimethylamine;water;CNC;O;-4.29
E-2-pentene;water;CC/C=C/C;O;1.34
methylacetate;secbutylbenzene;CC(=O)OC;CCC(C)C1=CC=CC=C1;-3.91
nitromethane;isooctane;C[N+](=O)[O-];CC(C)CC(C)(C)C;-2.82
fluorobenzene;octanol;C1=CC=C(C=C1)F;CCCCCCCCO;-3.87
methylacetate;dichloroethane;CC(=O)OC;CC(Cl)Cl;-4.55
2-chloropropane;octanol;CC(C)Cl;CCCCCCCCO;-2.84
nitromethane;methylenechloride;C[N+](=O)[O-];C(Cl)Cl;-5.05
propanoicacid;chloroform;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;C(Cl)(Cl)Cl;-5.37
n-octane;pyridine;CCCCCCCC;C1=CC=NC=C1;-4.5
g-butyrolactone;ethanol;C1CC(=O)OC1;CCO;-4.58
N,N-dimethylacetamide;dimethylacetamide;CC(=O)N(C)C;CC(=O)N(C)C;-6.77
1,1-dichloro-2,2-difluoroethylmethylether;octanol;COC(C(Cl)Cl)(F)F;CCCCCCCCO;-4.02
2-octanone;octanol;CCCCCCC(=O)C;CCCCCCCCO;-6.38
propylacetate;octanol;CCCCC(=O)O;CCCCCCCCO;-4.55
ethylbenzene;hexadecane;CCC1=CC=CC=C1;CCCCCCCCCCCCCCCC;-5.15
anthracene;heptane;C1=CC=C2C=C3C=CC=CC3=CC2=C1;CCCCCCC;-10
hexanoicacid;secbutanol;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;CCC(C)O;-8.11
acetone;tetrachloroethene;CC(=O)C;C(=C(Cl)Cl)(Cl)Cl;-3.09
3-bromopropene;hexadecane;C=CCBr;CCCCCCCCCCCCCCCC;-3.42
N-methylformamide;octanol;CNC=O;CCCCCCCCO;-6.97
o-cresol;butylacetate;CC1=CC=CC=C1O;CCCCCC(=O)[O-];-8.9
chloromethane;water;CCl;O;-0.56
2-heptanone;decane;CCCCCC(=O)C;CCCCCCCCCC;-5.18
triethylphosphate;octanol;CCOP(=O)(OCC)OCC;CCCCCCCCO;-8.88
2-butanone;dibutylether;CCC(=O)C;CCCCOCCCC;-3.78
fluorotrichloromethane;water;C(F)(Cl)(Cl)Cl;O;0.82
phenol;hexanol;C1=CC=C(C=C1)O;CCCCCCO;-8.76
1,4-dioxane;bromobenzene;C1COCCO1;C1=CC=C(C=C1)Br;-5.02
nitromethane;chloroform;C[N+](=O)[O-];C(Cl)(Cl)Cl;-4.68
chlorobenzene;decalin;C1=CC=C(C=C1)Cl;C1CCC2CCCCC2C1;-4.61
2-butanone;isooctane;CCC(=O)C;CC(C)CC(C)(C)C;-3.4
ethanol;dibromoethane;CCO;CC(Br)Br;-2.69
hexachlorobenzene;octanol;C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)Cl;CCCCCCCCO;-10.15
anthracene;water;C1=CC=C2C=C3C=CC=CC3=CC2=C1;O;-4.23
pyridine;water;C1=CC=NC=C1;O;-4.7
phenol;butylacetate;C1=CC=C(C=C1)O;CCCCCC(=O)[O-];-8.96
1-butanol;cyclohexane;CCCCO;C1CCCCC1;-3.52
N-cyclopropylmethyl-2,6-dinitro-N-propyl-4-trifluoromethylaniline(profluralin);water;CCCN(CC1CC1)C2=C(C=C(C=C2[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-];O;-2.5
n-octane;octanol;CCCCCCCC;CCCCCCCCO;-4.18
nitromethane;pyridine;C[N+](=O)[O-];C1=CC=NC=C1;-5.11
butylamine;heptane;CCCCN;CCCCCCC;-3.55
n-octane;xylene;CCCCCCCC;CC1=CC(=CC=C1)C;-5.29
pentylacetate;secbutylbenzene;CCCCCOC(=O)C;CCC(C)C1=CC=CC=C1;-5.98
toluene;triethylamine;CC1=CC=CC=C1;CCN(CC)CC;-4.98
n-hexane;octanol;CCCCCC;CCCCCCCCO;-3.01
3,3-dimethylbutanone;octanol;CC(=O)C(C)(C)C;CCCCCCCCO;-4.53
ethanol;dimethylpyridine;CCO;CC1=C(N=CC=C1)C;-4.87
methylacetate;decalin;CC(=O)OC;C1CCC2CCCCC2C1;-2.9
nitromethane;propanol;C[N+](=O)[O-];CCCO;-4.04
ethylamine;nonane;CCN;CCCCCCCCC;-1.98
propylacetate;tetrachloroethene;CCCCC(=O)O;C(=C(Cl)Cl)(Cl)Cl;-4.8
1,1-difluoroethane;water;CC(F)F;O;-0.11
2-ethylpyrazine;dibutylether;CCC1=NC=CN=C1;CCCCOCCCC;-5.87
trimethylphosphate;hexane;COP(=O)(OC)OC;CCCCCC;-5.82
3,3-dimethylbutanone;hexadecane;CC(=O)C(C)(C)C;CCCCCCCCCCCCCCCC;-3.94
1-butanol;octane;CCCCO;CCCCCCCC;-3.69
1,4-dioxane;ethanol;C1COCCO1;CCO;-4.68
n-octane;ethanol;CCCCCCCC;CCO;-4.23
methylbenzoate;cyclohexane;COC(=O)C1=CC=CC=C1;C1CCCCC1;-7.01
ethylamine;hexadecane;CCN;CCCCCCCCCCCCCCCC;-2.29
diclofenacacid;octanol;C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl;CCCCCCCCO;-12.45
S-propyldipropyl(thiocarbamate)(vernolate);water;CCCN(CCC)C(=O)SCCC;O;-4.1
toluene;phenylether;CC1=CC=CC=C1;C1=CC=C(C=C1)OC2=CC=CC=C2;-4.86
propylamine;hexanol;CCCN;CCCCCCO;-4.83
1-propanol;decane;CCCO;CCCCCCCCCC;-2.76
propanal;water;CCC=O;O;-3.44
1,1,1,3,3,3-hexafluoropropan-2-ol;octanol;C(C(F)(F)F)(C(F)(F)F)O;CCCCCCCCO;-5.76
dimethylamine;hexadecane;CNC;CCCCCCCCCCCCCCCC;-2.18
pentanoicacid;tributylphosphate;CCCCC(=O)O;CCCCOP(=O)(OCCCC)OCCCC;-8.82
acetone;chlorobenzene;CC(=O)C;C1=CC=C(C=C1)Cl;-3.86
2-hexanone;hexadecane;CCCCC(=O)C;CCCCCCCCCCCCCCCC;-4.45
triethylphosphate;water;CCOP(=O)(OCC)OCC;O;-7.8
1-butanol;chloroform;CCCCO;C(Cl)(Cl)Cl;-5.28
1,4-dioxane;pyridine;C1COCCO1;C1=CC=NC=C1;-5.14
cyclopentanol;water;C1CCC(C1)O;O;-5.49
bromobenzene;decalin;C1=CC=C(C=C1)Br;C1CCC2CCCCC2C1;-5.25
pentylacetate;bromooctane;CCCCCOC(=O)C;CCCCCCCCBr;-5.81
fluorobenzene;decalin;C1=CC=C(C=C1)F;C1CCC2CCCCC2C1;-3.44
pyridine;diisopropylether;C1=CC=NC=C1;CC(C)OC(C)C;-4.88
n-octane;dimethylformamide;CCCCCCCC;CN(C)C=O;-3.77
benzaldehyde;chloroform;C1=CC=C(C=C1)C=O;C(Cl)(Cl)Cl;-7.09
1-bromobutane;water;CCCCBr;O;-0.41
fluoromethane;water;CF;O;-0.22
1,4-dichlorobenzene;carbontet;C1=CC(=CC=C1Cl)Cl;C(Cl)(Cl)(Cl)Cl;-6.28
propylacetate;pentadecane;CCCCC(=O)O;CCCCCCCCCCCCCCC;-3.91
1-heptanol;hexadecane;CCCCCCCO;CCCCCCCCCCCCCCCC;-5.62
ethanol;ethylacetate;CCO;CCOC(=O)C;-4.24
bromoethane;octanol;CCBr;CCCCCCCCO;-2.9
2-hexanone;benzene;CCCCC(=O)C;C1=CC=CC=C1;-5.76
propylacetate;decane;CCCCC(=O)O;CCCCCCCCCC;-4.02
butanal;water;CCCC=O;O;-3.18
o-cresol;decanol;CC1=CC=CC=C1O;CCCCCCCCCCO;-8.58
methylhexanoate;heptane;CCCCCC(=O)OC;CCCCCCC;-5.63
1-butanol;dodecane;CCCCO;CCCCCCCCCCCC;-3.47
2-heptanone;perfluorobenzene;CCCCCC(=O)C;C1(=C(C(=C(C(=C1F)F)F)F)F)F;-6.15
aniline;toluene;C1=CC=C(C=C1)N;CC1=CC=CC=C1;-6.69
methylpropanoate;isopropyltoluene;CCC(=O)OC;CC1=CC=C(C=C1)C(C)C;-4.14
4-methylaniline;xylene;CC1=CC=C(C=C1)N;CC1=CC(=CC=C1)C;-7.17
2-pentanone;xylene;CCCC(=O)C;CC1=CC(=CC=C1)C;-4.87
methylpentanoate;isopropyltoluene;CCCCC(=O)OC;CC1=CC=C(C=C1)C(C)C;-5.33
2-methylaniline;carbontet;CC1=CC=CC=C1N;C(Cl)(Cl)(Cl)Cl;-7.16
chloroethane;octanol;CCCl;CCCCCCCCO;-2.58
propylamine;water;CCCN;O;-4.39
cyclopentane;water;C1CCCC1;O;1.2
methylhexanoate;butylbenzene;CCCCCC(=O)OC;CCCCC1=CC=CC=C1;-6.09
water;ethylbenzene;O;CCC1=CC=CC=C1;-1.51
allylalcohol;hexadecane;C=CCO;CCCCCCCCCCCCCCCC;-2.73
cyclopentanol;hexadecane;C1CCC(C1)O;CCCCCCCCCCCCCCCC;-4.42
o-cresol;hexane;CC1=CC=CC=C1O;CCCCCC;-6.25
1-propanol;hexadecane;CCCO;CCCCCCCCCCCCCCCC;-2.77
trimethylamine;chlorobenzene;CN(C)C;C1=CC=C(C=C1)Cl;-2.82
2-heptanone;octane;CCCCCC(=O)C;CCCCCCCC;-5.25
tetrahydropyran;cyclohexane;C1CCOCC1;C1CCCCC1;-4.41
butylacetate;secbutylbenzene;CCCCCC(=O)[O-];CCC(C)C1=CC=CC=C1;-5.22
2-butanone;heptane;CCC(=O)C;CCCCCCC;-3.36
anisole;hexadecane;COC1=CC=CC=C1;CCCCCCCCCCCCCCCC;-5.35
m-cresol;diethylether;CC1=CC(=CC=C1)O;CCOCC;-7.95
bromoform;undecane;C(Br)(Br)Br;CCCCCCCCCCC;-4.84
1,4-dioxane;benzene;C1COCCO1;C1=CC=CC=C1;-5.21
toluene;diisopropylether;CC1=CC=CC=C1;CC(C)OC(C)C;-4.91
ethylacetate;bromobenzene;CCOC(=O)C;C1=CC=C(C=C1)Br;-4.57
phenol;nonanol;C1=CC=C(C=C1)O;CCCCCCCCCO;-8.61
p-cresol;chloroform;CC1=CC=C(C=C1)O;C(Cl)(Cl)Cl;-7.59
toluene;hexane;CC1=CC=CC=C1;CCCCCC;-4.84
2-heptanone;ethylbenzene;CCCCCC(=O)C;CCC1=CC=CC=C1;-6.1
dimethyl2,4,5-trichlorophenylthiophosphate;octanol;COP(=S)(OC)OC1=CC(=C(C=C1Cl)Cl)Cl;CCCCCCCCO;-11.69
N-methyl-2-pyrrolidinone;octanol;CN1CCCC1=O;CCCCCCCCO;-8.63
methanol;dibromoethane;CO;CC(Br)Br;-2.38
bromobenzene;heptane;C1=CC=C(C=C1)Br;CCCCCCC;-5.72
ethylbenzene;cyclohexane;CCC1=CC=CC=C1;C1CCCCC1;-4.97
1,4,5,8-tetraminoanthraquinone;water;C1=CC(=C2C(=C1N)C(=O)C3=C(C=CC(=C3C2=O)N)N)N;O;-8.9
aceticacid;carbondisulfide;CC(=O)O;C(=S)=S;-2.98
2-methylpropene;water;CC(=C)C;O;1.16
acetonitrile;water;CC#N;O;-3.89
1,2-ethanediol;octanol;C(CO)O;CCCCCCCCO;-7.44
water;water;O;O;-6.31
ethylacetate;octanol;CCOC(=O)C;CCCCCCCCO;-4.06
1-heptanol;cyclohexane;CCCCCCCO;C1CCCCC1;-6.02
propylacetate;bromobenzene;CCCCC(=O)O;C1=CC=C(C=C1)Br;-4.93
pentachloronitrobenzene;water;C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)[N+](=O)[O-];O;-5.22
methylperoxide;water;COOC;O;-5.28
m-cresol;dichloroethane;CC1=CC(=CC=C1)O;CC(Cl)Cl;-6.91
4-methylaniline;toluene;CC1=CC=C(C=C1)N;CC1=CC=CC=C1;-7.39
S-propylbutyl(ethyl)thiocarbamate(pebulate);water;CCCCN(CC)C(=O)SCCC;O;-3.6
p-cresol;xylene;CC1=CC=C(C=C1)O;CC1=CC(=CC=C1)C;-7.18
methanol;pentane;CO;CCCCC;-1.29
methylhexanoate;hexadecane;CCCCCC(=O)OC;CCCCCCCCCCCCCCCC;-5.43
methylbutanoate;water;CCCC(=O)OCC;O;-2.83
2-methylpyridine;octanol;CC1=CC=CC=N1;CCCCCCCCO;-6.14
pentylacetate;hexane;CCCCCOC(=O)C;CCCCCC;-5.52
anisole;octanol;COC1=CC=CC=C1;CCCCCCCCO;-5.47
p-hydroxybenzaldehyde;chloroform;C1=CC(=CC=C1C=O)O;C(Cl)(Cl)Cl;-10.3
chloroethane;hexadecane;CCCl;CCCCCCCCCCCCCCCC;-2.29
1,4,5,6,7,8,8-heptachloro-3a,4,7,7a-tetrahydro-4,7-methanoindene(heptachlor);water;C1=CC(C2C1C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl;O;-2.6
4-nitroaniline;water;C1=CC(=CC=C1N)[N+](=O)[O-];O;-9.45
1-propanethiol;cyclohexane;CCCS;C1CCCCC1;-3.12
benzonitrile;octanol;C1=CC=C(C=C1)C#N;CCCCCCCCO;-6.09
propanoicacid;hexane;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CCCCCC;-2.98
benzylalcohol;benzylalcohol;C1=CC=C(C=C1)CO;C1=CC=C(C=C1)CO;-8.61
chlorobenzene;hexadecane;C1=CC=C(C=C1)Cl;CCCCCCCCCCCCCCCC;-4.99
methylpropanoate;dichloroethane;CCC(=O)OC;CC(Cl)Cl;-4.87
4-methylaniline;octanol;CC1=CC=C(C=C1)N;CCCCCCCCO;-7.44
pyridine;isobutanol;C1=CC=NC=C1;CC(C)CO;-5.87
diethylether;hexadecane;CCOCC;CCCCCCCCCCCCCCCC;-2.81
2-methyl-2-(methylthio)propanalO-(N-methylcarbamoyl)oxime(aldicarb);water;CC(C)(/C=N/OC(=O)NC)SC;O;-9.8
5-chlorouracil;water;C1=C(C(=O)NC(=O)N1)Cl;O;-17.74
ethylamine;nonanol;CCN;CCCCCCCCCO;-4.02
propanoicacid;ethylacetate;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CCOC(=O)C;-6.95
nitromethane;benzonitrile;C[N+](=O)[O-];C1=CC=C(C=C1)C#N;-5.05
ethylacetate;benzene;CCOC(=O)C;C1=CC=CC=C1;-4.53
nitrobenzene;hexadecane;C1=CC=C(C=C1)[N+](=O)[O-];CCCCCCCCCCCCCCCC;-6.22
methylcyclohexane;water;CC1CCCCC1;O;1.71
methylpentanoate;toluene;CCCCC(=O)OC;CC1=CC=CC=C1;-5.65
diethylsulfide;hexadecane;CCSCC;CCCCCCCCCCCCCCCC;-4.23
benzene;isooctane;C1=CC=CC=C1;CC(C)CC(C)(C)C;-4.01
toluene;dimethylsulfoxide;CC1=CC=CC=C1;CS(=O)C;-4.42
pentylacetate;dichloroethane;CCCCCOC(=O)C;CC(Cl)Cl;-6.64
2-pentanone;water;CCCC(=O)C;O;-3.53
1-pentanol;tributylphosphate;CCCCCO;CCCCOP(=O)(OCCCC)OCCCC;-6.69
octachloro-4,7-methanohydroindane(chlordane);water;C1C2C(C(C1Cl)Cl)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl;O;-3.4
methylpropanoate;octanol;CCC(=O)OC;CCCCCCCCO;-4.06
butylparaben;water;CCCCOC(=O)C1=CC=C(C=C1)O;O;-8.72
1-pentanol;chloroform;CCCCCO;C(Cl)(Cl)Cl;-5.9
phenol;diisopropylether;C1=CC=C(C=C1)O;CC(C)OC(C)C;-8.35
3,5-dimethylpyridine;hexadecane;CC1=CC(=CN=C1)C;CCCCCCCCCCCCCCCC;-2.52
1,2-dichlorobenzene;octanol;C1=CC=C(C(=C1)Cl)Cl;CCCCCCCCO;-6.01
hydrogensulfide;water;S;O;-0.7
propylacetate;pentane;CCCCC(=O)O;CCCCC;-4.21
trimethylphosphate;cyclohexane;COP(=O)(OC)OC;C1CCCCC1;-5.67
trichloroethene;decane;C(=C(Cl)Cl)Cl;CCCCCCCCCC;-3.84
benzene;hexadecyliodide;C1=CC=CC=C1;CCCCCCCCCCCCCCCCI;-3.71
butylamine;octane;CCCCN;CCCCCCCC;-3.44
triethylphosphate;carbontet;CCOP(=O)(OCC)OCC;C(Cl)(Cl)(Cl)Cl;-7.51
5-bromouracil;heptane;C1=C(C(=O)NC(=O)N1)Br;CCCCCCC;-12.73
p-bromophenol;decanol;C1=CC(=CC=C1O)Br;CCCCCCCCCCO;-10.32
hydrazine;octanol;NN;CCCCCCCCO;-3.44
1,2-dimethoxyethane;octanol;COCCOC;CCCCCCCCO;-4.55
1-pentene;isooctane;CCCC=C;CC(C)CC(C)(C)C;-2.36
n-octane;anisole;CCCCCCCC;COC1=CC=CC=C1;-4.62
2,6-dimethylpyridine;water;CC1=NC(=CC=C1)C;O;-4.6
chlorobenzene;carbontet;C1=CC=C(C=C1)Cl;C(Cl)(Cl)(Cl)Cl;-5.21
1-butyne;hexadecane;CCC#C;CCCCCCCCCCCCCCCC;-2.07
nitromethane;benzene;C[N+](=O)[O-];C1=CC=CC=C1;-4.5
1-pentanol;toluene;CCCCCO;CC1=CC=CC=C1;-5.17
sulfolane;octanol;C1CCS(=O)(=O)C1;CCCCCCCCO;-7.56
methanol;nonane;CO;CCCCCCCCC;-1.29
benzamide;heptane;C1=CC=C(C=C1)C(=O)N;CCCCCCC;-7.26
1-hexene;hexadecane;CCCCC=C;CCCCCCCCCCCCCCCC;-3.51
p-bromotoluene;hexadecane;CC1=CC=C(C=C1)Br;CCCCCCCCCCCCCCCC;-6.19
n-octane;iodobenzene;CCCCCCCC;C1=CC=C(C=C1)I;-4.72
t-butanol;hexadecane;CC(C)(C)O;CCCCCCCCCCCCCCCC;-2.74
1,4-dioxane;diethylether;C1COCCO1;CCOCC;-4.67
n-heptane;hexadecane;CCCCCCC;CCCCCCCCCCCCCCCC;-4.33
1-nonanol;nonanol;CCCCCCCCCO;CCCCCCCCCO;-9.05
aceticacid;acetophenone;CC(=O)O;CC(=O)C1=CC=CC=C1;-6.2
ethylperoxide;water;CCOOCC;O;-5.32
pyridine;pyridine;C1=CC=NC=C1;C1=CC=NC=C1;-5.47
butylamine;anisole;CCCCN;COC1=CC=CC=C1;-4.44
1,4-dichlorobenzene;water;C1=CC(=CC=C1Cl)Cl;O;-1.01
piperidine;water;C1CCNCC1;O;-5.11
Z-1,2-dichloroethene;octanol;C(=C\Cl)\Cl;CCCCCCCCO;-3.71
butylamine;heptanol;CCCCN;CCCCCCCO;-5.4
butylacetate;chlorobenzene;CCCCCC(=O)[O-];C1=CC=C(C=C1)Cl;-5.74
ethylamine;butanol;CCN;CCCCO;-4.5
chloroform;hexadecyliodide;C(Cl)(Cl)Cl;CCCCCCCCCCCCCCCCI;-3.36
2-methylaniline;octane;CC1=CC=CC=C1N;CCCCCCCC;-6.06
p-cresol;decanol;CC1=CC=C(C=C1)O;CCCCCCCCCCO;-8.91
triethylphosphate;dichloroethane;CCOP(=O)(OCC)OCC;CC(Cl)Cl;-9.59
benzonitrile;water;C1=CC=C(C=C1)C#N;O;-4.1
